TractFIPS,State,City,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
12073000700,FL,Tallahassee,22,20.2,19.8,25.6,71.7,5.1,8.6,5.8,73,69.5,66.3,7.9,31.1,33.9,20.3,58.1,9.5,30,2.9,29,82.9,16,30.7,83.2,13.7,34.5,3.4,19.2
12073000800,FL,Tallahassee,11.3,17.9,22,22.8,73.4,5.9,7,4.2,76.1,79.8,77.2,4.5,40.5,46,11,77.7,6.6,28.9,2.1,17.5,85,10,24.1,87,8.4,29.1,2,6.8
12073000901,FL,Tallahassee,13.7,19.5,20.1,25.9,75.2,6.2,7.3,4.9,76.9,77.5,74.5,5.2,39,41.8,12.5,73.5,7.7,30.2,2.4,20.8,84.5,11,25.7,86.2,9.6,30.7,2.5,9.7
12073000903,FL,Tallahassee,18.4,16.4,21.2,22.9,68.1,4.3,8.2,4,74,69.5,69.2,5.7,35.1,40.6,17.2,64.9,7.1,27.2,2.2,24.2,84,14,28.5,84.4,10.7,34.4,2.3,13.2
12073000904,FL,Tallahassee,14.6,14.6,23.8,19.4,67.8,4.4,7.5,3.2,74.2,74.7,74.3,4.3,38.3,44.6,13.8,73.3,5.7,24.6,1.8,19,84.9,11.7,24.7,84.9,8.4,31.9,1.7,8.6
12073000905,FL,Tallahassee,15.6,15.8,21.1,22.5,69.3,4.6,7.9,3.7,75.9,73.4,71.7,4.7,38.4,40.6,13.7,70.7,6.6,26.2,2.1,20.9,85,12.1,26.8,86,9.2,32.9,2.1,10.5
12073001001,FL,Tallahassee,32.1,20.2,14,33.1,69.6,3.6,11.5,5.3,78,59,57.8,9.1,22.2,26.3,26.1,41.4,12.8,30,3.6,40,85.3,21,41.2,84.7,17.4,43.7,4.7,34.3
12073001002,FL,Tallahassee,28.1,18.3,14.9,31.8,70,3.3,11,4.6,80.2,61.1,62.6,7.5,23,30.6,22,47.9,11.9,28.5,3.1,35.4,85.8,18.6,39.6,84.9,14.7,42.8,3.9,26.5
12073001101,FL,Tallahassee,28.5,16.4,14.6,28.8,66.5,3.1,11.3,4.4,80.1,55.7,61.4,7,21.9,26.1,20.5,46.6,10.8,25.8,3.1,34.9,86.8,19.2,37.7,85.8,13.8,42,3.9,30.9
12073001102,FL,Tallahassee,24.6,25.8,13.2,40.8,80.5,5.6,10.2,7.2,83.8,72.9,67.6,8.5,24.3,31.4,18.7,53.4,17,34,4.1,35.6,86.4,15.2,40,85.5,15.6,41.4,5.7,23.6
12073001200,FL,Tallahassee,32.4,19.5,14.8,33.8,69.7,3.3,10.7,5.8,78.5,58.1,55.1,8.9,20.7,23.4,25.6,40.1,13.8,30.3,3.6,39.8,87.1,20,42.2,83.6,17,43.9,4.9,35.3
12073001300,FL,Tallahassee,22.8,4.5,23.4,10,21.1,0.8,9.8,0.9,67.5,33.6,59,3.9,,,17.3,57.7,1.5,11.3,1,23.1,,21.1,21.4,74.2,8,31.9,0.5,
12073001401,FL,Tallahassee,27,18.2,17.8,29.2,73.5,4,9.7,5.6,76,58.3,65.2,7.3,22.9,27,19.7,51.3,11.6,28.8,3.3,33,86.4,17.4,32.8,82,13.5,37.8,4.4,28.5
12073001402,FL,Tallahassee,27.4,10.9,17.6,19.4,54,2,10.4,2.8,73.8,47.8,58.8,5.8,24,26.1,19.6,48.2,6.3,20,2.2,30.7,86.1,20.1,31.9,82,11.8,37.8,2.3,30.1
12073001500,FL,Tallahassee,18.9,17.1,21,23.6,69.1,4.7,8.2,4.7,74.7,67.8,70,5.9,35.8,38.2,16.3,64.6,7.5,27.9,2.4,24.3,83.6,14,28,84.1,10.8,33.6,2.6,14.7
12073001601,FL,Tallahassee,18.4,17.9,20,25,71.6,5.1,8.2,4.7,76.2,70.1,70.9,5.8,35.7,38.3,15.1,66.7,7.9,28.6,2.4,24.2,84.2,13.2,27.7,84.2,10.6,33.7,2.7,13.7
12073001700,FL,Tallahassee,9.8,24.4,17.9,29.4,80.5,8.8,6.6,6.3,80,86.8,78.8,5.7,43.2,47.8,9.7,80,8.8,35.3,2.6,19,84.4,8.8,23.5,86.6,9.6,27,2.7,6.7
12073001801,FL,Tallahassee,31.2,24.3,13.4,38.9,75.2,4.4,11.2,6.5,80,67.7,59.5,10,23.2,27.9,26.6,42.9,15.8,32.8,4,41.2,86.2,19.4,44.4,86.1,18.6,44.7,5.6,31.6
12073001802,FL,Tallahassee,22.7,17.6,17.2,27.4,69.6,4,9.4,4.3,78.4,68.8,66.8,6.3,30.7,35.7,18.6,57.7,9.5,26.9,2.6,29,84.9,15.2,34.4,86,12.2,38.9,3.1,18.5
12073001901,FL,Tallahassee,25.7,16.4,15.7,28.4,70.4,3.4,8.4,4.4,75.7,65.6,64.7,5.9,24.3,30.3,19.6,51.4,10.8,27.5,2.8,32.2,86.9,14.9,33.3,83.6,12.4,40.4,3.4,23.6
12073001902,FL,Tallahassee,26.9,20.3,16.4,32.1,72,4.1,10,5.5,77.1,64.5,62.1,8.3,27.9,32.2,23.2,50.1,11.8,31.1,3.1,34.7,85.2,17.8,37.9,84.8,15.4,40.1,4,25.2
12073002003,FL,Tallahassee,35.1,12.9,19.7,24.7,56.2,2,9.9,3.8,72.4,51.1,50.7,7.3,25.9,27.3,28.2,40.1,8.4,24,2.4,36,83.5,20.8,37.7,81.2,14.7,42.3,2.9,33.3
12073002004,FL,Tallahassee,26.7,8.2,20.6,15.2,45.3,1.4,9.8,2,70.7,44.8,58.4,5,25.5,28.5,19.6,51.1,4.2,16.9,1.7,28,85.6,20.1,28.4,79.6,10.3,35.9,1.5,26.4
12073002005,FL,Tallahassee,26.1,5.7,21.5,10.6,29.2,1,9.5,1.3,67.8,40.9,58.8,4.4,30.4,31.3,18.8,51.6,2.5,12.7,1.3,26.4,80.9,20.8,24.9,76,9.3,33.7,0.9,26.1
12073002006,FL,Tallahassee,25.9,9.3,21.8,15.6,50.2,1.7,9.1,2.6,68.7,46.2,57.8,5.4,25.4,26.2,20,51.2,4.9,18.9,1.9,27.5,86.4,19.7,27.8,78.4,10.8,34.6,1.8,27.5
12073002101,FL,Tallahassee,16.2,13.6,23.9,19.8,67.2,4,7.8,3.4,73.6,65.3,73.9,4.5,37.5,42.3,13.7,70.3,5.7,24.6,1.9,19.9,83.7,12.9,24.3,83.1,8.5,31.4,1.9,11.1
12073002103,FL,Tallahassee,24,7.3,21.7,13.8,41.2,1.5,9,1.8,70.1,46.1,65,4.2,30.5,34.1,17.5,55.2,3.4,15.8,1.5,24.6,82.6,18.1,26.4,80,8.9,34.3,1.2,20.4
12073002104,FL,Tallahassee,24.6,11.1,20.6,18.2,56.9,2.3,9.5,3.1,71.2,50,61.9,5.7,27.2,31.3,18.9,54.2,5.8,21.7,2,27.3,85.2,18.9,28.7,80.6,11,34.9,2,22.1
12073002201,FL,Tallahassee,23.4,14.6,20.6,22.7,63.4,3.2,9,3.5,73.3,61.5,64.7,5.9,30.7,35.5,19.9,56.6,7.2,25,2.3,27.5,84.4,16.6,32,84.4,11.7,37,2.4,18.5
12073002205,FL,Tallahassee,17.5,15.1,22,22.6,67.3,3.9,8.3,3.3,74.9,70.2,71,4.9,35,41.2,16.3,67.4,6.7,25.7,2,22.4,84.9,13.5,28.7,85.5,9.8,34.7,2,11.9
12073002206,FL,Tallahassee,14.9,16.9,20.1,25.4,71.2,4.6,7.4,3.5,78,80.9,75,4.7,37.8,47.8,14.8,72.4,7.8,28.7,1.9,21.7,84.9,11.1,28.8,84.7,9.5,36.3,2,7.1
12073002207,FL,Tallahassee,24.9,4.9,21.7,12,30.2,0.9,10.1,0.9,74.5,46.6,52.7,3.1,,29.7,16.2,59.1,2.2,11.2,1.1,23.2,83.7,17.2,25.1,77.8,7.2,36.4,0.7,20.9
12073002208,FL,Tallahassee,18.7,13.4,22.3,20.6,63.9,3.7,8.3,2.8,75.6,69.3,73.2,4.4,38.5,45.5,15.9,68.1,5.6,23.4,1.7,21.9,82.9,13,27.5,85,8.8,35.1,1.7,11.4
12073002304,FL,Tallahassee,24,12.8,21.5,21.4,62.9,2.8,8.7,3.2,72.7,61.2,64.1,5.1,31.1,34.7,19.4,59,6.9,24.7,2,26.9,85.4,15.9,29.5,81.9,10.7,36.6,2,16.9
12073002403,FL,Tallahassee,16.5,20.9,19.1,29.7,75.7,5.6,8.1,4.9,77.5,77.9,72.4,6.2,34,40.8,16.3,68,9.8,31.5,2.6,25,84.8,12.6,31.2,86.6,11.5,34.8,2.9,12.2
12073002408,FL,Tallahassee,10.3,23,19.5,28.6,78.4,7.8,7,5.5,78.9,86.3,77.6,5.6,42.6,49.5,11.5,79.5,8.4,34.6,2.4,19.3,84,9.7,25.1,86.4,9.9,28.9,2.5,6.9
12073002410,FL,Tallahassee,11.9,19.9,20.5,26.4,75.5,6.4,7.1,4.7,77.3,80.5,75.7,5.1,40.8,46.3,11.9,76.3,7.8,31.5,2.3,19.4,84.6,10.4,25.8,86.7,9.4,30.5,2.3,7.5
12073002414,FL,Tallahassee,9.1,24.7,18.2,30,81,9.2,6.5,6.2,80.4,87.8,80,5.5,44.7,49.2,9.3,81.6,8.7,35.9,2.6,18.3,83.9,8.3,22.9,86.6,9.3,26.6,2.6,5.9
12073002415,FL,Tallahassee,9.8,24.1,18.5,29.2,79.8,8.5,6.8,6,79.7,87.2,78.4,5.7,43,48.8,10.5,80.2,8.8,35.3,2.5,19.2,84.3,9.1,24.1,86.3,9.8,27.9,2.6,6.7
12073002416,FL,Tallahassee,8,20.5,19.4,26.4,78.8,7.9,6.4,4.6,79.7,87.3,80.6,4.1,45,51.6,7.8,84.3,7.3,33,2.1,15.5,85.1,7.7,21.9,87.5,7.6,26.4,2,4.2
12073002417,FL,Tallahassee,8.7,17.7,21.4,23.3,74.2,6.1,6.4,3.9,77.5,86.1,77.6,4,44,51.6,9.5,82.4,6.6,30.6,1.9,15.7,84.9,8.6,23,87.1,7.8,28.9,1.7,4.9
12073002505,FL,Tallahassee,15.1,21.5,19,28.7,77.2,6.9,7.5,5.4,77.7,79,74.7,5.8,37.2,41.7,13.5,72.4,8.7,31.8,2.6,23,84,11.1,26.2,86,10.4,31.6,2.9,11
12073002508,FL,Tallahassee,11.3,23.9,18.8,30.4,79.3,7.6,7.1,5.9,79.3,86.2,76.7,6.3,41.2,48,13,77.2,9.7,36.1,2.5,21.3,82.8,10.2,25.8,84.3,10.8,30.4,2.7,8.1
12073002509,FL,Tallahassee,22.3,17.3,18.9,24,68.3,4.2,9,3.6,75.4,71.9,68.1,6,33.5,40.3,18.9,62.9,7.8,27.2,2.3,27.5,83.8,15.2,31.9,85.6,12,36.7,2.4,14.4
12073002510,FL,Tallahassee,14,19.1,19.3,25.8,74.9,6,6.9,4.5,77.1,82.4,74,5.1,40.6,46.4,13.4,74.5,8.1,31.1,2.2,21.7,84,10.3,25.2,84.7,9.6,32.4,2.2,8.8
12073002511,FL,Tallahassee,14.1,18.2,22.8,22.4,72.3,5.6,7.6,4,74.8,76.9,71.9,5.2,40.6,44.2,14.1,74.1,6.6,28.3,2.1,20.3,83.6,11.9,25.1,86.3,9.7,30.6,2.1,9.6
12073002512,FL,Tallahassee,12.2,18.2,21.1,23.3,73,6,7,4.1,76.7,83.7,75.6,4.7,41.6,46.5,12.8,77.3,7,29.2,2,19.5,84,10.3,25.1,86.5,9,31.3,2,7.5
12073002513,FL,Tallahassee,11.7,16.3,21.6,21.6,71.2,5.3,6.6,3.5,75.8,83.8,75.4,4.2,41.4,49.6,12.1,78.4,6.5,28.7,1.8,18.4,84.3,9.7,23.5,85.6,8.3,31.3,1.7,6.7
12073002603,FL,Tallahassee,25,10.2,21.2,20.4,53.6,2.1,10,1.7,76.4,61.1,66.6,4.1,23.4,33.5,21.3,57.3,4.8,18.1,1.6,26.4,86.6,16.4,33.2,85.8,9.4,41.8,1.5,16.5
12073002605,FL,Tallahassee,10.3,14.3,24,19.1,69.2,5,6.4,3,75,81.6,78.4,3.4,44.1,50.9,10.1,81,5.2,26.2,1.6,15,84.8,8.9,22,87.1,6.9,29.2,1.4,5.2
12057000101,FL,Tampa,24.2,12.9,20.8,19.2,59.5,2.7,9,3.2,68.5,56,53.1,5.1,28.3,26.4,20.4,51.7,6.6,24.4,1.9,27.3,79.4,16.6,24.4,77.5,10.8,35.3,1.9,20.3
12057000102,FL,Tampa,32.4,29.3,12.8,37.9,76.1,6.1,10.1,9,75.5,71.5,48.3,11,22.9,21.3,26.3,38.3,17.8,37.8,4.6,43.1,78.2,18.2,36.9,81.1,20.6,40.6,5.8,30.8
12057000201,FL,Tampa,36.3,28.8,13.4,41.1,74.9,5.3,10.1,9.4,73.7,66.1,43.6,11.9,21.3,19.2,30.3,32.5,19.1,40,4.8,46,78.5,19.8,40.3,81.4,22.5,42.7,6.2,35.4
12057000202,FL,Tampa,31.6,23.8,15.4,34.6,72.9,4.9,9.4,6.7,73.9,68.4,50.5,8.4,25.3,24,24.8,42.6,14.4,35.4,3.5,38.5,79.2,16.8,34.8,81.2,17.1,40.5,4.2,26.7
12057000300,FL,Tampa,31.7,24.6,15.7,36,73.4,5,9.5,6.9,73.7,69.1,50.7,8.7,25,24.9,25.6,43.4,14.5,37.1,3.5,38.6,78.1,16.9,34.7,80.9,17.6,40.3,4.1,25.2
12057000401,FL,Tampa,28.9,26.1,16.1,33.6,74.5,5.9,8.8,7.6,72.8,72.6,52.8,9.2,27.2,26,23.6,47.2,14.1,37.7,3.6,36.7,77.4,16,31.9,80.1,17.4,37.1,4.1,23.4
12057000402,FL,Tampa,30.1,30.9,14.4,37.7,77.7,7.4,8.8,9.9,74,75.6,51.6,11.1,26.8,24.6,24.3,44.9,16.4,40.8,4.3,40.4,75.4,16,32.3,79.8,19.7,36.7,5.2,27.1
12057000500,FL,Tampa,19,26.8,17.7,32.2,76.3,7.5,8,7.3,74.3,79.6,60.6,7.8,33.5,31.3,18.7,60.3,11.5,37.2,3.2,28.6,77.6,12.9,26.6,81.2,14.2,33.1,3.5,16.2
12057000601,FL,Tampa,33.8,22,16.1,29.6,70.2,4.7,8.5,6.1,70.8,70,49.2,7.6,25.2,23.8,23.1,44.9,13,34.5,3.3,37.7,78,16,32,80.5,16.5,37.9,3.4,23
12057000602,FL,Tampa,30.7,24,16.6,32.8,73,5.2,8.7,6.8,72.4,71.7,52.2,8.2,26.3,26,23.7,47.3,13.5,36.7,3.3,36.7,77.8,15.7,31.6,79.8,16.7,37.9,3.6,22.4
12057000700,FL,Tampa,35.9,27.4,13.3,40.4,74,4.7,11.2,8,74.6,66,44.2,11.3,20.2,19.8,31.8,32.9,17.8,37.7,4.3,45.7,79.5,20.6,40.7,81.2,21.8,44.3,5.8,37.1
12057000800,FL,Tampa,28.5,24.6,15.7,35.6,74.3,5.3,9.3,6.6,75,72.4,53.3,8.3,26.9,25.9,24.4,45.9,14.1,35.5,3.4,36.8,79.2,16,34.2,81.8,16.5,40.4,4.1,24.1
12057000901,FL,Tampa,33.1,24.3,14.9,33.6,71.8,4.5,10.2,6.7,72.9,68.6,47.9,9.4,23.5,23.3,27.9,39.1,14.9,34.4,3.7,40.4,78.9,18.8,36.3,80.3,18.8,41.6,4.5,29.6
12057000902,FL,Tampa,25.8,21.9,16.2,35.5,73.3,4.6,9.5,5.7,75.8,68.3,56.6,7,25.4,26.6,22.6,48.1,13,34,3.1,33.3,81.4,15.4,33.5,81.9,14.5,40.6,3.7,22.5
12057001001,FL,Tampa,33.6,28.8,11.9,41.4,76.7,5.4,10.9,8.2,77.4,69.2,48,10.6,20.1,19.5,27.7,35.1,19.2,37.5,4.7,45.3,80.7,18.9,40.5,82.5,20.8,43.7,6.2,34.7
12057001002,FL,Tampa,30.9,31.2,11.4,47.4,80.4,5.9,11.2,9.1,80.5,72.4,52.8,10.9,19.8,20.8,26.6,37.2,21.9,39.4,5,44.1,82.1,17.5,41.3,82.4,20.5,44.5,7.2,34.6
12057001100,FL,Tampa,21.4,25.2,17.2,32.6,74.7,6.3,8.5,6.8,73.7,76.3,58,7.9,30.1,28.3,21.2,54.9,11.9,35.9,3.2,30.7,78.9,14.1,29.5,82.2,14.8,35.5,3.6,19.2
12057001200,FL,Tampa,30.2,25.4,15.5,35.2,73.4,5.4,9.5,7.2,72.9,70,51.2,9.1,25.6,23.6,25,44.6,14.3,37.3,3.7,37.7,77.9,16.9,33.8,81,17.9,38.8,4.3,24.7
12057001300,FL,Tampa,28.9,27.2,15.6,35.3,77,6.6,8,8.3,73.9,76.5,55.2,8.5,27.2,26.3,20.5,50.6,15.3,39.5,3.7,36.4,77.6,14.1,30.5,80,16.8,35.6,4.1,20.3
12057001400,FL,Tampa,31.8,25.3,15.6,33.2,74.6,6,8.1,7.7,72.9,73.8,52.6,8.2,26.6,25.1,20.7,48.4,14.6,37.7,3.7,37.1,77.4,14.7,31.5,80.7,16.9,36,3.9,21.8
12057001500,FL,Tampa,19.2,23.5,19.3,30,72.9,6.2,8.1,5.9,72.2,76.9,59.3,7.2,32.9,30.7,20.5,59.4,10,35.2,2.7,27.7,78,13.7,27.3,81.7,13.6,34.3,3,16.2
12057001600,FL,Tampa,18.5,21.2,20.2,27.3,70,5.4,8.2,5.2,71.1,75.4,58.8,6.6,32.6,31.8,20.5,59.3,9.1,32.6,2.5,26,78.9,13.8,27.1,82.3,12.8,34.5,2.7,15.9
12057001700,FL,Tampa,22.6,24.4,17.2,33.1,74.6,5.9,8.5,6.3,74,75.7,56.9,7.5,29.5,28,21.1,54.3,12.3,35.5,3.1,31.2,79.4,14.1,30.3,82.1,14.7,36.5,3.6,19.3
12057001800,FL,Tampa,34.8,29.2,11.9,45.5,77.8,5.1,12,8.3,79.1,67.8,48.7,11.1,18.6,19.5,30,33.2,20.4,37.9,4.7,46.2,81.1,19.7,42.1,82,21.3,46.3,6.9,40.4
12057001900,FL,Tampa,34.3,31.2,11.4,47.3,79.2,5.6,11.6,9.3,79.8,70.4,48,11.7,18.8,19.2,29.7,32.6,22.3,38.6,5.2,47,81.1,19,43.2,82.6,22.1,46.3,7.7,41.5
12057002000,FL,Tampa,32.7,31.3,12.2,46.5,79.3,6.1,10.8,9.7,78.4,71.5,49.6,11.4,21.3,20.8,27.8,36.7,20.9,40.8,4.9,44.9,80.4,18,40.2,82,21.4,43.5,6.8,33.9
12057002100,FL,Tampa,25.6,24.5,16.3,34.2,74.9,5.5,9,6.7,74.9,75.4,55,7.8,26.2,25,22.4,49.6,14.2,34.6,3.4,34.1,80.7,15,33,82.4,15.8,38.7,4,21.9
12057002200,FL,Tampa,19,21.8,18.9,30,72.9,5.7,7.9,5.6,73.4,77,60.6,6.2,31,29.3,18.2,60.1,10.5,33.9,2.7,26.4,79.7,12.7,27.9,83,12.6,34.6,2.9,14.2
12057002300,FL,Tampa,22.2,20.9,19.7,27.5,70.5,5.2,8.3,5.3,71.9,74.8,58.6,6.5,30.7,29.2,20.7,57.2,9.9,32.1,2.6,28.1,78.8,13.9,27.7,81.8,13,35.4,2.8,16.8
12057002400,FL,Tampa,28.3,27.2,15.2,35.3,77.5,7.1,8.2,8.4,74.9,75.5,55.9,8.3,28.2,25.2,19.3,51.5,14.7,38.6,3.9,35.7,77.1,13.7,29.3,80.9,16.2,34.6,4.2,20.1
12057002500,FL,Tampa,37.1,24.3,14.9,34.4,74.6,5.6,8,8,72.6,69,50.2,7.7,24.8,21.6,20,44.2,15.6,38.3,4,40,77.7,14.9,32,80.4,17.2,36.6,4.2,23.3
12057002600,FL,Tampa,45.2,20.9,15.5,30.8,66.6,3.6,9.5,7.4,67.5,55,38.4,9.6,20.2,17.7,28.6,31,14.9,37.1,3.8,45.8,77.6,20.8,35.2,78.2,20.5,39.7,4.2,35.5
12057002700,FL,Tampa,35.3,27.4,13.7,37.2,78.6,7,7.4,9.4,74.9,75.3,53.7,7.8,25.3,22.9,16.4,49.5,17.5,41.1,4.5,39.2,77.5,12.7,29.8,81.2,17.2,33.3,4.5,19.9
12057002800,FL,Tampa,18.3,24.7,17.4,32.2,76.5,7,7.3,6.5,75.3,81.1,62,6.3,31.8,29.8,15.9,62.7,11.9,36,3.1,27.2,80.4,11.3,27.2,83.6,12.7,32.8,3.2,12.7
12057002900,FL,Tampa,29.5,24.2,16.5,34.7,73.7,5.1,9.1,6.8,73.3,72.5,53.1,8.2,25.4,24.6,23.9,46.7,14.5,36,3.5,35.8,79,15.8,33.5,81.3,16.8,38.9,4,23.5
12057003000,FL,Tampa,33.7,25.6,13.4,40.5,73.9,4.5,11.3,7,75.8,65.2,47.2,9.9,20.8,20.5,28.9,36.3,16.8,36.6,4,42.7,79.8,19.5,39.3,82,19.9,44.1,5.3,35.2
12057003100,FL,Tampa,35.6,29,12.4,42.7,77.4,5.5,10.6,8.7,77,69.5,49.3,10.4,19.9,19.4,26.4,36.3,20,39,4.8,44.9,80,18.1,39.8,81.8,20.9,42.8,6.3,33.1
12057003200,FL,Tampa,38.6,31.4,12.1,43.8,79.3,6.4,9.9,10.9,76.1,70.5,47.6,11.6,19.8,18.7,25.5,35.3,21.9,41.6,5.4,47,79.2,17.5,38.1,80.7,22.3,40.6,7.2,35.8
12057003300,FL,Tampa,34.8,29.1,12.4,44.2,78.3,5.5,10.9,8.8,77.2,68.9,49.4,10.7,19.6,20,27.2,36,20.5,39.4,4.8,44.6,80,18.3,40,81.8,20.9,43.2,6.6,35.2
12057003400,FL,Tampa,32.5,29.7,11.5,46.8,78.7,5.3,11.8,8.7,79.9,68.2,50.3,10.9,18.4,19.2,28.3,34.9,21,38.6,4.9,44.9,81.7,19,42.1,82.5,20.9,45.8,7.1,37.6
12057003500,FL,Tampa,30.7,31.1,11.7,48.6,80.2,5.8,11.1,9.1,80.5,72.8,51.5,10.9,19.7,20.2,27.5,36.7,21.7,39.3,4.9,44.4,81.8,17.6,42,82.7,20.7,45.5,7.2,35.9
12057003600,FL,Tampa,32.4,28.6,12.9,44,77.4,5.2,11.1,8.1,77.7,68.7,50.1,10.6,19.8,20.8,29.1,35.9,19.4,38.3,4.5,43.8,81.1,18.8,40.9,82.1,20.4,44.9,6.2,35.3
12057003700,FL,Tampa,41.1,22.2,16.9,34.2,65.3,3.7,10,7.2,67.5,55.1,39.7,10.9,21.9,19.3,35.4,29,14,35.9,3.7,44.7,76.8,21.9,38.4,79.4,21.2,42.7,4.7,41.6
12057003800,FL,Tampa,28.8,28.2,14.6,44.1,78,5.6,9.7,8.7,76.3,72,51.5,10,21.6,21.5,27.2,40.9,18.7,39.5,4.2,39.8,80.8,16.5,38.1,82.1,19.1,42.2,5.9,30.9
12057003900,FL,Tampa,25.5,22.8,16.9,34,74.3,5.2,8.7,6.9,73.3,70.8,55.6,7.3,24.4,23,22.5,47.8,14,34.5,3.5,33.6,80.4,14.8,31.8,82.5,15,37.5,4.1,21.4
12057004000,FL,Tampa,33.6,55,5.6,68.3,90.3,11,10.9,25.2,84.4,81.7,42,23.9,15.7,13.4,27.3,25,42.1,53.9,11.6,61.1,80.5,18.7,46.8,81.9,35.8,42,19.4,52.2
12057004100,FL,Tampa,31.9,29.9,12.2,42.9,77.5,6.1,10.3,10.1,76.7,70.4,47.3,11,21.3,18.2,26.5,36.9,20,40,5.2,44.2,79.5,18,38.2,81.7,21.3,41.1,6.5,30.5
12057004200,FL,Tampa,22.7,25.2,16.1,37.8,77,5.7,9.1,6.7,76.7,77.6,58.1,7.5,25.8,26.8,21.3,52.3,15,35.2,3.5,32.1,81.7,14,33.9,83.5,15.2,39.4,4.3,22.1
12057004300,FL,Tampa,44.7,31.1,9.2,45.1,75.3,4.6,14.2,9.9,76.7,57.8,38.2,15,14.7,14.9,36.2,21.9,23.1,41.1,6,56.4,79.6,26.3,46,79.4,27.8,47.6,8.6,51
12057004400,FL,Tampa,34.8,28.7,12.9,41.9,78.2,5.5,10.3,8.5,77.1,71.5,50.2,10.1,19.5,20.3,25.9,37.5,20.1,37.8,4.7,43.8,81.1,17.3,39.4,81.8,20.1,42.9,6.3,34.7
12057004500,FL,Tampa,40.3,26.2,13.9,37.5,77.4,6.1,7.7,9,73.9,71.2,50.1,7.8,22.8,21.2,18.8,43.7,18.1,40.7,4.5,42.6,77.5,14,32.7,81,18.1,36,4.6,23.1
12057004600,FL,Tampa,19.9,20.3,18.3,31.8,76.1,5.3,8,5,75.6,75.1,64.7,5,28.2,28.3,15.6,60.2,11.6,31.1,2.8,25.9,83,11.5,27.9,83.8,10.9,35.8,3.2,16
12057004700,FL,Tampa,22.4,24.8,17.2,32.7,76.5,6.9,7.4,7.3,74.2,77.8,59.8,6.9,31.5,28.3,17.5,58.4,12.5,37.1,3.3,30.1,78.7,12.1,26.7,81.3,13.6,33.1,3.4,15.4
12057004800,FL,Tampa,27.1,26.2,15.5,34.7,77.3,6.8,7.7,8,74.9,76.9,56.7,7.4,27.8,25.2,17.5,53.8,14.9,37.9,3.8,34,79,12.8,29.4,81.6,15.4,34.5,4,17.8
12057004900,FL,Tampa,20.7,16.6,20.7,23.4,67,3.9,8.4,4.1,69.3,70.2,57.1,5.4,27.6,25.2,19.9,54.7,8.6,26.5,2.4,25.8,82.6,14.2,27.1,82.6,11.4,35.1,2.6,19
12057005000,FL,Tampa,21.7,12.2,21.8,19,62.5,2.8,9.6,3.3,69.5,52.6,59.3,4.8,26.2,24.4,18.5,54.2,6.6,22.9,2,25.2,81,17.2,22.6,76.2,10,34.4,2.1,22.2
12057005101,FL,Tampa,15.4,16.8,23.3,24.4,69.8,5.1,6.7,4.6,70.2,75.1,66.7,4.2,32.4,31.3,14.8,65.7,8.2,30,2.3,20.2,81,10.5,22.8,83.5,9.1,31.3,2.1,9
12057005102,FL,Tampa,10,15.5,24.1,19.5,67,5.1,6.7,3.3,71.4,81.2,68.9,3.4,40.2,39.5,11.8,75.2,5.6,27,1.7,15.2,81.3,9.3,20.1,84.5,7.3,29.9,1.4,5.8
12057005301,FL,Tampa,12.2,8.7,29.3,12.6,50.3,2.7,6.4,1.7,66.4,73.1,67.9,2.3,38.7,37.3,12.6,72.7,3.2,19.1,1.1,13.7,82.6,9.7,18.6,83.7,5.7,30.3,0.8,5.7
12057005302,FL,Tampa,41.3,24.6,15.8,33.9,72.8,5.2,8.5,8.5,70.4,66.9,46.9,9,22.4,20.9,24.1,40.1,16.1,39.3,4,42.5,75.9,16.6,33,79.2,19.2,37.1,4.3,26.2
12057005401,FL,Tampa,9.5,21.2,20.5,26.3,75.4,7.5,6.5,4.9,75.6,85.6,69.7,4.2,41.7,39.1,10.4,77.3,7.6,33.2,2.2,16.9,80.5,8.3,20.2,84.5,8.4,28,2,6.4
12057005500,FL,Tampa,11.7,15.5,24.1,20.7,66.5,4.7,6.9,3.3,70.6,77.8,66.4,3.7,37.4,36.3,13.5,71.8,5.9,27.4,1.7,17,81.5,10.1,21.3,83.6,8,30.7,1.6,8.2
12057005700,FL,Tampa,14.2,17.9,22.5,22.6,70.9,5.8,7,4.4,71.7,78.4,66.9,4.3,36.9,34.1,14,69.2,7.3,28.8,2.1,19.8,79.7,10.3,21.5,82.9,8.9,30.3,2,9.3
