Tract,County,Acute.Bronchitis...Bronchiolitis,Alzheimers.Disease,Anemias,Aortic.Aneurysm...Dissection,Appendix.Diseases,Atherosclerosis,Cerebrovascular.Diseases,Cholelithiasis...Other.Gallbladder.Disorders,Chronic.Liver.Disease...Cirrhosis,Chronic.Lower.Respiratory.Disease,Congenital.Malformations,Diabetes.Mellitus,Essen.Hypertension...Hypertensive.Renal.Dis,Female.Pelvic.Organs.Inflammatory.Diseases,Heart.Diseases,Hernia,Homicide,Hyperplasia.of.Prostate,In.Situ..Benign..Uncertain.and.Unknown.Behavior.Neoplasms,Influenza...Pneumonia,Kidney.Infections,Legal.Intervention,Malaria,Malignant.Neoplasm.or.Cancer,Medical...Surgical.Care.Complications,Meningitis,Meningococcal.Infection,Nephritis..Nephrotic.Syndrome..Nephrosis,Nutritional.Deficiencies,Other.Non.rankable.Cause.of.Death,Parkinsons.Disease,Peptic.Ulcer,Perinatal.Period.Conditions,Pneumoconiosis...Chemical.Effects,Pneumonitis.Due.To.Solids...Liquids,Pregnancy..Childbirth.and.the.Puerperium,Salmonella.Infections,Septicemia,Syphilis,Tuberculosis,Unintentional.Injury,Viral.Hepatitis
12099007603,Palm Beach,0,25.46,0,0,0,4.24,21.21,0,8.49,21.21,0,8.49,8.49,0,93.34,0,0,0,0,0,0,0,0,156.98,0,0,0,12.73,0,50.91,8.49,0,0,0,12.73,0,0,4.24,0,0,25.46,0
12099007604,Palm Beach,0,9.18,2.62,0,0,0,17.05,0,1.31,14.42,2.62,3.93,0,0,64.25,0,0,0,1.31,3.93,0,0,0,51.14,0,0,0,1.31,1.31,44.58,5.25,0,1.31,0,3.93,0,0,1.31,0,0,20.98,1.31
12099007605,Palm Beach,0,10.3,0,0,0,2.06,4.12,0,4.12,16.48,0,2.06,6.18,0,61.79,0,2.06,0,2.06,2.06,0,0,0,47.37,0,0,0,2.06,0,30.9,4.12,0,0,0,2.06,0,0,6.18,0,0,14.42,0
12099007607,Palm Beach,0,37.64,0,1.71,0,6.84,80.41,0,3.42,29.08,0,6.84,1.71,0,349.02,0,0,0,6.84,8.55,0,0,0,114.63,0,0,0,6.84,0,119.76,18.82,1.71,0,0,18.82,0,0,3.42,0,0,29.08,0
12099007610,Palm Beach,0,23.91,0,1.99,0,3.98,39.85,0,3.98,11.95,1.99,3.98,0,0,97.63,0,3.98,0,5.98,7.97,0,0,0,101.61,0,0,0,7.97,0,69.74,9.96,0,1.99,0,5.98,0,0,3.98,0,0,25.9,0
12099007612,Palm Beach,0,17.84,3.96,1.98,0,3.96,33.7,0,1.98,25.77,0,3.96,7.93,0,182.36,0,1.98,0,5.95,3.96,0,0,0,140.73,0,0,0,15.86,0,87.22,15.86,0,0,0,9.91,0,0,7.93,0,0,17.84,0
12099007613,Palm Beach,0,22.32,2.79,2.79,0,2.79,39.06,2.79,5.58,27.9,2.79,8.37,5.58,0,198.1,0,0,0,11.16,16.74,0,0,0,159.04,0,0,0,13.95,2.79,83.71,8.37,0,0,0,0,2.79,0,2.79,0,0,30.69,2.79
12099007614,Palm Beach,0,19.12,0,2.39,0,7.17,45.41,0,7.17,31.07,0,4.78,0,0,236.62,0,0,0,4.78,4.78,2.39,0,0,186.42,0,0,0,23.9,0,97.99,14.34,0,0,0,9.56,0,0,14.34,0,0,28.68,2.39
12099007615,Palm Beach,0,20.86,2.61,0,0,2.61,18.25,2.61,2.61,26.08,0,2.61,0,0,57.37,0,0,0,0,0,0,2.61,0,67.8,0,0,0,5.22,0,33.9,2.61,0,0,0,0,0,0,2.61,0,0,18.25,0
12099007616,Palm Beach,0,121.75,6.58,6.58,0,16.45,223.76,0,6.58,78.97,0,26.32,16.45,0,651.53,0,3.29,0,9.87,13.16,0,0,0,371.83,0,0,0,62.52,0,490.29,78.97,0,0,0,23.03,0,0,19.74,0,0,72.39,0
12099007617,Palm Beach,0,33.92,0,5.65,0,5.65,62.18,0,5.65,79.14,0,5.65,5.65,0,248.73,5.65,0,0,11.31,22.61,0,0,0,254.38,0,0,0,16.96,0,141.32,28.26,0,0,0,5.65,0,0,11.31,0,0,28.26,0
12099007618,Palm Beach,0,13.51,4.5,2.25,0,4.5,20.27,0,4.5,13.51,2.25,6.76,4.5,0,130.6,2.25,0,0,2.25,6.76,0,0,0,81.06,0,0,0,15.76,0,58.55,11.26,2.25,0,0,4.5,0,0,11.26,0,0,18.01,0
12099007705,Palm Beach,0,12.73,0,2.12,0,2.12,25.46,0,2.12,14.85,4.24,6.36,2.12,0,53.03,0,0,0,6.36,4.24,0,0,0,72.13,0,0,0,4.24,0,53.03,6.36,4.24,0,0,6.36,0,0,0,0,0,12.73,0
12099007710,Palm Beach,0,6.32,0,0,0,0,25.28,2.11,8.43,27.39,8.43,6.32,6.32,0,80.07,0,0,0,4.21,4.21,0,0,0,109.57,0,0,0,8.43,0,59,12.64,0,0,0,0,0,0,2.11,0,0,29.5,0
12099007713,Palm Beach,0,2.97,0.59,0,0,0.59,10.7,0.59,1.19,5.94,0.59,1.19,1.19,0,44.58,0,1.78,0,1.19,2.38,0,0,0,55.88,0,0,0,2.97,0,36.86,3.57,0,0,0,1.78,0,0,2.38,0,0,7.13,0
12099007716,Palm Beach,0,15.53,1.94,0,0,0,27.18,0,1.94,7.77,0,11.65,1.94,0,69.9,0,0,0,3.88,1.94,0,0,0,85.44,0,0,0,3.88,0,38.83,1.94,0,0,0,1.94,0,0,0,0,0,25.24,0
12099007721,Palm Beach,0,9.78,1.96,0,0,0,11.74,0,5.87,17.61,1.96,3.91,1.96,0,74.35,0,0,0,3.91,3.91,0,0,0,64.57,0,0,0,3.91,0,46.96,0,0,0,0,3.91,0,0,0,0,0,11.74,0
12099007723,Palm Beach,0,11.01,0,3.67,0,0,18.34,0,11.01,18.34,0,0,3.67,0,69.7,0,0,0,3.67,0,0,0,0,91.71,0,0,0,3.67,0,55.03,7.34,0,7.34,0,0,0,0,11.01,0,0,33.02,0
12099007724,Palm Beach,0,21.59,0,1.66,0,3.32,13.28,1.66,4.98,9.96,0,3.32,0,0,68.08,0,3.32,1.66,4.98,6.64,0,0,0,59.78,0,0,0,3.32,0,66.42,0,0,0,0,0,0,0,1.66,0,0,26.57,0
12099007725,Palm Beach,0,9.4,0,0,0,0,14.09,3.13,4.7,9.4,0,3.13,0,0,59.51,0,1.57,0,3.13,3.13,0,1.57,0,64.2,0,0,0,4.7,0,53.24,1.57,0,0,0,3.13,0,0,1.57,0,0,14.09,1.57
12099007730,Palm Beach,0,4.75,0,1.58,0,0,17.42,0,1.58,14.25,0,6.33,3.17,0,69.66,0,0,0,1.58,3.17,0,0,0,96.58,0,0,0,11.08,0,39.58,3.17,0,0,0,4.75,0,0,4.75,0,0,15.83,0
12099007731,Palm Beach,0,6.62,0,2.21,0,0,26.49,0,13.25,22.08,2.21,4.42,8.83,0,145.7,0,4.42,0,13.25,4.42,0,0,0,169.98,0,0,0,2.21,0,88.3,6.62,0,0,0,4.42,0,0,6.62,0,0,17.66,2.21
12099007732,Palm Beach,0,5.19,3.46,0,0,0,17.3,1.73,8.65,12.11,0,3.46,0,0,50.16,0,1.73,0,0,0,1.73,0,0,76.11,0,0,0,5.19,0,41.52,0,0,1.73,0,3.46,0,0,1.73,0,0,44.97,1.73
12099007733,Palm Beach,0,17.05,0,2.84,0,2.84,22.73,2.84,0,14.21,2.84,5.68,2.84,0,42.63,0,5.68,0,0,5.68,0,0,0,65.36,0,0,0,5.68,0,28.42,2.84,0,0,0,0,0,0,0,0,0,34.1,2.84
12099007734,Palm Beach,0,12.98,0,0,0,0,30.29,0,12.98,8.65,0,8.65,8.65,0,47.6,0,0,0,0,0,0,0,0,82.22,0,0,0,4.33,0,69.23,0,0,0,0,0,0,0,8.65,0,4.33,34.62,4.33
12099007735,Palm Beach,0,7.14,0,1.78,0,1.78,8.92,0,1.78,8.92,0,1.78,1.78,0,48.16,0,1.78,0,3.57,1.78,0,0,0,53.51,0,0,0,1.78,0,33.89,1.78,0,1.78,0,0,0,0,5.35,0,0,12.49,1.78
12099007736,Palm Beach,0,10.04,2.51,7.53,0,2.51,27.6,0,0,15.06,2.51,7.53,0,0,50.19,0,0,0,0,2.51,0,0,0,72.77,0,0,0,2.51,0,57.72,5.02,0,2.51,0,0,0,0,5.02,0,0,17.57,0
12099007738,Palm Beach,0,5.14,0,0,0,0,33.43,2.57,7.71,15.43,0,10.29,2.57,0,95.14,0,0,0,0,2.57,0,0,0,64.28,0,0,0,10.29,0,51.43,2.57,0,0,0,0,2.57,0,5.14,0,0,28.28,0
12099007739,Palm Beach,0,0,0,0,0,0,39.08,6.51,16.28,22.79,0,3.26,6.51,0,120.48,0,3.26,0,3.26,6.51,0,0,0,126.99,0,0,0,13.03,0,61.87,6.51,0,3.26,0,6.51,0,0,13.03,0,0,16.28,3.26
12099007740,Palm Beach,0,24.98,3.57,1.78,0,8.92,57.1,1.78,0,28.55,1.78,16.06,5.35,0,183.8,0,0,0,3.57,5.35,0,0,0,103.5,1.78,0,0,10.71,1.78,91.01,7.14,0,0,0,1.78,0,0,8.92,0,0,17.84,0
12099007741,Palm Beach,0,24.76,0,4.95,0,2.48,47.05,2.48,7.43,29.72,0,9.91,2.48,0,195.64,0,2.48,0,4.95,2.48,0,0,0,185.74,0,0,0,14.86,0,118.87,22.29,0,0,0,17.34,0,0,12.38,0,0,47.05,0
12099007742,Palm Beach,0,33.42,3.93,5.9,0,5.9,74.7,0,11.79,60.94,1.97,17.69,13.76,0,334.19,0,0,0,19.66,9.83,0,0,0,265.38,0,0,0,15.73,1.97,161.2,25.56,1.97,0,0,17.69,0,0,17.69,0,0,35.38,1.97
12099007743,Palm Beach,0,10.24,2.05,2.05,0,0,18.43,0,6.14,14.34,0,10.24,0,0,59.39,0,4.1,0,2.05,4.1,0,0,0,94.2,0,0,0,4.1,0,40.96,14.34,0,0,0,2.05,0,0,6.14,0,0,28.67,0
12099007744,Palm Beach,0,34.77,6.95,3.48,0,6.95,69.54,0,6.95,41.72,3.48,10.43,10.43,0,292.07,0,3.48,0,3.48,13.91,0,0,0,271.21,0,0,0,6.95,3.48,215.58,13.91,0,0,0,6.95,0,0,17.39,0,0,52.16,0
12099007746,Palm Beach,0,34.87,0,0,0,0,95.9,0,17.44,139.49,8.72,26.16,0,0,479.51,8.72,0,0,8.72,26.16,0,0,0,252.83,0,0,0,17.44,0,191.8,17.44,8.72,0,0,0,0,0,52.31,0,0,52.31,0
12099007747,Palm Beach,0,65.08,3.62,0,0,10.85,112.08,0,3.62,79.54,0,14.46,7.23,0,571.22,0,0,0,14.46,36.15,0,0,0,397.69,3.62,0,0,75.92,0,289.23,39.77,3.62,0,0,3.62,0,0,39.77,0,0,54.23,3.62
12099007748,Palm Beach,0,6.45,0,2.15,0,0,8.6,0,2.15,8.6,0,4.3,4.3,0,45.16,0,2.15,0,0,4.3,0,0,0,62.37,0,0,0,2.15,0,36.56,2.15,0,0,0,2.15,0,0,6.45,0,0,12.9,0
12099007749,Palm Beach,0,17.13,1.71,3.43,0,6.85,30.84,0,8.57,27.41,0,5.14,3.43,0,173.03,0,0,0,5.14,5.14,0,0,0,162.75,1.71,0,0,17.13,0,87.37,20.56,0,0,0,5.14,0,0,10.28,0,0,25.7,1.71
12099007750,Palm Beach,0,8.43,2.11,0,0,0,10.54,0,2.11,10.54,0,2.11,2.11,0,37.94,0,0,0,4.22,4.22,0,0,0,63.24,0,0,0,2.11,0,25.3,2.11,0,0,0,0,2.11,0,2.11,0,0,27.4,0
12099007751,Palm Beach,0,2.81,0,2.81,0,0,25.3,0,11.24,8.43,2.81,5.62,8.43,0,70.26,0,0,0,0,5.62,0,0,0,67.45,5.62,0,0,5.62,0,50.59,5.62,0,0,0,0,0,0,5.62,0,0,19.67,0
12099007752,Palm Beach,0,9.71,0,1.39,0,0,15.25,0,6.93,15.25,0,6.93,2.77,0,51.31,0,1.39,0,4.16,4.16,0,1.39,0,63.79,2.77,0,0,6.93,0,33.28,5.55,0,0,0,2.77,0,0,1.39,0,0,8.32,0
12099007753,Palm Beach,0,16.99,1.21,0,0,0,27.92,0,0,21.85,0,10.92,3.64,0,78.9,1.21,0,0,3.64,1.21,0,0,0,118.96,0,0,0,8.5,1.21,53.41,6.07,0,0,0,3.64,0,0,3.64,0,0,15.78,0
12099007754,Palm Beach,0,17.77,0,3.95,0,1.97,25.67,1.97,7.9,27.65,0,9.87,3.95,0,161.93,0,0,0,7.9,5.92,0,0,0,171.8,0,0,0,11.85,0,82.94,11.85,0,0,0,1.97,0,0,5.92,0,0,15.8,1.97
12099007756,Palm Beach,0,13.96,0,0,0,1.74,26.17,1.74,3.49,17.45,1.74,3.49,1.74,1.74,125.63,0,0,0,3.49,3.49,0,0,0,82.01,0,0,0,6.98,0,68.05,19.19,0,0,0,3.49,0,0,5.23,0,0,17.45,0
12099007757,Palm Beach,0,11.58,0,0,0,0,30.11,0,6.95,27.8,0,9.27,9.27,0,94.97,0,0,0,2.32,9.27,0,0,0,136.67,0,0,0,9.27,0,64.86,16.21,0,0,0,2.32,0,0,6.95,0,0,25.48,0
12099007758,Palm Beach,0,9.16,0,0,0,0,3.05,0,3.05,13.74,1.53,6.11,6.11,0,50.37,0,0,0,0,4.58,0,0,0,45.79,0,0,0,6.11,0,36.63,0,0,0,0,0,0,0,1.53,0,0,21.37,1.53
12099007759,Palm Beach,0,39.45,0,6.57,0,0,6.57,0,6.57,19.72,0,0,0,0,65.75,0,0,0,6.57,6.57,0,0,0,85.47,0,0,0,6.57,0,32.87,13.15,0,0,0,0,0,0,13.15,0,0,26.3,0
12099007760,Palm Beach,0,4.8,0,0,0,0,7.19,0,4.8,0,0,7.19,2.4,0,26.37,0,0,0,0,4.8,0,0,0,35.96,0,0,0,4.8,0,31.17,2.4,0,0,0,4.8,0,0,0,0,0,4.8,0
12099007762,Palm Beach,0,10.95,0,5.47,0,0,21.89,0,5.47,10.95,0,5.47,5.47,0,93.05,0,0,0,5.47,5.47,0,0,0,147.78,0,0,0,0,0,54.73,0,0,0,5.47,0,0,0,5.47,0,0,21.89,5.47
12099007763,Palm Beach,0,9.46,0,2.7,0,1.35,12.16,0,2.7,4.05,0,8.11,0,0,33.79,0,1.35,0,1.35,0,0,0,0,52.71,0,0,0,1.35,0,28.38,4.05,0,0,0,2.7,0,0,0,0,0,10.81,0
12099007764,Palm Beach,0,0,0,5.22,0,0,20.89,0,0,52.22,0,0,0,0,88.77,0,0,0,10.44,0,0,0,0,120.1,0,0,0,26.11,0,88.77,10.44,0,0,0,0,0,0,10.44,0,0,15.67,0
12099007765,Palm Beach,0,8.24,0,0,0,0,13.4,0,3.09,6.18,0,2.06,2.06,0,47.4,0,1.03,0,1.03,1.03,0,0,0,59.77,0,0,0,4.12,0,21.64,4.12,0,0,0,1.03,0,0,1.03,0,0,11.34,0
12099007766,Palm Beach,0,2.92,0,0,0,2.92,26.29,2.92,2.92,26.29,0,14.6,2.92,0,99.3,0,0,0,8.76,8.76,0,0,0,128.5,0,0,0,8.76,0,55.49,5.84,0,0,0,8.76,0,0,5.84,0,0,46.73,0
12099007767,Palm Beach,0,10.82,0,0,0,0,2.7,0,10.82,13.52,2.7,5.41,0,0,54.1,0,0,0,0,2.7,0,0,0,89.26,0,0,0,5.41,0,29.75,0,0,2.7,0,0,0,0,5.41,0,0,27.05,0
12099007805,Palm Beach,0,9.73,0,0,0,0,19.46,0,8.11,19.46,0,6.49,1.62,0,79.48,0,4.87,0,0,3.24,0,0,0,90.84,1.62,0,0,4.87,1.62,48.66,1.62,0,1.62,0,1.62,0,0,1.62,0,0,9.73,0
12099007808,Palm Beach,0,16.82,0,0,0,0,7.48,0,11.21,18.69,1.87,3.74,0,0,76.64,0,5.61,0,1.87,1.87,0,0,0,95.33,0,0,0,3.74,0,33.64,0,0,1.87,0,1.87,0,0,1.87,0,0,29.91,0
12099007809,Palm Beach,0,14.3,0,2.86,0,0,31.46,0,14.3,57.21,0,5.72,2.86,0,71.51,0,2.86,0,0,8.58,0,0,0,105.84,0,2.86,0,0,0,62.93,5.72,0,2.86,0,0,2.86,0,2.86,0,0,40.05,2.86
12099007812,Palm Beach,0,27.42,0,1.71,0,0,27.42,0,10.28,37.7,0,18.85,10.28,0,119.95,0,3.43,0,3.43,10.28,0,0,0,135.37,0,0,0,10.28,0,94.24,5.14,0,3.43,0,5.14,0,0,3.43,0,0,20.56,3.43
12099007813,Palm Beach,0,10.07,1.44,1.44,0,0,27.32,1.44,7.19,18.69,0,14.38,7.19,0,73.34,0,1.44,0,1.44,2.88,1.44,0,0,53.21,0,0,0,5.75,0,47.45,1.44,0,0,0,1.44,0,0,4.31,0,0,35.95,1.44
12099007814,Palm Beach,0,34.88,0,0,0,9.97,94.67,4.98,0,39.86,0,9.97,4.98,0,348.78,0,4.98,0,9.97,19.93,0,0,0,298.95,4.98,0,0,4.98,0,149.48,19.93,0,4.98,0,19.93,0,0,14.95,0,0,14.95,0
12099007817,Palm Beach,0,14.5,0,2.42,0,0,16.92,0,4.83,16.92,2.42,4.83,3.62,0,65.25,1.21,0,0,1.21,3.62,0,0,0,70.08,2.42,0,0,9.67,0,54.37,3.62,0,3.62,0,1.21,0,0,4.83,0,0,21.75,2.42
12099007818,Palm Beach,0,14.58,0,0,0,4.86,19.45,0,4.86,14.58,0,0,4.86,0,48.61,0,0,0,4.86,4.86,0,0,0,131.26,0,0,0,9.72,0,68.06,0,0,0,0,9.72,0,0,0,0,0,9.72,0
12099007820,Palm Beach,0,10.02,0,0,0,0,26.73,0,6.68,26.73,0,6.68,3.34,0,66.82,0,6.68,0,3.34,6.68,0,0,0,80.19,0,0,0,10.02,0,80.19,0,0,0,0,0,0,0,0,0,3.34,26.73,3.34
12099007821,Palm Beach,0,13.34,0,0,0,0,3.34,0,6.67,20.01,3.34,3.34,0,0,76.72,0,0,0,6.67,6.67,0,0,0,90.06,0,0,0,0,0,60.04,10.01,0,0,0,0,0,0,6.67,0,0,23.35,0
12099007822,Palm Beach,0,11.4,0,3.26,0,1.63,19.54,0,6.51,17.91,1.63,1.63,1.63,0,70.02,0,1.63,0,0,1.63,0,0,0,102.59,0,0,0,0,0,35.82,9.77,0,1.63,0,0,0,0,3.26,0,0,27.68,1.63
12099007823,Palm Beach,0,11.64,0,0,0,0,18.63,0,2.33,13.97,0,4.66,4.66,0,83.82,0,0,0,4.66,4.66,0,0,0,100.12,0,0,0,0,0,37.25,4.66,0,4.66,0,0,0,0,2.33,0,0,34.92,0
12099007828,Palm Beach,0,20.37,6.79,0,0,6.79,20.37,0,6.79,20.37,0,6.79,0,0,67.89,0,0,0,0,0,0,0,0,135.78,0,0,0,0,0,54.31,0,0,0,0,0,0,0,6.79,0,0,33.94,0
12099007830,Palm Beach,0,33.81,0,0,0,0,36.63,0,2.82,5.64,0,2.82,8.45,0,118.34,0,2.82,0,14.09,11.27,0,0,0,180.33,0,0,0,5.64,0,84.53,8.45,0,0,0,11.27,0,0,5.64,0,0,33.81,0
12099007831,Palm Beach,0,46.92,0,5.21,0,2.61,28.68,0,0,31.28,2.61,10.43,2.61,0,125.13,0,0,0,5.21,10.43,2.61,0,0,130.34,0,0,0,5.21,0,119.92,13.03,0,0,0,2.61,0,0,2.61,0,0,20.86,0
12099007832,Palm Beach,0,15.29,0,3.82,0,3.82,49.69,3.82,0,49.69,3.82,34.4,11.47,0,252.29,0,0,0,0,3.82,0,0,0,210.24,0,0,0,30.58,0,129.97,26.76,0,0,0,3.82,0,0,15.29,0,0,42.05,7.65
12099007833,Palm Beach,0,10.75,0,0,0,0,12.89,0,0,8.6,0,8.6,8.6,0,96.71,0,4.3,0,0,8.6,0,0,0,68.77,0,0,0,8.6,0,62.33,2.15,4.3,2.15,2.15,2.15,0,0,6.45,0,0,42.98,0
12099007834,Palm Beach,0,24.45,0,6.11,0,0,55.01,6.11,6.11,55.01,0,12.22,6.11,0,268.95,0,0,0,0,12.22,0,0,0,323.96,0,0,0,0,0,122.25,24.45,0,0,0,6.11,0,0,0,0,0,0,0
12099007835,Palm Beach,0,5.04,0,5.04,0,0,12.59,0,5.04,15.11,0,0,5.04,0,55.42,0,0,0,2.52,2.52,0,0,0,88.16,0,0,0,0,0,50.38,5.04,0,0,0,2.52,0,0,0,0,0,15.11,0
12099007836,Palm Beach,0,11.31,1.26,1.26,0,0,23.88,0,2.51,8.8,1.26,6.29,1.26,0,75.42,0,1.26,1.26,3.77,7.54,0,0,0,76.68,1.26,0,0,6.29,0,46.51,2.51,0,0,0,1.26,0,0,3.77,0,0,8.8,3.77
12099007837,Palm Beach,0,16.89,0,0,0,1.54,21.5,0,6.14,23.03,0,10.75,7.68,0,110.57,0,0,0,4.61,13.82,0,0,0,132.06,0,0,0,7.68,0,62.96,6.14,0,0,0,7.68,0,0,7.68,0,0,24.57,0
12099007838,Palm Beach,0,14.72,1.23,2.45,0,0,20.86,0,2.45,7.36,0,4.91,7.36,0,67.48,0,1.23,0,2.45,4.91,0,0,0,83.43,0,0,0,8.59,0,49.07,1.23,0,1.23,0,1.23,0,0,2.45,0,0,20.86,1.23
12099007839,Palm Beach,0,4.37,2.91,0,0,0,13.1,0,1.46,17.47,0,10.19,5.82,0,53.87,0,0,0,0,8.74,0,0,0,72.8,1.46,0,0,1.46,0,49.5,4.37,0,0,0,1.46,0,0,8.74,0,0,29.12,0
12099007908,Palm Beach,0,10.92,0,1.21,0,1.21,9.71,0,6.07,13.35,2.43,9.71,2.43,0,52.18,0,0,0,1.21,3.64,0,0,0,67.96,0,0,0,3.64,0,40.05,1.21,0,0,0,1.21,1.21,0,6.07,0,0,24.27,2.43
12099007909,Palm Beach,0,7.87,0,0,0,2.62,28.84,2.62,2.62,15.73,0,2.62,2.62,0,52.44,0,0,0,0,2.62,0,0,0,115.36,0,0,0,7.87,0,60.3,7.87,0,0,0,2.62,0,0,15.73,0,0,13.11,2.62
12099007910,Palm Beach,0,14.1,0,1.28,0,0,12.82,1.28,5.13,19.23,2.56,11.54,3.85,0,49.99,0,0,0,2.56,3.85,0,0,0,110.23,0,0,0,6.41,0,46.14,2.56,0,1.28,0,0,0,0,1.28,0,0,42.3,0
12099007912,Palm Beach,0,5.57,1.11,3.34,0,1.11,13.36,0,3.34,14.48,1.11,5.57,2.23,1.11,59.02,0,4.45,0,1.11,2.23,0,0,0,102.45,0,0,0,2.23,0,37.86,1.11,0,3.34,0,1.11,0,0,2.23,0,0,34.52,0
12099008001,Palm Beach,0,5.43,0,0,0,0,21.73,0,2.72,21.73,0,21.73,5.43,0,67.9,0,8.15,0,0,0,0,0,0,73.33,2.72,0,0,13.58,0,29.88,5.43,0,5.43,0,0,0,0,2.72,0,0,40.74,0
12099008002,Palm Beach,0,6.45,2.15,2.15,0,0,30.11,4.3,4.3,32.27,0,45.17,6.45,0,124.76,2.15,21.51,0,0,6.45,2.15,0,0,88.19,4.3,0,0,17.21,0,68.83,8.6,0,4.3,0,2.15,0,0,2.15,0,0,23.66,2.15
12099008101,Palm Beach,0,16.39,0,0,0,0,12.29,0,4.1,13.66,4.1,5.46,2.73,0,43.7,0,8.19,0,1.37,1.37,0,0,0,57.35,0,0,0,0,1.37,36.87,0,0,1.37,0,0,0,0,0,0,1.37,19.12,2.73
12099008201,Palm Beach,0,4.92,0,0,0,0,27.05,0,2.46,4.92,2.46,19.68,12.3,0,63.94,0,17.22,0,0,7.38,0,0,0,76.24,0,0,0,12.3,0,49.19,0,0,4.92,0,0,2.46,0,9.84,0,0,14.76,0
12099008202,Palm Beach,0,6.46,0,0,0,0,25.84,0,6.46,12.92,0,16.15,16.15,0,77.52,0,29.07,0,0,0,0,0,0,80.75,0,0,0,9.69,0,48.45,3.23,0,9.69,0,0,0,0,6.46,0,3.23,19.38,0
12099008203,Palm Beach,0,8.9,0,0,0,0,32.03,0,7.12,7.12,1.78,10.68,7.12,0,49.82,0,5.34,0,5.34,5.34,0,0,0,55.16,0,0,0,12.46,0,33.81,1.78,0,5.34,0,0,1.78,0,3.56,0,0,19.57,0
12099008301,Palm Beach,0,11.21,0,0,0,0,22.42,0,5.61,22.42,5.61,5.61,5.61,0,50.45,0,5.61,0,0,0,0,0,0,84.08,0,0,0,0,0,16.82,0,0,0,0,0,0,0,0,0,0,22.42,5.61
12099008302,Palm Beach,0,3.39,0,0,1.7,0,15.26,0,5.09,13.57,1.7,18.66,6.78,0,49.19,0,11.87,0,0,5.09,0,0,0,49.19,0,0,0,0,0,32.23,3.39,0,3.39,0,0,0,0,1.7,0,0,13.57,1.7
12101030101,Pasco,0,14.75,0,3.69,0,0,33.2,0,14.75,40.58,0,29.51,7.38,0,143.86,0,3.69,0,0,0,0,0,0,173.37,0,0,0,11.07,0,66.4,3.69,0,0,0,0,0,0,14.75,0,0,44.26,3.69
12101030102,Pasco,0,7.06,3.53,0,0,0,24.71,0,7.06,88.25,0,24.71,7.06,0,148.25,0,14.12,0,3.53,14.12,0,0,0,151.78,0,0,0,7.06,0,141.19,7.06,0,3.53,0,0,0,0,3.53,0,0,74.13,7.06
12101030202,Pasco,0,21.73,3.62,7.24,0,3.62,43.46,0,14.49,61.57,3.62,28.98,10.87,0,206.45,0,0,0,3.62,3.62,0,0,0,213.69,0,0,0,21.73,0,90.55,3.62,0,3.62,0,3.62,3.62,0,0,0,0,97.79,0
12101030203,Pasco,0,13.39,0,0,0,0,53.55,6.69,26.77,133.87,6.69,26.77,0,0,180.72,0,0,0,6.69,0,0,0,0,261.04,0,0,0,6.69,0,153.95,0,0,0,0,0,0,0,20.08,0,0,53.55,0
12101030204,Pasco,0,8.83,0,0,0,0,44.17,0,0,79.51,0,26.5,0,0,159.01,0,0,0,0,0,0,0,0,185.51,0,0,0,8.83,0,106.01,0,0,0,0,8.83,0,0,0,0,0,79.51,0
12101030205,Pasco,0,35.89,0,4.49,0,0,53.84,0,26.92,58.32,0,22.43,8.97,0,139.08,0,0,0,0,4.49,0,0,0,134.59,0,0,0,17.95,0,152.53,4.49,4.49,8.97,0,8.97,0,0,22.43,0,0,67.29,0
12101030301,Pasco,0,17.98,0,4.49,0,0,62.92,0,26.97,67.42,0,40.45,8.99,0,224.72,0,13.48,0,0,17.98,0,0,0,166.29,0,0,0,4.49,4.49,139.33,13.48,0,4.49,0,0,0,0,4.49,0,0,44.94,4.49
12101030302,Pasco,0,40.27,4.47,8.95,0,0,76.06,0,26.85,111.86,0,17.9,13.42,0,322.15,4.47,0,0,0,17.9,0,0,0,313.2,0,0,0,22.37,8.95,165.55,4.47,0,0,0,4.47,0,0,17.9,0,0,93.96,8.95
12101030303,Pasco,0,25.62,2.85,0,0,0,37.01,0,0,37.01,2.85,19.93,2.85,0,116.71,0,0,0,8.54,14.23,0,0,0,148.02,0,0,0,8.54,2.85,96.78,11.39,0,0,0,8.54,0,0,17.08,0,0,25.62,0
12101030404,Pasco,0,30.64,0,3.4,0,0,44.26,0,10.21,17.02,0,6.81,3.4,0,136.19,0,0,0,6.81,10.21,0,0,0,139.6,0,0,0,13.62,0,68.1,6.81,0,0,0,0,0,0,6.81,0,0,17.02,0
12101030405,Pasco,0,15.48,0,5.16,0,0,30.96,0,15.48,87.72,5.16,20.64,0,0,190.92,0,0,0,10.32,5.16,0,0,0,113.52,0,0,0,10.32,0,118.68,20.64,0,0,0,5.16,0,0,0,0,0,82.56,0
12101030406,Pasco,0,23.89,0,4.78,0,0,47.78,0,33.44,100.33,4.78,23.89,19.11,0,243.67,0,9.56,0,9.56,19.11,0,0,0,191.11,0,0,0,9.56,9.56,152.89,0,0,0,0,9.56,0,0,9.56,0,0,52.56,4.78
