State,Tract,Acute Bronchitis & Bronchiolitis,Alzheimers Disease,Anemias,Aortic Aneurysm & Dissection,Appendix Diseases,Atherosclerosis,Cerebrovascular Diseases,Cholelithiasis & Other Gallbladder Disorders,Chronic Liver Disease & Cirrhosis,Chronic Lower Respiratory Disease,Congenital Malformations,Diabetes Mellitus,Essen Hypertension & Hypertensive Renal Dis,Female Pelvic Organs-Inflammatory Diseases,Heart Diseases,Hernia,Homicide,Hyperplasia of Prostate,"In Situ, Benign, Uncertain and Unknown Behavior Neoplasms",Influenza & Pneumonia,Kidney Infections,Legal Intervention,Malaria,Malignant Neoplasm or Cancer,Medical & Surgical Care Complications,Meningitis,Meningococcal Infection,"Nephritis, Nephrotic Syndrome, Nephrosis",Nutritional Deficiencies,Other Non-rankable Cause of Death,Parkinsons Disease,Peptic Ulcer,Perinatal Period Conditions,Pneumoconiosis & Chemical Effects,Pneumonitis Due To Solids & Liquids,"Pregnancy, Childbirth and the Puerperium",Salmonella Infections,Septicemia,Syphilis,Tuberculosis,Unintentional Injury,Viral Hepatitis
FL,12086002706,0,2,0,0,0,0,1,1,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,19,0,0,0,1,0,10,0,0,2,0,0,0,0,0,0,0,5,0
FL,12086002800,0,0,0,0,0,0,3,0,4,4,0,1,0,0,5,0,1,0,0,1,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,6,0
FL,12086002900,0,9,0,3,0,0,19,0,6,18,0,16,4,0,85,0,5,0,1,7,0,0,0,58,2,0,0,8,1,39,1,0,1,0,6,1,0,5,0,0,9,2
FL,12086003001,0,11,1,0,0,0,10,0,2,23,5,4,2,0,67,0,4,0,1,5,0,0,0,43,0,0,0,6,0,52,9,0,2,0,1,0,0,8,0,0,12,0
FL,12086003003,0,7,0,0,0,0,9,0,0,9,0,6,3,0,67,0,7,0,3,3,0,0,0,49,0,0,0,2,1,30,1,0,1,0,0,0,0,2,0,0,8,0
FL,12086003004,0,4,0,1,0,0,12,0,2,10,0,6,3,0,49,1,1,0,1,1,0,0,0,39,1,0,0,2,0,22,0,0,1,0,2,0,0,4,0,0,9,0
FL,12086003100,0,0,1,0,0,0,8,0,3,8,0,5,8,0,57,0,14,0,1,8,0,0,0,45,0,1,0,5,0,29,2,0,3,0,1,0,0,3,0,0,20,1
FL,12086003400,0,1,0,0,0,1,4,0,1,5,0,8,0,0,33,0,9,0,0,2,0,0,0,16,0,0,0,5,0,17,0,0,0,0,1,0,0,3,0,0,8,0
FL,12086003601,1,8,0,0,0,0,2,0,1,11,0,14,6,0,54,0,8,0,1,2,0,0,0,36,0,0,0,6,0,28,0,0,2,0,0,0,0,5,0,0,13,0
FL,12086003602,0,6,1,1,0,0,14,0,3,10,0,11,4,0,70,0,4,0,1,4,0,0,0,56,0,0,0,5,0,33,1,0,1,0,0,0,0,3,0,0,19,0
FL,12086003702,0,0,0,0,0,0,1,0,1,1,2,0,0,0,11,0,0,0,0,1,0,0,0,15,0,0,0,1,0,7,1,0,1,0,0,0,0,1,0,0,8,0
FL,12086003703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0
FL,12086003704,0,0,0,0,0,0,1,0,1,0,2,1,0,0,13,0,0,0,0,1,0,0,0,5,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0
FL,12086003705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FL,12086003706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
FL,12086003707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,2,0,0,0,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
FL,12086003801,0,9,0,2,0,0,12,0,2,7,1,6,3,0,44,0,2,0,3,2,0,1,0,40,0,0,0,1,1,25,3,0,0,0,2,0,0,3,0,0,8,1
FL,12086003803,0,7,1,1,0,0,12,0,0,11,0,2,2,0,58,0,0,0,1,1,0,0,0,28,0,0,0,4,0,23,3,0,0,0,2,0,0,2,0,0,1,0
FL,12086003804,0,13,0,0,0,0,8,0,0,8,0,1,4,0,62,0,0,0,2,2,0,0,0,58,0,0,0,2,0,33,7,1,1,0,0,0,0,4,0,0,6,0
FL,12086003906,0,4,0,0,0,0,8,0,0,1,0,1,0,0,21,0,0,0,0,3,0,0,0,18,0,0,0,0,1,13,3,0,0,0,0,0,0,1,0,0,4,0
FL,12086003909,0,5,0,0,0,1,9,0,0,2,0,1,0,0,25,0,0,0,0,2,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1
FL,12086003911,0,4,0,1,0,0,5,0,4,7,0,3,2,0,35,0,1,0,1,4,0,0,0,31,0,0,0,3,0,20,0,0,1,0,1,0,0,0,0,0,9,0
FL,12086003912,0,3,1,1,0,1,10,0,1,6,0,1,2,0,26,0,2,0,2,2,0,0,0,25,0,0,0,5,0,13,3,0,0,0,0,0,0,4,0,0,6,1
FL,12086003913,0,3,0,0,0,0,7,0,0,6,0,3,4,0,37,0,0,0,1,4,0,0,0,34,0,0,0,0,0,18,2,0,0,0,1,0,0,0,0,0,5,0
FL,12086003914,0,7,1,1,0,0,7,0,3,7,0,5,1,0,46,0,1,0,2,1,0,0,0,39,0,0,0,3,0,19,1,0,0,0,0,0,0,1,0,0,6,0
FL,12086003915,0,4,1,1,0,0,7,0,1,7,0,1,1,0,44,0,0,0,1,3,0,0,0,39,0,0,0,4,0,27,0,0,0,0,0,0,0,3,0,0,10,0
FL,12086003916,0,5,0,0,0,0,3,0,0,4,0,2,1,0,25,0,0,0,1,0,0,0,0,23,0,0,0,0,0,13,1,0,3,0,2,0,0,0,0,0,2,0
FL,12086003917,0,4,0,0,0,0,10,0,2,16,0,5,0,0,86,0,2,0,1,3,0,0,0,38,1,0,0,1,0,36,0,1,0,0,0,0,0,2,1,0,4,0
FL,12086003918,0,2,0,0,0,0,2,0,1,2,1,0,0,0,10,0,0,0,0,1,0,0,0,11,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,2,0
FL,12086003919,0,8,0,0,0,0,7,0,1,6,0,2,0,0,30,0,0,0,2,2,0,0,0,30,0,0,0,1,0,11,1,0,0,0,1,0,0,1,0,0,2,0
FL,12086003921,0,2,0,1,0,0,8,0,0,5,0,1,0,0,42,1,0,0,0,1,0,0,0,22,0,0,0,4,0,20,1,0,1,0,1,0,0,2,0,0,3,0
FL,12086003922,0,4,0,0,0,0,4,0,0,4,0,1,0,0,20,0,0,0,1,1,0,0,0,27,0,0,0,1,0,13,1,0,0,0,2,0,0,2,0,0,2,0
FL,12086004000,0,1,0,0,0,0,11,0,3,10,0,3,0,0,49,0,1,0,3,5,0,0,0,29,0,0,0,1,0,24,4,0,2,0,0,0,0,5,0,0,7,1
FL,12086004102,0,4,1,1,0,0,6,0,1,3,0,3,2,0,22,0,0,0,2,1,0,0,0,24,0,0,0,0,0,24,1,1,0,0,1,0,0,0,0,0,7,0
FL,12086004103,0,1,0,1,0,0,3,0,0,3,0,0,2,0,29,0,0,0,1,3,0,0,0,29,0,0,0,1,0,13,1,0,1,0,0,0,0,3,0,0,4,0
FL,12086004105,0,7,1,0,0,0,10,0,0,3,0,2,1,0,33,0,0,0,1,1,0,0,0,19,0,0,0,2,0,13,3,0,0,0,1,0,0,0,0,0,5,0
FL,12086004106,0,4,0,0,0,0,4,0,1,5,0,0,0,0,16,0,1,0,0,1,0,0,0,23,0,0,0,2,1,11,1,0,0,0,0,0,0,0,0,0,4,0
FL,12086004203,0,2,0,0,0,0,2,0,2,3,0,3,0,0,18,0,2,0,0,0,0,0,0,27,0,0,0,2,0,9,1,0,0,0,1,0,0,0,0,0,7,0
FL,12086004204,0,2,0,0,0,0,1,0,1,4,1,2,0,0,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,10,0
FL,12086004205,0,2,0,0,0,0,6,0,2,1,0,2,0,0,17,0,1,0,0,2,0,0,0,9,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,0
FL,12086004206,0,3,0,1,0,0,1,0,1,2,0,3,1,0,16,0,1,0,0,2,0,0,0,9,0,0,0,1,0,12,2,1,0,0,2,0,0,0,0,0,4,0
FL,12086004301,0,2,0,1,0,0,1,0,2,2,0,0,1,0,10,0,1,0,0,1,0,0,0,9,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,4,0
FL,12086004303,0,1,0,0,0,0,1,0,2,2,0,0,0,0,8,0,0,0,0,2,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0
FL,12086004304,0,3,0,0,0,0,4,0,0,4,1,3,0,0,20,0,0,0,0,3,0,0,0,14,1,0,0,1,0,11,0,1,0,0,3,0,0,1,0,0,8,0
FL,12086004403,0,2,0,1,0,0,7,0,3,13,0,7,0,0,65,0,1,0,1,6,0,0,0,25,0,0,0,3,0,29,1,0,0,0,0,0,0,1,0,0,9,2
FL,12086004404,0,2,1,0,0,0,7,0,1,8,1,8,2,0,42,0,0,0,2,1,0,0,0,20,0,0,0,2,0,11,2,0,1,0,0,0,0,3,0,0,0,0
FL,12086004405,0,1,0,0,0,0,5,0,0,2,0,2,0,0,30,0,1,0,1,1,0,0,0,9,0,0,0,2,0,12,2,0,0,0,1,0,0,1,0,0,4,1
FL,12086004406,0,3,0,3,0,0,3,0,0,2,0,1,0,0,13,0,0,0,1,2,0,0,0,17,0,0,0,1,0,10,0,0,1,0,1,0,0,0,0,0,1,0
FL,12086004500,0,17,3,1,0,0,12,1,0,19,1,9,1,0,73,0,1,0,0,7,0,0,0,48,0,0,0,5,1,60,2,0,0,0,2,0,0,5,0,0,6,0
FL,12086004602,0,5,0,0,0,0,9,0,1,2,0,3,0,0,20,0,0,0,1,0,0,0,0,25,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,6,0
FL,12086004605,0,2,0,1,0,0,7,0,0,2,0,3,2,0,31,0,0,0,1,1,0,0,0,27,0,0,0,1,0,9,3,0,0,0,1,0,0,0,0,0,2,0
FL,12086004607,0,2,1,1,0,1,8,0,2,4,0,4,2,0,18,0,0,0,1,0,0,0,0,21,0,0,0,1,0,17,3,0,2,0,3,0,0,0,0,0,3,0
FL,12086004608,0,3,0,0,0,0,5,0,1,4,0,0,0,0,12,0,0,0,1,3,0,0,0,18,0,0,0,2,0,8,1,0,0,0,0,0,0,1,0,0,2,1
FL,12086004701,0,12,0,0,0,0,11,1,2,12,1,7,5,0,66,0,0,0,1,3,0,0,0,49,1,0,0,1,1,32,2,0,0,0,1,0,0,0,0,0,8,0
FL,12086004702,0,5,0,1,1,0,16,0,3,15,0,9,2,0,67,1,0,0,2,5,0,0,0,49,1,0,0,2,0,26,4,0,1,0,2,0,0,2,0,0,11,1
FL,12086004703,0,40,1,0,0,0,26,1,2,35,2,7,2,0,149,1,0,0,4,7,0,0,0,54,0,0,0,8,0,44,4,0,1,0,1,0,0,3,0,0,10,1
FL,12086004901,0,4,0,0,0,0,6,0,1,1,0,2,1,0,17,0,0,0,0,0,0,0,0,13,0,0,0,1,0,5,0,0,1,0,1,0,0,0,0,0,7,0
FL,12086004902,0,17,0,1,0,1,15,1,1,15,0,9,1,0,95,0,2,0,2,5,0,0,0,44,0,0,0,2,0,30,7,0,1,0,2,1,0,6,0,0,11,0
FL,12086005001,0,8,0,1,0,1,26,0,5,11,1,10,7,0,84,0,0,0,3,1,0,0,0,52,0,0,0,3,1,39,4,0,2,0,0,0,0,1,0,0,8,1
FL,12086005002,0,13,1,0,0,0,18,0,4,11,0,7,3,0,68,0,0,0,1,2,0,0,0,53,0,0,0,4,1,26,3,1,1,0,3,0,0,3,0,0,8,0
FL,12086005102,0,4,0,0,0,1,7,0,2,14,0,10,1,0,63,0,3,0,2,12,0,0,0,39,0,0,0,6,0,29,0,0,0,0,1,0,0,0,0,0,7,1
FL,12086005103,0,1,0,0,0,0,8,0,0,3,0,2,2,0,22,0,1,0,0,0,0,0,0,20,0,0,0,2,0,19,1,0,0,0,1,0,0,2,0,0,4,0
FL,12086005104,0,1,1,0,0,0,3,0,1,8,0,4,1,0,28,0,0,0,0,0,0,0,0,34,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,0,5,0
FL,12086005201,0,8,0,0,0,0,13,0,6,4,0,10,5,0,37,0,3,0,2,1,0,0,0,33,1,0,0,1,0,15,1,0,1,0,0,0,0,0,0,1,12,1
FL,12086005202,0,12,0,0,0,1,17,0,4,37,1,7,5,0,90,1,5,0,1,3,0,0,0,42,0,0,0,6,0,37,5,0,0,0,0,0,0,3,0,0,6,1
FL,12086005302,0,18,0,0,0,0,26,0,8,26,1,21,4,0,111,0,1,0,0,8,0,0,0,63,0,0,0,2,1,60,0,0,1,0,2,0,0,2,0,0,5,0
FL,12086005303,0,7,0,0,0,0,10,0,4,13,0,4,1,0,30,1,4,0,0,0,0,0,0,26,0,0,0,2,1,15,0,0,0,0,0,0,0,1,0,0,4,0
FL,12086005304,0,7,0,0,0,0,10,0,7,11,1,8,3,0,39,0,5,0,2,2,0,0,0,32,1,0,0,3,1,15,1,1,0,0,0,0,0,2,0,0,9,0
FL,12086005403,0,2,0,0,0,0,6,0,0,4,0,3,2,0,14,0,0,0,0,1,0,0,0,12,0,0,0,2,0,9,3,0,0,0,1,0,0,2,0,0,3,0
FL,12086005405,0,5,0,1,0,0,5,0,0,6,0,3,0,0,29,0,0,0,1,1,0,0,0,23,0,0,0,2,1,17,1,0,2,0,0,0,0,2,0,0,3,0
FL,12086005406,0,6,0,0,0,1,5,0,0,7,0,1,0,0,37,0,3,0,1,3,0,0,0,27,1,0,0,2,0,18,0,0,0,0,0,0,0,1,0,0,3,0
FL,12086005407,0,3,0,0,0,0,5,0,0,7,1,5,3,0,36,0,0,0,1,3,0,0,0,28,1,0,0,4,0,20,0,0,0,0,0,0,0,1,0,0,3,1
FL,12086005409,0,5,1,0,0,1,2,0,5,11,1,4,1,0,50,0,3,0,1,0,0,0,0,44,0,0,0,1,0,24,0,0,0,0,2,0,0,3,0,0,10,0
FL,12086005410,0,7,1,1,0,1,13,0,2,11,0,8,1,0,41,0,0,0,1,1,0,0,0,28,0,0,0,2,0,10,1,0,0,0,1,0,0,0,0,0,4,0
FL,12086005501,0,22,0,0,0,2,32,0,4,16,1,5,7,0,92,0,2,0,0,7,0,0,0,50,1,0,0,4,0,41,11,0,0,0,1,0,0,3,0,0,9,1
FL,12086005502,0,17,0,2,1,0,28,0,3,25,0,13,4,0,97,0,1,0,4,4,1,0,0,86,0,0,0,8,3,42,6,0,1,0,1,0,0,4,0,0,13,2
FL,12086005600,0,16,1,1,0,0,21,1,7,14,0,6,2,0,46,0,0,0,0,2,0,0,0,33,1,0,0,4,1,35,7,0,0,0,0,0,0,1,0,0,7,0
FL,12086005701,0,20,0,1,0,0,15,1,5,13,0,12,3,0,86,1,0,0,3,2,0,0,0,70,0,0,0,8,0,43,4,0,1,0,3,0,0,4,0,0,6,0
FL,12086005703,0,14,0,0,0,0,23,0,1,14,0,18,3,0,109,0,0,0,0,5,0,0,0,75,0,0,0,5,0,38,5,0,1,0,1,0,0,1,0,0,5,0
FL,12086005704,1,22,0,0,0,1,14,0,4,20,0,10,5,0,90,1,3,0,0,5,0,1,0,51,2,0,0,7,0,30,4,0,0,0,3,0,0,4,0,0,11,1
FL,12086005801,0,13,1,1,0,0,29,1,3,22,2,16,3,0,91,0,1,0,3,3,0,0,0,61,1,0,0,9,0,56,6,0,0,0,3,0,0,6,0,0,5,0
FL,12086005802,0,32,0,1,0,0,43,2,6,32,0,14,7,0,163,0,1,0,3,12,0,0,0,107,2,0,0,7,1,75,5,1,1,0,5,0,0,8,0,0,14,0
FL,12086005901,0,10,2,1,0,1,19,0,3,19,0,4,1,0,70,0,1,0,3,3,1,0,0,51,0,0,0,3,0,44,5,1,0,0,3,0,0,5,0,0,10,0
FL,12086005902,0,14,1,0,0,2,21,0,2,18,0,6,5,0,87,0,1,0,1,4,0,0,0,52,0,0,0,5,0,43,9,0,2,0,1,0,0,2,0,0,8,0
FL,12086005903,0,12,1,2,0,0,14,0,4,7,0,12,3,0,81,0,1,0,0,2,0,0,0,55,0,0,0,5,0,37,2,0,0,0,3,0,0,7,0,0,6,1
FL,12086005904,0,16,0,0,0,1,21,1,5,10,1,12,4,0,60,1,2,0,3,3,0,0,0,53,0,0,0,3,0,47,5,0,0,0,0,0,0,3,0,0,10,0
FL,12086006001,0,15,1,3,0,1,23,0,2,12,3,11,2,1,88,0,0,0,2,4,0,0,0,74,0,0,0,4,0,44,7,0,2,0,1,0,0,3,0,0,10,0
FL,12086006002,0,21,0,1,0,0,19,1,2,22,0,11,3,0,82,0,0,0,4,5,0,0,0,59,0,0,0,3,0,53,2,0,0,0,2,0,0,4,0,0,7,2
FL,12086006101,0,10,0,0,0,1,21,0,2,5,0,4,1,0,60,0,1,0,1,2,0,0,0,37,1,0,0,3,0,33,2,0,0,0,1,0,0,0,0,0,3,1
FL,12086006102,0,12,1,2,0,0,21,0,2,7,2,3,2,0,57,0,0,0,0,4,0,0,0,46,1,0,0,1,0,39,8,1,0,0,2,0,0,0,0,0,9,1
FL,12086006201,0,7,0,0,0,0,4,0,2,6,0,3,1,0,28,0,0,0,1,1,0,0,0,23,0,0,0,2,0,10,0,0,0,0,0,0,0,3,0,0,3,0
FL,12086006203,0,3,1,0,0,0,11,0,0,7,0,1,3,0,27,1,0,0,1,2,0,0,0,22,0,0,0,1,0,17,2,0,0,0,1,0,0,2,0,0,2,0
FL,12086006205,0,2,0,1,0,0,9,0,0,0,0,1,0,0,12,0,0,0,1,1,0,0,0,18,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,4,0
FL,12086006206,0,2,0,1,0,0,8,0,0,4,0,1,0,0,12,0,0,0,0,2,0,0,0,15,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,1,0
FL,12086006301,0,15,0,1,0,0,27,0,3,14,0,11,6,0,114,0,1,0,2,3,0,0,0,65,0,0,0,2,0,46,3,0,2,0,4,0,0,4,0,0,8,0
FL,12086006302,0,14,1,0,0,0,18,0,3,15,0,8,4,0,83,1,1,0,1,0,0,0,0,47,0,0,0,2,2,33,10,0,1,0,1,0,0,2,0,0,9,1
FL,12086006401,0,5,0,0,0,0,9,0,1,8,0,7,3,0,56,0,0,0,4,3,0,0,0,34,0,0,0,3,0,35,5,0,0,0,0,0,0,0,0,0,3,1
FL,12086006402,1,7,0,1,0,0,9,0,3,12,0,7,6,0,40,0,0,0,0,0,0,0,0,28,0,0,0,2,0,14,3,1,0,0,0,0,0,0,0,0,4,0
FL,12086006403,0,7,1,1,0,1,10,0,4,10,2,3,2,0,48,0,0,0,4,1,0,0,0,28,0,0,0,3,0,21,1,0,1,0,0,0,0,4,0,0,4,1
FL,12086006501,0,12,1,0,0,0,8,0,2,5,1,2,4,0,55,0,2,1,3,1,0,0,0,34,0,0,0,3,0,23,3,0,0,0,0,0,0,2,0,0,2,0
FL,12086006503,0,6,0,0,0,0,16,0,0,7,0,2,1,0,51,0,0,0,0,0,0,0,0,23,0,0,0,4,1,17,2,0,0,0,1,0,0,1,0,0,5,0
FL,12086006504,0,10,0,1,0,0,8,0,1,4,0,2,1,0,34,0,0,0,2,1,0,0,0,22,0,0,0,2,0,8,5,0,0,0,0,0,0,0,0,0,2,0
FL,12086006601,0,12,0,2,0,0,14,0,1,12,1,6,2,0,72,0,1,0,1,6,0,0,0,44,1,0,0,4,0,31,5,0,2,0,1,0,0,0,0,0,10,0
FL,12086006602,0,0,1,1,0,0,8,0,4,9,0,3,1,0,39,0,0,0,0,0,0,0,0,36,0,0,0,1,0,19,0,0,1,0,0,0,0,1,0,0,11,0
FL,12086006702,0,5,1,1,0,0,11,0,1,10,1,5,1,0,33,0,0,0,1,1,0,0,0,27,1,1,0,1,1,18,1,0,2,0,0,1,0,0,0,0,8,1
FL,12086006705,0,3,0,0,0,0,4,0,1,5,0,1,1,0,28,0,0,0,0,1,0,0,0,22,0,0,0,4,0,14,3,0,0,0,1,0,0,2,0,0,1,0
FL,12086006706,0,2,0,0,0,0,1,0,1,1,0,1,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,0,5,1
FL,12086006707,0,0,1,0,0,0,2,1,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,13,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,4,0
FL,12086006709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FL,12086006711,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
FL,12086006713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0
FL,12086006714,0,1,0,0,0,0,6,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0
FL,12086006801,0,3,0,1,0,0,1,0,1,2,0,1,0,0,15,0,0,0,1,0,0,0,0,13,0,0,0,2,0,13,1,1,1,0,0,0,0,0,0,0,3,0
FL,12086006802,0,9,1,2,0,0,14,0,3,6,0,4,0,0,57,0,0,1,3,4,0,0,0,39,0,0,0,0,0,21,1,0,3,0,2,0,0,2,0,0,2,0
FL,12086006900,0,9,1,2,0,0,18,0,1,12,3,8,6,0,79,2,1,0,1,6,0,0,0,51,0,0,0,2,0,47,5,0,0,0,1,0,0,1,0,0,10,0
FL,12086007001,0,27,0,1,0,1,33,0,3,13,0,16,10,0,117,1,0,0,0,7,0,0,0,71,0,0,0,7,0,41,11,0,0,0,0,0,0,3,0,0,8,4
FL,12086007002,0,13,0,0,0,0,14,0,1,17,0,10,6,0,72,1,3,0,2,4,0,0,0,52,0,0,0,3,1,35,3,0,1,0,1,2,0,6,0,0,6,0
FL,12086007101,0,2,1,0,0,0,10,0,3,5,0,2,2,0,30,0,3,0,0,2,0,0,0,20,0,0,0,4,0,14,1,0,1,0,0,0,0,1,0,0,4,1
FL,12086007103,0,1,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
FL,12086007104,0,1,1,1,0,0,0,0,2,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,2,1
FL,12086007200,0,4,0,0,0,0,2,0,2,2,0,6,2,0,34,0,2,0,0,1,0,0,0,22,0,0,0,2,0,18,1,1,0,0,0,0,0,1,0,0,7,0
FL,12086007300,0,6,0,0,0,0,6,0,1,1,0,2,1,0,18,0,1,0,0,1,0,0,0,25,0,0,0,1,0,10,0,0,0,0,0,0,0,2,0,0,3,0
FL,12086007400,0,7,0,0,0,2,14,0,3,8,0,2,1,0,60,0,0,0,3,4,0,0,0,44,0,0,0,6,1,31,7,0,0,0,1,0,0,3,0,0,4,1
FL,12086007501,0,4,0,0,0,0,12,0,2,0,0,2,2,0,26,0,0,1,0,1,0,0,0,25,0,0,0,1,0,17,3,0,0,0,2,0,0,1,0,0,4,0
FL,12086007503,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,1,0
FL,12086007601,0,10,0,1,0,0,9,0,0,4,0,0,2,0,25,0,0,0,2,3,0,0,0,17,0,0,0,0,1,23,0,0,0,0,3,0,0,0,0,0,3,0
FL,12086007603,0,6,0,0,0,1,14,0,1,5,0,4,2,0,29,0,2,0,0,3,0,0,0,36,0,0,0,3,0,16,3,0,1,0,3,0,0,1,0,0,8,1
FL,12086007604,0,9,0,1,0,0,13,0,1,7,1,5,0,0,32,0,0,0,0,0,0,0,0,34,0,0,0,2,0,30,5,0,0,0,2,0,0,0,0,0,7,0
FL,12086007605,0,2,1,1,0,0,8,0,1,5,1,2,4,0,19,0,0,0,1,0,0,0,0,23,0,0,0,2,1,20,3,0,0,0,2,1,0,1,0,0,1,0
FL,12086007606,0,15,0,1,0,2,16,0,5,11,0,4,1,0,51,0,2,0,0,3,0,0,0,49,0,0,0,3,0,33,3,0,2,0,1,0,0,2,0,0,7,1
FL,12086007701,0,18,0,2,0,2,19,1,3,14,0,10,7,0,103,0,0,0,1,6,0,0,0,77,1,0,0,5,1,63,10,0,1,0,1,0,0,5,0,0,10,2
FL,12086007702,0,20,0,1,0,2,22,0,2,10,2,9,2,0,88,0,2,0,3,0,0,0,0,75,0,0,0,2,0,54,6,2,0,0,3,0,0,1,0,0,12,1
FL,12086007704,0,4,0,0,0,0,3,0,3,5,1,1,1,0,24,0,0,0,1,3,0,0,0,27,0,0,0,2,0,10,2,1,0,0,2,0,0,0,0,0,6,0
FL,12086007705,0,11,0,0,0,1,10,1,1,6,0,4,1,0,49,0,0,0,1,0,0,0,0,37,0,0,0,3,1,22,0,1,0,0,0,0,0,1,0,0,5,0
FL,12086007801,0,2,0,1,0,0,3,0,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,6,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
FL,12086007804,0,5,0,3,0,0,20,0,3,4,1,8,1,0,43,0,0,0,2,2,0,0,0,46,0,0,0,3,0,24,3,0,0,0,3,0,0,2,0,0,11,0
FL,12086007805,0,12,1,0,0,0,14,0,1,6,1,3,2,0,57,0,0,0,2,2,0,0,0,47,1,0,0,3,0,35,4,0,0,0,0,0,0,3,0,0,10,1
FL,12086007806,0,4,0,0,0,0,9,0,1,5,0,2,2,0,23,0,0,0,2,1,0,0,0,24,2,0,0,1,0,12,3,0,0,0,0,0,0,1,0,0,4,0
FL,12086007807,0,4,0,1,0,0,8,0,0,2,0,1,0,0,42,0,1,0,1,0,0,0,0,42,0,0,0,1,0,13,3,1,1,0,1,0,0,0,0,0,6,0
FL,12086007901,0,7,0,1,0,1,14,0,0,7,0,0,2,0,41,0,0,1,0,2,0,0,0,26,1,0,0,7,1,27,6,0,0,0,2,0,0,2,0,0,2,0
FL,12086007902,0,2,0,0,0,0,5,0,0,5,0,0,1,0,24,0,1,0,0,0,0,0,0,28,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,0
FL,12086008000,0,8,0,1,0,0,16,0,1,6,0,6,0,0,39,1,0,0,5,1,0,0,0,35,2,0,0,3,0,28,2,0,0,0,0,0,0,2,0,0,7,0
FL,12086008101,0,6,0,0,0,0,7,0,0,3,0,0,1,0,24,0,0,0,2,0,0,0,0,35,0,0,0,1,0,16,1,0,0,0,1,0,0,1,0,0,0,0
FL,12086008102,0,4,0,0,0,0,14,1,0,11,1,3,2,0,33,0,1,0,1,6,1,0,0,31,0,1,0,3,0,16,1,0,0,0,1,0,0,2,0,0,5,0
FL,12086008202,0,4,0,1,0,0,9,0,3,4,0,2,1,0,24,0,0,0,1,1,0,0,0,33,0,0,0,1,0,16,0,0,0,0,2,0,0,0,0,0,8,1
FL,12086008205,0,6,0,0,0,0,11,0,1,5,0,2,0,0,29,0,1,0,1,1,0,0,0,43,0,0,0,2,0,19,6,0,0,0,2,0,0,1,0,0,6,0
