HUC_12,Thermo_Plants,FWWGYR,FWCGYR,TWW_MGAL,TWC_MGAL
140801040802,0.0,0.0,0.0,0.0,0.0
140801040803,0.0,0.0,0.0,0.0,0.0
140801040804,0.0,0.0,0.0,0.0,0.0
140801040901,0.0,0.0,0.0,0.0,0.0
140801040902,0.0,0.0,0.0,0.0,0.0
140801040903,0.0,0.0,0.0,0.0,0.0
140801040904,0.0,0.0,0.0,0.0,0.0
140801041001,0.0,0.0,0.0,0.0,0.0
140801041002,0.0,0.0,0.0,0.0,0.0
140801041003,0.0,0.0,0.0,0.0,0.0
140801041004,0.0,0.0,0.0,0.0,0.0
140801041005,0.0,0.0,0.0,0.0,0.0
140801050101,0.0,0.0,0.0,0.0,0.0
140801050102,0.0,0.0,0.0,0.0,0.0
140801050103,0.0,0.0,0.0,0.0,0.0
140801050104,0.0,0.0,0.0,0.0,0.0
140801050105,0.0,0.0,0.0,0.0,0.0
140801050106,0.0,0.0,0.0,0.0,0.0
140801050107,0.0,0.0,0.0,0.0,0.0
140801050108,0.0,0.0,0.0,0.0,0.0
140801050109,0.0,0.0,0.0,0.0,0.0
140801050110,0.0,0.0,0.0,0.0,0.0
140801050201,0.0,0.0,0.0,0.0,0.0
140801050202,0.0,0.0,0.0,0.0,0.0
140801050203,0.0,0.0,0.0,0.0,0.0
140801050204,0.0,0.0,0.0,0.0,0.0
140801050205,0.0,0.0,0.0,0.0,0.0
140801050301,0.0,0.0,0.0,0.0,0.0
140801050302,0.0,0.0,0.0,0.0,0.0
140801050401,0.0,0.0,0.0,0.0,0.0
140801050402,0.0,0.0,0.0,0.0,0.0
140801050501,0.0,0.0,0.0,0.0,0.0
140801050502,0.0,0.0,0.0,0.0,0.0
140801050503,0.0,0.0,0.0,0.0,0.0
140801050504,0.0,0.0,0.0,0.0,0.0
140801050505,0.0,0.0,0.0,0.0,0.0
140801050506,0.0,0.0,0.0,0.0,0.0
140801050601,0.0,0.0,0.0,0.0,0.0
140801050602,0.0,0.0,0.0,0.0,0.0
140801050603,0.0,0.0,0.0,0.0,0.0
140801050701,0.0,0.0,0.0,0.0,0.0
140801050702,0.0,0.0,0.0,0.0,0.0
140801050703,0.0,0.0,0.0,0.0,0.0
140801050704,0.0,0.0,0.0,0.0,0.0
140801050801,0.0,0.0,0.0,0.0,0.0
140801050802,0.0,0.0,0.0,0.0,0.0
140801050803,0.0,0.0,0.0,0.0,0.0
140801050804,0.0,0.0,0.0,0.0,0.0
140801050805,0.0,0.0,0.0,0.0,0.0
140801050901,0.0,0.0,0.0,0.0,0.0
140801050902,0.0,0.0,0.0,0.0,0.0
140801050903,0.0,0.0,0.0,0.0,0.0
140801050904,0.0,0.0,0.0,0.0,0.0
140801050905,0.0,0.0,0.0,0.0,0.0
140801050906,0.0,0.0,0.0,0.0,0.0
140801050907,0.0,0.0,0.0,0.0,0.0
140801050908,0.0,0.0,0.0,0.0,0.0
140801050909,0.0,0.0,0.0,0.0,0.0
140801050910,0.0,0.0,0.0,0.0,0.0
140801051001,0.0,0.0,0.0,0.0,0.0
140801051002,0.0,0.0,0.0,0.0,0.0
140801051003,0.0,0.0,0.0,0.0,0.0
140801051004,0.0,0.0,0.0,0.0,0.0
140801051005,0.0,0.0,0.0,0.0,0.0
140801060101,0.0,0.0,0.0,0.0,0.0
140801060102,0.0,0.0,0.0,0.0,0.0
140801060103,0.0,0.0,0.0,0.0,0.0
140801060104,0.0,0.0,0.0,0.0,0.0
140801060105,0.0,0.0,0.0,0.0,0.0
140801060106,0.0,0.0,0.0,0.0,0.0
140801060107,0.0,0.0,0.0,0.0,0.0
140801060201,0.0,0.0,0.0,0.0,0.0
140801060202,0.0,0.0,0.0,0.0,0.0
140801060203,0.0,0.0,0.0,0.0,0.0
140801060204,0.0,0.0,0.0,0.0,0.0
140801060205,0.0,0.0,0.0,0.0,0.0
140801060301,0.0,0.0,0.0,0.0,0.0
140801060302,0.0,0.0,0.0,0.0,0.0
140801060303,0.0,0.0,0.0,0.0,0.0
140801060304,0.0,0.0,0.0,0.0,0.0
140801060305,0.0,0.0,0.0,0.0,0.0
140801060401,0.0,0.0,0.0,0.0,0.0
140801060402,0.0,0.0,0.0,0.0,0.0
140801060403,0.0,0.0,0.0,0.0,0.0
140801060404,0.0,0.0,0.0,0.0,0.0
140801060405,0.0,0.0,0.0,0.0,0.0
140801060406,0.0,0.0,0.0,0.0,0.0
140801060407,0.0,0.0,0.0,0.0,0.0
140801060408,0.0,0.0,0.0,0.0,0.0
140801060501,0.0,0.0,0.0,0.0,0.0
140801060502,0.0,0.0,0.0,0.0,0.0
140801060503,0.0,0.0,0.0,0.0,0.0
140801060601,0.0,0.0,0.0,0.0,0.0
140801060602,0.0,0.0,0.0,0.0,0.0
140801060603,0.0,0.0,0.0,0.0,0.0
140801060604,0.0,0.0,0.0,0.0,0.0
140801060605,0.0,0.0,0.0,0.0,0.0
140801060606,0.0,0.0,0.0,0.0,0.0
140801060701,0.0,0.0,0.0,0.0,0.0
140801060702,0.0,0.0,0.0,0.0,0.0
140801060703,0.0,0.0,0.0,0.0,0.0
140801060704,0.0,0.0,0.0,0.0,0.0
140801060705,0.0,0.0,0.0,0.0,0.0
140801060706,0.0,0.0,0.0,0.0,0.0
140801060801,0.0,0.0,0.0,0.0,0.0
140801060802,0.0,0.0,0.0,0.0,0.0
140801060803,0.0,0.0,0.0,0.0,0.0
140801060804,0.0,0.0,0.0,0.0,0.0
140801060805,0.0,0.0,0.0,0.0,0.0
140801060806,0.0,0.0,0.0,0.0,0.0
140801060807,0.0,0.0,0.0,0.0,0.0
140801060901,0.0,0.0,0.0,0.0,0.0
140801060902,0.0,0.0,0.0,0.0,0.0
140801060903,0.0,0.0,0.0,0.0,0.0
140801060904,0.0,0.0,0.0,0.0,0.0
140801061001,0.0,0.0,0.0,0.0,0.0
140801061002,0.0,0.0,0.0,0.0,0.0
140801061003,0.0,0.0,0.0,0.0,0.0
140801061004,0.0,0.0,0.0,0.0,0.0
140801061005,0.0,0.0,0.0,0.0,0.0
140801061006,0.0,0.0,0.0,0.0,0.0
140801061101,0.0,0.0,0.0,0.0,0.0
140801061102,0.0,0.0,0.0,0.0,0.0
140801061103,0.0,0.0,0.0,0.0,0.0
140801061201,0.0,0.0,0.0,0.0,0.0
140801061202,0.0,0.0,0.0,0.0,0.0
140801061203,0.0,0.0,0.0,0.0,0.0
140801061301,0.0,0.0,0.0,0.0,0.0
140801061302,0.0,0.0,0.0,0.0,0.0
140801061303,0.0,0.0,0.0,0.0,0.0
140801061304,0.0,0.0,0.0,0.0,0.0
140801061305,0.0,0.0,0.0,0.0,0.0
140801061306,0.0,0.0,0.0,0.0,0.0
140801061307,0.0,0.0,0.0,0.0,0.0
140801061401,0.0,0.0,0.0,0.0,0.0
140801061402,0.0,0.0,0.0,0.0,0.0
140801061403,0.0,0.0,0.0,0.0,0.0
140801061404,0.0,0.0,0.0,0.0,0.0
140801061405,0.0,0.0,0.0,0.0,0.0
140801061501,0.0,0.0,0.0,0.0,0.0
140801061502,0.0,0.0,0.0,0.0,0.0
140801061503,0.0,0.0,0.0,0.0,0.0
140801061504,0.0,0.0,0.0,0.0,0.0
140801061505,0.0,0.0,0.0,0.0,0.0
140801061506,0.0,0.0,0.0,0.0,0.0
140801061601,0.0,0.0,0.0,0.0,0.0
140801061602,0.0,0.0,0.0,0.0,0.0
140801061603,0.0,0.0,0.0,0.0,0.0
140801061604,0.0,0.0,0.0,0.0,0.0
140801061605,0.0,0.0,0.0,0.0,0.0
140801061701,0.0,0.0,0.0,0.0,0.0
140801061702,0.0,0.0,0.0,0.0,0.0
140801061703,0.0,0.0,0.0,0.0,0.0
140801061704,0.0,0.0,0.0,0.0,0.0
140801061705,0.0,0.0,0.0,0.0,0.0
140801061801,0.0,0.0,0.0,0.0,0.0
140801061802,0.0,0.0,0.0,0.0,0.0
140801061803,0.0,0.0,0.0,0.0,0.0
140801061804,0.0,0.0,0.0,0.0,0.0
140801061805,0.0,0.0,0.0,0.0,0.0
140801061806,0.0,0.0,0.0,0.0,0.0
140801061807,0.0,0.0,0.0,0.0,0.0
140801061901,0.0,0.0,0.0,0.0,0.0
140801061902,0.0,0.0,0.0,0.0,0.0
140801061903,0.0,0.0,0.0,0.0,0.0
140801061904,0.0,0.0,0.0,0.0,0.0
140801061905,0.0,0.0,0.0,0.0,0.0
140801062001,0.0,0.0,0.0,0.0,0.0
140801062002,0.0,0.0,0.0,0.0,0.0
140801062003,0.0,0.0,0.0,0.0,0.0
140801062004,0.0,0.0,0.0,0.0,0.0
140801062005,0.0,0.0,0.0,0.0,0.0
140801062006,0.0,0.0,0.0,0.0,0.0
140801062007,0.0,0.0,0.0,0.0,0.0
140801070101,0.0,0.0,0.0,0.0,0.0
140801070102,0.0,0.0,0.0,0.0,0.0
140801070103,0.0,0.0,0.0,0.0,0.0
140801070104,0.0,0.0,0.0,0.0,0.0
140801070105,0.0,0.0,0.0,0.0,0.0
140801070106,0.0,0.0,0.0,0.0,0.0
140801070107,0.0,0.0,0.0,0.0,0.0
140801070108,0.0,0.0,0.0,0.0,0.0
140801070201,0.0,0.0,0.0,0.0,0.0
140801070202,0.0,0.0,0.0,0.0,0.0
140801070203,0.0,0.0,0.0,0.0,0.0
140801070204,0.0,0.0,0.0,0.0,0.0
140801070205,0.0,0.0,0.0,0.0,0.0
140801070206,0.0,0.0,0.0,0.0,0.0
140801070207,0.0,0.0,0.0,0.0,0.0
140801070208,0.0,0.0,0.0,0.0,0.0
140801070209,0.0,0.0,0.0,0.0,0.0
140801070210,0.0,0.0,0.0,0.0,0.0
140801070211,0.0,0.0,0.0,0.0,0.0
140801070212,0.0,0.0,0.0,0.0,0.0
140801070301,0.0,0.0,0.0,0.0,0.0
140801070302,0.0,0.0,0.0,0.0,0.0
140801070303,0.0,0.0,0.0,0.0,0.0
140801070304,0.0,0.0,0.0,0.0,0.0
140801070305,0.0,0.0,0.0,0.0,0.0
140801070306,0.0,0.0,0.0,0.0,0.0
140801070307,0.0,0.0,0.0,0.0,0.0
140801070308,0.0,0.0,0.0,0.0,0.0
140801070309,0.0,0.0,0.0,0.0,0.0
140801070310,0.0,0.0,0.0,0.0,0.0
140801070311,0.0,0.0,0.0,0.0,0.0
140802010101,0.0,0.0,0.0,0.0,0.0
140802010102,0.0,0.0,0.0,0.0,0.0
140802010103,0.0,0.0,0.0,0.0,0.0
140802010104,0.0,0.0,0.0,0.0,0.0
140802010201,0.0,0.0,0.0,0.0,0.0
140802010202,0.0,0.0,0.0,0.0,0.0
140802010203,0.0,0.0,0.0,0.0,0.0
140802010204,0.0,0.0,0.0,0.0,0.0
140802010205,0.0,0.0,0.0,0.0,0.0
140802010206,0.0,0.0,0.0,0.0,0.0
140802010207,0.0,0.0,0.0,0.0,0.0
140802010208,0.0,0.0,0.0,0.0,0.0
140802010209,0.0,0.0,0.0,0.0,0.0
140802010210,0.0,0.0,0.0,0.0,0.0
140802010211,0.0,0.0,0.0,0.0,0.0
140802010301,0.0,0.0,0.0,0.0,0.0
140802010302,0.0,0.0,0.0,0.0,0.0
140802010303,0.0,0.0,0.0,0.0,0.0
140802010304,0.0,0.0,0.0,0.0,0.0
140802010305,0.0,0.0,0.0,0.0,0.0
140802010306,0.0,0.0,0.0,0.0,0.0
140802010307,0.0,0.0,0.0,0.0,0.0
140802010401,0.0,0.0,0.0,0.0,0.0
140802010402,0.0,0.0,0.0,0.0,0.0
140802010403,0.0,0.0,0.0,0.0,0.0
140802010404,0.0,0.0,0.0,0.0,0.0
140802010405,0.0,0.0,0.0,0.0,0.0
140802010406,0.0,0.0,0.0,0.0,0.0
140802010407,0.0,0.0,0.0,0.0,0.0
140802010408,0.0,0.0,0.0,0.0,0.0
140802010409,0.0,0.0,0.0,0.0,0.0
140802010410,0.0,0.0,0.0,0.0,0.0
140802010411,0.0,0.0,0.0,0.0,0.0
140802010501,0.0,0.0,0.0,0.0,0.0
140802010502,0.0,0.0,0.0,0.0,0.0
140802010503,0.0,0.0,0.0,0.0,0.0
140802010504,0.0,0.0,0.0,0.0,0.0
140802010505,0.0,0.0,0.0,0.0,0.0
140802010506,0.0,0.0,0.0,0.0,0.0
140802010507,0.0,0.0,0.0,0.0,0.0
140802010508,0.0,0.0,0.0,0.0,0.0
140802010509,0.0,0.0,0.0,0.0,0.0
140802010510,0.0,0.0,0.0,0.0,0.0
140802010601,0.0,0.0,0.0,0.0,0.0
140802010602,0.0,0.0,0.0,0.0,0.0
140802010603,0.0,0.0,0.0,0.0,0.0
140802010604,0.0,0.0,0.0,0.0,0.0
140802010605,0.0,0.0,0.0,0.0,0.0
140802010701,0.0,0.0,0.0,0.0,0.0
140802010702,0.0,0.0,0.0,0.0,0.0
140802010703,0.0,0.0,0.0,0.0,0.0
140802010704,0.0,0.0,0.0,0.0,0.0
140802010705,0.0,0.0,0.0,0.0,0.0
140802010706,0.0,0.0,0.0,0.0,0.0
140802010707,0.0,0.0,0.0,0.0,0.0
140802010708,0.0,0.0,0.0,0.0,0.0
140802010709,0.0,0.0,0.0,0.0,0.0
140802010710,0.0,0.0,0.0,0.0,0.0
140802020101,0.0,0.0,0.0,0.0,0.0
140802020102,0.0,0.0,0.0,0.0,0.0
140802020103,0.0,0.0,0.0,0.0,0.0
140802020104,0.0,0.0,0.0,0.0,0.0
140802020105,0.0,0.0,0.0,0.0,0.0
140802020106,0.0,0.0,0.0,0.0,0.0
140802020201,0.0,0.0,0.0,0.0,0.0
140802020202,0.0,0.0,0.0,0.0,0.0
140802020203,0.0,0.0,0.0,0.0,0.0
140802020204,0.0,0.0,0.0,0.0,0.0
140802020205,0.0,0.0,0.0,0.0,0.0
140802020206,0.0,0.0,0.0,0.0,0.0
140802020207,0.0,0.0,0.0,0.0,0.0
140802020208,0.0,0.0,0.0,0.0,0.0
140802020209,0.0,0.0,0.0,0.0,0.0
140802020210,0.0,0.0,0.0,0.0,0.0
140802020301,0.0,0.0,0.0,0.0,0.0
140802020302,0.0,0.0,0.0,0.0,0.0
140802020303,0.0,0.0,0.0,0.0,0.0
140802020304,0.0,0.0,0.0,0.0,0.0
140802020305,0.0,0.0,0.0,0.0,0.0
140802020401,0.0,0.0,0.0,0.0,0.0
140802020402,0.0,0.0,0.0,0.0,0.0
140802020403,0.0,0.0,0.0,0.0,0.0
140802020404,0.0,0.0,0.0,0.0,0.0
140802020405,0.0,0.0,0.0,0.0,0.0
140802030101,0.0,0.0,0.0,0.0,0.0
140802030102,0.0,0.0,0.0,0.0,0.0
140802030103,0.0,0.0,0.0,0.0,0.0
140802030104,0.0,0.0,0.0,0.0,0.0
140802030105,0.0,0.0,0.0,0.0,0.0
140802030106,0.0,0.0,0.0,0.0,0.0
140802030107,0.0,0.0,0.0,0.0,0.0
140802030108,0.0,0.0,0.0,0.0,0.0
140802030109,0.0,0.0,0.0,0.0,0.0
140802030110,0.0,0.0,0.0,0.0,0.0
140802030201,0.0,0.0,0.0,0.0,0.0
140802030202,0.0,0.0,0.0,0.0,0.0
140802030203,0.0,0.0,0.0,0.0,0.0
140802030204,0.0,0.0,0.0,0.0,0.0
140802030205,0.0,0.0,0.0,0.0,0.0
140802030301,0.0,0.0,0.0,0.0,0.0
140802030302,0.0,0.0,0.0,0.0,0.0
140802030303,0.0,0.0,0.0,0.0,0.0
140802030304,0.0,0.0,0.0,0.0,0.0
140802030401,0.0,0.0,0.0,0.0,0.0
140802030402,0.0,0.0,0.0,0.0,0.0
140802030403,0.0,0.0,0.0,0.0,0.0
140802030404,0.0,0.0,0.0,0.0,0.0
140802030405,0.0,0.0,0.0,0.0,0.0
140802030406,0.0,0.0,0.0,0.0,0.0
140802030407,0.0,0.0,0.0,0.0,0.0
140802030408,0.0,0.0,0.0,0.0,0.0
140802030409,0.0,0.0,0.0,0.0,0.0
140802030410,0.0,0.0,0.0,0.0,0.0
140802030501,0.0,0.0,0.0,0.0,0.0
140802030502,0.0,0.0,0.0,0.0,0.0
140802030503,0.0,0.0,0.0,0.0,0.0
140802030601,0.0,0.0,0.0,0.0,0.0
140802030602,0.0,0.0,0.0,0.0,0.0
140802030603,0.0,0.0,0.0,0.0,0.0
140802030604,0.0,0.0,0.0,0.0,0.0
140802030605,0.0,0.0,0.0,0.0,0.0
140802040101,0.0,0.0,0.0,0.0,0.0
140802040102,0.0,0.0,0.0,0.0,0.0
140802040103,0.0,0.0,0.0,0.0,0.0
140802040201,0.0,0.0,0.0,0.0,0.0
140802040202,0.0,0.0,0.0,0.0,0.0
140802040203,0.0,0.0,0.0,0.0,0.0
140802040204,0.0,0.0,0.0,0.0,0.0
140802040205,0.0,0.0,0.0,0.0,0.0
140802040206,0.0,0.0,0.0,0.0,0.0
140802040301,0.0,0.0,0.0,0.0,0.0
140802040302,0.0,0.0,0.0,0.0,0.0
140802040303,0.0,0.0,0.0,0.0,0.0
140802040304,0.0,0.0,0.0,0.0,0.0
140802040401,0.0,0.0,0.0,0.0,0.0
140802040402,0.0,0.0,0.0,0.0,0.0
140802040403,0.0,0.0,0.0,0.0,0.0
140802040501,0.0,0.0,0.0,0.0,0.0
140802040502,0.0,0.0,0.0,0.0,0.0
140802040503,0.0,0.0,0.0,0.0,0.0
140802040504,0.0,0.0,0.0,0.0,0.0
140802040505,0.0,0.0,0.0,0.0,0.0
140802040601,0.0,0.0,0.0,0.0,0.0
140802040602,0.0,0.0,0.0,0.0,0.0
140802040603,0.0,0.0,0.0,0.0,0.0
140802040604,0.0,0.0,0.0,0.0,0.0
140802040605,0.0,0.0,0.0,0.0,0.0
140802040606,0.0,0.0,0.0,0.0,0.0
140802040607,0.0,0.0,0.0,0.0,0.0
140802040701,0.0,0.0,0.0,0.0,0.0
140802040702,0.0,0.0,0.0,0.0,0.0
140802040703,0.0,0.0,0.0,0.0,0.0
140802040704,0.0,0.0,0.0,0.0,0.0
140802040705,0.0,0.0,0.0,0.0,0.0
140802040706,0.0,0.0,0.0,0.0,0.0
140802040707,0.0,0.0,0.0,0.0,0.0
140802040708,0.0,0.0,0.0,0.0,0.0
140802040801,0.0,0.0,0.0,0.0,0.0
140802040802,0.0,0.0,0.0,0.0,0.0
140802040803,0.0,0.0,0.0,0.0,0.0
140802040804,0.0,0.0,0.0,0.0,0.0
140802040805,0.0,0.0,0.0,0.0,0.0
140802040806,0.0,0.0,0.0,0.0,0.0
140802040807,0.0,0.0,0.0,0.0,0.0
140802040808,0.0,0.0,0.0,0.0,0.0
140802040809,0.0,0.0,0.0,0.0,0.0
140802040901,0.0,0.0,0.0,0.0,0.0
140802040902,0.0,0.0,0.0,0.0,0.0
140802040903,0.0,0.0,0.0,0.0,0.0
140802040904,0.0,0.0,0.0,0.0,0.0
140802040905,0.0,0.0,0.0,0.0,0.0
140802041001,0.0,0.0,0.0,0.0,0.0
140802041002,0.0,0.0,0.0,0.0,0.0
140802041003,0.0,0.0,0.0,0.0,0.0
140802041004,0.0,0.0,0.0,0.0,0.0
140802041005,0.0,0.0,0.0,0.0,0.0
140802041006,0.0,0.0,0.0,0.0,0.0
140802041007,0.0,0.0,0.0,0.0,0.0
140802041008,0.0,0.0,0.0,0.0,0.0
140802041009,0.0,0.0,0.0,0.0,0.0
140802041010,0.0,0.0,0.0,0.0,0.0
140802041011,0.0,0.0,0.0,0.0,0.0
140802041012,0.0,0.0,0.0,0.0,0.0
140802041101,0.0,0.0,0.0,0.0,0.0
140802041102,0.0,0.0,0.0,0.0,0.0
140802041103,0.0,0.0,0.0,0.0,0.0
140802041104,0.0,0.0,0.0,0.0,0.0
140802041105,0.0,0.0,0.0,0.0,0.0
140802041201,0.0,0.0,0.0,0.0,0.0
140802041202,0.0,0.0,0.0,0.0,0.0
140802041203,0.0,0.0,0.0,0.0,0.0
140802041204,0.0,0.0,0.0,0.0,0.0
140802041205,0.0,0.0,0.0,0.0,0.0
140802041206,0.0,0.0,0.0,0.0,0.0
140802041207,0.0,0.0,0.0,0.0,0.0
140802041208,0.0,0.0,0.0,0.0,0.0
140802041209,0.0,0.0,0.0,0.0,0.0
140802041210,0.0,0.0,0.0,0.0,0.0
140802041211,0.0,0.0,0.0,0.0,0.0
140802041301,0.0,0.0,0.0,0.0,0.0
140802041302,0.0,0.0,0.0,0.0,0.0
140802041303,0.0,0.0,0.0,0.0,0.0
140802041304,0.0,0.0,0.0,0.0,0.0
140802041305,0.0,0.0,0.0,0.0,0.0
140802041306,0.0,0.0,0.0,0.0,0.0
140802041307,0.0,0.0,0.0,0.0,0.0
140802041401,0.0,0.0,0.0,0.0,0.0
140802041402,0.0,0.0,0.0,0.0,0.0
140802041403,0.0,0.0,0.0,0.0,0.0
140802041404,0.0,0.0,0.0,0.0,0.0
140802041405,0.0,0.0,0.0,0.0,0.0
140802041406,0.0,0.0,0.0,0.0,0.0
140802041501,0.0,0.0,0.0,0.0,0.0
140802041502,0.0,0.0,0.0,0.0,0.0
140802041503,0.0,0.0,0.0,0.0,0.0
140802041504,0.0,0.0,0.0,0.0,0.0
140802041505,0.0,0.0,0.0,0.0,0.0
140802041506,0.0,0.0,0.0,0.0,0.0
140802041507,0.0,0.0,0.0,0.0,0.0
140802041601,0.0,0.0,0.0,0.0,0.0
140802041602,0.0,0.0,0.0,0.0,0.0
140802041603,0.0,0.0,0.0,0.0,0.0
140802041604,0.0,0.0,0.0,0.0,0.0
140802041605,0.0,0.0,0.0,0.0,0.0
140802041606,0.0,0.0,0.0,0.0,0.0
140802041607,0.0,0.0,0.0,0.0,0.0
140802041608,0.0,0.0,0.0,0.0,0.0
140802041609,0.0,0.0,0.0,0.0,0.0
140802041701,0.0,0.0,0.0,0.0,0.0
140802041702,0.0,0.0,0.0,0.0,0.0
140802041703,0.0,0.0,0.0,0.0,0.0
140802041704,0.0,0.0,0.0,0.0,0.0
140802041705,0.0,0.0,0.0,0.0,0.0
140802041706,0.0,0.0,0.0,0.0,0.0
140802041707,0.0,0.0,0.0,0.0,0.0
140802050101,0.0,0.0,0.0,0.0,0.0
140802050102,0.0,0.0,0.0,0.0,0.0
140802050103,0.0,0.0,0.0,0.0,0.0
140802050104,0.0,0.0,0.0,0.0,0.0
140802050105,0.0,0.0,0.0,0.0,0.0
140802050106,0.0,0.0,0.0,0.0,0.0
140802050107,0.0,0.0,0.0,0.0,0.0
140802050108,0.0,0.0,0.0,0.0,0.0
140802050109,0.0,0.0,0.0,0.0,0.0
140802050110,0.0,0.0,0.0,0.0,0.0
140802050201,0.0,0.0,0.0,0.0,0.0
140802050202,0.0,0.0,0.0,0.0,0.0
140802050203,0.0,0.0,0.0,0.0,0.0
140802050204,0.0,0.0,0.0,0.0,0.0
140802050205,0.0,0.0,0.0,0.0,0.0
140802050301,0.0,0.0,0.0,0.0,0.0
140802050302,0.0,0.0,0.0,0.0,0.0
140802050303,0.0,0.0,0.0,0.0,0.0
140802050304,0.0,0.0,0.0,0.0,0.0
140802050305,0.0,0.0,0.0,0.0,0.0
140802050306,0.0,0.0,0.0,0.0,0.0
140802050307,0.0,0.0,0.0,0.0,0.0
140802050308,0.0,0.0,0.0,0.0,0.0
140802050309,0.0,0.0,0.0,0.0,0.0
140802050310,0.0,0.0,0.0,0.0,0.0
140802050311,0.0,0.0,0.0,0.0,0.0
140802050401,0.0,0.0,0.0,0.0,0.0
140802050402,0.0,0.0,0.0,0.0,0.0
140802050403,0.0,0.0,0.0,0.0,0.0
140802050404,0.0,0.0,0.0,0.0,0.0
140802050405,0.0,0.0,0.0,0.0,0.0
140802050406,0.0,0.0,0.0,0.0,0.0
140802050407,0.0,0.0,0.0,0.0,0.0
140802050408,0.0,0.0,0.0,0.0,0.0
140802050409,0.0,0.0,0.0,0.0,0.0
140802050410,0.0,0.0,0.0,0.0,0.0
140802050411,0.0,0.0,0.0,0.0,0.0
140802050501,0.0,0.0,0.0,0.0,0.0
140802050502,0.0,0.0,0.0,0.0,0.0
140802050503,0.0,0.0,0.0,0.0,0.0
140802050504,0.0,0.0,0.0,0.0,0.0
140802050601,0.0,0.0,0.0,0.0,0.0
140802050602,0.0,0.0,0.0,0.0,0.0
140802050603,0.0,0.0,0.0,0.0,0.0
140802050604,0.0,0.0,0.0,0.0,0.0
140802050605,0.0,0.0,0.0,0.0,0.0
140802050606,0.0,0.0,0.0,0.0,0.0
140802050607,0.0,0.0,0.0,0.0,0.0
140802050608,0.0,0.0,0.0,0.0,0.0
140802050609,0.0,0.0,0.0,0.0,0.0
140802050610,0.0,0.0,0.0,0.0,0.0
140802050611,0.0,0.0,0.0,0.0,0.0
140802050612,0.0,0.0,0.0,0.0,0.0
140802050613,0.0,0.0,0.0,0.0,0.0
140802050701,0.0,0.0,0.0,0.0,0.0
140802050702,0.0,0.0,0.0,0.0,0.0
140802050703,0.0,0.0,0.0,0.0,0.0
140802050704,0.0,0.0,0.0,0.0,0.0
140802050705,0.0,0.0,0.0,0.0,0.0
140802050706,0.0,0.0,0.0,0.0,0.0
140802050801,0.0,0.0,0.0,0.0,0.0
140802050802,0.0,0.0,0.0,0.0,0.0
140802050803,0.0,0.0,0.0,0.0,0.0
140802050804,0.0,0.0,0.0,0.0,0.0
140802050805,0.0,0.0,0.0,0.0,0.0
140802050806,0.0,0.0,0.0,0.0,0.0
140802050807,0.0,0.0,0.0,0.0,0.0
150100010101,0.0,0.0,0.0,0.0,0.0
150100010102,0.0,0.0,0.0,0.0,0.0
150100010103,0.0,0.0,0.0,0.0,0.0
150100010104,0.0,0.0,0.0,0.0,0.0
150100010105,0.0,0.0,0.0,0.0,0.0
150100010106,0.0,0.0,0.0,0.0,0.0
150100010107,0.0,0.0,0.0,0.0,0.0
150100010108,0.0,0.0,0.0,0.0,0.0
150100010201,0.0,0.0,0.0,0.0,0.0
150100010202,0.0,0.0,0.0,0.0,0.0
150100010203,0.0,0.0,0.0,0.0,0.0
150100010204,0.0,0.0,0.0,0.0,0.0
150100010205,0.0,0.0,0.0,0.0,0.0
150100010301,0.0,0.0,0.0,0.0,0.0
150100010302,0.0,0.0,0.0,0.0,0.0
150100010303,0.0,0.0,0.0,0.0,0.0
150100010304,0.0,0.0,0.0,0.0,0.0
150100010305,0.0,0.0,0.0,0.0,0.0
150100010306,0.0,0.0,0.0,0.0,0.0
150100010401,0.0,0.0,0.0,0.0,0.0
150100010402,0.0,0.0,0.0,0.0,0.0
150100010403,0.0,0.0,0.0,0.0,0.0
150100010404,0.0,0.0,0.0,0.0,0.0
150100010405,0.0,0.0,0.0,0.0,0.0
150100010406,0.0,0.0,0.0,0.0,0.0
150100010407,0.0,0.0,0.0,0.0,0.0
150100010501,0.0,0.0,0.0,0.0,0.0
150100010502,0.0,0.0,0.0,0.0,0.0
150100010503,0.0,0.0,0.0,0.0,0.0
150100010504,0.0,0.0,0.0,0.0,0.0
150100010505,0.0,0.0,0.0,0.0,0.0
150100010506,0.0,0.0,0.0,0.0,0.0
150100010507,0.0,0.0,0.0,0.0,0.0
150100010508,0.0,0.0,0.0,0.0,0.0
150100010601,0.0,0.0,0.0,0.0,0.0
150100010602,0.0,0.0,0.0,0.0,0.0
150100010603,0.0,0.0,0.0,0.0,0.0
150100010604,0.0,0.0,0.0,0.0,0.0
150100010605,0.0,0.0,0.0,0.0,0.0
150100010606,0.0,0.0,0.0,0.0,0.0
150100010607,0.0,0.0,0.0,0.0,0.0
150100010608,0.0,0.0,0.0,0.0,0.0
150100010609,0.0,0.0,0.0,0.0,0.0
150100020101,0.0,0.0,0.0,0.0,0.0
150100020102,0.0,0.0,0.0,0.0,0.0
150100020103,0.0,0.0,0.0,0.0,0.0
150100020104,0.0,0.0,0.0,0.0,0.0
150100020105,0.0,0.0,0.0,0.0,0.0
150100020106,0.0,0.0,0.0,0.0,0.0
150100020107,0.0,0.0,0.0,0.0,0.0
150100020108,0.0,0.0,0.0,0.0,0.0
