HUC_12,BW_Demand
150702010606,104.193846881
150702010701,556.837521732
150702010702,287.789301515
150702010703,415.599314749
150702010704,571.854768515
150702010705,305.880988061
150702010706,218.99843812
150702010707,377.473865569
150702010801,898.936451912
150702010802,259.081671178
150702010803,432.62937969
150702010804,817.929699838
150702010805,173.294144034
150702010901,113.334793329
150702010902,79.1816338003
150702010903,303.174582034
150702010904,177.437914878
150702010905,394.076759309
150702010906,231.005102515
150702010907,314.833879858
150702010908,126.131287336
150702011001,590.118455052
150702011002,303.427637696
150702011003,388.885449708
150702011004,206.577316284
150702011005,340.820659339
150702011006,415.920184851
150702011101,106.869864762
150702011102,233.912911475
150702011103,97.7120760083
150702011104,189.314995766
150702011105,396.511924922
150702011106,293.132884026
150702011107,182.758165419
150702011108,719.078230202
150702011201,215.179129422
150702011202,427.977728546
150702011203,703.085542262
150702011204,619.284135044
150702011205,532.81728977
150702011206,664.872790337
150702011301,309.20681715
150702011302,762.629779398
150702011303,1096.13138789
150702011401,429.496843994
150702011402,564.608444691
150702011403,477.978132963
150702011404,306.630263865
150702011405,340.228567243
150702011406,830.42308712
150702011501,488.098695993
150702011502,1429.56332898
150702011503,967.963404775
150702011504,491.606482387
150702011505,1148.14450777
150702020101,1846.81149125
150702020102,861.450679541
150702020103,1845.91098237
150702020104,1506.81089711
150702020105,1837.99711418
150702020106,2316.51035881
150702020201,534.522323608
150702020202,737.546991646
150702020203,1233.70252514
150702020204,1027.43897641
150702020205,499.698119879
150702020206,1617.39340043
150702020207,592.000361085
150702020208,715.221724629
150702020209,1802.13992548
150702020301,5544.21938896
150702020302,3052.54534984
150702020303,2338.40403724
150702020304,2397.89839983
150702020305,343.730792165
150702020401,1756.39086461
150702020402,197.360658765
150702020403,1922.39762485
150702020404,407.609629273
150702020405,732.714382291
150702030101,88.9994392544
150702030102,138.573704854
150702030103,138.978995547
150702030201,463.89644593
150702030202,254.751579404
150702030203,399.400962353
150702030204,595.287911534
150702030205,331.111488402
150702030206,322.923495412
150702030301,572.208636254
150702030302,849.622500896
150702030303,881.250422657
150702030401,70.1326211691
150702030402,299.220231652
150702030403,525.333300874
150702030404,1383.13997155
150702030405,935.609022737
150702030501,154.223851383
150702030502,221.380254984
150702030503,181.46167767
150702030504,463.269569814
150702030505,169.60728544
150702030506,246.652509809
150702030507,209.85324955
150702030601,1403.39743733
150702030602,817.903293729
150702030603,768.005497038
150702030701,677.468348294
150702030702,303.841038704
150702030703,247.676557899
150702030704,619.187562823
150702030705,181.490136921
150702030706,164.763424039
150801010101,847.746363878
150801010102,583.612771034
150801010103,2275.21520329
150801010104,1492.41552269
150801010105,1668.37783504
150801010201,1549.74281573
150801010202,1328.11889362
150801010203,390.163535595
150801010204,600.660696864
150801010205,1647.51482856
150801010301,31.6761671305
150801010302,184.991635323
150801010303,1027.66097271
150801010304,974.961681008
150801010305,1527.37023377
150801010306,269.912388921
150801010307,613.358724833
150801010308,580.11771822
150801010401,746.550137877
150801010402,322.666829109
150801010403,423.530947924
150801010404,594.043976784
150801010405,1059.00013125
150801010406,483.645643473
150801010407,1232.83253074
150801010408,773.751347542
150801010409,999.389820457
150801010410,837.50781709
150801010411,677.423300862
150801010501,684.744601846
150801010502,536.132454276
150801010503,348.175286293
150801010504,1381.28928435
150801010505,866.127857327
150801010506,647.976657391
150801010507,474.725708008
150801010508,526.549106717
150801010509,451.632479966
150801010510,709.895630419
150801010511,263.680621356
150801010512,426.328270644
150801010601,377.734456062
150801010602,775.032386243
150801010603,195.840560317
150801010604,110.366495505
150801010605,257.934639215
150801010606,625.346365988
150801010607,128.754483044
150801010701,819.536102831
150801010702,138.782227457
150801010703,444.682181358
150801010704,175.288429379
150801010705,266.506455243
150801010801,72.0116769671
150801010803,15.9279442579
150801010901,48.1865216941
150801010902,375.803156987
150801010903,89.7142715305
150801010904,81.2979065329
150801010905,42.5210597366
150801020101,89.9157427847
150801020102,146.612246946
150801020103,52.5306255743
150801020301,12.7205477208
150801020303,48.9487821907
150801020304,62.053581208
150801020305,100.866150707
150801020400,104.800129369
150801020501,44.468295671
150801020502,48.3575334474
150801020503,31.8975698426
150801020504,8.36281668395
150801030101,81.7026348785
150801030102,141.683163784
150801030103,262.892336562
150801030104,242.378669947
150801030105,175.620231539
150801030106,53.7655275166
150801030107,309.729241699
150801030201,128.795646369
150801030202,135.5235928
150801030203,4.11532616615
150801030301,160.129016221
150802000101,699.260028124
150802000102,545.509479523
150802000103,28.4362118244
150802000104,734.949169874
150802000201,241.963306189
150802000202,603.131643057
150802000203,8.3583483696
150802000204,297.783438921
150803010101,174.037948668
150803010102,260.09304899
150803010103,658.172179163
150803010104,821.750586748
150803010105,1142.96643466
150803010106,340.33846724
150803010107,1006.85933697
150803010108,781.692227244
150803010201,220.26902315
150803010202,88.1785494685
150803010203,118.685171753
150803010204,484.301980495
150803010205,708.906575322
150803010301,1542.82454431
150803010302,1448.680323
150803010303,787.289776444
150803010304,1202.99277318
150803010305,500.590739608
150803010306,143.491543531
150803010307,281.041256487
150803010308,798.739815474
150803010309,660.531213641
150803010310,1117.21477437
150803010401,688.762978077
150803010402,397.965096712
150803010403,330.423168957
150803010404,679.397260308
150803010405,643.362563372
150803010406,456.905284405
150803010407,278.794688761
150803010408,291.91394186
150803010409,245.762141168
150803010410,374.523677468
150803010601,287.4737221
150803010602,240.235601902
150803010603,50.9979844689
150803010604,97.2959742546
150803020101,391.53153941
150803020102,152.592948318
150803020103,173.663282812
150803020104,222.051830679
150803020201,94.9155720472
150803020202,267.948174089
150803020203,181.035174221
150803020204,153.740293473
150803020205,137.344787806
150803020206,239.598271161
150803020301,6.12187078595
150803020401,37.2338674963
150803020402,47.9144776762
150803020403,122.577220649
150803020404,2.28416502476
150803030101,53.0260284841
150803030102,91.0377206504
150803030103,91.5834110305
150803030104,26.6477535069
160101010101,1379.32604074
160101010102,1950.65403414
160101010103,1909.25013304
160101010104,1899.05097866
160101010105,3202.91361809
160101010106,3143.20347023
160101010201,3169.72975111
160101010202,1599.37861657
160101010203,1250.10096312
160101010204,1056.2206111
160101010205,1364.13179684
160101010301,1680.60803246
160101010302,2772.54856539
160101010303,2308.62820292
160101010304,1787.67538142
160101010305,1824.82988262
160101010401,2810.79212379
160101010402,3447.62964296
160101010403,1332.62114286
160101010404,1856.97494793
160101010405,2272.58298826
160101010501,2750.42306328
160101010502,3086.12268829
160101010503,1734.10758686
160101010504,3705.70393085
160101010601,2248.52721834
160101010602,2070.90437984
160101010603,1219.28797626
160101010604,1820.26090789
160101010605,1503.55795598
160101010606,1574.11032724
160101010701,1752.07056999
160101010702,890.252937794
160101010703,1625.60655999
160101010704,2141.17848063
160101010801,1817.26383758
160101010802,1308.78485155
160101010803,861.062175989
160101010804,1017.95634747
160101010805,886.204480886
160101010901,1122.24193335
160101010902,530.847101927
160101010903,817.908823848
160101010904,509.744454682
160101010905,807.410608292
160101010906,1223.06558537
160101020101,1176.35095608
160101020102,908.52882266
160101020103,446.444920897
160101020104,438.625869274
160101020105,775.121306658
160101020106,692.237357974
160101020107,350.690682411
160101020201,296.335443884
160101020202,245.64460361
160101020203,351.297569036
160101020204,631.836512089
160101020205,361.307852089
160101020206,578.017720819
160101020301,462.096931577
160101020302,320.108804762
160101020303,303.820210218
160101020304,197.071738482
160101020305,196.429090858
160101020306,500.175491154
160101020307,410.435212493
160102010101,613.019683599
160102010102,1013.78153825
160102010103,1362.32765293
160102010104,822.618110061
160102010105,600.493940353
160102010106,570.229421973
160102010107,982.233121276
160102010108,731.391076684
160102010109,340.601798296
160102010200,2286.48426342
160102010301,715.221027017
160102010302,282.811545372
160102010303,601.420228958
160102010304,964.814765573
160102010305,517.234860539
160102010306,601.116517305
160102010401,224.69950527
160102010402,403.575524747
160102010403,936.26538229
160102010501,563.776376843
160102010502,420.845880866
160102010503,449.326964855
160102010601,523.722835898
160102010602,193.043195724
160102010603,201.087945938
160102010604,349.078344762
160102010605,411.910503387
160102010606,354.209400177
160102010607,291.82676053
160102010608,416.20433259
160102010609,523.817837596
160102010701,396.165064573
160102010702,763.076692104
160102010703,324.212229967
160102010704,422.905691743
160102010705,229.781342745
160102020101,383.612315655
160102020102,393.803429365
160102020103,259.201744795
160102020201,376.56526053
160102020202,765.516254544
160102020203,247.862405658
160102020204,821.465393305
160102020205,665.817030191
160102020206,277.327912927
160102020207,533.855331779
160102020301,569.539119959
160102020302,313.016492009
160102020303,849.726962686
160102020304,579.928427577
160102020401,242.327341557
160102020402,385.149866343
160102020403,463.080263257
160102020404,529.761344314
160102020405,597.562298775
160102020406,1029.03663933
160102020501,913.152417898
160102020502,572.335381508
160102020503,1470.44255388
160102020504,780.902917981
160102020505,523.450974464
160102020506,693.675457478
160102020507,979.315211058
160102020601,457.980519772
160102020602,1261.03310454
160102020603,1051.28561056
160102020604,1856.39620328
160102020701,880.658644676
160102020702,2001.97359633
160102020703,1242.83249879
160102020704,731.603981495
160102020705,1717.57338476
160102020706,1085.93935871
160102030101,3452.24575281
160102030102,2518.49485064
160102030103,2502.16482162
160102030104,2334.59337473
160102030105,3759.64422274
160102030201,1345.96307421
160102030202,1478.70833015
160102030203,1118.46667242
160102030204,1503.17285252
160102030205,1112.51684403
160102030206,1892.29845452
160102030207,2788.16960049
160102030208,1600.94267321
160102030209,1775.87600756
160102030301,999.804203391
160102030302,856.670423269
160102030303,525.602056742
160102030304,1274.15122724
160102030305,984.409347296
160102030306,976.618889332
160102030307,1245.77980757
160102030308,2044.29024506
160102030401,1579.87077856
160102030402,1273.12986422
160102030403,2694.94297981
160102030404,1064.70596218
160102030405,682.870983362
160102040101,544.68639636
160102040102,492.448368192
160102040103,414.967199206
160102040104,694.560435891
160102040105,193.485445976
160102040106,743.035071611
160102040201,458.087088466
160102040202,328.845361471
160102040203,409.648160338
160102040204,667.989001513
160102040205,528.914250612
160102040206,885.819889188
160102040207,571.09552443
160102040301,512.923740864
160102040302,1109.31459963
160102040303,419.45330596
160102040304,1103.00058031
160102040305,951.570984364
160102040306,1259.72601461
160102040307,2380.38385868
160102040308,2745.70829868
160102040401,1100.44170928
160102040402,1528.66457438
160102040403,1597.91652918
160102040404,801.956673622
160102040501,813.667134285
160102040502,2714.81790876
160102040503,4048.01576233
160102040504,14708.5456345
160201010101,2640.22090816
160201010102,1468.52169847
160201010103,2998.28127289
160201010201,2650.24298906
160201010202,2654.9653964
160201010203,2452.06012344
160201010204,1479.65556288
160201010205,1407.8158946
160201010206,1564.84378386
160201010301,2185.61252785
160201010302,3367.54392004
160201010303,2153.61249924
160201010304,1827.34973288
160201010305,3316.96917057
160201010306,2372.28658533
160201010307,2409.64450169
160201010401,2480.8919363
160201010402,1131.3130188
160201010403,5318.37888622
160201010404,3381.12137651
160201010405,4374.92424011
160201010501,1053.78720379
160201010502,2340.98273611
160201010503,2580.11192322
160201010504,2640.56666136
160201010505,2333.81844854
160201010601,1601.07729197
160201010602,2726.1094141
160201010603,3963.15675783
160201010604,1383.50241852
160201010605,1261.76244402
160201010606,1791.05838156
160201010607,3701.65155649
160201010701,1401.00502682
160201010702,2206.75353622
160201010703,1708.28312206
160201010704,1745.30666542
160201010705,2239.61528921
160201010706,1145.99517298
160201020101,2830.70366383
160201020102,4160.17616367
160201020103,5512.42971516
160201020104,4727.34433746
160201020105,4637.0021925
160201020106,6934.76611519
160201020201,1765.25762892
160201020202,1638.37749434
160201020203,1745.50263786
160201020204,2470.26153326
160201020205,3111.55695963
160201020301,1461.31445456
160201020302,2881.48525858
160201020303,3811.86299324
160201020304,2663.58065081
160201020305,3603.65083694
160201020306,3159.83422947
160201020401,5668.21112347
160201020402,2560.05487823
160201020403,3516.67821503
160201020404,4277.33929825
160201020405,3830.52964497
160201020406,3360.32031727
160201020407,7386.25958347
160201020501,6407.57713318
160201020502,4953.62409019
160201020503,5541.39920616
160201020504,6167.32230568
160201020505,5356.85661411
160201020506,3929.6779623
160201020601,1422.58819199
160201020602,4813.60408497
160201020603,1426.8732748
160201020604,6739.33819294
160201020701,1694.53264046
160201020702,4964.11170626
160201020703,3992.94919682
160202010101,1037.15778422
160202010102,1035.39022756
160202010103,1795.45969772
160202010104,1957.4744277
160202010105,832.781734943
160202010106,1110.57160783
160202010107,2680.52775002
160202010108,925.804236412
160202010109,3521.8903532
160202010201,1589.35178804
160202010202,2502.38133574
160202010203,1255.42913294
160202010204,3461.06305885
160202010301,2161.7217679
160202010302,3713.95830059
160202010401,4395.29180717
160202010402,3715.07146502
160202010403,3337.96814394
160202010404,2517.2821393
160202010405,5403.89326572
160202010406,5701.20289707
160202010500,3016.74594116
160202010601,3739.52211666
160202010602,5276.53767872
160202010701,3262.60729885
160202010702,5107.84767723
160202010801,4042.6535387
160202010802,4323.11989975
160202010803,7196.61370564
160202010804,3775.7666254
160202010900,18165.7946653
160202011001,6286.37479973
160202011002,9945.61735439
160202020101,1776.17825365
160202020102,1863.39136839
160202020103,1018.34608698
160202020104,855.854587555
160202020105,902.007403851
160202020106,2560.91881609
160202020107,3491.30034828
160202020201,2093.1766994
160202020202,1258.76111746
160202020203,2995.64504671
160202020204,1811.11050749
160202020205,3593.62343884
160202020301,1251.16115904
160202020302,1027.13202095
160202020303,1357.14914608
160202020304,2710.34805822
160202020305,1471.33062935
160202020306,1434.34592676
160202020307,1928.93943834
160202020401,2838.46155024
160202020402,1450.66772652
160202020403,2985.87960243
160202020404,2215.87342167
160202020405,2693.29908037
160202020501,1673.20914841
160202020502,2381.15507555
160202020503,2841.55907345
160202020504,2076.24162292
160202020601,2086.07950306
160202020602,1768.26288176
160202020603,4529.10389233
160202020604,3423.05336952
160202030101,1304.73283958
160202030102,2373.85786676
160202030103,1626.74747896
160202030104,2349.72797585
160202030105,1618.3908186
160202030201,1482.32928276
160202030202,2549.42443228
160202030203,2411.55499363
160202030204,1735.17780781
160202030301,2280.74257565
160202030302,3616.53974581
160202030303,2743.54861307
160202030304,2378.13004971
160202030305,3689.77574825
160202030306,2552.31054688
160202030401,4466.98895025
160202030402,1580.16561985
160202030403,3082.2530489
160202030404,2285.98856831
160202030405,3218.90834427
160202030501,3352.89533424
160202030502,3783.03490639
160202030503,3080.58972359
160202030504,3203.77122211
160202030505,2658.80362129
160202040101,4352.34570599
160202040102,2986.23026371
160202040103,3250.92958927
160202040104,4928.00300598
160202040105,3796.1568222
160202040106,5217.16952419
160202040107,10301.6055679
160202040201,7435.42578793
160202040202,4142.32746506
160202040203,2629.71707058
160202040204,2676.11925602
160202040205,6357.35647011
160202040206,8074.13274479
160202040301,3428.84379196
160202040302,7607.04921341
160202040303,2828.42916584
160202040304,2742.34932327
160202040305,3306.09851742
160202040306,5099.23787785
160202040307,10023.6912651
160202040401,3039.63771152
160202040402,6532.25934315
160202040403,7659.25570583
160202040404,10758.9964294
160202040405,9491.91145992
160203010101,220.685479879
160203010102,153.064480424
160203010103,196.256062299
160203010104,164.691794589
160203010105,76.8438032046
160203010201,23.0738841519
160203010202,27.0564376637
160203010203,43.9961757064
160203010204,11.2658765391
160203010205,36.2343736328
160203010301,64.077201739
160203010302,27.5626243204
160203010303,84.4825633615
160203010304,27.9176375717
160203010305,52.2378488556
160203010306,17.0972824618
160203010307,30.2891081348
160203010308,29.587392658
160203010309,22.2908091694
160203010310,51.5879547894
160203010401,17.8264859766
160203010402,17.3474898115
160203010403,12.5250721499
160203010404,32.7347896583
160203010501,46.0276585743
160203010502,26.9499974288
160203010503,10.8255452551
160203010504,10.2664968558
160203010601,18.5740167126
160203010602,18.2192693502
160203010603,11.2119005285
160203010604,22.49712421
160203010605,12.4015293382
160203010606,20.4750393517
160203010607,32.7454506233
160203010608,21.2090343013
160203010701,16.4201923944
160203010702,21.6879889891
160203010703,9.48911559582
160203010704,32.9419486709
160203010801,11.0089896023
160203010802,38.7437526137
160203010803,21.3596165143
160203010804,9.6717296727
160203010805,21.1408512369
160203010806,20.2313782498
160203010807,34.3502352424
160203010901,14.608416222
160203010902,7.59134426713
160203010903,13.1383689046
160203010904,13.7232934162
160203010905,24.1249762587
160203010906,26.0955022313
160203010907,27.1692937277
160203011001,11.2741443254
160203011002,16.1997623704
160203011003,10.641722016
160203011004,16.8369059786
160203011101,12.6051600091
160203011102,18.3972564712
160203011103,16.3775090128
160203011104,16.9211596549
160203011105,18.8999511376
160203011106,9.5994784832
160203011107,9.81492788717
160203011108,17.2007017732
160203011109,12.4384113997
160203011110,14.4387230091
160203011111,26.6595801786
160203011201,26.3332877122
160203011202,7.36287568137
160203011203,10.2641277611
160203011204,22.8198536374
160203011301,13.3291234262
160203011302,22.3711192608
160203011303,14.5026487559
160203011304,18.8691997044
160203011401,18.0884430259
160203011402,12.3701227382
160203011403,16.5492243841
160203011501,9.18646449223
160203011502,11.0254379101
160203011503,8.80366552621
160203011504,8.68084354699
160203011505,22.7074902989
160203020101,128.582811296
160203020102,59.6443514526
160203020103,86.4001843929
160203020104,59.1114218682
160203020105,45.8707951754
160203020201,87.1885436773
160203020202,22.4088588655
160203020203,46.6792379767
160203020204,19.0716111213
160203020205,108.274632692
160203020206,29.1318595111
160203020207,30.9087064415
160203020301,58.5896550193
160203020302,67.1351733282
160203020303,52.917840533
160203020304,72.2028678656
160203020401,61.9570335597
160203020402,60.5381355099
160203020403,39.191491358
160203020404,47.6936600842
160203030101,18.8008809052
160203030102,13.1285907701
160203030103,25.6131505631
160203030104,26.5564386323
160203030105,25.2607575729
160203030201,14.0322889127
160203030202,23.0825410411
160203030203,18.3809391111
160203030204,21.2524939701
160203030205,39.0039652362
160203030206,36.5288311988
160203030207,29.3706550784
160203030208,34.2153674364
160203030209,38.2367749661
160203030210,18.7630109712
160203030211,46.2032852732
160203030301,20.6920743324
160203030302,26.3414338715
160203030303,18.1468007788
160203030304,20.1498702765
160203030401,38.1735379994
160203030402,22.4148156196
160203030403,44.6708330885
160203030404,19.5047724769
160203030405,14.5732375085
160203030501,27.0319467857
160203030502,30.8409467191
160203030503,30.5246172026
160203040101,2337.76708078
160203040102,2680.01286674
160203040103,1222.2647934
160203040104,3306.25862551
160203040105,2852.21385336
160203040201,2296.36666059
160203040202,3180.95475435
160203040203,2590.02555799
160203040204,1698.09505177
160203040205,4491.93419933
160203040206,1503.41555071
160203040207,4638.69324923
160203040301,1664.66904354
160203040302,2409.79086637
160203040303,1304.55195951
160203040304,3593.95140219
160203040305,878.409701347
160203040306,1338.06513405
160203040307,2143.79385805
160203040308,1853.16524982
160203040309,1083.63869905
160203040310,3244.49002886
160203040401,2077.4893322
160203040402,6573.70045757
160203040403,3704.47702217
160203040404,2771.91915512
160203040405,3024.10149956
160203040501,3034.88023138
160203040502,3400.84248304
160203040503,5230.64875078
160203040504,3560.11322737
160203040505,2218.98254538
160203040506,5796.45592785
160203040507,3367.23666668
160203040508,2148.1948657
160203050101,3063.58525181
160203050102,1922.47202587
160203050103,2877.4437604
160203050104,2268.03891182
160203050201,2439.24802732
160203050202,2461.22100019
160203050203,2258.6984272
160203050301,2416.94687152
160203050302,2718.2513988
160203050303,2019.92492723
160203050304,1411.57031107
160203050401,2067.67861938
160203050402,2584.1748538
160203050403,3392.07031202
160203050404,2105.86341
160203050501,1988.42171764
160203050502,2338.93296146
160203050503,2651.59047651
160203050504,1624.01083183
160203050505,2427.52288151
160203060101,16.6846945919
160203060102,12.577717822
160203060103,16.8404172212
160203060104,21.1068521328
160203060105,17.0271108337
160203060106,9.67774273455
160203060107,18.2444101423
160203060201,12.3092311025
160203060202,9.1828875728
160203060203,19.4806614034
160203060204,22.0862225145
160203060205,18.360216815
160203060206,29.6254075281
160203060207,33.3029981069
160203060208,9.8352683261
160203060209,40.463313587
160203060301,169.250110708
160203060302,52.7222298756
160203060303,221.566114545
160203060304,265.925202727
160203060305,155.342204943
160203060306,56.8256232738
160203060307,51.5922702178
160203060308,29.7609805763
160203060309,236.469855443
160203060401,583.810772896
160203060402,348.058184624
160203060403,145.51556512
160203060404,253.729960367
160203060405,105.862024181
160203060406,23.2083933353
160203060407,34.9615201354
160203060501,59.92292393
160203060502,38.6392535307
160203060503,52.3740537465
160203060504,330.36549142
160203060505,132.956134409
160203060506,61.8405902833
160203060601,363.162042141
160203060602,198.861184299
160203060603,487.098459959
160203060604,444.678854227
160203060605,706.702713728
160203060606,1141.52103519
160203060607,1234.86444211
160203060608,732.984010458
160203060609,1097.84087765
160203060701,397.630995989
160203060702,347.770803809
160203060703,27.3845132217
160203060704,221.90816582
160203060705,223.692357026
160203060706,190.527768053
160203060801,13.846752353
160203060802,14.0512111895
160203060803,12.2899420783
160203060804,14.3782260567
160203060805,8.30163387954
160203060806,17.5651527047
160203060807,9.49365630001
160203060808,26.2817167193
160203060901,10.5807086341
160203060902,8.12421982735
160203060903,9.62618258968
160203060904,16.4882137924
160203060905,39.9761257097
160203060906,13.433999069
160203060907,12.3001223467
160203060908,17.307849247
160203060909,8.67731589638
160203061001,1082.62626457
160203061002,1798.24820304
160203061003,2784.8002336
160203061004,1764.69894266
160203061005,1635.03618932
160203061006,1965.21339083
160203061007,1939.16027284
160203061008,1316.94931936
160203061009,1676.48808956
160203061101,1047.72830224
160203061102,1135.71180964
160203061103,1909.79678226
160203061104,1248.62475896
160203061105,1062.21079898
160203061106,137.423324905
160203061107,949.409250244
160203061108,325.265864968
160203061109,159.888341486
160203061201,1485.0715456
160203061202,1568.24199343
160203061203,1915.63439584
160203061204,1231.76501191
160203061205,1611.49688828
160203061206,2671.56368983
160203061207,1044.58608885
160203061208,44.3325110003
160203061301,15.0535196699
160203061302,16.0687961504
160203061303,92.903737314
160203061304,37.9026939496
160203061305,10.0329913199
160203061306,52.7138888836
160203061307,44.9946290366
160203061308,9.49535050429
160203061309,11.9235732816
160203061310,28.876186043
160203061311,53.0658213943
160203061312,66.610399276
160203061401,42.2025668062
160203061402,29.614497263
160203061403,23.8800510876
160203061404,10.1438806877
160203061405,10.8401517123
160203061406,11.7710455731
160203061407,20.6170994304
160203061408,27.3456763588
160203061409,26.70895309
160203061501,26.2590538897
160203061502,32.0370832384
160203061503,26.8740057759
160203061504,27.5735717118
160203061505,47.8629537672
160203061506,21.5888751298
160203061507,16.9208514094
160203061508,21.8922428414
160203061601,49.3935952485
160203061602,22.3456320912
160203061603,31.4351105653
160203061604,33.3783040047
160203061605,61.2775391117
160203061701,566.437865674
160203061702,389.911251992
160203061703,20.0391003415
160203061704,212.981560525
160203061705,45.7317134067
160203061800,170.531413212
160203070101,55.3873789981
160203070102,41.3023077436
160203070103,60.9705421925
160203070104,18.433497414
160203070105,18.9474081993
160203070106,39.9676617309
160203070107,64.0821572989
160203070201,112.188650727
160203070202,69.7310128212
160203070203,54.1271543652
160203070204,79.6177806407
160203070301,176.495924562
160203070302,157.238246903
160203070303,59.0506612659
160203070304,51.8478038758
160203070305,86.9742056727
160203070401,128.894302949
160203070402,138.338255689
160203070403,89.8002406359
160203070501,33.8135089464
160203070502,44.9126588702
160203070503,118.172788382
160203070504,81.7143527046
160203070601,85.5680480003
160203070602,121.102217808
160203070603,33.090551734
160203070604,40.424530901
160203070701,17.1429668032
160203070702,30.0358688496
160203070703,22.0245600455
160203070704,18.0296279415
160203070705,29.7080649287
160203070706,14.6546697766
160203070801,30.528972052
160203070802,17.8658976071
160203070803,28.2653510645
160203070804,13.3164602146
160203070805,30.6134224422
160203070806,9.42489201203
160203080101,89.1779277027
160203080102,70.2239392996
160203080103,63.1818255186
160203080104,62.8828399926
160203080105,41.4520157278
160203080106,91.6992453039
160203080107,93.1059853286
160203080108,52.4303760231
160203080109,48.2857697755
160203080110,137.947585493
160203080201,18.6224102452
160203080202,20.6622748375
160203080203,16.9037742652
160203080204,18.3156550862
160203080205,19.9330363944
160203080206,22.1333624572
160203080207,71.7044692822
160203080301,33.2281816825
160203080302,14.682593178
160203080303,32.745490998
160203080304,19.1728733145
160203080305,32.4260083549
160203080306,77.5588419698
160203080401,57.1101557612
160203080402,28.3935376257
160203080403,24.072041966
160203080404,64.2010732368
160203080405,55.0852025747
160203080406,9.90128476918
160203080407,14.3477231935
160203080408,12.4729119577
160203080409,48.2847443894
160203080410,33.1339424551
160203080501,71.0584174544
160203080502,95.2850051299
160203080503,74.11132209
160203080601,53.7490297407
160203080602,63.3385614157
160203080603,46.5193459168
160203080604,61.4434072971
160203080605,91.9298485741
160203080701,170.328823552
160203080702,62.3227110505
160203080703,356.10026896
160203080704,470.793256879
160203080705,110.189662799
160203080706,142.498927794
160203080707,275.996326685
160203080708,390.249916673
160203080801,662.756953478
160203080802,547.500728369
160203080803,1010.84426886
160203080804,408.510548532
160203080901,2790.98066616
160203080902,1617.48322296
160203080903,696.48519516
160203081001,1474.93126464
160203081002,952.706268668
160203081003,2194.87832069
160203081101,1617.17766452
160203081102,2863.65455818
160203081103,341.804663651
160203081104,2347.23083419
160203081105,521.421200812
160203081201,43.5567928627
160203081202,31.6661076844
160203081203,16.2878020704
160203081204,85.6217679158
160203081300,1867.10852954
160203081401,393.73263678
160203081402,322.589325786
160203081403,372.376243144
160203081404,249.189468026
160203081405,318.183752358
160203081406,369.154332161
160203081407,538.341413438
160203081408,285.840916216
160203081409,533.466215372
160203081501,2604.09719944
160203081502,1524.5666728
160203081503,1094.23828292
160203081504,2317.02335238
160203081601,1561.98938918
160203081602,680.767154455
160203081603,1947.80535746
160203081604,3059.42295694
160203081605,3436.63535929
160203081701,897.108670115
160203081702,713.447423339
160203081703,764.522427559
160203081704,833.955974102
160203081705,1151.43888605
160203081706,771.734544039
160203081707,1425.13834548
160203081708,2569.83889151
160203081801,2224.62746239
160203081802,1938.70467448
160203081803,559.755399466
160203081804,1457.56641459
160203081805,482.351476669
160203081806,730.754463434
160203081807,1203.16518331
160203081901,1128.00992298
160203081902,1957.10181904
160203081903,2869.7544322
160203081904,3796.12184143
160203090101,418.440565825
160203090102,470.906225324
160203090103,257.61300832
160203090104,478.935112596
160203090105,343.37822479
160203090106,458.953802705
160203090201,543.049468577
160203090202,487.510342419
160203090203,524.518963933
160203090204,284.762811303
160203090205,494.679898143
160203090206,413.290280104
160203090301,534.220877409
160203090302,389.794384837
160203090303,632.681290984
160203090304,632.33877331
160203090305,651.618653297
160203090306,272.532347918
160203090307,528.818078399
160203090308,383.498156428
160203090309,762.29873538
160203090310,668.983538985
160203090401,840.702581882
160203090402,508.392872691
160203090403,566.296367407
160203090404,800.270939589
160203090405,676.175807476
160203090406,617.11004591
160203090407,378.452234387
160203090501,1183.33005524
160203090502,376.341986775
160203090503,565.415694594
160203090504,408.341372132
160203090505,1242.11465549
160203090506,800.962421775
160203090507,709.329270363
160203090601,314.403831601
160203090602,744.951400876
160203090603,904.501680851
160203090604,416.527070642
160203090605,923.809195518
160203090606,1101.8861928
160203090607,860.087668777
160203090701,1679.966573
160203090702,2167.31256628
160203090703,1222.36889529
160203090704,1768.95244551
160203090705,3192.04588699
160203090801,2046.93850064
160203090802,1199.62250936
160203090803,1031.33778715
160203090804,622.588509321
160203090805,1683.929286
160203090806,1333.09214735
160203090807,1110.90481591
160203090808,1891.69217849
160203090809,1702.11335325
160203090810,2142.10985374
160203100100,4945.58315659
160203100200,120397.255649
160300010101,160.09627521
160300010102,257.312331617
160300010103,213.159472227
160300010104,194.849285007
160300010105,266.119830668
160300010201,351.531744957
160300010202,185.132521451
160300010203,187.835604787
160300010204,202.567835391
160300010301,225.703854144
160300010302,148.356917679
160300010303,192.791679859
160300010304,171.07736668
160300010305,307.800269186
160300010306,87.8814100623
160300010307,135.560167313
160300010308,95.1920618117
160300010309,97.2284167409
160300010310,121.516489863
160300010401,130.646489263
160300010402,246.346342027
160300010403,131.685136139
160300010404,151.775517941
160300010405,171.606772125
160300010406,123.610354781
160300010501,136.504900515
160300010502,142.050162196
160300010503,117.575664371
160300010504,97.269225955
160300010505,148.177156478
