HUC_12,MB_Demand
140401080103,338.086397022
140401080104,276.644289017
140401080105,255.467074156
140401080106,158.111109287
140401080107,90.1671950817
140401080108,62.4229286909
140401080109,42.2125972658
140401080201,228.153495431
140401080202,184.112783968
140401080203,142.866618097
140401080204,257.711365938
140401080205,356.524269611
140401080206,96.5540907681
140401080207,83.7106441334
140401080208,96.4353756309
140401080209,27.8415645882
140401080210,35.4246683568
140401080211,24.8580583036
140401080301,365.415712059
140401080302,359.900805682
140401080303,196.976398021
140401080304,445.42038703
140401090101,31.4897543564
140401090102,24.6852215789
140401090103,34.9663043916
140401090104,32.1346366331
140401090105,15.3864825852
140401090106,30.2780201659
140401090107,11.316544909
140401090108,21.2475612089
140401090109,9.50770235807
140401090201,33.4359630942
140401090202,23.1554764062
140401090203,29.6363289505
140401090204,9.34928649664
140401090205,29.3333610483
140401090206,27.3448479623
140401090207,17.978641618
140401090208,26.0353326276
140401090209,21.2499830164
140401090210,19.0505728461
140401090211,25.4682919011
140401090212,17.600321006
140401090213,31.1757975444
140401090301,12.9751114324
140401090302,24.1513619907
140401090303,12.3137470596
140402000101,18.0777552761
140402000102,19.9703330323
140402000103,30.2523646243
140402000104,23.6800152119
140402000105,22.000396315
140402000106,38.4550205488
140402000201,14.4857997298
140402000202,14.0272123422
140402000203,11.8201973401
140402000204,18.3061476909
140402000205,12.7239067648
140402000206,12.7056291252
140402000207,7.88531424291
140402000208,13.2564315032
140402000209,15.5313567314
140402000301,19.9279701579
140402000302,11.2370517207
140402000303,6.06086207367
140402000304,8.81262203306
140402000305,8.90940130781
140402000306,3.72097717784
140402000307,3.34366528876
140402000308,11.0880300049
140402000401,10.5473761093
140402000402,2.222594833
140402000403,8.84737709165
140402000404,6.32870157622
140402000405,17.6671911739
140402000406,11.7277313489
140402000407,11.0392876342
140402000501,23.6983489431
140402000502,20.9290783331
140402000503,18.243075585
140402000601,15.5222231783
140402000602,28.1449672878
140402000603,24.748171825
140402000701,31.4924685769
140402000702,33.5170249976
140402000703,11.726218909
140402000704,18.4997521825
140402000705,34.1395461932
140402000706,33.4051843844
140402000707,14.4728607871
140402000801,41.0166623108
140402000802,22.6746812016
140402000803,21.56864959
140402000804,37.6559173018
140402000901,21.7816596478
140402000902,30.6704095937
140402000903,17.0021360517
140402000904,30.2063798085
140402000905,32.1751279831
140402001001,19.2357370034
140402001002,27.5264600851
140402001003,17.264996741
140402001004,22.0550128035
140402001005,9.32019164413
140402001101,7.92243272066
140402001102,11.4629754722
140402001103,11.3742936626
140402001201,50.5612535216
140402001202,64.6627741121
140402001301,10.3827002849
140402001302,13.4994747397
140402001303,9.24639470875
140402001304,10.5522041861
140402001305,11.0748831527
140402001306,3.54134202376
140402001307,11.307315886
140402001308,13.3399406904
140402001401,17.5332894176
140402001402,23.5592792183
140402001403,18.6795146726
140402001404,23.7243882082
140402001405,21.8301188126
140402001406,23.9253234304
140402001501,23.0902642161
140402001502,38.5356513076
140402001503,25.5413496643
140402001504,24.0467604809
140402001505,16.9575608857
140402001506,5.92835769802
140402001507,41.057085488
140500010101,37.5257160515
140500010102,52.7201556116
140500010103,84.0767746866
140500010104,35.0766948164
140500010105,35.4573006183
140500010106,41.2116217911
140500010107,62.3513060957
140500010108,54.0120809227
140500010109,93.7482543439
140500010110,89.3695418984
140500010111,52.2301655859
140500010201,20.2651095241
140500010202,23.13040369
140500010203,21.4878457561
140500010204,40.9229615405
140500010205,19.1154878587
140500010206,24.0024030656
140500010207,30.1205207333
140500010208,11.9584125429
140500010209,25.6247376204
140500010301,43.1509197876
140500010302,44.4566359445
140500010303,23.0828053653
140500010304,26.2152998522
140500010305,47.5774228834
140500010306,53.9761523828
140500010401,25.4117731005
140500010402,33.5731550604
140500010403,35.3113051355
140500010404,42.8433667272
140500010405,95.2560085654
140500010406,58.5710870996
140500010407,46.4733408093
140500010408,35.8322098404
140500010409,19.6206164584
140500010410,47.0619532168
140500010501,62.462863639
140500010502,59.7536496669
140500010503,48.7385684252
140500010504,54.5544969663
140500010505,27.2896408364
140500010506,20.2052621618
140500010507,25.2404513359
140500010508,16.7249198779
140500010509,39.3294054121
140500010510,22.0537217185
140500010511,17.594546929
140500010601,30.637451943
140500010602,14.5255122297
140500010603,14.2750679404
140500010604,35.1687012538
140500010605,18.4084582403
140500010606,47.4576942176
140500010607,13.5384028032
140500010701,19.4394611046
140500010702,10.8805666715
140500010703,15.1688459925
140500010704,15.9324286953
140500010705,18.8505375385
140500010706,18.6163300872
140500010707,22.2967342995
140500010708,23.1459100656
140500010709,17.1254070029
140500010801,29.8735551983
140500010802,45.6351275295
140500010803,38.1431127489
140500010804,55.5999395922
140500010901,26.93052347
140500010902,68.0437401831
140500010903,39.5159911364
140500010904,33.6117970496
140500010905,48.2295883074
140500010906,37.6946373731
140500011001,28.4630350694
140500011002,49.8377149254
140500011003,36.2434318885
140500011004,35.7405290306
140500011005,43.11259453
140500011101,20.4189279154
140500011102,22.7762200758
140500011103,59.6350799277
140500011104,29.2447850853
140500011105,49.2162740678
140500011106,30.2161808014
140500011107,13.0027056262
140500011108,42.449970901
140500020101,58.6276869029
140500020102,34.2005493864
140500020103,28.0543019995
140500020104,59.6102691218
140500020105,47.1739854962
140500020106,44.1174879447
140500020201,34.6414503232
140500020202,16.955409281
140500020203,46.6396150514
140500020204,23.0654184595
140500020205,31.5226278491
140500020301,21.8434299156
140500020302,19.6985061169
140500020303,33.9258747287
140500020304,29.5263846554
140500020305,29.9310261831
140500020401,26.5846944153
140500020402,11.0173749998
140500020403,23.3581367768
140500020404,36.8194093257
140500020405,20.8200925514
140500020406,25.7882180214
140500020501,23.3203685321
140500020502,21.04905577
140500020503,19.7962509021
140500020504,24.6506997384
140500020505,14.5523121841
140500020506,12.4477780797
140500020507,15.4828620479
140500020508,14.5521273501
140500020509,22.1883133017
140500020601,11.6456399821
140500020602,7.94599945471
140500020603,16.3741622828
140500020604,13.8411559425
140500020605,7.52411069721
140500020606,13.6629000977
140500020607,12.2306343094
140500020608,12.2224837877
140500020609,12.1084684469
140500020610,9.33601295203
140500020611,28.2755420916
140500020612,9.79838069528
140500020613,12.5422435962
140500020614,12.658986643
140500020615,8.26317881793
140500020616,13.8706423566
140500030101,39.3189399838
140500030102,34.53508991
140500030103,8.15157182142
140500030104,28.5975742042
140500030105,26.5452315286
140500030106,31.771948833
140500030107,20.322798077
140500030108,16.2183237858
140500030109,10.5008227415
140500030110,14.4235820062
140500030201,29.7044281065
140500030202,27.9248712026
140500030203,26.0333723091
140500030204,25.6166977026
140500030205,36.9308966734
140500030301,27.3693300299
140500030302,27.851685375
140500030303,33.8336083889
140500030401,9.95421408117
140500030402,14.2265059575
140500030403,16.858729776
140500030404,18.3394457959
140500030405,17.9206234887
140500030406,9.32592210174
140500030407,20.0261444785
140500030408,28.3172876053
140500030409,13.0024578944
140500030501,35.4867416695
140500030502,28.6686310135
140500030503,15.3829240091
140500030504,15.6185695715
140500030601,35.8997118697
140500030602,26.3328439146
140500030603,12.2589074746
140500030604,27.7042372748
140500030605,13.3575053513
140500030606,28.2515884079
140500030607,10.5530179739
140500030701,20.2890378051
140500030702,14.4411116466
140500030703,14.0312653631
140500030704,28.0980410688
140500030705,10.9031496681
140500030706,22.8800751232
140500030801,23.7599132173
140500030802,16.4290135019
140500030803,20.4429564178
140500030804,18.2274586111
140500030805,13.6056433357
140500030806,27.6507563218
140500030807,22.5927866958
140500030808,22.6440916955
140500030809,12.1373812295
140500030901,18.9394265115
140500030902,28.8665845357
140500030903,15.7449173182
140500030904,17.7184930667
140500030905,16.4679131061
140500030906,15.6977977268
140500030907,27.7255419791
140500030908,11.4572242759
140500030909,16.871095743
140500031001,20.0452981628
140500031002,21.7470947243
140500031003,19.9307510071
140500031004,11.7084512748
140500031005,14.8742205128
140500031006,18.6309814788
140500031007,13.095536653
140500031008,11.5555347502
140500031101,15.5093587786
140500031102,14.0040850565
140500031103,14.7335372157
140500040101,16.5800009966
140500040102,13.6632700525
140500040103,14.3907696288
140500040104,18.04503702
140500040201,14.7986735627
140500040202,25.8569467142
140500040203,23.0951349139
140500040204,23.7873264067
140500040205,20.2396718636
140500040206,14.4760886822
140500040207,27.5398891792
140500040301,16.08099778
140500040302,20.7723472323
140500040303,20.466249628
140500040304,15.218222959
140500040305,13.8506674953
140500040306,22.0140966922
140500040307,11.1795195602
140500040308,10.6436188817
140500040309,14.4063556641
140500050101,91.0904023647
140500050102,69.7134409249
140500050103,37.2355844378
140500050104,112.942480713
140500050105,39.3172054291
140500050106,40.1359169781
140500050107,31.9196757078
140500050108,46.1696389616
140500050201,77.5395443887
140500050202,33.3501644433
140500050203,123.447684765
140500050204,44.5528665632
140500050205,92.1620371342
140500050301,57.8017291278
140500050302,90.2888392508
140500050303,36.2441753745
140500050304,119.980218425
140500050305,83.2305342406
140500050306,89.9316482842
140500050307,76.1401985288
140500050308,27.3336036205
140500050309,33.6773653924
140500050310,50.0892154127
140500050401,100.682535291
140500050402,38.0936626345
140500050403,19.3121007532
140500050404,38.0271661356
140500050405,44.1063666046
140500050406,107.332486823
140500050407,35.2207520753
140500050408,60.9211915135
140500050501,46.7232528254
140500050502,49.4092217535
140500050503,18.6321525387
140500050504,27.6953138635
140500050505,40.3047326915
140500050506,32.9559571557
140500050507,36.4705525935
140500060101,46.8234428763
140500060102,52.6744362563
140500060103,67.5237853378
140500060104,59.2649618387
140500060105,114.274211571
140500060106,138.373887151
140500060107,48.7382325083
140500060108,109.201757595
140500060109,68.0834720582
140500060110,47.8824341446
140500060201,60.3524222523
140500060202,64.9980747849
140500060203,85.2925591469
140500060204,45.5609773099
140500060205,37.6691616476
140500060206,55.7894542217
140500060207,73.7905592024
140500060208,34.7025192976
140500060209,24.5136587173
140500060210,48.089647755
140500060211,35.5956878513
140500060301,52.5609324723
140500060302,63.8356375247
140500060303,56.3088406026
140500060304,48.8562147468
140500060305,26.8259595335
140500060306,39.0785012841
140500060307,48.7117967606
140500060308,49.0310659111
140500070101,19.2561960407
140500070102,14.456574548
140500070103,20.9377167597
140500070104,26.5887218229
140500070105,18.2390564457
140500070106,16.0809260234
140500070201,101.113127306
140500070202,112.168416008
140500070203,49.9322946668
140500070204,71.612383619
140500070205,83.0278234035
140500070206,106.590186164
140500070301,66.7350717634
140500070302,67.3181219101
140500070303,55.8416469768
140500070304,34.3384992853
140500070401,45.1552569233
140500070402,71.1443592161
140500070403,27.6186522245
140500070404,30.9009776413
140500070405,12.96177461
140500070406,61.0266520567
140500070407,53.4435939379
140500070501,27.6505572759
140500070502,37.4575985111
140500070503,23.6807001159
140500070504,67.6258967817
140500070505,19.8291434459
140500070506,42.0896496661
140500070507,61.9811475947
140500070508,18.4012474194
140500070509,32.2125916481
140500070510,54.3920577466
140500070601,43.6439810991
140500070602,32.0488395989
140500070603,63.8636169285
140500070604,68.7961513102
140500070605,39.2857993394
140500070606,80.9736233801
140500070607,29.7728320435
140500070608,44.7547005937
140500070609,53.6481014416
140500070701,27.998349078
140500070702,26.6547104269
140500070703,31.9698544368
140500070704,40.1241981089
140500070705,40.0708516836
140500070706,62.735458158
140500070801,27.9769381434
140500070802,60.0727962106
140500070803,28.2928368896
140500070804,32.2792784497
140500070805,49.0119884908
140500070806,44.8090218157
140500070901,31.902494207
140500070902,51.8801550567
140500070903,47.6115636975
140500070904,72.7675025761
140500070905,64.319856368
140500070906,52.6192165464
140500070907,42.9722592309
140500071001,34.6916801557
140500071002,15.7958464697
140500071003,33.6376796216
140500071004,35.4325490259
140500071005,24.8856242523
140500071006,21.0700272433
140500071007,35.8697889373
140500071101,49.4381004199
140500071102,34.1193329766
140500071103,36.7776265666
140500071104,10.8097203001
140500071105,27.5090099908
140500071106,49.4126393124
140500071107,37.1303219646
140500071108,37.3968479931
140600010101,26.5475301147
140600010102,28.4310441986
140600010103,23.498240985
140600010104,17.6169445999
140600010201,23.1532669999
140600010202,13.2548770271
140600010203,15.2817557305
140600010204,15.0919650905
140600010205,19.9763914384
140600010206,16.7359468006
140600010301,14.0061627142
140600010302,11.3234498166
140600010303,26.728787072
140600010304,32.6585918628
140600010305,24.9999511838
140600010306,25.7089436017
140600010307,25.1372526661
140600010401,20.4674582928
140600010402,41.4038603306
140600010403,24.2736121491
140600010404,21.9200345501
140600010501,13.2659920305
140600010502,12.7891527191
140600010503,32.283522699
140600010504,18.7912512124
140600010505,21.4993753918
140600010506,38.5805813298
140600010601,13.508855179
140600010602,12.0518665537
140600010603,14.1474335268
140600010604,12.2427979149
140600010605,22.5193253085
140600010606,26.3382067159
140600020101,30.2272806838
140600020102,16.8570351303
140600020103,19.3602707162
140600020104,15.7436265424
140600020105,16.0334628001
140600020106,15.9694194496
140600020201,22.5372598022
140600020202,29.7744863108
140600020203,18.8924676627
140600020204,20.7683228105
140600020205,24.6107260063
140600020301,40.0303220451
140600020302,30.9521576613
140600020303,31.14159251
140600020304,27.9055092707
140600020401,22.1338208914
140600020402,15.0554385185
140600020403,14.8012040406
140600020404,19.15856684
140600020405,18.4434415326
140600020501,19.5612154305
140600020502,15.3494526669
140600020503,22.7225964889
140600020504,19.3764487654
140600020601,15.2663259059
140600020602,19.1144145951
140600020603,19.9348376468
140600030101,597.161586761
140600030102,313.993159652
140600030103,615.206724048
140600030104,340.206178784
140600030105,410.988603354
140600030106,425.866087079
140600030107,282.596953511
140600030201,217.124197364
140600030202,259.85426724
140600030203,437.831058502
140600030204,450.845552921
140600030205,431.22645849
140600030206,319.471948087
140600030301,332.220212281
140600030302,193.778156698
140600030303,383.92591989
140600030304,202.457712173
140600030305,388.92452091
140600030306,362.900421202
140600030307,347.804582417
140600030308,295.290476978
140600030401,126.426605552
140600030402,139.214090437
140600030403,144.964616448
140600030404,78.703263402
140600030405,150.532539278
140600030406,63.9726087749
140600030501,203.80256176
140600030502,200.840333998
140600030503,76.0177191794
140600030504,109.368841946
140600030505,74.9334357977
140600030506,100.949593216
140600030507,69.5684231967
140600030601,239.900827885
140600030602,179.415349752
140600030603,211.985365152
140600030604,305.086374044
140600030605,285.945542246
140600030701,107.142987251
140600030702,87.5242906809
140600030703,132.018302158
140600030704,67.2393344641
140600030705,130.513771638
140600030801,234.554724663
140600030802,255.479697078
140600030803,47.2526249737
140600030804,84.1902273595
140600030805,87.740197964
140600030806,50.5311574116
140600030901,24.3999135047
140600030902,26.5747327209
140600030903,37.1103157923
140600030904,34.9156143293
140600030905,51.9440421239
140600030906,56.9897624552
140600030907,30.2240529656
140600030908,71.4703345001
140600031001,56.3792283535
140600031002,44.4891717136
140600031003,16.0085725486
140600031004,50.4517150074
140600031005,38.278791748
140600031006,45.0617203265
140600031101,74.2519830763
140600031102,68.8057760894
140600031103,38.8775444478
140600031104,57.620225817
140600031201,25.8337853253
140600031202,48.3686621785
140600031203,34.2376969159
140600031204,17.7222676352
140600031301,16.63581343
140600031302,27.0188730508
140600031303,22.4353323653
140600031304,14.5776104182
140600031401,18.8393922895
140600031402,35.909082748
140600031403,37.7585096359
140600031404,15.1932891831
140600031405,28.1380270645
140600031406,38.4337577373
140600031407,20.4899030477
140600031501,37.9590986967
140600031502,34.2585392594
140600031503,32.6468213722
140600031504,16.8896272182
140600031505,41.5817733631
140600040101,777.527539968
140600040102,907.816069365
140600040103,374.799321771
140600040104,670.291205168
140600040105,501.96235764
140600040106,436.781582713
140600040201,303.330503941
140600040202,335.866881907
140600040203,237.241067171
140600040204,329.443421364
140600040301,587.491443872
140600040302,577.836787581
140600040303,486.056427658
140600040304,219.289781094
140600040401,850.918879032
140600040402,522.228702426
140600040403,293.735850215
140600040404,605.261852622
140600040405,311.31169337
140600040501,489.969618797
140600040502,367.969696164
140600040503,178.716861248
140600040504,172.534115016
140600040505,370.155611753
140600040506,107.666484594
140600040601,161.168677211
140600040602,210.140563548
140600040603,145.726505518
140600040604,185.850559354
140600040605,200.658566296
140600040701,254.095474243
140600040702,209.159244359
140600040703,165.652612597
140600040801,194.417266548
140600040802,169.927498996
140600040803,317.739593804
140600040804,142.06455332
140600040805,265.466977179
140600040806,150.01631248
140600050101,45.9175274074
140600050102,64.9626284689
140600050103,21.5936946869
140600050104,49.582320042
140600050105,14.8488130867
140600050106,33.8583175167
140600050201,23.1477361992
140600050202,50.7337606326
140600050203,29.807182543
140600050204,48.7384468392
140600050205,18.8737615049
140600050206,15.4621127993
140600050301,209.518111885
140600050302,235.406699032
140600050303,57.3264033496
140600050304,53.0965221822
140600050305,174.879349142
140600050306,155.530451715
140600050401,117.867107391
140600050402,129.679620646
140600050403,51.2829692662
140600050404,62.1393119469
140600050405,43.61364685
140600050406,33.7844672501
140600050501,38.7880298272
140600050502,22.4850825891
140600050503,31.5263341069
140600050504,66.0884341896
140600050505,50.9894650057
140600050601,37.652421385
140600050602,17.2689292133
140600050603,36.0557147637
140600050604,58.9980475456
140600050605,45.4445098937
140600050606,22.2814679295
140600050607,18.4495777786
140600050608,19.2918496132
140600050701,57.2020827085
140600050702,67.1278945208
140600050703,38.4254048988
140600050704,35.2090529799
140600050705,32.6932331994
140600050706,37.3439810574
140600050707,34.1864403561
140600050801,38.2487009615
140600050802,47.2873646766
140600050803,36.6546846777
140600050804,15.7089269869
140600050805,23.3200367168
140600050901,49.5194086954
140600050902,26.9710121974
140600050903,20.0315504707
140600050904,17.3665035143
140600050905,41.2995754443
140600050906,21.5971938334
140600060101,34.0060033351
140600060102,43.2770982236
140600060103,24.1218874902
140600060104,35.6402021125
140600060105,32.6916893199
140600060201,34.0500672981
140600060202,45.5879592299
140600060203,35.0851583853
140600060204,24.6982717887
140600060205,25.8225720301
140600060206,27.6555509567
140600060207,42.6890542656
140600060208,57.5323794633
140600060209,32.35182219
140600060210,38.3544299901
140600060211,44.0045627877
140600060301,54.4601971358
140600060302,38.7359087095
140600060303,30.9628677145
140600060304,20.0018414259
140600060305,33.1993390098
140600060306,29.7646515891
140600060307,49.1119439974
140600060308,52.6029041633
140600060401,29.8077759221
140600060402,38.1159899309
140600060403,40.300854221
140600060404,40.1641894579
140600060405,38.7395585403
140600060406,23.3181073815
140600070101,276.251422048
140600070102,329.87872076
140600070103,493.30750072
140600070201,286.24541539
140600070202,246.598905504
140600070203,461.521811485
140600070204,182.509237111
140600070205,271.585658491
140600070206,186.454219937
140600070301,148.864730686
140600070302,199.759317517
140600070303,172.979206681
140600070401,137.625353038
140600070402,148.262664735
140600070403,139.84831205
140600070404,74.9516792595
140600070501,209.437389731
140600070502,127.429313481
140600070503,277.359103858
140600070504,185.561635256
140600070505,153.543651074
140600070506,115.89142713
140600070507,149.191021115
140600070601,85.8179007173
140600070602,85.4529309869
140600070603,116.265432954
140600070701,49.3341962844
140600070702,101.159542575
140600070703,23.7807171792
140600070704,78.288041994
140600070705,131.463722855
140600070706,74.2324929535
140600070801,74.4865760505
140600070802,63.3896360993
140600070803,139.629661113
140600070804,61.3975988328
140600070805,147.788192898
140600070806,113.34412694
140600070807,82.3345167637
140600070808,182.746200085
140600070809,74.5542809665
140600070901,131.471258745
140600070902,47.5243830681
140600070903,87.0342983007
140600070904,60.0916535407
140600070905,61.6990996748
140600070906,93.788381137
140600070907,45.7354670018
140600070908,86.8097393662
140600070909,36.283892639
140600071001,67.049736239
140600071002,51.8912964836
140600071003,65.8712122664
140600071101,38.9080344364
140600071102,53.2539879903
140600071103,24.6902799457
140600071104,32.8882229254
140600071105,49.6042530984
140600071106,46.0089706481
140600071107,27.913067244
140600080101,26.2720670737
140600080102,14.8519115858
140600080103,10.1230307743
140600080104,17.8249167278
140600080105,11.6359690167
140600080106,19.1411124319
140600080107,19.1671624817
140600080201,9.10669348761
140600080202,25.580125235
140600080203,24.4834318273
140600080204,9.27259958163
140600080205,17.022748109
140600080206,30.0019109696
140600080207,15.7713797372
140600080208,23.272509791
140600080301,47.4473780766
140600080302,26.9491490573
140600080303,8.80786409229
140600080304,11.3934967145
140600080401,13.6006412953
140600080402,9.70023044199
140600080403,12.9127367474
140600080404,8.86305913888
140600080405,9.19607009366
140600080406,8.57185039297
140600080407,11.7626265213
140600080408,8.23207071982
140600080501,22.7518274561
140600080502,39.3238782436
140600080503,33.5829265788
140600080504,46.6406035721
140600080505,25.8387619555
140600080506,16.3628451489
140600080507,24.1020869836
140600080508,11.561725311
140600080601,3.45488241781
140600080602,6.63448675536
140600080603,4.90676908009
140600080604,4.59470514674
140600080605,4.41712588631
140600080701,8.00644466653
140600080702,9.47548490763
140600080703,22.7073077559
140600080704,5.76434788108
140600080705,16.2877962533
140600080706,6.0395399835
140600080707,22.5651878249
140600080708,7.58758001029
140600080801,9.37693175487
140600080802,9.91842926852
140600080803,6.07982820086
140600080804,7.83793538902
140600080805,14.5723678973
140600080806,8.2157399971
140600090101,245.332610339
140600090102,388.36889571
140600090103,212.853607535
140600090104,74.1070139408
140600090105,171.444929034
140600090106,30.890572384
140600090107,96.2756793946
140600090108,34.1862931922
140600090201,55.1084269583
140600090202,241.609615237
140600090203,105.945966989
140600090204,70.2216809243
140600090205,115.420301795
140600090206,29.9618402421
140600090207,60.7794129625
140600090208,45.3287473023
140600090209,94.1696098745
140600090301,90.0621564537
140600090302,61.5889739245
140600090303,100.916636832
140600090304,50.0693446472
140600090305,52.7183694914
140600090401,15.5195415914
140600090402,46.0162686184
140600090403,24.6434772424
140600090404,44.7955411524
140600090405,23.4459929131
140600090406,36.0605164431
140600090501,48.6640549898
140600090502,67.4347652644
140600090503,21.0805505663
140600090504,15.550956171
140600090505,16.2227551714
140600090506,41.189994134
140600090507,14.1660364568
140600090601,22.4516457357
140600090602,16.1457650363
140600090603,19.6780171655
140600090604,15.6383886859
140600090605,11.089220399
140600090701,7.57463986613
140600090702,6.87325074896
140600090703,9.65433934703
140600090704,10.8981600776
140600090705,4.88538467139
140600090706,16.0460313931
140600090801,3.74915602803
140600090802,10.7171888202
140600090803,8.3441887293
140600090901,8.54263711069
140600090902,12.8669893742
140600090903,10.2062918078
140600091001,31.9983076751
140600091002,29.6388434209
140600091003,15.6112678051
140600091004,6.63772953302
140600091005,16.9022392184
140600091006,17.1582614109
140600091007,21.4413246363
140600091008,14.340395797
140600091009,15.7233598344
140700010101,5.61424866319
140700010102,6.16080502979
140700010103,4.12399359513
140700010104,4.7589337863
140700010105,3.20275492221
140700010201,4.2976317592
140700010202,4.55915843882
140700010203,5.90933476202
140700010204,9.19561539125
140700010205,6.67320603691
140700010206,3.58471566159
140700010207,7.03789384756
140700010208,2.45975718554
140700010301,4.49571237061
140700010302,4.95882106386
140700010303,3.30154161528
140700010304,3.17681129184
140700010401,14.2339693028
140700010402,3.63392133825
140700010403,8.2241661381
140700010404,7.37821611296
140700010405,2.6808502404
140700010406,4.95167460758
140700010407,4.34960653633
140700010408,3.24837716389
140700010409,3.19105505571
140700010410,2.28034181055
140700010411,5.46426937729
140700010501,2.63476378936
140700010502,3.82674863003
140700010503,6.14503894001
140700010504,3.77859269269
140700010505,4.53098405059
140700010601,4.0932317907
140700010602,7.12457679678
140700010603,3.42417584825
140700010604,7.05593171064
140700010605,4.42306430452
140700010606,2.43932491355
140700010607,4.60299291555
140700010608,6.4806167474
140700010701,4.94499927666
140700010702,2.06026443467
140700010703,5.43156513292
140700010704,2.60489748791
140700010705,2.18026702572
140700010706,3.73532085773
140700010801,3.64448257722
140700010802,3.44142216165
140700010803,1.56407868583
140700010804,3.393767979
140700010901,2.97236903291
140700010902,2.41639271658
140700010903,2.09833453596
140700010904,2.81383262202
140700010905,1.87567226402
140700011001,4.14793570898
140700011002,2.88596010301
140700011003,2.55089116935
140700011004,2.79523730185
140700011005,4.04493292235
140700011006,2.80661103409
140700011007,1.85034816712
140700011008,1.72244717646
140700011009,2.17213086132
140700011101,4.51170112938
140700011102,4.9224745417
140700011103,5.36431507906
140700011104,3.70809852891
140700011105,2.02933566039
140700011106,2.7619671775
140700011107,4.17366926977
140700011201,3.84223736031
140700011202,4.61735101137
140700011203,2.15057752607
140700011204,2.3116024211
140700011205,2.7409960595
140700011301,1.40270175412
140700011302,3.17070076149
140700011303,4.15878446307
140700011304,1.95898222551
140700011305,2.77490001079
140700011306,5.23547585402
140700011307,4.82735445118
140700011308,3.98140762374
140700020101,29.5864909962
140700020102,22.9005428627
140700020103,36.7993341833
140700020104,22.1077994555
140700020105,25.9219015129
140700020106,45.7543572709
140700020107,20.9364057221
140700020201,41.1949143484
140700020202,29.3827376813
140700020203,39.3086353615
140700020204,34.577754423
140700020205,25.8481654413
140700020301,16.5697692148
140700020302,17.4885865748
140700020303,16.2779227458
140700020304,25.8229145557
140700020401,13.7042246126
140700020402,18.8298642784
140700020403,16.7005685791
140700020404,16.0017482676
140700020405,20.3322555497
140700020406,13.7793558091
140700020407,8.10127359256
140700020501,22.8573965617
140700020502,27.016003646
140700020503,15.4334953167
140700020504,27.5293992944
140700020505,11.4941712879
140700020506,17.8923421316
140700020507,16.3309959173
140700020508,14.201506203
140700020509,16.2121275142
140700020601,22.2464041784
140700020602,7.81090082973
140700020603,7.15791063011
140700020604,14.5043211803
140700020605,10.6895986199
140700020701,14.679399848
140700020702,12.6188103538
140700020703,15.6253524646
140700020704,4.99255213514
140700020801,13.2390175853
140700020802,11.1930094492
140700020803,7.7061674539
140700020804,8.67826217227
140700020805,14.0871113557
140700020806,14.1719919071
140700030101,31.771457918
140700030102,19.9266348258
140700030103,23.0754879229
140700030104,25.5031110309
140700030105,22.4595408738
140700030106,22.9494246542
140700030107,27.6561284773
140700030108,13.2459127195
140700030109,31.8357563131
140700030110,29.3446398973
140700030201,22.3046892211
140700030202,15.9397585671
140700030203,12.3404856771
140700030204,10.7300215587
140700030205,22.4267943203
140700030206,6.5970352143
140700030207,15.0255077425
140700030208,14.5346610136
140700030209,12.3646592796
140700030210,20.2930756472
140700030301,19.7981719039
140700030302,8.73967104033
140700030303,6.17550747097
140700030304,21.8386715539
140700030305,10.7744328436
140700030306,8.07243890129
140700030307,12.7196222246
140700030308,14.8591763228
140700030309,12.1354271397
140700030310,5.5484327618
140700030401,14.3721807161
140700030402,10.8777152663
140700030403,6.17613363825
140700030404,3.14195866697
140700030405,6.01345001534
140700030406,9.83429515269
140700030407,3.72053305525
140700030408,3.04927758593
140700030409,6.81316820811
140700030410,4.7195310127
140700030501,15.6710004453
140700030502,12.4042787571
140700030503,6.71632830054
140700030504,3.41182597261
140700030505,5.0959069496
140700030506,6.5780530218
140700030507,4.86057730298
140700030508,8.85025919974
140700030601,6.58583445288
140700030602,6.63242770731
140700030603,4.85773629975
140700030604,3.27494474221
140700030605,3.64016724378
140700030606,8.79394818377
140700040101,3.02643183712
140700040102,4.54838629812
140700040103,2.90381547622
140700040201,4.41179937962
140700040202,4.47974442691
140700040203,5.13009362668
140700040301,5.75875391811
140700040302,4.63674614765
140700040303,6.80466061179
140700040304,5.00677123573
140700040305,3.64142463449
140700040306,4.89863892924
140700040401,1.95416333247
140700040402,3.59392924793
140700040403,5.06365925632
140700040501,2.65770152397
140700040502,2.03370668646
140700040503,3.05701949261
140700040504,4.32453672588
140700040601,1.8820497226
140700040602,3.9759025909
140700040603,6.34535688907
140700040604,2.34154669009
140700040605,2.1052116612
140700040606,2.46124894358
140700040701,4.1591252042
140700040702,3.88484006003
140700040703,2.90495647769
140700040801,3.28532004543
140700040802,1.70818211697
140700040803,3.68570789136
140700040804,1.88874615915
140700040805,4.16685259435
140700050101,26.122967124
140700050102,21.8693703115
140700050103,21.5405227058
140700050104,17.9592911247
140700050105,14.6780767832
140700050106,13.2764859814
140700050107,6.93090225756
140700050201,11.7073987611
140700050202,7.42377897911
140700050203,6.87893969566
140700050204,3.89246376976
140700050205,4.3019212205
140700050206,13.5081458669
140700050207,9.9451335445
140700050208,5.64874808211
140700050209,9.83727104496
140700050210,8.03583163582
140700050301,13.2242739294
140700050302,17.3827822246
