HUC_12,AWDBYHUC,AWD_MGAL
171200070502,0,0.0
171200070503,770880,0.77088
171200070504,0,0.0
171200070505,46860,0.04686
171200070601,0,0.0
171200070602,0,0.0
171200070603,0,0.0
171200070604,0,0.0
171200070605,0,0.0
171200070606,0,0.0
171200070701,0,0.0
171200070702,0,0.0
171200070703,0,0.0
171200070704,0,0.0
171200070801,0,0.0
171200070802,0,0.0
171200070803,1079760,1.07976
171200080101,0,0.0
171200080102,0,0.0
171200080103,0,0.0
171200080104,0,0.0
171200080105,0,0.0
171200080106,0,0.0
171200080107,0,0.0
171200080108,0,0.0
171200080201,0,0.0
171200080202,0,0.0
171200080203,0,0.0
171200080204,0,0.0
171200080205,0,0.0
171200080206,0,0.0
171200080207,0,0.0
171200080301,0,0.0
171200080302,0,0.0
171200080303,0,0.0
171200080304,0,0.0
171200080305,0,0.0
171200080306,0,0.0
171200080401,0,0.0
171200080402,0,0.0
171200080403,0,0.0
171200080404,0,0.0
171200080405,0,0.0
171200080406,0,0.0
171200080407,0,0.0
171200080408,0,0.0
171200080409,0,0.0
171200080410,0,0.0
171200080411,0,0.0
171200080501,0,0.0
171200080502,0,0.0
171200080503,0,0.0
171200080504,0,0.0
171200080505,0,0.0
171200080506,0,0.0
171200080507,0,0.0
171200080508,0,0.0
171200080601,0,0.0
171200080602,0,0.0
171200080603,0,0.0
171200080604,0,0.0
171200080605,0,0.0
171200080606,0,0.0
171200080701,0,0.0
171200080702,0,0.0
171200080703,0,0.0
171200080704,0,0.0
171200080705,0,0.0
171200080801,0,0.0
171200080802,0,0.0
171200080803,0,0.0
171200080804,0,0.0
171200080805,2743512,2.743512
171200080806,0,0.0
171200080807,111232,0.111232
171200080808,1815104,1.815104
171200080901,0,0.0
171200080902,1264,0.001264
171200080903,0,0.0
171200080904,0,0.0
171200080905,0,0.0
171200081001,0,0.0
171200081002,0,0.0
171200081003,0,0.0
171200081101,0,0.0
171200081102,0,0.0
171200081103,0,0.0
171200081104,0,0.0
171200081105,0,0.0
171200081106,0,0.0
171200081107,0,0.0
171200081108,0,0.0
171200081109,0,0.0
171200081110,0,0.0
171200090101,0,0.0
171200090102,0,0.0
171200090103,632,0.000632
171200090104,6320,0.00632
171200090105,421740,0.42174
171200090106,0,0.0
171200090107,3013670,3.01367
171200090201,0,0.0
171200090202,0,0.0
171200090203,1037744,1.037744
171200090204,0,0.0
171200090205,0,0.0
171200090206,0,0.0
171200090207,695200,0.6952
171200090208,0,0.0
171200090209,529616,0.529616
171200090210,22120,0.02212
171200090301,0,0.0
171200090302,0,0.0
171200090303,3792,0.003792
171200090304,250904,0.250904
171200090305,112496,0.112496
171200090306,0,0.0
171200090307,0,0.0
171200090401,0,0.0
171200090402,0,0.0
171200090403,0,0.0
171200090404,0,0.0
171200090405,355816,0.355816
171200090501,0,0.0
171200090502,0,0.0
171200090503,0,0.0
171200090504,0,0.0
171200090505,0,0.0
171200090506,0,0.0
171200090601,0,0.0
171200090602,0,0.0
171200090603,0,0.0
171200090604,370984,0.370984
171200090605,0,0.0
171200090701,0,0.0
171200090702,0,0.0
171200090703,0,0.0
171200090704,73312,0.073312
171200090705,120712,0.120712
171200090706,0,0.0
171200090801,0,0.0
171200090802,0,0.0
171200090803,0,0.0
171200090804,0,0.0
180101010101,0,0.0
180101010102,0,0.0
180101010103,0,0.0
180101010104,0,0.0
180101010201,0,0.0
180101010202,0,0.0
180101010203,0,0.0
180101010204,0,0.0
180101010301,0,0.0
180101010302,0,0.0
180101010303,0,0.0
180101010304,0,0.0
180101010305,0,0.0
180101010306,0,0.0
180101010307,0,0.0
180101010308,0,0.0
180101010309,0,0.0
180101010401,0,0.0
180101010402,0,0.0
180101010403,102672,0.102672
180101010404,1288143,1.288143
180101010501,123039,0.123039
180101010502,382230,0.38223
180101010503,0,0.0
180101010504,18135,0.018135
180101020101,0,0.0
180101020102,0,0.0
180101020103,0,0.0
180101020104,0,0.0
180101020105,46472,0.046472
180101020106,0,0.0
180101020201,0,0.0
180101020202,0,0.0
180101020203,0,0.0
180101020301,0,0.0
180101020302,0,0.0
180101020401,0,0.0
180101020402,0,0.0
180101020403,0,0.0
180101020404,0,0.0
180101020405,0,0.0
180101020406,0,0.0
180101020407,0,0.0
180101020408,0,0.0
180101020501,0,0.0
180101020502,0,0.0
180101020503,0,0.0
180101020601,0,0.0
180101020602,0,0.0
180101020603,29830,0.02983
180101020604,0,0.0
180101020605,13816,0.013816
180101020606,0,0.0
180101030101,0,0.0
180101030102,0,0.0
180101030103,0,0.0
180101030201,0,0.0
180101030202,0,0.0
180101030203,0,0.0
180101030204,0,0.0
180101030205,0,0.0
180101030301,0,0.0
180101030302,0,0.0
180101030401,0,0.0
180101030402,0,0.0
180101030403,0,0.0
180101030404,0,0.0
180101030405,0,0.0
180101030406,0,0.0
180101030501,0,0.0
180101030502,0,0.0
180101030503,0,0.0
180101030504,0,0.0
180101030505,0,0.0
180101030506,0,0.0
180101040101,0,0.0
180101040102,0,0.0
180101040103,0,0.0
180101040104,0,0.0
180101040105,0,0.0
180101040201,0,0.0
180101040202,0,0.0
180101040203,0,0.0
180101040204,0,0.0
180101040205,0,0.0
180101040206,0,0.0
180101040207,0,0.0
180101040208,0,0.0
180101040301,1092,0.001092
180101040302,75712,0.075712
180101040303,4368,0.004368
180101040304,14924,0.014924
180101040401,0,0.0
180101040402,0,0.0
180101040403,0,0.0
180101040501,0,0.0
180101040502,0,0.0
180101040503,0,0.0
180101040504,0,0.0
180101040505,0,0.0
180101040506,0,0.0
180101040507,0,0.0
180101050101,0,0.0
180101050102,0,0.0
180101050103,0,0.0
180101050104,0,0.0
180101050105,0,0.0
180101050106,0,0.0
180101050107,0,0.0
180101050108,0,0.0
180101050109,0,0.0
180101050201,0,0.0
180101050202,0,0.0
180101050203,0,0.0
180101050204,0,0.0
180101050205,0,0.0
180101050206,0,0.0
180101050301,0,0.0
180101050302,0,0.0
180101050303,0,0.0
180101050401,0,0.0
180101050402,0,0.0
180101050403,0,0.0
180101050404,0,0.0
180101050405,0,0.0
180101050406,0,0.0
180101050501,0,0.0
180101050502,0,0.0
180101050601,0,0.0
180101050602,72534,0.072534
180101050701,0,0.0
180101050702,0,0.0
180101050703,0,0.0
180101050801,0,0.0
180101050802,0,0.0
180101050803,0,0.0
180101050901,0,0.0
180101050902,0,0.0
180101050903,0,0.0
180101050904,0,0.0
180101050905,0,0.0
180101050906,3454,0.003454
180101051001,32342,0.032342
180101051002,0,0.0
180101051003,5338,0.005338
180101051101,183690,0.18369
180101051102,99538,0.099538
180101060101,58240,0.05824
180101060102,0,0.0
180101060103,0,0.0
180101060104,0,0.0
180101060105,0,0.0
180101060201,0,0.0
180101060202,0,0.0
180101060301,0,0.0
180101060302,0,0.0
180101060303,0,0.0
180101060304,0,0.0
180101060305,0,0.0
180101060401,0,0.0
180101060402,0,0.0
180101060403,0,0.0
180101060404,0,0.0
180101060405,0,0.0
180101060406,0,0.0
180101060407,0,0.0
180101070101,0,0.0
180101070102,0,0.0
180101070201,0,0.0
180101070202,0,0.0
180101070203,0,0.0
180101070204,0,0.0
180101070205,0,0.0
180101070206,0,0.0
180101070207,0,0.0
180101070208,0,0.0
180101070209,0,0.0
180101070301,0,0.0
180101070302,0,0.0
180101070401,0,0.0
180101070402,0,0.0
180101080101,0,0.0
180101080102,0,0.0
180101080103,0,0.0
180101080201,0,0.0
180101080202,0,0.0
180101080203,0,0.0
180101080204,0,0.0
180101080301,0,0.0
180101080302,0,0.0
180101080303,0,0.0
180101080304,0,0.0
180101080401,0,0.0
180101080402,0,0.0
180101080403,673400,0.6734
180101080404,20384,0.020384
180101080405,0,0.0
180101080406,0,0.0
180101080407,0,0.0
180101080408,478660,0.47866
180101080409,0,0.0
180101080501,0,0.0
180101080502,0,0.0
180101080503,117936,0.117936
180101080601,0,0.0
180101080602,0,0.0
180101080603,0,0.0
180101080604,0,0.0
180101080605,0,0.0
180101080701,0,0.0
180101080702,0,0.0
180101080703,0,0.0
180101080801,0,0.0
180101080802,0,0.0
180101080803,0,0.0
180101080901,0,0.0
180101080902,0,0.0
180101080903,0,0.0
180101080904,1092,0.001092
180101080905,36400,0.0364
180101080906,20384,0.020384
180101090101,0,0.0
180101090102,0,0.0
180101090103,0,0.0
180101090104,0,0.0
180101090105,0,0.0
180101090106,0,0.0
180101090107,0,0.0
180101090108,0,0.0
180101090201,0,0.0
180101090202,0,0.0
180101090203,0,0.0
180101100101,3418688,3.418688
180101100102,0,0.0
180101100103,329784,0.329784
180101100201,0,0.0
180101100202,602056,0.602056
180101100203,228956,0.228956
180101100301,0,0.0
180101100302,0,0.0
180101100401,72072,0.072072
180101100402,535808,0.535808
180101100403,1703520,1.70352
180101100404,82628,0.082628
180101100405,2626988,2.626988
180101100406,212576,0.212576
180101100407,2290652,2.290652
180101100408,208208,0.208208
180101100409,0,0.0
180101100410,517244,0.517244
180101100411,152575,0.152575
180101100501,0,0.0
180101100502,0,0.0
180101100503,0,0.0
180101100504,0,0.0
180101100505,139651,0.139651
180101100506,319869,0.319869
180101100507,7808968,7.808968
180101100601,4085420,4.08542
180101100602,9693000,9.693
180101100603,995866,0.995866
180101100604,2143948,2.143948
180101100605,2344270,2.34427
180101100701,2749940,2.74994
180101100702,432954,0.432954
180101100703,2369759,2.369759
180101100704,7918463,7.918463
180101100705,3828735,3.828735
180101100706,6085409,6.085409
180101100801,0,0.0
180101100802,0,0.0
180101100901,1397587,1.397587
180101100902,5045027,5.045027
180101100903,249864,0.249864
180101100904,0,0.0
180102010101,0,0.0
180102010102,0,0.0
180102010103,0,0.0
180102010104,0,0.0
180102010105,0,0.0
180102010201,0,0.0
180102010202,0,0.0
180102010203,0,0.0
180102010204,0,0.0
180102010205,0,0.0
180102010206,0,0.0
180102010207,0,0.0
180102010208,0,0.0
180102010301,0,0.0
180102010302,0,0.0
180102010303,0,0.0
180102010401,0,0.0
180102010402,0,0.0
180102010403,0,0.0
180102010404,0,0.0
180102010405,0,0.0
180102010406,0,0.0
180102010407,0,0.0
180102010501,0,0.0
180102010502,0,0.0
180102010503,0,0.0
180102010504,0,0.0
180102010505,0,0.0
180102010601,0,0.0
180102010602,0,0.0
180102010603,0,0.0
180102010604,792735,0.792735
180102010605,10196085,10.196085
180102020101,0,0.0
180102020102,0,0.0
180102020103,0,0.0
180102020201,0,0.0
180102020202,0,0.0
180102020203,0,0.0
180102020204,0,0.0
180102020205,0,0.0
180102020206,0,0.0
180102020207,0,0.0
180102020301,0,0.0
180102020302,0,0.0
180102020303,0,0.0
180102020304,0,0.0
180102020401,0,0.0
180102020402,0,0.0
180102020403,0,0.0
180102020404,476010,0.47601
180102020405,0,0.0
180102020406,2504895,2.504895
180102020501,0,0.0
180102020502,0,0.0
180102020503,0,0.0
180102020504,0,0.0
180102020505,0,0.0
180102020506,1845,0.001845
180102020507,241695,0.241695
180102020601,0,0.0
180102020602,0,0.0
180102020603,0,0.0
180102020604,0,0.0
180102020605,198030,0.19803
180102020606,974775,0.974775
180102020701,448335,0.448335
180102020702,865920,0.86592
180102020703,0,0.0
180102020704,595320,0.59532
180102020705,2275500,2.2755
180102020706,3645105,3.645105
180102020707,45510,0.04551
180102020708,0,0.0
180102020709,3416940,3.41694
180102020710,1127910,1.12791
180102020711,0,0.0
180102020712,0,0.0
180102020713,847470,0.84747
180102020714,106395,0.106395
180102020715,0,0.0
180102030101,0,0.0
180102030102,1505520,1.50552
180102030103,0,0.0
180102030104,1992600,1.9926
180102030105,54127995,54.127995
180102030201,0,0.0
180102030202,0,0.0
180102030203,0,0.0
180102030301,905895,0.905895
180102030302,17379285,17.379285
180102030303,109470,0.10947
180102030304,359160,0.35916
180102030305,961245,0.961245
180102030306,10380585,10.380585
180102030307,5288385,5.288385
180102030308,7872000,7.872
180102030309,453870,0.45387
180102040101,0,0.0
180102040102,0,0.0
180102040103,0,0.0
180102040104,0,0.0
180102040105,0,0.0
180102040106,0,0.0
180102040107,0,0.0
180102040108,0,0.0
180102040109,0,0.0
180102040110,0,0.0
180102040201,0,0.0
180102040202,0,0.0
180102040203,0,0.0
180102040204,0,0.0
180102040301,0,0.0
180102040302,0,0.0
180102040303,0,0.0
180102040304,0,0.0
180102040305,0,0.0
180102040306,0,0.0
180102040401,1616,0.001616
180102040402,615,0.000615
180102040403,0,0.0
180102040404,0,0.0
180102040501,0,0.0
180102040502,0,0.0
180102040503,0,0.0
180102040504,0,0.0
180102040505,0,0.0
180102040506,0,0.0
180102040507,0,0.0
180102040508,0,0.0
180102040509,698025,0.698025
180102040601,5017785,5.017785
180102040602,2312400,2.3124
180102040603,17696625,17.696625
180102040701,0,0.0
180102040702,5031930,5.03193
180102040703,7069425,7.069425
180102040704,20891550,20.89155
180102040705,7431660,7.43166
180102040706,16488765,16.488765
180102040707,2904030,2.90403
180102040801,209715,0.209715
180102040802,3328380,3.32838
180102040803,5966115,5.966115
180102040804,8539890,8.53989
180102040901,7349250,7.34925
180102040902,23994840,23.99484
180102040903,22593141,22.593141
180102040904,68091046,68.091046
180102040905,7272,0.007272
180102040906,52079630,52.07963
180102041001,5045152,5.045152
180102041002,21182568,21.182568
180102041003,14599752,14.599752
180102041101,0,0.0
180102041102,0,0.0
180102041103,0,0.0
180102041104,0,0.0
180102041105,0,0.0
180102041106,0,0.0
180102041107,997072,0.997072
180102041108,314312,0.314312
180102041109,11404112,11.404112
180102041201,25293105,25.293105
180102041202,12824595,12.824595
180102041301,0,0.0
180102041302,0,0.0
180102041303,2382144,2.382144
180102041401,0,0.0
180102041402,647976,0.647976
180102041403,50266575,50.266575
180102041404,9002343,9.002343
180102041405,7234620,7.23462
180102041406,8286888,8.286888
180102050101,0,0.0
180102050102,0,0.0
180102050103,0,0.0
180102050104,0,0.0
180102050105,330144,0.330144
180102050201,1670328,1.670328
180102050202,0,0.0
180102050203,8839104,8.839104
180102050204,1608312,1.608312
180102050301,6681312,6.681312
180102050302,2613336,2.613336
180102050303,14923968,14.923968
180102050304,6439176,6.439176
180102050305,6465168,6.465168
180102050306,12983232,12.983232
180102060101,0,0.0
180102060102,0,0.0
180102060103,0,0.0
180102060104,0,0.0
180102060201,0,0.0
180102060202,0,0.0
180102060203,0,0.0
180102060204,12768,0.012768
180102060301,0,0.0
180102060302,0,0.0
180102060303,12768,0.012768
180102060401,0,0.0
180102060402,0,0.0
180102060403,0,0.0
180102060404,0,0.0
180102060405,0,0.0
180102060406,0,0.0
180102060501,0,0.0
180102060502,63802,0.063802
180102060601,0,0.0
180102060602,0,0.0
180102060603,11856,0.011856
180102060604,48336,0.048336
180102060701,134976,0.134976
180102060702,0,0.0
180102060703,1330152,1.330152
180102060704,133608,0.133608
180102060801,0,0.0
180102060802,0,0.0
180102060803,0,0.0
180102060901,0,0.0
180102060902,0,0.0
180102060903,0,0.0
180102060904,0,0.0
180102061001,0,0.0
180102061002,27816,0.027816
180102061003,0,0.0
180102061004,1824,0.001824
180102061005,0,0.0
180102061101,0,0.0
180102061102,0,0.0
180102061103,0,0.0
180102070101,262656,0.262656
180102070102,316008,0.316008
180102070103,2388528,2.388528
180102070104,436392,0.436392
180102070201,1427280,1.42728
180102070202,14276904,14.276904
180102070301,0,0.0
180102070302,2144112,2.144112
180102070303,663936,0.663936
180102070304,10527216,10.527216
180102070401,456,0.000456
180102070402,0,0.0
180102070403,1689024,1.689024
180102070404,224808,0.224808
180102070405,922944,0.922944
180102070406,590976,0.590976
180102070407,2269056,2.269056
180102070408,8192496,8.192496
180102070409,2312376,2.312376
180102070410,6056136,6.056136
180102070501,12615696,12.615696
180102070502,113544,0.113544
180102070503,4575048,4.575048
180102080101,628368,0.628368
180102080102,93480,0.09348
180102080103,0,0.0
180102080201,0,0.0
180102080202,559968,0.559968
180102080203,157320,0.15732
180102080204,2693136,2.693136
180102080205,489744,0.489744
180102080206,4756992,4.756992
180102080301,20064,0.020064
180102080302,133608,0.133608
180102080303,2133168,2.133168
180102080401,10983216,10.983216
180102080402,2732808,2.732808
180102080403,13785336,13.785336
180102080501,246696,0.246696
180102080502,1041504,1.041504
180102080503,6655320,6.65532
180102080504,877344,0.877344
180102080601,0,0.0
180102080602,0,0.0
180102080603,0,0.0
180102080604,0,0.0
180102080605,0,0.0
180102080606,0,0.0
180102090101,0,0.0
180102090102,0,0.0
180102090103,0,0.0
180102090104,18696,0.018696
180102090201,0,0.0
180102090202,0,0.0
180102090203,104880,0.10488
180102090301,0,0.0
180102090302,0,0.0
180102090303,0,0.0
180102090401,0,0.0
180102090402,0,0.0
180102090403,0,0.0
180102090501,0,0.0
180102090502,0,0.0
180102090601,0,0.0
180102090602,0,0.0
180102090603,0,0.0
180102090604,0,0.0
180102090605,0,0.0
180102090701,0,0.0
180102090702,0,0.0
180102090703,0,0.0
180102090801,0,0.0
180102090802,0,0.0
180102090803,0,0.0
180102090804,0,0.0
180102090805,0,0.0
180102090901,0,0.0
180102090902,0,0.0
180102090903,0,0.0
180102090904,0,0.0
180102090905,0,0.0
180102091001,0,0.0
180102091002,0,0.0
180102091003,0,0.0
180102091004,0,0.0
180102091005,0,0.0
180102091006,0,0.0
180102091007,0,0.0
180102091101,0,0.0
180102091102,0,0.0
180102091103,0,0.0
180102100101,0,0.0
180102100102,0,0.0
180102100103,0,0.0
180102100104,0,0.0
180102100105,0,0.0
180102100106,0,0.0
180102100107,0,0.0
180102100108,0,0.0
180102100201,0,0.0
180102100202,0,0.0
180102100203,0,0.0
180102100204,0,0.0
180102100205,0,0.0
180102100206,0,0.0
180102100207,0,0.0
180102100208,0,0.0
180102100301,0,0.0
180102100302,0,0.0
180102100303,0,0.0
180102100304,0,0.0
180102100305,0,0.0
180102100401,0,0.0
180102100402,0,0.0
180102100403,0,0.0
180102100404,0,0.0
180102110101,0,0.0
180102110102,0,0.0
180102110103,0,0.0
180102110201,0,0.0
180102110202,0,0.0
180102110203,0,0.0
180102110204,0,0.0
180102110205,0,0.0
180102110301,0,0.0
180102110302,0,0.0
180102110303,0,0.0
180102110304,0,0.0
180102110401,0,0.0
180102110402,0,0.0
180102110403,0,0.0
180102110501,0,0.0
180102110502,0,0.0
180102110503,0,0.0
180102110504,0,0.0
180102110505,0,0.0
180102110601,0,0.0
180102110602,0,0.0
180102110701,0,0.0
180102110702,0,0.0
180102110703,0,0.0
180102110704,0,0.0
180102110705,0,0.0
180102110706,0,0.0
180102110707,0,0.0
180102110801,0,0.0
180102110802,0,0.0
180102110901,0,0.0
180102110902,0,0.0
180102110903,0,0.0
180102110904,0,0.0
180102110905,0,0.0
180102111001,0,0.0
180102111002,0,0.0
180102111003,0,0.0
180102111004,0,0.0
180102111005,0,0.0
180102111006,0,0.0
180102111007,0,0.0
180102111101,0,0.0
180102111102,0,0.0
180102111103,0,0.0
180102111104,0,0.0
180102111105,0,0.0
180102111106,0,0.0
180102111107,0,0.0
180102111201,0,0.0
180102111202,0,0.0
180102111203,0,0.0
180102111204,0,0.0
180102111205,0,0.0
180102111206,0,0.0
180102111207,0,0.0
180102111208,0,0.0
180102111209,0,0.0
180102120101,0,0.0
180102120102,0,0.0
180102120103,0,0.0
180102120201,0,0.0
180102120202,0,0.0
180102120203,0,0.0
180102120204,0,0.0
180102120205,0,0.0
180102120301,131016,0.131016
180102120302,0,0.0
180102120303,113300,0.1133
180102120304,0,0.0
180102120305,0,0.0
180102120401,0,0.0
180102120402,0,0.0
180102120403,0,0.0
180102120404,0,0.0
180102120405,0,0.0
180102120406,0,0.0
180102120501,0,0.0
180102120502,0,0.0
180102120503,0,0.0
180102120504,0,0.0
180102120505,0,0.0
180200010101,0,0.0
180200010102,46200,0.0462
180200010103,0,0.0
180200010104,0,0.0
180200010105,21687600,21.6876
180200010201,64680,0.06468
180200010202,66660,0.06666
180200010203,1642740,1.64274
180200010204,333960,0.33396
180200010205,1139160,1.13916
180200010206,7237560,7.23756
180200010207,0,0.0
180200010208,1917960,1.91796
180200010209,9478260,9.47826
180200010210,2284920,2.28492
180200010301,1042800,1.0428
180200010302,1450020,1.45002
180200010303,1321016,1.321016
180200010304,81204,0.081204
180200010305,29492,0.029492
180200010306,17372,0.017372
180200010307,650036,0.650036
180200010401,5023920,5.02392
180200010402,577500,0.5775
180200010403,1475004,1.475004
180200010404,13332,0.013332
180200010500,5616,0.005616
180200020101,0,0.0
180200020102,535300,0.5353
180200020103,716292,0.716292
180200020201,75992,0.075992
180200020202,0,0.0
180200020203,0,0.0
180200020301,0,0.0
180200020302,105040,0.10504
180200020303,48884,0.048884
180200020304,0,0.0
180200020305,650036,0.650036
180200020401,254924,0.254924
180200020402,3184328,3.184328
180200020403,54540,0.05454
180200020404,366832,0.366832
180200020405,64640,0.06464
180200020406,5622468,5.622468
180200020501,0,0.0
180200020502,0,0.0
180200020503,23836,0.023836
180200020601,618524,0.618524
180200020602,6868,0.006868
180200020603,0,0.0
180200020604,1077064,1.077064
180200020701,0,0.0
180200020702,0,0.0
180200020703,0,0.0
180200020704,0,0.0
180200020705,153924,0.153924
180200020801,7272,0.007272
180200020802,28684,0.028684
180200020803,119584,0.119584
180200020901,545804,0.545804
180200020902,1917384,1.917384
180200021001,0,0.0
180200021002,189476,0.189476
180200021003,1284316,1.284316
180200021101,0,0.0
180200021102,0,0.0
180200021103,0,0.0
180200021201,4040,0.00404
180200021202,237956,0.237956
180200021203,1857996,1.857996
180200021204,145440,0.14544
180200021205,0,0.0
180200021206,4800036,4.800036
180200021301,0,0.0
180200021302,0,0.0
180200021303,0,0.0
180200021304,0,0.0
180200021305,8484,0.008484
180200021306,0,0.0
180200021307,28280,0.02828
180200021308,1616,0.001616
180200021309,223876,0.223876
180200021401,0,0.0
180200021402,0,0.0
180200021403,0,0.0
180200021404,29736,0.029736
180200021405,47672,0.047672
180200021501,172508,0.172508
180200021502,319564,0.319564
180200021503,770428,0.770428
180200021504,1164732,1.164732
180200021601,0,0.0
180200021602,1248215,1.248215
180200021701,357998,0.357998
180200021702,1098580,1.09858
180200021703,11476709,11.476709
180200021801,0,0.0
180200021802,0,0.0
180200021803,2501128,2.501128
180200021901,425390,0.42539
180200021902,14183246,14.183246
180200021903,0,0.0
180200030101,0,0.0
180200030102,0,0.0
180200030103,124313,0.124313
180200030104,0,0.0
180200030105,81361,0.081361
180200030106,81774,0.081774
180200030107,0,0.0
180200030201,0,0.0
180200030202,0,0.0
180200030203,3285547,3.285547
180200030301,0,0.0
180200030302,0,0.0
180200030303,0,0.0
180200030304,0,0.0
180200030305,0,0.0
180200030401,0,0.0
180200030402,0,0.0
180200030403,0,0.0
180200030404,0,0.0
180200030405,64125,0.064125
180200030501,0,0.0
180200030502,685184,0.685184
180200030503,68400,0.0684
180200030504,200067,0.200067
180200030505,6737702,6.737702
180200030506,24225,0.024225
180200030507,5576975,5.576975
180200030601,0,0.0
180200030602,0,0.0
180200030603,0,0.0
180200030604,0,0.0
180200030605,0,0.0
180200030606,0,0.0
180200030607,35150,0.03515
180200030701,0,0.0
180200030702,0,0.0
180200030703,0,0.0
180200030704,0,0.0
180200030705,0,0.0
180200030706,117325,0.117325
180200030707,0,0.0
180200030708,0,0.0
180200030709,1086325,1.086325
180200030710,972800,0.9728
180200030801,0,0.0
180200030802,7994421,7.994421
180200030803,0,0.0
180200030804,325375,0.325375
180200030805,0,0.0
180200030901,0,0.0
180200030902,0,0.0
180200030903,0,0.0
180200030904,793725,0.793725
180200030905,6206825,6.206825
180200030906,531050,0.53105
180200030907,361000,0.361
180200031001,958075,0.958075
180200031002,0,0.0
180200031003,0,0.0
180200031004,0,0.0
180200031005,18050,0.01805
180200031006,49875,0.049875
180200031007,0,0.0
180200031008,66975,0.066975
180200031101,0,0.0
180200031102,58900,0.0589
180200031103,3800,0.0038
180200031104,0,0.0
180200031201,0,0.0
180200031202,0,0.0
180200031203,0,0.0
180200031301,0,0.0
180200031302,0,0.0
180200031303,0,0.0
180200040101,0,0.0
180200040102,0,0.0
180200040103,0,0.0
180200040104,0,0.0
180200040105,0,0.0
180200040106,0,0.0
180200040201,0,0.0
180200040202,0,0.0
180200040203,0,0.0
180200040204,0,0.0
180200040205,0,0.0
180200040206,0,0.0
180200040207,0,0.0
180200040208,0,0.0
180200040301,18696,0.018696
180200040302,281162,0.281162
180200040401,0,0.0
180200040402,0,0.0
180200040403,0,0.0
180200040404,0,0.0
180200040405,0,0.0
180200040501,0,0.0
180200040502,0,0.0
180200050101,0,0.0
180200050102,183768,0.183768
180200050103,200640,0.20064
180200050104,0,0.0
180200050201,0,0.0
180200050202,0,0.0
180200050203,0,0.0
180200050204,0,0.0
180200050301,0,0.0
180200050302,0,0.0
180200050303,0,0.0
180200050304,0,0.0
180200050305,0,0.0
180200050306,0,0.0
180200050307,0,0.0
180200050401,0,0.0
180200050402,0,0.0
180200050403,0,0.0
180200050404,0,0.0
180200050405,0,0.0
180200050406,0,0.0
180201040101,0,0.0
180201040102,796240,0.79624
180201040103,4991152,4.991152
180201040104,9288480,9.28848
180201040201,11670688,11.670688
180201040202,25770944,25.770944
180201040203,36538832,36.538832
180201040301,3212192,3.212192
180201040302,15632352,15.632352
180201040303,50481409,50.481409
180201040400,194440076,194.440076
180201040501,0,0.0
180201040502,53268752,53.268752
180201040503,30020489,30.020489
180201040504,46606972,46.606972
180201040601,0,0.0
180201040602,12342142,12.342142
180201040603,0,0.0
180201040604,28342055,28.342055
180201040701,0,0.0
180201040702,1331436,1.331436
180201040703,32421570,32.42157
180201040704,18725924,18.725924
180201040801,16375069,16.375069
180201040802,37248332,37.248332
180201040803,8323927,8.323927
180201040804,15077961,15.077961
180201040805,5198240,5.19824
180201040806,5211113,5.211113
180201040807,282445267,282.445267
180201040900,204389032,204.389032
180201041001,383130,0.38313
180201041002,2719750,2.71975
180201041003,59280524,59.280524
180201041004,948365,0.948365
180201041005,3959483,3.959483
180201041006,15129378,15.129378
180201041007,10571550,10.57155
180201041008,42130110,42.13011
180201041101,88302151,88.302151
180201041102,189325962,189.325962
180201041201,51764581,51.764581
180201041202,32179814,32.179814
180201041203,12954844,12.954844
180201110101,144117,0.144117
180201110102,120600,0.1206
180201110103,215874,0.215874
180201110104,0,0.0
180201110105,1016315,1.016315
180201110201,0,0.0
180201110202,157084,0.157084
180201110301,7407417,7.407417
180201110302,0,0.0
180201110303,173428,0.173428
180201150101,0,0.0
180201150102,0,0.0
180201150103,0,0.0
180201150104,0,0.0
180201150201,0,0.0
180201150202,0,0.0
180201150203,0,0.0
180201150204,292317,0.292317
180201150301,0,0.0
180201150302,0,0.0
180201150303,0,0.0
180201150304,0,0.0
180201150305,0,0.0
180201150306,0,0.0
180201150401,167536,0.167536
180201150402,0,0.0
180201150403,0,0.0
180201150404,0,0.0
180201150405,0,0.0
180201150501,0,0.0
180201150502,0,0.0
180201150503,0,0.0
180201150504,0,0.0
180201150601,0,0.0
180201150602,2715504,2.715504
180201150603,7216824,7.216824
180201160101,269326,0.269326
180201160102,0,0.0
180201160103,1235349,1.235349
180201160104,473269,0.473269
180201160201,0,0.0
180201160202,0,0.0
180201160203,1651895,1.651895
180201160204,942641,0.942641
180201160301,595375,0.595375
180201160302,1698226,1.698226
180201160303,799751,0.799751
180201160304,701893,0.701893
180201160305,4459900,4.4599
180201160306,1183822,1.183822
180201160307,1644967,1.644967
180201160308,0,0.0
180201160309,0,0.0
180201160310,1299,0.001299
180201160401,0,0.0
180201160402,0,0.0
180201160403,0,0.0
180201160404,0,0.0
180201160405,0,0.0
180201160406,0,0.0
180201160407,0,0.0
180201160408,0,0.0
180201160501,0,0.0
180201160502,193708,0.193708
180201160503,0,0.0
180201160504,0,0.0
180201160601,122539,0.122539
180201160602,851278,0.851278
180201160603,0,0.0
180201160604,0,0.0
180201160701,869847,0.869847
180201160702,799843,0.799843
180201160703,4501541,4.501541
