HUC_12,FF_Demand
150601040308,374.059290051
150601040309,382.277605534
150601040310,553.490445495
150601040311,689.050522447
150601050101,4061.38402462
150601050102,4893.48830223
150601050103,5205.91292095
150601050104,2261.47192669
150601050105,4298.25922108
150601050106,3926.45105839
150601050201,4132.2298708
150601050202,2914.42146301
150601050203,3120.39702606
150601050204,3215.42928982
150601050205,5570.09700155
150601050206,4652.71882153
150601050207,3005.32480335
150601050301,4604.46319389
150601050302,2803.35637665
150601050303,2947.38897896
150601050304,7057.47966576
150601050305,3502.15624332
150601050306,3784.36453438
150601050307,9907.19408226
150601050308,6548.32581329
150601050309,8496.83761787
150601050310,6827.89758492
150601050311,6806.07503128
150601050401,12176.0927601
150601050402,7903.27539253
150601050403,9362.30647659
150601050404,4117.1799202
150601050405,4006.75733948
150601050406,14503.9256287
150601050407,5609.35674286
150601050408,7967.17420006
150601050409,6192.20490837
150601050501,6503.96225929
150601050502,2583.88746262
150601050503,7782.92341614
150601050504,8726.30003548
150601060101,9810.34500504
150601060102,8122.20349121
150601060103,14149.7216778
150601060104,4887.97961617
150601060105,12095.9162769
150601060106,10561.7525387
150601060107,14462.6733265
150601060108,9544.48818398
150601060109,4291.15262032
150601060110,17260.2416172
150601060111,6033.70676422
150601060112,6888.15698433
150601060113,6977.36793137
150601060201,40327.3444824
150601060202,15983.908329
150601060203,13181.5943527
150601060204,15867.042942
150601060301,11935.8177986
150601060302,24821.1659584
150601060303,11720.7128296
150601060304,26256.7061768
150601060305,51620.8382912
150601060306,20534.5919724
150602010101,139.175929576
150602010102,378.428627312
150602010103,106.301681101
150602010104,451.496031225
150602010105,214.512215972
150602010106,678.053066015
150602010107,305.957175434
150602010108,242.409514666
150602010109,1156.79804105
150602010201,300.251911581
150602010202,385.418919742
150602010203,303.198469281
150602010204,419.698969841
150602010205,467.864668608
150602010206,209.048166871
150602010207,690.672970533
150602010208,540.442371607
150602010209,706.105409026
150602010301,596.43210721
150602010302,1332.42948484
150602010303,1199.72969317
150602010401,804.37436533
150602010402,680.515331984
150602010403,724.572076559
150602010404,293.11307025
150602010405,894.348183393
150602010406,622.884901643
150602010407,857.145475745
150602010501,829.760282516
150602010502,989.870872259
150602010503,1147.95556056
150602010504,687.331548095
150602010505,1272.21384835
150602010601,301.268889904
150602010602,329.992366076
150602010603,1253.59508789
150602010604,326.199713826
150602010605,951.625025868
150602010606,511.182849646
150602010607,970.419284701
150602010608,887.035588264
150602010609,741.555189371
150602010701,595.417280674
150602010702,577.434289694
150602010703,1065.1716249
150602010704,1137.55545187
150602010705,1451.16537333
150602010706,1111.20966816
150602010707,3196.67680264
150602010708,758.622937679
150602010709,1168.11816025
150602010710,1689.89134407
150602010801,573.927651882
150602010802,1253.80150867
150602010803,1634.77974772
150602010804,1391.35636902
150602010805,921.570633411
150602010806,1341.83074641
150602010807,479.821250677
150602010808,491.294677734
150602010809,2570.9590385
150602020101,2306.33422041
150602020102,5093.38880825
150602020103,3301.50569916
150602020104,2687.91520095
150602020105,1762.25912189
150602020106,2253.98893523
150602020107,4159.63968849
150602020108,1710.22115421
150602020201,503.098569393
150602020202,545.448884487
150602020203,1782.8991127
150602020204,1481.83605981
150602020205,517.417814493
150602020206,877.522875071
150602020207,765.455386162
150602020208,1171.60013127
150602020209,1227.0462718
150602020210,993.376548052
150602020211,1278.76617169
150602020301,1359.19024396
150602020302,908.619551897
150602020303,684.198569298
150602020304,598.319925308
150602020305,1315.14272404
150602020306,1218.37527919
150602020307,1641.43685126
150602020308,1229.04591036
150602020309,776.112188339
150602020310,661.90064168
150602020311,1674.93753934
150602020312,1035.46473527
150602020313,530.821663857
150602020314,1893.85679102
150602020401,1323.21137023
150602020402,739.558262825
150602020403,1356.37210464
150602020404,1328.46907353
150602020405,685.898647308
150602020406,2493.10008621
150602020407,1085.07900214
150602020501,986.635365009
150602020502,1576.01273656
150602020503,1522.44408393
150602020504,2316.37467289
150602020505,1012.78823829
150602020506,658.531998873
150602020507,2216.89889431
150602020508,2846.40206599
150602020509,1077.63887858
150602020510,2073.62777805
150602020511,3192.47128344
150602020601,1098.27977204
150602020602,895.446382046
150602020603,2041.31900978
150602020604,2172.98418522
150602020605,1489.01964045
150602020606,1940.59573865
150602020607,1775.2299881
150602020608,1956.50545025
150602020609,2998.50304651
150602020610,3962.47802591
150602020611,1081.30800033
150602020612,2034.7005496
150602020613,3121.25470448
150602020614,3007.13012075
150602020615,1313.68647289
150602020701,856.051716328
150602020702,2577.93137169
150602020703,2188.61420345
150602020704,3417.94061136
150602020705,2909.5193243
150602020706,3201.33409405
150602020707,4219.89070415
150602030101,2278.1074276
150602030102,2831.6378274
150602030103,1749.54641342
150602030104,1865.36754608
150602030105,4072.71954155
150602030106,3339.9313283
150602030107,2524.23009014
150602030108,6737.82903385
150602030109,1571.05691719
150602030110,3675.4890089
150602030201,5878.95615578
150602030202,4142.68292332
150602030203,5485.93304634
150602030204,2858.11695004
150602030205,9413.11733627
150602030206,8397.95236588
150602030207,6247.13626289
150602030208,3933.28888893
150602030209,4927.07404327
150602030210,7846.92512894
150602030301,4192.06254959
150602030302,4413.52692223
150602030303,6452.32434177
150602030304,1919.13084126
150602030305,5680.87348938
150602030306,7264.21005344
150602030307,8245.07012844
150602030308,12061.1101847
150602030401,5119.15080452
150602030402,6477.24211121
150602030403,6743.37405205
150602030404,10675.9483795
150602030405,9415.95093536
150602030406,17004.2534866
150602030407,8197.64610863
150602030408,4445.47680092
150602030409,5065.50484276
150602030501,11187.4830036
150602030502,14345.522356
150602030503,9978.87176323
150602030504,10213.4598961
150602030505,4616.96385765
150602030506,6305.49111176
150602030507,15446.6683826
150602030508,5669.31930542
150602030509,18825.1921883
150602030601,19065.5104828
150602030602,5157.87344551
150602030603,6799.78117561
150602030604,17509.472929
150602030605,16510.7446995
150602030701,19711.5250645
150602030702,10903.7141342
150602030703,13304.5504913
150602030704,15952.645298
150602030705,6136.21204376
150602030706,12413.8864899
150602030707,5266.10199738
150602030708,8286.21907806
150602030709,11065.3597298
150701010101,20247.979002
150701010102,5519.93269348
150701010103,25970.7765884
150701010104,22560.0449791
150701010105,10080.9022217
150701010106,5158.73340416
150701010107,24577.1634159
150701010108,20295.3862038
150701010109,13226.3961239
150701010201,4837.88499832
150701010202,10906.8552246
150701010203,29100.2178173
150701010204,26019.2203922
150701010205,15132.1559505
150701010206,3075.79982185
150701010207,14075.9461117
150701010301,10063.9761753
150701010302,7649.42413521
150701010303,9619.0671196
150701010304,3085.38059616
150701010305,9975.80197334
150701010306,5799.06144142
150701010307,8073.36818695
150701010308,4016.49689674
150701010401,15066.79603
150701010402,10845.0439529
150701010403,12661.695097
150701010404,14679.8778057
150701010405,10532.5727386
150701010406,12730.5877972
150701010407,20478.7414989
150701010408,5388.36131668
150701010409,6679.23385239
150701010501,5727.56911945
150701010502,6543.34405041
150701010503,7674.01494598
150701010601,5191.81560135
150701010602,3991.94309425
150701010603,7457.46985149
150701010604,6850.78018951
150701010701,2521.61612129
150701010702,2113.34318733
150701010703,11093.2791405
150701010704,2953.92450523
150701010705,2968.38084602
150701010706,3345.60643196
150701010707,4002.20595551
150701010708,13220.1691074
150701010709,20100.4176283
150701020101,6746.28125191
150701020102,5079.82033014
150701020103,1835.22464752
150701020104,2709.27010155
150701020105,9171.9977169
150701020106,5438.77989197
150701020201,1255.27840281
150701020202,1195.65601635
150701020203,1588.15275192
150701020204,2575.06431866
150701020205,5240.67095375
150701020206,7452.69296551
150701020207,4524.73387527
150701020208,10087.5314112
150701020301,4303.58799171
150701020302,3690.78824711
150701020303,5095.80926228
150701020304,2739.27570152
150701020305,11284.5224609
150701020306,4947.04104996
150701020307,9666.54951859
150701020308,18881.2040501
150701020401,3332.70647812
150701020402,11013.6913338
150701020403,11065.0928288
150701020404,6626.30582237
150701020405,5005.95696831
150701020406,12087.2795353
150701020407,4140.98796082
150701020408,7484.35619354
150701020409,17573.7836208
150701020410,13855.2191029
150701020501,6341.38529396
150701020502,5115.4469471
150701020503,12262.1158352
150701020504,11789.7650356
150701020505,4062.65147972
150701020506,20515.2564144
150701020507,4107.69565392
150701020508,5614.77307892
150701020509,4759.68206596
150701020510,11701.909132
150701020511,6731.80179977
150701020512,8636.20560837
150701020513,5003.1324749
150701020514,12437.9919357
150701020601,17965.3746052
150701020602,23454.7848568
150701020603,11886.9091988
150701020604,20030.4114342
150701020605,12971.8417511
150701020606,8908.53113937
150701020607,11158.2515831
150701020701,9265.38844299
150701020702,15634.0304432
150701020703,12085.5080318
150701020704,12798.5519905
150701020705,21364.9482841
150701020706,10346.1552601
150701020801,21955.7080135
150701020802,5934.25481033
150701020803,6209.58316231
150701020804,13079.2161636
150701020805,21245.3676357
150701020806,16731.0933037
150701020807,14296.097311
150701020808,11871.1836319
150701020809,21529.1441803
150701020901,8092.98877144
150701020902,9280.30290031
150701020903,21251.3063755
150701020904,6619.69176102
150701020905,13144.0194168
150701020906,31948.6860676
150701020907,7048.01771164
150701020908,25706.0193005
150701020909,36849.2657242
150701030101,4937.14886951
150701030102,4210.42571354
150701030103,3563.87480736
150701030104,3183.43725014
150701030105,7468.46907711
150701030106,11022.2162762
150701030107,5105.32808685
150701030108,4305.09973717
150701030109,3005.20793724
150701030110,3399.0377636
150701030111,2912.42936325
150701030112,6769.72880554
150701030201,7876.29776001
150701030202,3582.74824524
150701030203,10358.3946304
150701030204,6780.64279366
150701030301,3709.01079178
150701030302,2954.97071075
150701030303,12990.4713535
150701030304,8424.41440201
150701030305,4038.24016953
150701030306,9415.18915939
150701030307,9639.9225235
150701030308,7791.12432671
150701030309,9715.99920654
150701030310,6005.4822731
150701030311,8816.43964958
150701030401,5101.5290823
150701030402,9111.17897606
150701030403,4720.15198517
150701030404,8336.69169426
150701030405,7519.77550316
150701030406,13565.3423901
150701030407,8139.46491241
150701030408,3856.66766548
150701030409,11042.3214321
150701030410,5217.77734375
150701030501,9406.59536934
150701030502,7688.61192513
150701030503,13629.7738247
150701030504,18074.4820614
150701030505,8609.4443264
150701030506,24819.2102489
150701030507,21221.1820393
150701040101,3077.35607624
150701040102,14857.4124098
150701040103,11399.6655493
150701040104,4832.10900593
150701040105,3426.86763096
150701040106,3958.5058918
150701040107,15481.6283913
150701040201,8295.30445623
150701040202,4539.12043619
150701040203,1567.19222069
150701040204,782.358832836
150701040205,3594.86998987
150701040206,575.7989645
150701040207,2111.49971151
150701040301,1981.71223068
150701040302,6257.11227989
150701040303,1082.69959736
150701040304,3439.74408913
150701040305,2329.14620638
150701040306,4097.86739969
150701040401,2383.11912036
150701040402,4679.64347458
150701040403,1546.98423672
150701040404,1056.31696415
150701040405,2341.95603561
150701040406,4183.15341473
150701040501,4235.78006458
150701040502,2618.34069538
150701040503,7871.51021957
150701040504,3344.57102346
150701040505,1535.51518059
150701040506,5164.16545773
150701040507,5921.77090645
150701040508,11502.8855467
150701040509,4130.49043512
150701040601,5114.94789505
150701040602,6002.33990288
150701040603,2949.29724312
150701040604,11480.8683252
150701040605,4827.50122643
150701040606,18300.7623959
150701040607,5453.06509781
150701040608,8996.47642899
150701040701,3428.02993298
150701040702,4195.08085442
150701040703,3815.45321465
150701040704,9723.15591049
150701040705,4551.95404053
150701040706,8991.93671036
150701040707,6430.49497795
150701040708,8173.84215736
150702010101,4063.98557186
150702010102,2933.45198107
150702010103,1247.95087719
150702010104,4843.9640007
150702010201,6425.15713501
150702010202,4452.49953365
150702010203,6862.2245388
150702010204,2843.54685307
150702010205,2504.44475365
150702010206,2474.89769268
150702010207,5555.06019783
150702010208,3377.57197094
150702010209,3800.13484144
150702010210,2027.98932791
150702010211,2036.27186012
150702010301,354.506837845
150702010302,782.923799515
150702010303,414.641870618
150702010304,1154.01308501
150702010305,688.700368404
150702010306,681.172865272
150702010307,1461.08100009
150702010308,847.143654108
150702010401,1207.04420638
150702010402,3370.36447072
150702010403,2549.73000145
150702010404,1930.79808426
150702010405,2273.16420794
150702010406,2114.30686426
150702010407,596.355858803
150702010408,735.41222477
150702010409,445.232523918
150702010410,2911.50943351
150702010501,1224.43015003
150702010502,649.095943928
150702010503,612.60814476
150702010504,1201.5184164
150702010505,602.799711943
150702010601,347.689280748
150702010602,1661.40917242
150702010603,726.123252511
150702010604,1318.23823631
150702010605,647.37536037
150702010606,264.432670712
150702010701,1406.49025011
150702010702,732.692362428
150702010703,1047.6066854
150702010704,1460.11253881
150702010705,783.747330904
150702010706,558.280157208
150702010707,963.486055732
150702010801,2032.84241343
150702010802,606.851045847
150702010803,1002.99955082
150702010804,1976.04245114
150702010805,437.476469517
150702010901,298.232990503
150702010902,208.7908113
150702010903,779.899157047
150702010904,427.512041986
150702010905,979.825314522
150702010906,590.895814419
150702010907,831.274466991
150702010908,329.742805004
150702011001,1556.43002141
150702011002,783.503176451
150702011003,1011.17584229
150702011004,523.654179811
150702011005,877.132547617
150702011006,1043.19129622
150702011101,271.545604825
150702011102,590.45116508
150702011103,241.704841495
150702011104,472.225388169
150702011105,961.981042981
150702011106,672.783682585
150702011107,390.313150167
150702011108,1719.09355807
150702011201,559.096615791
150702011202,1123.18941009
150702011203,1710.59652686
150702011204,1422.71113694
150702011205,1192.20810366
150702011206,1329.77117252
150702011301,777.88541007
150702011302,1798.03904426
150702011303,2140.23659253
150702011401,951.235033751
150702011402,1193.32123113
150702011403,1051.74132574
150702011404,693.856508017
150702011405,624.065873384
150702011406,1637.0572108
150702011501,857.220181704
150702011502,2241.33320785
150702011503,1135.75717759
150702011504,615.880897999
150702011505,1117.93252492
150702020101,4054.62767887
150702020102,1910.28115273
150702020103,3985.30103827
150702020104,3441.67346478
150702020105,4184.04506588
150702020106,5112.12682676
150702020201,1122.74069238
150702020202,1475.75325942
150702020203,2434.08543229
150702020204,2133.86328936
150702020205,992.865998507
150702020206,3427.45856619
150702020207,1172.76443672
150702020208,1430.83501291
150702020209,3769.48963165
150702020301,13180.6236172
150702020302,7033.74695301
150702020303,5468.80117321
150702020304,5434.1287241
150702020305,757.259127855
150702020401,3820.25528049
150702020402,417.297203302
150702020403,4175.85426378
150702020404,885.212459564
150702020405,1646.63428545
150702030101,171.61230889
150702030102,262.284968227
150702030103,255.671908394
150702030201,896.267382026
150702030202,488.460417032
150702030203,765.204578578
150702030204,1116.6856941
150702030205,608.192434192
150702030206,599.635251641
150702030301,1058.54160905
150702030302,1610.91114771
150702030303,1730.63281035
150702030401,126.534542173
150702030402,559.68764174
150702030403,1000.124255
150702030404,2669.65231097
150702030405,1942.09903133
150702030501,308.554707706
150702030502,503.285538018
150702030503,412.27040273
150702030504,967.302478313
150702030505,359.066101432
150702030506,540.859850883
150702030507,495.096167207
150702030601,2819.48020077
150702030602,1648.63871956
150702030603,1633.91260374
150702030701,1563.17268538
150702030702,740.444446445
150702030703,584.352959394
150702030704,1475.40268672
150702030705,452.939657807
150702030706,415.545295
150801010101,1965.04277086
150801010102,1278.3916955
150801010103,5213.95708036
150801010104,3135.46200395
150801010105,3715.1371839
150801010201,3632.6492548
150801010202,3040.55302715
150801010203,869.342409134
150801010204,1341.60051513
150801010205,3642.86218119
150801010301,78.4843096733
150801010302,460.976146221
150801010303,2536.82229137
150801010304,2483.11413145
150801010305,3812.63238883
150801010306,679.500166416
150801010307,1456.97427797
150801010308,1410.48422146
150801010401,1812.38806963
150801010402,802.734201431
150801010403,1090.73074675
150801010404,1520.839293
150801010405,2569.07029843
150801010406,1240.9301405
150801010407,3165.639184
150801010408,1913.14024949
150801010409,2467.65529299
150801010410,2037.77996635
150801010411,1649.93874097
150801010501,1745.76412106
150801010502,1344.57157016
150801010503,898.497196674
150801010504,3514.54568863
150801010505,2230.47008705
150801010506,1582.03742313
150801010507,1145.6146884
150801010508,1275.98013616
150801010509,1049.94169176
150801010510,1684.55080831
150801010511,594.47616744
150801010512,968.173427701
150801010601,781.868754506
150801010602,1672.50239718
150801010603,394.907821774
150801010604,228.092729032
150801010605,583.464085996
150801010606,1355.18662328
150801010607,273.363337994
150801010701,1920.93145144
150801010702,320.471710682
150801010703,1014.77961069
150801010704,390.929115951
150801010705,599.807425022
150801010801,158.938364297
150801010803,34.023540467
150801010901,101.475281626
150801010902,859.284132481
150801010903,191.69181779
150801010904,170.91201821
150801010905,88.5294727683
150801020101,184.388792843
150801020102,299.315165371
150801020103,108.342215046
150801020301,25.4454896152
150801020303,99.6591317356
150801020304,127.222592175
150801020305,201.58693099
150801020400,220.436733574
150801020501,87.7969468236
150801020502,95.8922503442
150801020503,63.5751420557
150801020504,17.038473025
150801030101,156.312040314
150801030102,288.020496815
150801030103,574.912350774
150801030104,598.95637536
150801030105,449.386521339
150801030106,116.328199118
150801030107,726.860423625
150801030201,340.336618423
150801030202,361.601992488
150801030203,10.7760388851
150801030301,425.156841278
150802000101,1699.77035809
150802000102,1344.48745966
150802000103,70.0522050858
150802000104,1829.41445637
150802000201,605.393585682
150802000202,1507.67907619
150802000203,20.7371039391
150802000204,743.842217922
150803010101,409.631685853
150803010102,605.902787566
150803010103,1536.15606368
150803010104,1943.43596506
150803010105,2664.29599023
150803010106,789.718007088
150803010107,2318.71508169
150803010108,1783.14070344
150803010201,529.37041986
150803010202,208.791070819
150803010203,282.745308161
150803010204,1113.58509362
150803010205,1584.63460422
150803010301,3482.43052244
150803010302,3238.81309867
150803010303,1710.18360662
150803010304,2607.39327168
150803010305,1143.17166138
150803010306,322.04554832
150803010307,604.526186228
150803010308,1654.90819764
150803010309,1323.98109603
150803010310,2371.55421615
150803010401,1403.51398778
150803010402,825.855436325
150803010403,683.524113894
150803010404,1370.6133008
150803010405,1307.33136988
150803010406,879.119991541
150803010407,560.032079935
150803010408,563.147788525
150803010409,450.839975238
150803010410,678.53841424
150803010601,479.291589141
150803010602,467.744282722
150803010603,91.1888699532
150803010604,141.177732706
150803020101,890.841886401
150803020102,324.32025218
150803020103,352.97979033
150803020104,456.98191905
150803020201,224.312945783
150803020202,629.992314816
150803020203,423.979094982
150803020204,355.156603932
150803020205,315.950262487
150803020206,543.081042767
150803020301,13.9222313166
150803020401,85.6399437785
150803020402,109.851519644
150803020403,281.084708452
150803020404,4.38650155067
150803030101,121.17112878
150803030102,205.29502818
150803030103,205.625835925
150803030104,60.0494891703
160101010101,3539.36129284
160101010102,4948.10858154
160101010103,4814.86783791
160101010104,4722.56152153
160101010105,8220.60197639
160101010106,7759.9434557
160101010201,7448.37005329
160101010202,3846.45463848
160101010203,3067.27114964
160101010204,2555.67881966
160101010205,3205.99014759
160101010301,3869.20710182
160101010302,6565.17455196
160101010303,5473.78309107
160101010304,4144.91647196
160101010305,4294.17459106
160101010401,7172.51611042
160101010402,8507.62518311
160101010403,3278.9739666
160101010404,4614.08626842
160101010405,5721.33910561
160101010501,6932.16055489
160101010502,7700.17633343
160101010503,4231.37014389
160101010504,9108.83975124
160101010601,5433.8546629
160101010602,5036.57719898
160101010603,2934.40384865
160101010604,4239.10844374
160101010605,3580.49833584
160101010606,3710.44608021
160101010701,4342.82382107
160101010702,2192.07215023
160101010703,4021.75417042
160101010704,5270.00526333
160101010801,4097.53521633
160101010802,3037.94282436
160101010803,1974.91722059
160101010804,2382.95542908
160101010805,2006.3525548
160101010901,2354.44018674
160101010902,1127.16346478
160101010903,1738.43393588
160101010904,1065.79205155
160101010905,1734.58514428
160101010906,2697.5496788
160101020101,2653.25554848
160101020102,1999.36712646
160101020103,963.30633235
160101020104,958.503559828
160101020105,1741.7180469
160101020106,1588.63911891
160101020107,776.995984793
160101020201,627.283270419
160101020202,520.502649307
160101020203,737.158593595
160101020204,1315.47019291
160101020205,764.083390594
160101020206,1226.80539393
160101020301,979.070450068
160101020302,687.372573376
160101020303,662.522159576
160101020304,431.768315792
160101020305,436.777612686
160101020306,1089.4206897
160101020307,887.291827679
160102010101,1432.24540567
160102010102,2383.2558322
160102010103,3157.50435209
160102010104,1946.86661148
160102010105,1395.56796074
160102010106,1318.29153585
160102010107,2297.13253808
160102010108,1697.3105197
160102010109,791.114152431
160102010200,5353.30591822
160102010301,1656.60460973
160102010302,654.145257235
160102010303,1391.48014903
160102010304,2208.42541003
160102010305,1195.99423265
160102010306,1361.55342507
160102010401,503.152443051
160102010402,888.071058989
160102010403,2074.95281649
160102010501,1312.35469198
160102010502,978.525076151
160102010503,1021.8917408
160102010601,1163.38822103
160102010602,438.18366456
160102010603,456.603349209
160102010604,789.950395584
160102010605,952.486172438
160102010606,811.715793371
160102010607,677.0972929
160102010608,965.031318903
160102010609,1202.41275644
160102010701,893.105460644
160102010702,1718.31346369
160102010703,762.738054276
160102010704,963.882513523
160102010705,516.054418802
160102020101,915.379423618
160102020102,940.416785002
160102020103,613.5249722
160102020201,882.567593098
160102020202,1761.73471975
160102020203,587.551716089
160102020204,1944.85135388
160102020205,1562.61563635
160102020206,654.108492136
160102020207,1264.58800864
160102020301,1358.05091548
160102020302,742.994885683
160102020303,1985.15413737
160102020304,1321.1408906
160102020401,567.47834897
160102020402,898.535032511
160102020403,1066.53539491
160102020404,1237.18757081
160102020405,1360.02057695
160102020406,2328.50370789
160102020501,2079.36432886
160102020502,1263.49823666
160102020503,3140.63216972
160102020504,1704.84792376
160102020505,1104.10454178
160102020506,1467.62858582
160102020507,1954.44258261
160102020601,1030.74725246
160102020602,2892.40575647
160102020603,2307.21485376
160102020604,3866.86831284
160102020701,1672.43583202
160102020702,3396.72383785
160102020703,2258.16307402
160102020704,1397.88614988
160102020705,3761.79364538
160102020706,2156.57804632
160102030101,8074.81740379
160102030102,5523.65931129
160102030103,5290.98245716
160102030104,5155.1723814
160102030105,7769.49610233
160102030201,3226.5573864
160102030202,3554.03559303
160102030203,2635.12584782
160102030204,3500.75130749
160102030205,2575.67924213
160102030206,4339.84525681
160102030207,5979.60944462
160102030208,3577.90895844
160102030209,3414.29471016
160102030301,2286.01973295
160102030302,1910.37108898
160102030303,1163.99973249
160102030304,2788.94812298
160102030305,2126.12027359
160102030306,2006.74825811
160102030307,2369.76823473
160102030308,3431.55719995
160102030401,3180.2424221
160102030402,2295.12930107
160102030403,5222.03181934
160102030404,1652.11735821
160102030405,1292.90032053
160102040101,1261.87119198
160102040102,1169.30957937
160102040103,989.131591558
160102040104,1682.57592106
160102040105,468.786080122
160102040106,1771.43133473
160102040201,1100.13742042
160102040202,788.520588875
160102040203,978.521620274
160102040204,1565.75596952
160102040205,1242.91100693
160102040206,2071.11473417
160102040207,1370.09920025
160102040301,1231.97128487
160102040302,2618.51132488
160102040303,992.203036785
160102040304,2584.66729975
160102040305,2173.41696787
160102040306,2718.68560362
160102040307,5084.40341139
160102040308,5629.28672981
160102040401,2583.92208338
160102040402,3446.724895
160102040403,3498.44204283
160102040404,1771.04316616
160102040501,1692.01670551
160102040502,5541.90954018
160102040503,8159.61822319
160102040504,32727.6721859
160201010101,6598.20399666
160201010102,3413.34802818
160201010103,7175.15889549
160201010201,6867.08830166
160201010202,6840.7763834
160201010203,6347.10779476
160201010204,3751.02825165
160201010205,3560.24701881
160201010206,3858.42726707
160201010301,5666.78379345
160201010302,8687.61244678
160201010303,5549.34150887
160201010304,4720.71390533
160201010305,8504.52290154
160201010306,5976.91572952
160201010307,6012.84458923
160201010401,5811.06554794
160201010402,2747.53632927
160201010403,11283.6805916
160201010404,7697.59014893
160201010405,10431.9539566
160201010501,2713.3096056
160201010502,5956.27498341
160201010503,6544.82909012
160201010504,6756.79800129
160201010505,5776.20808029
160201010601,4008.18135357
160201010602,6924.01848125
160201010603,9986.63258266
160201010604,3414.41860104
160201010605,3047.12967491
160201010606,4442.48868561
160201010607,8874.04343987
160201010701,3507.58979416
160201010702,5210.89860916
160201010703,3923.15152168
160201010704,3945.67155075
160201010705,5328.92017174
160201010706,2723.26203728
160201020101,5412.81607819
160201020102,8044.35604477
160201020103,10977.8006516
160201020104,10029.2266712
160201020105,8413.86954498
160201020106,13992.6775818
160201020201,4322.23186207
160201020202,3975.15378666
160201020203,4214.38242245
160201020204,5789.62586021
160201020205,7064.2944231
160201020301,3322.25002384
160201020302,5668.72837257
160201020303,8005.45646286
160201020304,5180.62581825
160201020305,7476.97170067
160201020306,5371.52139664
160201020401,12539.7652702
160201020402,4791.0057869
160201020403,6869.10679626
160201020404,9344.46255302
160201020405,7250.09563255
160201020406,6198.75047302
160201020407,10950.9689579
160201020501,9840.47893524
160201020502,8033.75411224
160201020503,8559.56970406
160201020504,9224.94498634
160201020505,8005.78890419
160201020506,5969.0806675
160201020601,2163.83974648
160201020602,7952.53612614
160201020603,2348.35578346
160201020604,11417.4746304
160201020701,3390.15681839
160201020702,9355.34429073
160201020703,8144.83678627
160202010101,2510.75557137
160202010102,2479.10507679
160202010103,4337.0229454
160202010104,4677.79423523
160202010105,1995.25111103
160202010106,2683.02333546
160202010107,6437.99271011
160202010108,2096.3568306
160202010109,8332.5076313
160202010201,3953.41766262
160202010202,6055.7870369
160202010203,3032.49090862
160202010204,8032.8205862
160202010301,4763.31425571
160202010302,7903.55399513
160202010401,8334.28217506
160202010402,8397.75241184
160202010403,7964.01835346
160202010404,5660.87666893
160202010405,10001.8492565
160202010406,11957.5444527
160202010500,4285.95722771
160202010601,8246.51953506
160202010602,9427.82841301
160202010701,6079.99541473
160202010702,8300.07741356
160202010801,6932.88584137
160202010802,6750.47761345
160202010803,9777.58403969
160202010804,5076.15468788
160202010900,30870.3495846
160202011001,8521.04417992
160202011002,13418.1218281
160202020101,4381.75716019
160202020102,4610.73134899
160202020103,2506.25503922
160202020104,2082.61660767
160202020105,2203.51741791
160202020106,6049.75166798
160202020107,8168.10234547
160202020201,5067.28181458
160202020202,3052.90333176
160202020203,7019.95804977
160202020204,4300.64865971
160202020205,7983.67697334
160202020301,2935.4668169
160202020302,2435.69638634
160202020303,3222.78605556
160202020304,6180.88373184
160202020305,3120.95333195
160202020306,3205.11158085
160202020307,4058.10350323
160202020401,5770.07122993
160202020402,3216.64805984
160202020403,5570.44292831
160202020404,4550.73456287
160202020405,4483.63927937
160202020501,3447.29317188
160202020502,4294.66103935
160202020503,4762.09583378
160202020504,3482.88023281
160202020601,4380.80726051
160202020602,3487.53181934
160202020603,8443.04022789
160202020604,6454.04436684
160202030101,3358.76472282
160202030102,6137.74376869
160202030103,4198.17367744
160202030104,5983.70223808
160202030105,4134.98146534
160202030201,3682.3507061
160202030202,6287.48341846
160202030203,5674.08220863
160202030204,3927.96025085
160202030301,4914.03905296
160202030302,8432.57289696
160202030303,6207.33354568
160202030304,4923.71423721
160202030305,7154.16316223
160202030306,5410.69726944
160202030401,10091.7456245
160202030402,3297.90329933
160202030403,6795.26294327
160202030404,4680.34342575
160202030405,6283.21030426
160202030501,6124.94279671
160202030502,6919.81785965
160202030503,5392.56890106
160202030504,4870.63628769
160202030505,3862.23849869
160202040101,6120.91851425
160202040102,4067.86704254
160202040103,4674.88180351
160202040104,6147.71960068
160202040105,4413.90714836
160202040106,6884.62164497
160202040107,11077.1525631
160202040201,11691.0151272
160202040202,6209.69172287
160202040203,3636.67784119
160202040204,2882.14856529
160202040205,6717.04154015
160202040206,8036.81291199
160202040301,5136.51309586
160202040302,12415.1487179
160202040303,4324.31927299
160202040304,4051.67191505
160202040305,3319.49927139
160202040306,6279.80753326
160202040307,10342.87047
160202040401,4672.37888145
160202040402,8262.8452549
160202040403,12283.1821022
160202040404,16952.0133591
160202040405,12788.1164589
160203010101,538.729019761
160203010102,368.452749074
160203010103,465.595587611
160203010104,384.063427657
160203010105,177.343115091
160203010201,47.2502030879
160203010202,55.7493543178
160203010203,90.1041918173
160203010204,23.5270731375
160203010205,74.9337752685
160203010301,146.921553046
160203010302,61.1426780224
160203010303,189.177971318
160203010304,59.6449162215
160203010305,113.675602302
160203010306,35.9991878271
160203010307,64.9422100484
160203010308,62.4852246493
160203010309,46.5703548491
160203010310,108.098604336
