HUC_12,MeanPrecip
160401070703,10.0124998093
160401070704,9.8994102478
160401070705,10.424200058
160401070706,9.6875
160401070801,13.3544998169
160401070802,11.1738996506
160401070803,10.462100029
160401070804,12.0832996368
160401070805,12.8635997772
160401070806,9.51049041748
160401070901,16.9451999664
160401070902,10.2357997894
160401070903,14.8028001785
160401070904,10.2214002609
160401071000,10.6689996719
160401080101,12.9937000275
160401080102,16.0188999176
160401080103,13.483499527
160401080104,9.69250011444
160401080201,12.1933002472
160401080202,11.8515996933
160401080203,11.9351997375
160401080204,13.3376998901
160401080205,10.7812995911
160401080206,11.2173995972
160401080301,17.5093002319
160401080302,10.5529003143
160401080303,11.4306001663
160401080304,12.598400116
160401080305,11.9552001953
160401080400,9.52398967743
160401080501,12.9035997391
160401080502,11.7945995331
160401080503,11.2688999176
160401080601,9.43443012238
160401080602,9.75
160401080701,11.1780996323
160401080702,9.06492996216
160401080801,11.4814996719
160401080802,10.4561004639
160401080803,9.5365896225
160401080900,9.70129966736
160401081001,9.81818008423
160401081002,10.8070001602
160401081003,10.1718997955
160401081004,11.248000145
160401081005,8.51315975189
160401081100,7.70720005035
160401081200,6.03061008453
160401090101,13.4375
160401090102,13.9518003464
160401090103,13.0
160401090104,12.01060009
160401090105,12.0101003647
160401090106,11.7971000671
160401090107,12.0064001083
160401090108,13.0122003555
160401090109,11.2940998077
160401090201,18.7446994781
160401090202,15.9032001495
160401090203,13.805100441
160401090204,11.8299999237
160401090205,12.3999996185
160401090206,11.8760995865
160401090301,20.8533000946
160401090302,22.6315994263
160401090303,19.2418003082
160401090304,15.7555999756
160401090305,15.929400444
160401090306,13.5
160401090307,12.6974000931
160401090308,10.4286003113
160401090401,13.0777997971
160401090402,10.8999996185
160401090403,10.5065002441
160401090404,10.7734003067
160401090501,21.9433994293
160401090502,22.5181007385
160401090503,20.1000003815
160401090504,16.5611991882
160401090505,18.5361995697
160401090506,15.9462003708
160401090601,16.9127006531
160401090602,18.4568004608
160401090603,18.4906005859
160401090604,12.7933998108
160401090701,10.8888998032
160401090702,13.3809995651
160401090703,11.1371002197
160401090704,12.537899971
160401090705,10.9038000107
160401090706,10.6386995316
160401090801,10.602399826
160401090802,11.4902000427
160401090803,9.06052970886
160402010101,12.4918003082
160402010102,12.8720998764
160402010103,18.1527004242
160402010104,14.4426002502
160402010105,13.2660999298
160402010106,10.2756004333
160402010107,15.5238008499
160402010108,13.2025003433
160402010109,10.5683002472
160402010201,18.0323009491
160402010202,17.8199996948
160402010203,18.2481002808
160402010204,18.9789009094
160402010205,17.753200531
160402010206,18.8318004608
160402010207,13.5794000626
160402010301,21.1522006989
160402010302,17.6723995209
160402010303,17.9099998474
160402010304,17.8068008423
160402010401,13.9636001587
160402010402,16.9864997864
160402010403,15.9364995956
160402010404,13.1111001968
160402010405,10.6345996857
160402010406,19.9321975708
160402010407,13.4132995605
160402010408,17.5421009064
160402010409,10.7976999283
160402010501,14.8789997101
160402010502,12.2248001099
160402010601,15.8601999283
160402010602,12.2784996033
160402010603,15.6693000793
160402010604,17.9818000793
160402010605,20.7273006439
160402010606,10.6229000092
160402010607,11.591799736
160402010608,9.50335979462
160402010700,9.74314022064
160402010800,8.29162025452
160402010900,8.54817008972
160402011001,17.877199173
160402011002,17.7600002289
160402011003,18.2754993439
160402011004,12.6667003632
160402011005,11.5097999573
160402011006,12.0946998596
160402011007,9.53787994385
160402011101,16.5072002411
160402011102,10.1000003815
160402011200,9.10910987854
160402011301,8.95833015442
160402011302,8.2565202713
160402020101,14.2642002106
160402020102,9.13860988617
160402020103,16.3505992889
160402020104,9.26006984711
160402020201,11.5269002914
160402020202,12.9053001404
160402020203,11.3524999619
160402020301,11.30189991
160402020302,13.6429004669
160402020303,15.8430986404
160402020304,10.5852003098
160402020401,14.7660999298
160402020402,10.2128000259
160402020403,10.7906999588
160402020404,10.293299675
160402020405,8.11429023743
160402020501,10.2856998444
160402020502,16.175699234
160402020503,16.4027996063
160402020504,13.1555995941
160402020505,8.40441036224
160402020506,7.6785697937
160402020507,7.29212999344
160402020601,11.4031000137
160402020602,8.92308044434
160402020603,8.51033973694
160402020604,7.75
160402020605,7.0
160402020701,10.337100029
160402020702,18.0184993744
160402020703,9.91666984558
160402020704,9.56571006775
160402020705,11.2744998932
160402020706,9.00844955444
160402020801,10.1827001572
160402020802,10.0
160402020803,8.78571033478
160402020804,7.88664007187
160402020901,10.7143001556
160402020902,10.7952003479
160402020903,10.625
160402020904,9.85087966919
160402020905,10.7750997543
160402020906,8.03448009491
160402021001,12.130399704
160402021002,11.3659000397
160402021003,8.48935985565
160402021101,10.1599998474
160402021102,8.31429004669
160402021103,9.78462028503
160402021104,7.39764976501
160402021201,7.51948022842
160402021202,11.674200058
160402021203,9.33333015442
160402021204,7.02380990982
160402021301,14.6552000046
160402021302,13.0353002548
160402021303,12.5481996536
160402021304,11.4021997452
160402021305,9.09523963928
160402021306,10.3919010162
160402021307,9.63477993011
160402021308,8.67368030548
160402021309,7.56773996353
160402021401,11.3839988708
160402021402,9.06896972656
160402021403,8.9746799469
160402021404,7.93076992035
160402021405,12.2536993027
160402021501,11.2841997147
160402021502,9.26667022705
160402021503,9.36110973358
160402021504,8.47904014587
160402021600,7.19255018234
160402030101,12.1183004379
160402030102,11.6532001495
160402030103,11.6510000229
160402030104,11.2475996017
160402030105,11.4643001556
160402030106,12.3278999329
160402030107,12.1499996185
160402030108,11.1765003204
160402030109,12.126999855
160402030110,11.3878002167
160402030201,15.7170000076
160402030202,14.4713001251
160402030203,15.5825004578
160402030204,14.8870000839
160402030205,13.3191003799
160402030206,13.0207996368
160402030207,13.5690002441
160402030208,12.8888998032
160402030209,12.3467998505
160402030210,11.7391004562
160402030301,12.4406995773
160402030302,12.3140001297
160402030303,13.8409004211
160402030304,9.21599960327
160402030305,15.8488998413
160402030306,11.6859998703
160402030307,10.102399826
160402030400,10.6490001678
160402030500,10.5440998077
160402030601,12.2328996658
160402030602,10.0591001511
160402030603,9.41847991943
160402030701,15.0
160402030702,14.701499939
160402030703,14.4684000015
160402030704,14.1721000671
160402030705,12.1750993729
160402030801,14.6180000305
160402030802,16.0
160402030803,14.9596996307
160402030804,14.5234003067
160402030805,12.733300209
160402030806,11.1351003647
160402030807,8.83098983765
160402030901,11.4228000641
160402030902,10.7712001801
160402030903,12.342499733
160402030904,10.9309997559
160402030905,10.4330997467
160402030906,8.92125988007
160402030907,9.23610973358
160402030908,9.08537101746
160402030909,7.7019200325
160402030910,9.58197021484
160402031001,9.71428966522
160402031002,10.0854997635
160402031003,8.6745595932
160402031004,7.49587011337
160402031100,7.0305109024
160402040101,11.3603000641
160402040102,11.5216999054
160402040103,11.7104997635
160402040104,11.4682998657
160402040201,12.7181997299
160402040202,12.3809995651
160402040203,12.2627000809
160402040204,12.098400116
160402040205,13.2934999466
160402040206,12.375
160402040301,11.0093002319
160402040302,11.125
160402040303,11.1731004715
160402040304,12.1171998978
160402040305,11.6379003525
160402040401,13.080499649
160402040402,13.5242996216
160402040501,14.8430995941
160402040502,13.495300293
160402040503,15.3374996185
160402040504,15.9375
160402040505,14.9451999664
160402040506,13.1099004745
160402040507,18.5
160402040508,18.4792003632
160402040509,13.529800415
160402040601,13.1240997314
160402040602,14.475399971
160402040603,15.67689991
160402040604,14.7575998306
160402040605,14.0706996918
160402040606,14.5
160402040607,15.0403995514
160402040608,15.9654998779
160402050101,10.9026002884
160402050102,10.0117998123
160402050103,9.3125
160402050201,11.8629999161
160402050202,11.9469995499
160402050203,12.2461996078
160402050204,11.5574998856
160402050205,11.0315999985
160402050206,9.93181991577
160402050207,8.88078975677
160402050301,8.98182010651
160402050302,8.917719841
160402050303,7.84297990799
160402050401,11.8156003952
160402050402,13.5214004517
160402050403,12.5146999359
160402050404,12.220000267
160402050405,9.0212802887
160402050501,14.1745996475
160402050502,12.0115995407
160402050503,10.2088003159
160402050504,12.7845001221
160402050505,10.6808996201
160402050506,12.8111000061
160402050507,8.51937961578
160402050601,9.5212802887
160402050602,7.7786898613
160402050603,8.22951030731
160501010101,40.9473991394
160501010102,37.3521003723
160501010201,27.950799942
160501010202,25.6695995331
160501010301,49.4814987183
160501010302,32.0573997498
160501010303,37.5164985657
160501010401,46.0108985901
160501010402,50.0783004761
160501010403,55.6847991943
160501010500,24.9841995239
160501020101,59.2778015137
160501020102,42.1034011841
160501020103,40.3269004822
160501020104,35.5357017517
160501020105,32.1500015259
160501020106,30.7611999512
160501020107,23.7618999481
160501020201,47.1034011841
160501020202,49.2481994629
160501020203,47.7142982483
160501020204,33.4515991211
160501020205,31.5408000946
160501020206,27.8033008575
160501020301,28.8813991547
160501020302,13.9925003052
160501020303,30.8069992065
160501020304,17.2182006836
160501020305,23.5904998779
160501020306,13.1148004532
160501020401,11.3359003067
160501020402,9.81052970886
160501020501,33.0979995728
160501020502,32.1500015259
160501020503,25.095199585
160501020504,20.75
160501020505,21.1492996216
160501020506,10.9847002029
160501020507,13.765999794
160501020508,11.7770996094
160501020601,15.8227996826
160501020602,15.9032001495
160501020603,13.4615001678
160501020604,16.4305992126
160501020605,12.9484996796
160501020606,10.5454998016
160501020607,10.9661998749
160501020608,8.40340995789
160501030101,8.67646980286
160501030102,10.1710996628
160501030103,5.99167013168
160501030201,11.6309995651
160501030202,11.0887002945
160501030203,8.48840045929
160501030301,7.5
160501030302,6.98925018311
160501030303,7.06976985931
160501030304,8.68181991577
160501030401,17.5856990814
160501030402,13.6000003815
160501030403,10.2962999344
160501030404,12.4158000946
160501030405,15.9506998062
160501030406,10.7904996872
160501030407,10.5326004028
160501030501,10.8280000687
160501030502,12.0832996368
160501030503,11.5556001663
160501030504,13.3268995285
160501030505,9.06050014496
160501030506,11.6866998672
160501030507,8.0
160501030600,6.63653993607
160501040101,7.7786898613
160501040102,5.34227991104
160501040201,7.91304016113
160501040202,6.55422019958
160501040203,5.81818008423
160501040204,6.18115997314
160501040205,5.49686002731
160501040301,11.9146003723
160501040302,11.3515996933
160501040303,11.8059997559
160501040304,10.2112998962
160501040305,11.9555997849
160501040306,10.6922998428
160501040307,11.0171995163
160501040308,10.1202001572
160501040401,11.0
160501040402,11.5869998932
160501040403,11.9285984039
160501040404,10.4398002625
160501040405,10.065199852
160501040406,10.9861001968
160501040407,10.0670003891
160501040408,8.97222042084
160501040501,11.6521997452
160501040502,10.3704004288
160501040503,10.6667003632
160501040504,10.3845996857
160501040505,8.25899028778
160501040601,12.6822004318
160501040602,10.5437002182
160501040701,7.89772987366
160501040702,8.67257022858
160501040703,7.55699014664
160501040704,8.66948986053
160501040705,8.94285964966
160501040706,10.4777002335
160501040800,6.05404996872
160502010101,34.5344009399
160502010102,42.4721984863
160502010103,44.5581016541
160502010104,48.9333000183
160502010105,25.6154003143
160502010106,44.7178993225
160502010107,40.2352981567
160502010108,29.188999176
160502010201,23.6275997162
160502010202,24.4729995728
160502010203,22.246799469
160502010204,20.125
160502010301,47.3694000244
160502010302,36.0595016479
160502010303,19.8610992432
160502010304,14.8129997253
160502010401,21.6523990631
160502010402,24.5454998016
160502010403,15.5631999969
160502010404,13.975399971
160502010501,14.6139001846
160502010502,18.9419994354
160502010503,23.1147994995
160502010504,12.6364002228
160502010505,14.1977996826
160502020101,14.3373003006
160502020102,20.1340999603
160502020103,13.2211999893
160502020104,13.6400003433
160502020105,11.223400116
160502020201,9.43960952759
160502020202,12.9659004211
160502020203,9.39655017853
160502020301,14.4245996475
160502020302,6.15625
160502020303,14.6849002838
160502020304,7.66037988663
160502020401,6.69230985641
160502020402,9.72661972046
160502020403,6.05194997787
160502020404,5.23077011108
160502030101,7.61016988754
160502030102,6.25438976288
160502030103,5.7872300148
160502030104,6.14754009247
160502030105,6.52517986298
160502030201,7.01980018616
160502030202,5.97499990463
160502030301,4.82243013382
160502030302,5.02326011658
160502030303,5.0
160502030304,5.72042989731
160502030305,5.11999988556
160502030306,5.09516000748
160502030400,6.16365003586
160502030501,9.04347991943
160502030502,9.96570968628
160502030503,6.59375
160502030504,8.3125
160502030505,6.96225976944
160502030506,7.16379022598
160502030601,8.974360466
160502030602,7.44827985764
160502030603,8.98591995239
160502030604,6.49073934555
160502030701,6.10144996643
160502030702,6.1964302063
160502030703,5.35965013504
160502030704,5.28283023834
160502030801,5.15455007553
160502030802,4.86111021042
160502030803,5.16027021408
160502030900,4.92049980164
160502031000,5.08668994904
160503010101,30.9206008911
160503010102,16.3020992279
160503010103,24.0685997009
160503010104,18.5541992188
160503010105,15.0399999619
160503010106,27.4815006256
160503010107,22.1809997559
160503010108,32.9786987305
160503010109,30.8847999573
160503010110,14.1983003616
160503010201,12.4422998428
160503010202,11.1185998917
160503010203,11.7018003464
160503010204,20.6963996887
160503010205,14.2796001434
160503010206,10.7600002289
160503010207,12.3014001846
160503010208,10.5395002365
160503010301,17.9773006439
160503010302,17.5
160503010303,19.0074005127
160503010304,12.1134996414
160503010401,10.2777996063
160503010402,9.59292030334
160503010403,9.32758998871
160503010404,11.2593002319
160503010405,9.80000019073
160503010501,11.1875
160503010502,8.65713977814
160503010601,8.19696998596
160503010602,8.24510002136
160503010603,8.65822982788
160503010604,6.5813999176
160503020101,52.2541999817
160503020102,48.1615982056
160503020103,37.4944000244
160503020104,45.0656013489
160503020105,35.6666984558
160503020106,25.4902000427
160503020107,29.245300293
160503020108,31.6812000275
160503020201,25.2537002563
160503020202,21.4876003265
160503020203,25.4883995056
160503020204,14.0309000015
160503020205,19.6476993561
160503020206,12.019200325
160503020207,12.6875
160503020301,16.5713996887
160503020302,14.8810997009
160503020303,12.6368999481
160503020304,24.6040000916
160503020305,13.2871999741
160503020401,14.7842998505
160503020402,13.4151000977
160503020403,9.64655017853
160503020404,9.37036991119
160503020405,7.86860990524
160503020406,8.04895019531
160503020501,13.1618995667
160503020502,8.3058795929
160503020503,7.27957057953
160503020504,12.6757001877
160503030101,8.92537021637
160503030102,8.75384998322
160503030103,7.21347999573
160503030104,5.23259019852
160503030201,5.91070985794
160503030202,5.39805984497
160503030203,5.54676008224
160503030204,6.59676980972
160503030205,5.74194002151
160503030301,7.24561023712
160503030302,6.25397014618
160503030303,5.91138982773
160503030304,6.02380990982
160503030401,5.63792991638
160503030402,5.42483997345
160503030500,6.62068986893
160503040101,10.2202997208
160503040102,8.87407016754
160503040103,8.8571395874
160503040104,9.23256015778
160503040105,7.4702000618
160503040106,7.05441999435
160503040201,11.5461997986
160503040202,15.3125
160503040203,6.60673999786
160503040301,5.88462018967
160503040302,7.90369987488
160503040303,7.07273006439
160503040304,6.32786989212
160503040401,9.77418994904
160503040402,14.2272996902
160503040403,8.45763015747
160503040500,5.00493001938
160600010101,12.0088996887
160600010102,12.5454998016
160600010103,12.3028001785
160600010201,11.7677001953
160600010202,10.853099823
160600010203,10.6782999039
160600010204,12.2173995972
160600010205,9.89393997192
160600010206,13.869600296
160600010207,12.7887001038
160600010208,12.2080001831
160600010209,9.0
160600010301,12.3372001648
160600010302,13.3299999237
160600010303,10.3466997147
160600010401,10.703499794
160600010402,10.269200325
160600010403,10.6737003326
160600010404,9.18803024292
160600010405,9.21100997925
160600010406,8.73256015778
160600010501,8.59292030334
160600010502,7.81101989746
160600010503,9.5442199707
160600010504,10.2966995239
160600010600,7.40677976608
160600010701,13.1937999725
160600010702,12.3077001572
160600010703,12.9448003769
160600010704,11.7944002151
160600010705,10.4823999405
160600010706,9.56923007965
160600010801,11.3226003647
160600010802,10.7812995911
160600010803,10.0303001404
160600010804,8.19149017334
160600010805,8.70254993439
160600010901,7.44680976868
160600010902,8.76471042633
160600010903,8.33333015442
160600010904,8.65812015533
160600010905,10.7096996307
160600010906,7.90176010132
160600011001,7.33870983124
160600011002,9.03370952606
160600011003,7.24811983109
160600011004,7.60629987717
160600011005,8.25823974609
160600011006,9.00730037689
160600011101,8.69612979889
160600011102,8.94349956512
160600011201,10.1681995392
160600011202,10.926199913
160600011203,10.6911001205
160600011204,9.64626026154
160600011205,10.3000001907
160600011206,8.66291999817
160600011301,7.63063001633
160600011302,7.15455007553
160600011303,7.77943992615
160600011400,7.51278018951
160600011500,6.05146980286
160600011601,12.6104001999
160600011602,10.6709003448
160600011701,10.4720001221
160600011702,10.4850997925
160600011703,9.43157958984
160600011704,10.1213998795
160600011705,8.99333000183
160600011706,9.28888988495
160600011707,8.0
160600011801,7.39489984512
160600011802,9.60999965668
160600011803,7.12637996674
160600020101,10.8111000061
160600020102,9.69869995117
160600020201,10.6086997986
160600020202,9.29786968231
160600020203,9.98095035553
160600020204,11.4455003738
160600020205,8.97560977936
160600020301,13.2437000275
160600020302,9.29286003113
160600020303,12.8281002045
160600020304,10.3851995468
160600020305,11.2650995255
160600020306,8.0
160600020401,8.76000022888
160600020402,8.04123973846
160600020403,8.58695983887
160600020404,7.11765003204
160600020405,8.56363964081
160600020406,6.74089002609
160600020501,9.24022006989
160600020502,7.9370098114
160600020503,8.4056596756
160600020504,6.66666984558
160600020505,5.87178993225
160600020601,7.51724004745
160600020602,5.50633001328
160600020701,7.81318998337
160600020702,7.0720000267
160600020801,8.64000034332
160600020802,8.25
160600020803,8.87755012512
160600020804,7.33765983582
160600020805,8.57971000671
160600020806,6.42974996567
160600020901,8.60365962982
160600020902,7.17708015442
160600021000,6.94221019745
160600021101,6.21937990189
160600021102,5.0
160600021201,8.3983001709
160600021202,6.85156011581
160600021203,6.23863983154
160600021204,5.53247022629
160600021205,6.72602987289
160600021206,6.07483005524
160600021207,5.5625
160600030101,10.5959997177
160600030102,9.94495010376
160600030103,9.14583015442
160600030104,10.2737998962
160600030105,9.99345970154
160600030106,9.72931957245
160600030107,9.54347991943
160600030201,9.76000022888
160600030202,7.55319023132
160600030203,8.5
160600030204,9.08695983887
160600030205,7.9528298378
160600030301,13.814499855
160600030302,8.9242401123
160600030303,7.02564001083
160600030304,6.99114990234
160600030305,6.48958015442
160600030401,9.53932952881
160600030402,11.6716003418
160600030403,8.35260009766
160600030501,15.6309995651
160600030502,8.09393978119
160600030601,7.00938987732
160600030602,6.34077978134
160600030701,10.7301998138
160600030702,8.0070400238
160600030703,5.91666984558
160600030800,6.06821012497
160600040101,12.7578001022
160600040102,13.3458995819
160600040103,11.4895000458
160600040104,10.8682003021
160600040105,10.8007001877
160600040201,10.9772996902
160600040202,9.7941198349
160600040203,10.9586000443
160600040204,11.98279953
160600040205,11.1507997513
160600040206,12.0312995911
160600040207,11.4545001984
160600040208,9.83333015442
160600040301,13.1211996078
160600040302,11.1206998825
160600040303,14.4794998169
160600040304,13.6190004349
160600040401,9.59350013733
160600040402,10.9799995422
160600040403,9.56357002258
160600040501,19.1525001526
160600040502,12.5614004135
160600040503,19.48279953
160600040504,9.91757011414
160600040601,15.0597000122
160600040602,15.5531997681
160600040603,8.5625
160600040604,12.5619001389
160600040605,7.53749990463
160600040701,20.9491996765
160600040702,20.704498291
160600040703,11.630399704
160600040704,12.1806001663
160600040705,13.2727003098
160600040800,6.80286979675
160600040901,13.0
160600040902,15.7391004562
160600040903,10.9785995483
160600050101,12.5101003647
160600050102,18.7316989899
160600050103,12.8323001862
160600050201,20.1494998932
160600050202,13.7236995697
160600050203,21.2999992371
160600050204,18.8570995331
160600050205,15.8226003647
160600050206,12.8017997742
160600050300,13.4418001175
160600050401,13.269200325
160600050402,13.1607999802
160600050403,13.1188001633
160600050404,12.6475000381
160600050405,18.0093994141
160600050406,10.5789003372
160600050407,11.4385004044
160600050408,11.382399559
160600050501,12.4645996094
160600050502,10.1744003296
160600050503,10.7707996368
160600050504,9.96078014374
160600050601,11.3468999863
160600050602,11.7301998138
160600050603,10.8528995514
160600050604,9.72476959229
160600050605,10.623000145
160600050606,12.2758998871
160600050607,11.6817998886
160600050608,9.10908985138
160600050701,13.293299675
160600050702,13.4903993607
160600050703,11.0794000626
160600050704,12.3077001572
160600050705,12.6167001724
160600050706,10.8788003922
160600050707,9.66532039642
160600050801,16.6455993652
160600050802,10.8023004532
160600050901,10.4885997772
160600050902,12.9436998367
160600050903,12.0307998657
160600050904,10.2608995438
160600051001,10.1146001816
160600051002,10.2283000946
160600051101,14.7842998505
160600051102,14.0423002243
160600051103,10.2337999344
160600051201,12.9623003006
160600051202,9.4285697937
160600051203,10.1240997314
160600051204,10.1508998871
160600051205,8.74615001678
160600051301,9.28845977783
160600051302,9.4777803421
160600051303,9.12030029297
160600051401,12.6400003433
160600051402,10.8332996368
160600051403,11.2090997696
160600051404,10.2982997894
160600051501,13.73279953
160600051502,11.6499996185
160600051503,10.6538000107
160600051601,10.7987003326
160600051602,12.3099002838
160600051603,11.3298997879
160600051604,13.7272996902
160600051605,13.200799942
160600051700,9.70812988281
160600060101,9.43645954132
160600060102,9.43023014069
160600060103,9.88889026642
160600060104,10.045999527
160600060105,9.27847957611
160600060106,11.6507997513
160600060107,8.84177017212
160600060201,9.10416984558
160600060202,8.2362203598
160600060203,8.84582996368
160600060301,14.6047000885
160600060302,9.60000038147
160600060303,9.24705982208
160600060304,10.0087995529
160600060305,11.244799614
160600060401,10.1514997482
160600060402,12.1400003433
160600060403,14.6364002228
160600060404,9.78312969208
160600060405,10.4819002151
160600060406,11.3219995499
160600060407,8.80000019073
160600060408,9.57592010498
160600060501,9.87069034576
160600060502,9.68570995331
160600060503,10.649600029
160600060600,11.9383001328
160600070101,12.5190000534
160600070102,13.8442001343
160600070201,14.1142997742
160600070202,14.2257995605
160600070203,12.8607997894
160600070204,11.3542003632
160600070205,10.6857004166
160600070206,10.7031002045
160600070301,10.8389997482
160600070302,12.2475996017
160600070303,11.924200058
160600070304,13.380399704
160600070305,11.3311004639
160600070401,12.6555995941
160600070402,10.5188999176
160600070501,14.7301998138
160600070502,15.0333003998
160600070503,14.3176002502
160600070504,13.2803001404
160600070505,13.7059001923
160600070601,11.6104001999
160600070602,11.1759996414
160600070603,14.0804004669
160600070604,11.3373003006
160600070701,18.25
160600070702,14.9732999802
160600070703,13.6808996201
160600070704,12.2165002823
160600070800,11.9443998337
160600070901,14.4153995514
160600070902,20.3448009491
160600070903,18.1912002563
160600070904,13.6154003143
160600070905,17.5
160600070906,13.542599678
160600070907,13.8606996536
160600070908,11.733300209
160600070909,11.4772996902
160600071001,16.75
160600071002,17.5102005005
160600071003,16.0687007904
160600071101,24.3332996368
160600071102,16.8381996155
160600071103,18.4515991211
160600071104,13.9952001572
160600071200,15.3285999298
160600071300,13.5216999054
160600071400,13.1990003586
160600071501,14.4745998383
160600071502,12.9422998428
160600071503,11.7070999146
160600071601,16.0328998566
160600071602,16.8635997772
160600071603,16.1033992767
160600071604,13.3485002518
160600071605,13.138299942
160600071606,13.5389003754
160600071701,14.5631999969
160600071702,13.7735996246
160600071703,19.1224002838
160600071704,14.132900238
160600071801,15.858300209
160600071802,12.8774995804
160600080101,13.2751998901
160600080102,13.2132997513
160600080103,11.1499996185
160600080104,11.86439991
160600080105,18.4599990845
160600080106,11.269200325
160600080107,11.7676000595
160600080200,12.1571998596
160600080301,14.6312999725
160600080302,13.8983001709
160600080303,14.0417003632
160600080304,14.3528995514
160600080305,10.5698003769
160600080401,11.4057998657
160600080402,11.352399826
160600080403,11.7112998962
160600080404,19.9375
160600080405,15.9879999161
160600080406,9.57668972015
160600080501,14.5
160600080502,14.8021001816
160600080503,14.0261001587
160600080504,13.861700058
160600080505,13.3662996292
160600080506,12.6913003922
160600080507,15.8077001572
160600080508,9.66197013855
160600080601,12.7815999985
160600080602,11.6765003204
160600080603,9.84412002563
160600080700,12.6639003754
160600080800,11.117600441
160600080901,16.8824005127
160600080902,15.758600235
160600080903,15.2530002594
160600080904,13.7068996429
160600081001,16.2534999847
160600081002,13.6766996384
160600081101,17.8967990875
160600081102,14.6765003204
160600081103,11.75
160600081201,13.8037004471
160600081202,12.6028995514
160600081203,13.1667003632
160600081301,22.1166992188
160600081302,18.0067005157
160600081303,15.6349000931
160600081304,16.3999996185
160600081401,12.8780002594
160600081402,10.657500267
160600081501,11.1990995407
160600081502,12.3091001511
160600081503,12.6863002777
160600081504,11.8655004501
160600081601,17.5744991302
160600081602,13.5713996887
160600081700,11.475399971
160600081801,12.4250001907
160600081802,12.5749998093
160600081803,10.6870002747
160600081804,9.48777008057
160600081901,10.4615001678
160600081902,11.1026000977
160600081903,10.3745002747
160600082000,10.8660001755
160600082100,10.606300354
160600082201,10.8077001572
160600082202,10.5965995789
160600082203,12.5069999695
160600082204,10.7912998199
160600082301,14.9600000381
160600082302,11.6463003159
160600082303,11.2559995651
160600082304,9.59259033203
160600082305,13.2534999847
160600082306,16.2817001343
160600082307,10.9343996048
160600082401,12.5129995346
160600082402,17.8591995239
160600082403,12.3010997772
160600082500,11.0082998276
160600090101,14.7828998566
160600090102,14.2567996979
160600090103,14.4876003265
160600090104,14.6131000519
160600090105,13.1569004059
160600090201,13.2856998444
160600090202,12.1381998062
160600090301,13.0614995956
160600090302,10.4110002518
160600090303,13.8542003632
160600090304,13.3704004288
160600090305,16.8302001953
160600090306,15.6464996338
160600090307,12.0207996368
160600090401,12.9493999481
160600090402,12.4378004074
160600090403,11.5967998505
160600090404,10.4380998611
160600090405,12.3070001602
160600090406,12.2770996094
160600090407,10.5705003738
160600090500,11.548500061
160600090601,9.64474010468
160600090602,10.3261003494
160600090603,9.44412994385
160600090701,9.8301897049
160600090702,9.86538982391
160600090801,10.3043003082
160600090802,10.7087001801
160600090901,10.435500145
160600090902,11.668800354
160600090903,9.40178966522
160600091001,10.0604000092
160600091002,10.7090997696
160600091003,11.0158996582
160600091004,13.1817998886
160600091005,11.839099884
160600091006,12.7856998444
160600091007,11.2364997864
160600100101,7.29729986191
160600100102,7.02272987366
160600100103,8.42603969574
160600100104,8.29920959473
160600100105,7.32191991806
160600100106,6.54861021042
160600100201,7.4558801651
160600100202,7.70787000656
160600100203,6.4042596817
160600100204,8.25489997864
160600100205,7.56863021851
160600100206,7.17500019073
160600100207,8.9056596756
160600100208,9.05469036102
160600100209,8.22640991211
160600100210,7.41666984558
160600100211,6.62963008881
160600100212,6.71199989319
160600100213,5.14925146103
160600100301,8.24812030792
160600100302,8.14966011047
160600100401,5.9126200676
160600100402,7.16980981827
160600100403,7.60637998581
160600100404,7.10810995102
160600100405,7.40298986435
160600100501,7.73077011108
160600100502,7.97931003571
160600100503,5.7066693306
160600100504,6.88421010971
160600100505,6.29935979843
160600100506,6.75
160600100507,6.28570985794
160600100508,5.64935016632
160600100509,4.92105007172
160600100510,5.50724983215
160600100511,4.91666984558
160600100512,4.00685024261
160600100601,7.25714015961
160600100602,8.41176986694
160600100603,7.46667003632
160600100604,8.38234996796
160600100605,7.5
160600100606,7.89091014862
160600100607,8.42529010773
160600100608,8.73750019073
160600100609,6.69565010071
160600100701,10.2168998718
160600100702,8.52499961853
160600100703,8.3135099411
160600100801,6.37312984467
160600100802,8.50769042969
160600100803,8.48276042938
160600100804,12.5263004303
160600100805,9.20915031433
160600100806,16.0
160600100901,8.23729038239
160600100902,15.2388000488
160600100903,14.2037000656
160600100904,10.2835998535
160600100905,10.1612997055
160600100906,16.5132007599
160600100907,7.41592979431
160600101001,11.2749996185
160600101002,10.3275995255
160600101003,8.29090976715
160600101004,9.11579036713
160600101005,6.6502199173
160600101101,7.56363964081
160600101102,9.79104995728
160600101103,8.72339916229
160600101104,7.81033945084
160600101201,7.54650974274
160600101202,10.7848997116
160600101203,9.4126996994
160600101204,6.67073011398
160600101300,5.00222110748
160600110101,13.0216999054
160600110102,12.4127998352
160600110103,12.3166999817
160600110104,9.65190029144
160600110105,9.18519020081
160600110106,8.55813980103
160600110107,11.5065002441
160600110108,7.38182020187
160600110201,9.25
160600110202,8.10389995575
160600110203,7.6602897644
160600110301,7.9841299057
160600110302,7.54166984558
160600110303,10.3409004211
160600110304,11.3097000122
160600110305,7.25236988068
160600110401,10.2587003708
