HUC_12,Fertilizer_P_kg_ha
010700061102,0.0510105918219
010700061201,0.342560878092
010700061202,0.234084132528
010700061203,0.0877811753999
010700061204,0.0629977024848
010700061205,0.206960956637
010700061206,0.110802833082
010700061207,0.162465302653
010700061301,0.0485531742947
010700061302,0.0942683110264
010700061303,0.0275591416834
010700061401,0.0931553636427
010700061402,0.259112355183
010700061403,0.215228801076
010700061404,0.368766757124
010801010101,5.87282368466e-05
010801010102,7.19342986264e-05
010801010103,0.00324249975496
010801010104,0.00409746171304
010801010201,0.0
010801010202,0.0287451673143
010801010203,0.0623053920867
010801010301,0.218514984027
010801010303,0.0440873227261
010801010304,0.134649606012
010801010305,0.200537662703
010801010401,0.20349896625
010801010402,0.362792914426
010801010403,0.051011927004
010801010404,0.13933773142
010801010405,0.0569606539436
010801010501,0.00629429499896
010801010502,0.00122936131202
010801010503,0.018084062086
010801010601,0.000652633825785
010801010602,0.019370576124
010801010603,0.169105050411
010801010701,0.0
010801010702,0.0101242266077
010801010703,0.00796145454548
010801010704,0.00733629456855
010801010705,0.0
010801010706,0.00417098296032
010801010707,0.0302130300434
010801010801,0.00118563833166
010801010802,0.0296942528065
010801010803,0.0563935284496
010801010804,0.0377944620997
010801010805,0.144160678103
010801010806,0.142375879075
010801010901,0.103693002058
010801010902,0.309648295131
010801010903,0.244745140537
010801020101,0.0466258999486
010801020102,0.162118201181
010801020103,0.404748737012
010801020104,0.318499604322
010801020201,0.00285969974623
010801020202,0.00288238544832
010801020203,0.256976848862
010801020301,0.283798427597
010801020302,0.422199208074
010801020401,0.415581611133
010801020402,0.239222052414
010500021104,None
010500021110,None
010500021702,None
010500030605,None
010500030606,None
010500040701,None
010600031004,None
010600031105,None
010801020403,0.372064008403
010801030101,0.0409869977207
010801030102,0.051039466994
010801030201,0.0329060373889
010801030202,0.036959078223
010801030203,0.236507321866
010801030204,0.515798641879
010801030205,0.286128082113
010801030206,0.280008893072
010801030301,0.0
010801030302,0.00629367270894
010801030303,0.0478864108499
010801030304,0.0882578130881
010801030401,0.0
010801030402,0.000155746409751
010801030403,0.0344224730524
010801030501,0.0932082783766
010801030502,0.103346396519
010801030503,0.133671682269
010801030504,0.000594810511469
010801030505,0.0392202108447
010801030506,0.179234085883
010801030601,0.00563471159753
010801030602,0.279218621095
010801030701,0.106889904203
010801030702,0.192228577714
010801030703,0.374778929018
010801040101,0.0898256525683
010801040102,0.0762991367216
010801040103,0.099261808103
010801040104,0.132891409419
010801040201,0.0526824007724
010801040202,0.042323209752
010801040203,0.114926595596
010801040204,0.0977959249161
010801040205,0.24069510479
010801040301,0.0862142827047
010801040302,0.101033029138
010801040303,0.0946500976585
010801040304,0.173196453427
010801040401,0.125701150567
010801040402,0.117839900441
010801050101,0.0241658324658
010801050102,0.0171809362357
010801050103,0.0936385736879
010801050104,0.0336778486009
010801050105,0.0847720623435
010801050106,0.0421167019774
010801050201,0.0581676284587
010801050202,0.317252848468
010801050203,0.0896033138724
010801050301,0.233524995345
010801050302,0.348645856568
010801050401,0.176620203454
010801050402,0.194163892057
010801050501,0.132225971961
010801050502,0.0845496168659
010801050503,0.119326892363
010801060101,0.0205482570671
010801060102,0.053731396275
010801060103,0.0188683480927
010801060104,0.0368371883347
010801060105,0.0719808230631
010801060106,0.105777011703
010801060201,0.0160048739542
010801060202,0.0164410857713
010801060203,0.0478828992193
010801060204,0.176266350168
010801060205,0.126670674526
010801060206,0.145011054718
010801060207,0.15836855455
010801060301,0.178392411527
010801060302,0.184640049397
010801060303,0.232509766124
010801060304,0.169377304582
010801060305,0.173100593021
010801060401,0.0733376907702
010801060402,0.16738348775
010801060403,0.0427849103245
010801060404,0.128913249299
010801060405,0.182032853692
010801060406,0.169484645465
010801060407,0.146114152399
010801060501,0.0191303995352
010801060502,0.102722672091
010801060503,0.110923928226
010801060504,0.0909556909231
010801060505,0.120929382705
010801060601,0.0713993821598
010801060602,0.0894850302374
010801060603,0.16157021074
010801060701,0.131338489793
010801060702,0.258836075031
010801060703,0.18102734816
010801070101,0.0778518136695
010801070102,0.157921693061
010801070201,0.0617490568783
010801070202,0.174101023659
010801070203,0.217925555083
010801070301,0.0810849877503
010801070302,0.0641399406251
010801070303,0.106965826922
010801070304,0.0738045503788
010801070305,0.0385267711635
010801070306,0.0151529214496
010801070307,0.0748420492628
010801070401,0.075238236311
010801070402,0.100888332897
010801070403,0.0648516086431
010801070404,0.10503541771
010801070405,0.0936424538923
010801070406,0.13717859246
010801070501,0.321646239643
010801070502,0.269166493123
010801070503,0.114896276027
010801070504,0.263141321221
010801070505,0.232283969443
010801070506,0.151693480138
010801070507,0.197731684546
010802010101,0.0232055697827
010802010102,0.0472178223082
010802010103,0.03931016496
010802010104,0.0639858716601
010802010201,0.0535175280345
010802010202,0.0701215138994
010802010301,0.0649743642614
010802010302,0.0584340490077
010802010303,0.0723299307412
010802010401,0.0736751603738
010802010402,0.107340764812
010802010403,0.0349745764796
010802010501,0.588952111472
010802010502,0.480526689257
010802010503,0.573655068711
010802010601,0.282620418851
010802010602,1.67819400936
010802010603,1.09780744115
010802010604,0.814163750791
010802010605,0.880695726835
010802010606,0.375278579663
010802010607,0.562845968649
010802010608,0.63247191145
010802010609,0.666617249585
010802010610,1.99926848571
010802010701,0.474082061573
010802010702,0.473444570599
010802020101,0.0705711542985
010802020102,0.0410647249467
010802020103,0.105255269709
010802020201,0.240870197085
010802020202,0.0765930810868
010802020203,0.120119619469
010802020204,0.158822196544
010802020205,0.225034226217
010802020206,0.0870293665317
010802020207,0.117949833846
010802030101,0.00100398285375
010802030102,0.000726910429365
010802030103,0.146504418308
010802030104,0.00545801155056
010802030105,0.0668859907009
010802030201,0.14319210327
010802030202,0.0470428041601
010802030203,0.136152875167
010802030204,0.723412668784
010802030205,0.473072173517
010802030301,0.269679476851
010802030302,0.4589729825
010802030401,0.0875213519428
010802030402,0.815860390137
010802030501,0.669892219539
010802030502,0.949580677359
010802040101,0.191357392535
010802040102,0.195805313439
010802040103,0.0675383366332
010802040104,0.0490212825138
010802040105,0.590911248346
010802040106,0.105420511706
010802040201,0.238438459273
010802040202,0.217063901381
010802040203,0.256201690848
010802040204,0.543141253745
010802040205,0.570595481849
010802040206,0.281992440041
010802040207,0.464000926706
010802040301,0.426434875394
010802040302,0.633274523136
010802040303,0.433698730821
010802040304,0.734181749709
010802040305,0.316303903716
010802040306,0.401449443588
010802040307,0.270447529516
010802040401,0.597749897119
010802040402,0.178908582778
010802050101,0.134197405273
010802050102,0.407325201085
010802050103,2.05966079182
010802050104,1.52122354834
010802050105,0.702656786498
010802050201,0.564082533999
010802050202,1.76951078129
010802050203,1.54044316791
010802050301,0.0880330269954
010802050302,0.507048102895
010802050303,0.0562959264291
010802050401,0.530508771826
010802050402,0.112595726349
010802050501,0.625702632239
010802050502,0.508745418998
010802050503,0.169681411964
010802050504,0.381021001902
010802050505,0.579384418247
010802050506,0.340238269281
010802050601,0.390266551691
010802050602,0.658675344682
010802050603,0.319601840153
010802050701,0.11746286138
010802050702,0.169606073212
010802050801,0.434020730099
010802050802,0.41943009824
010802050803,0.104411401007
010802050804,0.27091958228
010802050805,0.132236475684
010802050901,0.102797216228
010802050902,0.468036571354
010802050903,0.193666585474
010802050904,0.0521801469243
010802050905,0.105336473154
010802060101,0.340910062721
010802060102,0.578981221057
010802060103,0.287860042604
010802060104,0.211367803156
010802060105,0.516458016731
010802060201,0.0852036468948
010802060202,0.103125945743
010802060301,0.315116592822
010802060302,0.137045660089
010802060303,0.46140034607
010802060304,1.07934825915
010802060305,0.292588436958
010802070101,0.0941827021761
010802070102,0.0839046497819
010802070103,0.134218859134
010802070201,0.021431873269
010802070202,0.0251676565539
010802070203,0.0544767758596
010802070204,0.0711859973859
010802070301,0.0503341348991
010802070302,0.0635944646954
010802070401,0.23501253783
010802070402,0.332281383759
010802070403,0.280713187343
010802070404,0.270898073993
010802070405,0.418781443855
010802070501,0.410023914756
010802070502,1.02826682949
010802070601,0.363156711063
010802070602,0.625151780621
010900010101,0.279363323468
010900010102,0.300393138428
010900010201,0.0378628077717
010900010202,0.0444305386404
010900010203,0.130421870888
010900010204,0.116505545696
010900010205,0.433579712101
010900010301,0.155248969931
010900010302,0.0200441688169
010900010401,0.00964300616297
010900010402,0.00635730447444
010900010501,0.029219721179
010900010502,0.00680429800494
010900010601,0.139081849459
010900010602,0.360827047459
010900010603,0.458455550879
010900010604,0.405187807987
010900010701,0.269545130544
010900010702,0.189335512138
010900010703,0.0495147000678
010900010704,0.00135915791937
010900010801,0.156701204475
010900010802,0.0488638514007
010900010803,0.0172365133082
010900010901,0.0398069892863
010900010902,0.0625039551421
010900020101,0.0679965005656
010900020102,0.206430467492
010900020103,0.0786886743255
010900020104,0.264329645753
010900020105,0.544659468253
010900020106,0.305884909176
010900020107,0.486499244615
010900020201,0.0
010900020202,0.0
010900020203,0.0
010900020204,0.0360024452153
010900020205,0.188551618282
010900020206,0.176473578619
010900020301,1.44203477501
010900020302,1.77868840014
010900020303,0.554918294352
010900020304,0.945174366067
010900020305,0.145887912476
010900020306,0.632729485421
010900020401,0.444058783053
010900020402,0.668552705243
010900020501,0.307109792271
010900020502,0.813169235076
010900020503,2.4839676736
010900020601,0.0
010900020602,0.0
010900020603,0.0
010900020701,0.553268465747
010900030101,0.25221986672
010900030102,0.040257213913
010900030103,0.0738199803422
010900030104,0.309532966461
010900030105,0.307930208783
010900030201,0.239439952062
010900030202,0.240665470308
010900030203,0.439930744536
010900030204,0.483739280872
010900030205,0.291195512668
010900030206,0.238350155856
010900030207,0.636574600219
010900030208,0.230775477034
010900040101,0.625004468431
010900040102,0.0950502191007
010900040103,0.333288101199
010900040201,1.45291637313
010900040202,0.356532703732
010900040203,1.120771747
010900040204,0.58107514842
010900040301,0.212663591796
010900040302,0.290247100588
010900040401,0.215242540251
010900040501,0.0887057027413
010900040502,0.323528968182
010900040601,0.371839993703
010900040602,0.483560161381
010900040603,0.0698035531958
010900040604,0.466207166421
010900040605,0.236791666235
010900040606,0.284420548882
010900040607,1.10471271419
010900040608,0.29718881593
010900040609,0.209284994704
010900040701,0.882389129715
010900040702,0.196662571707
010900040801,0.287120582877
010900040802,0.483433587914
010900040803,0.235659037845
010900040804,0.48440183281
010900040901,0.0441877948076
010900040902,0.0538618626182
010900040903,0.106741993552
010900040904,0.116667240353
010900040905,0.572495850779
010900040906,0.11264145967
010900040907,1.0793368348
010900040908,0.379222315725
010900040909,0.209879017523
010900040910,2.50876683921
010900040911,0.172822496218
010900040912,0.507540128845
010900050101,0.557487796222
010900050102,1.16612826035
010900050201,2.13891069248
010900050202,1.35802312031
010900050203,1.63231542851
010900050204,1.4655197038
010900050205,1.21455332746
010900050301,1.00438858859
010900050302,0.905858304783
010900050303,0.535884886968
010900050401,0.728929452328
010900050402,1.7155104879
010900050403,1.18256742066
011000010101,0.127444814067
011000010102,0.322817123163
011000010103,0.114720588151
011000010104,0.305230404841
011000010105,0.721619060315
011000010201,0.249301261806
011000010202,0.327943479752
011000010203,0.234057743675
011000010204,0.197334065036
011000010301,0.196652421838
011000010302,0.199792341671
011000010401,0.638833892832
011000010402,0.462975901398
011000010403,0.452513649799
011000010501,0.703421699836
011000010502,0.319039293728
011000010503,0.406247429817
011000010601,0.389795719798
011000010602,0.891147993093
011000010701,0.359855372299
011000010702,0.38813762908
011000010703,1.07405528909
011000010704,0.669784802486
011000020101,0.100915625648
011000020102,0.189409751843
011000020103,0.225769695527
011000020104,0.211728904552
011000020105,0.336843576405
011000020106,0.409841192703
011000020107,0.670083894057
011000020108,0.291399083004
011000020201,0.317777247005
011000020202,0.240350345913
011000020203,0.0980373808678
011000020204,0.222591201637
011000020205,0.228760082373
011000020206,0.251007156466
011000020301,0.484711811685
011000020302,0.311654136035
011000020303,0.632083801785
011000030101,0.634633176306
011000030102,1.73078956285
011000030103,0.865248358485
011000030201,0.499732796511
011000030202,0.217216123495
011000030203,0.120329658313
011000030301,0.500579407705
011000030302,0.108115663271
011000030303,0.52573317758
011000030304,0.227147930056
011000030305,0.0582572247367
011000030306,0.103013600813
011000040101,0.162261483592
011000040102,0.140519469762
011000040103,0.0576067108875
011000040104,0.949530413957
011000040105,0.0779213821573
011000040201,0.107565441511
011000040202,0.0803498886842
011000040203,0.0852885213402
011000040204,0.606555311895
011000040205,0.185757435549
011000040206,0.768326777756
011000040207,0.032120747028
011000040208,0.0636135180577
011000040301,0.0994783182093
011000040302,0.221321609125
011000040303,0.0345557882408
011000040304,0.00868305618076
011000050101,0.228458537354
011000050102,0.142943251327
011000050103,0.110518933243
011000050104,0.124723864218
011000050105,0.144272243884
011000050106,0.143819915155
011000050107,0.16602378452
011000050201,0.23711696674
011000050202,0.304493306473
011000050203,0.245065163871
011000050204,0.428645525409
