HUC_12,Acres_Unpo
101401020502,0.0
101401020503,0.0
101401020504,0.0
101401020601,1.33436920158
101401020602,0.0
101401020603,0.222394863247
101401020604,60.2690088568
101401020605,0.667184601175
101401020701,1.77915893133
101401020702,0.0
101401020703,0.0
101401020801,15.1228509267
101401020802,0.0
101401020803,0.0
101401020804,0.0
101401020901,0.222394866607
101401020902,4.22550246807
101401020903,0.0
101401020904,0.0
101401021001,0.0
101401021002,0.0
101401021003,0.0
101401021004,0.0
101401021005,0.0
101401021101,0.889579465174
101401021102,0.667184597358
101401021103,0.0
101401021104,0.0
101401021105,0.0
101401021106,0.0
101401021107,1.55676406592
101401021108,20.6827226031
101401021201,0.0
101401021202,0.0
101401021203,0.0
101401021204,0.0
101401021205,0.0
101401021301,0.0
101401021302,0.0
101401021303,0.0
101401021401,0.0
101401021402,7.78382031679
101401021403,28.4665428878
101401021404,0.222394866778
101401021405,0.0
101401021501,0.0
101401021502,0.0
101401021503,0.0
101401021504,0.0
101401021601,0.0
101401021602,0.0
101401021603,0.0
101401021604,0.0
101401021605,0.667184598839
101401021701,0.0
101401021702,0.0
101401021703,0.0
101401021801,0.0
101401021802,11.7869279105
101401021803,7.34402747882e-06
101401021804,219.948515554
101401021805,0.0
101401021901,0.0
101401021902,0.0
101401021903,0.0
101401022001,4.5063353858e-09
101401022002,0.0
101401022003,0.0
101401022004,0.0
101401022005,0.0
101401022006,0.222394866575
101401022007,0.0
101401022008,0.0
101401030101,235.293704123
101401030102,4.68855813829e-06
101401030103,14.6780612188
101401030104,4.59732624783e-05
101401030105,0.222403167452
101401030201,213.721466697
101401030202,649.615405249
101401030203,3329.02876048
101401030204,293.33882888
101401030205,1683.08451101
101401030206,2114.08560091
101401030207,1357.05347365
101401030208,875.346195312
101401030209,973.64472333
101401030210,731.011926489
101401030211,720.781762665
101401030301,0.0
101401030302,1523.40476411
101401030303,803.957443935
101401030304,18.0139841921
101401030401,0.0
101401030402,1194.48282789
101401030403,374.512955749
101401030404,0.0
101401030405,34.0264145813
101401030406,979.649386393
101401030407,0.222394866494
101401040101,0.0
101401040102,0.889579403239
101401040103,6.21101588916e-07
101401040104,6.73420867565e-07
101401040105,4.89268626121
101401040106,1.79108022613e-07
101401040107,0.0
101401040201,0.667184600662
101401040202,0.0
101401040203,0.444789732787
101401040204,52.4851885957
101401040205,0.0
101401040206,0.0
101401040207,2.00155379915
101401040208,0.0
101401040301,0.0
101401040302,159.901909131
101401040303,0.0
101401040304,2.00155380119
101401040305,2.81733217618e-07
101401040306,0.0
101401040307,0.0
101401040308,1.33436919889
101401040309,0.0
101401040310,0.0
101401050101,45.5909476139
101401050102,150.78371928
101401050103,0.0
101401050104,16.0124304036
101401050105,434.337174058
101401050106,1.11197433317
101401050107,0.0
101401050108,0.222394866598
101401050201,0.0
101401050202,9.5629792751
101401050203,109.640669087
101401050204,20.6827225929
101401050205,198.8210105
101401050206,110.530248498
101401050301,242.4104046
101401050302,25.7978045579
101401050303,1.7791589323
101401050304,136.328053094
101401050305,0.0
101401050306,0.0
101401050401,0.0
101401050402,0.0
101401050403,0.0
101401050404,0.0
101401050405,0.0
101401050406,0.0
101401050407,28.021753201
101401050408,0.0
101401050409,0.0
101401050410,0.0
101401050501,0.0
101401050502,0.0
101401050503,3.78071272815
101401050504,969.641618289
101401050505,81.174126237
101401050506,20.2379328545
101401050507,71.8335419156
101402010101,4.67029219585
101402010102,2.70956642178e-09
101402010103,1.23619322283e-05
101402010104,4.7454078445e-05
101402010105,3.58212264281e-09
101402010106,0.0
101402010107,0.0
101402010108,0.0
101402010201,5.05803495917e-08
101402010202,2.38067634048e-07
101402010203,4.20267239416e-07
101402010204,1.39109668334e-07
101402010205,4.6702918694
101402010206,2.19787435877e-07
101402010207,0.0
101402010301,1.33436920051
101402010302,0.222394834159
101402010303,37.5847328122
101402010304,180.139849793
101402010401,73.8350902897
101402010402,20.0155339384
101402010403,0.222394855661
101402010404,0.889579465511
101402010405,159.012328558
101402010501,4.3954478135e-07
101402010502,8.30829865909e-06
101402010503,7.26404353951e-06
101402010504,0.0
101402010505,2.1694923739e-07
101402010506,7.34698191179e-08
101402010507,189.258007099
101402010601,0.0
101402010602,3.12893500715e-08
101402010603,0.667184759265
101402010701,0.0
101402010702,3.54495812378e-08
101402010801,0.222394881559
101402010802,1.36632644929e-08
101402010803,13.3436918976
101402010804,4.60430533612e-07
101402010805,0.0
101402010806,7.33902990918
101402010901,0.0
101402010902,0.0
101402010903,0.0
101402010904,0.0
101402011001,0.0
101402011002,0.0
101402011003,0.0
101402011101,0.0
101402011102,8.50611923636e-08
101402011103,0.0
101402011104,68.7200138617
101402011105,0.0
101402011106,0.0
101402011107,0.0
101402011201,0.0
101402011202,0.0
101402011203,0.0
101402011204,0.0
101402011205,0.0
101402011301,0.0
101402011302,0.0
101402011303,5.00861164016e-08
101402011304,0.0
101402011305,0.222395021843
101402011306,1.55676386171
101402011401,1.77915996943
101402011402,8.89579343378
101402011403,1.53089060942e-08
101402011404,5.33747698376
101402011405,0.444789726979
101402011406,0.0
101402011407,0.667184605775
101402011408,0.222394852541
101402011501,0.0
101402011502,0.0
101402011503,0.0
101402011601,0.44478965659
101402011602,1.23791014147e-07
101402011603,3.27076103418e-08
101402011604,0.0
101402011605,3.78071273065
101402011606,0.0
101402011607,0.0
101402011608,0.0
101402011701,7.40252963462e-06
101402011702,0.0
101402011703,0.0
101402011704,0.0
101402011705,2.13005544888e-08
101402011801,0.222394930434
101402011802,1.11197426284
101402011803,0.444789733102
101402011804,2.96425300082e-10
101402011805,0.0
101402011901,2.47569477295e-08
101402011902,0.0
101402011903,0.667184600064
101402012001,0.0
101402012002,0.0
101402012003,0.0
101402012004,8.33813833305e-07
101402012005,0.0
101402012006,0.0
101402012007,0.0
101402012008,0.0
101402012101,0.0
101402012102,0.0
101402012103,0.222394845243
101402012104,0.0
101402012105,0.0
101402012106,0.22239486617
101402012201,0.0
101402012202,0.0
101402012301,0.444789733067
101402012302,0.222394858947
101402012303,1.9948287785e-10
101402020101,4.6702922046
101402020102,21.1275120501
101402020103,12.0093228334
101402020104,4.44789682369
101402020105,5.10321054266e-07
101402020201,0.0
101402020202,0.0
101402020203,0.0
101402020204,0.0
101402020301,160.569093752
101402020302,0.0
101402020303,0.0
101402020304,0.0
101402020305,0.0
101402020401,0.0
101402020402,0.444789733698
101402020403,0.222394865809
101402020501,0.0
101402020502,0.0
101402020503,0.0
101402020504,0.0
101402020505,0.0
101402020601,6.89424055741
101402020602,0.222395197192
101402020603,0.0
101402020604,0.0
101402020605,21.7946965899
101402020701,0.0
101402020702,0.0
101402020703,0.0
101402020801,0.0
101402020802,0.0
101402020803,2.66873737547
101402020804,4.22550280441
101402020805,2.89113318019
101402020806,1.09707757019e-06
101402020807,0.0
101402020808,0.0
101402020901,1.57446516837e-06
101402020902,0.0
101402020903,0.0
101402020904,0.0
101402021001,0.0
101402021002,0.0
101402021003,0.0
101402021004,0.0
101402021005,0.0
101402021006,0.0
101402021007,0.0
101402021101,0.444789799891
101402021102,1.55676406428
101402021103,0.222394866679
101402021104,0.0
101402021201,0.0
101402021202,0.0
101402021203,0.0
101402021204,0.0
101402021205,0.0
101402021206,2.89113321151
101402021207,0.222394865489
101402021301,6.0046612882
101402021302,0.0
101402021303,13.7884818145
101402021304,0.0
101402021401,1.11197433445
101402021402,0.0
101402021403,0.0
101402021404,0.0
101402021405,0.222394866766
101402021406,0.0
101402021407,0.0
101402030101,7.91624326861e-08
101402030102,65.1616854856
101402030103,11.7869270907
101402030104,0.889579467538
101402030201,2.00155379731
101402030202,0.0
101402030203,0.0
101402030204,0.0
101402030205,0.0
101402030206,0.0
101402030207,0.0
101402030208,0.0
101402030209,0.0
101402030301,0.0
101402030302,0.0
101402030303,0.0
101402030304,0.0
101402030305,33.3592284091
101402030306,102.524033547
101402030307,0.0
101402030308,0.0
101402030309,0.0
101402030310,0.0
101402030311,0.0
101402030401,0.0
101402030402,0.0
101402030403,0.0
101402030404,0.0
101402030405,0.0
101402030406,0.0
101402030407,0.0
101402030408,0.0
101402030409,0.0
101402030501,0.0
101402030502,0.0
101402030503,0.0
101402030504,0.0
101402030505,0.0
101402030506,0.0
101402030601,0.0
101402030602,0.0
101402030603,0.0
101402030604,0.0
101402030605,0.0
101402030606,0.0
101402030607,0.0
101402030701,0.0
101402030702,0.0
101402030703,0.0
101402040101,0.0
101402040102,0.0
101402040103,0.0
101402040104,0.0
101402040105,0.0
101402040201,0.0
101402040202,0.0
101402040203,0.0
101402040204,0.0
101402040205,0.0
101402040301,0.0
101402040302,8.33689766984e-08
101402040303,10.4525586579
101402040304,0.0
101402040305,131.880155677
101402040306,32.4696503519
101402040401,0.0
101402040402,0.0
101402040403,0.0
101402040404,0.0
101402040405,0.0
101402040501,0.0
101402040502,0.0
101402040503,0.0
101402040504,0.0
101402040505,0.0
101402040601,0.0
101402040602,0.0
101402040603,0.0
101402040604,0.0
101402040605,0.0
101402040701,9.78537331918
101402040702,3.61660859229e-07
101402040703,0.0
101402040704,7.56142546299
101402040705,0.0
101402040801,0.0
101402040802,0.0
101402040803,0.0
101402040804,0.0
101402040805,0.0
101402040806,0.0
101402040807,0.0
101402040901,0.0
101402040902,0.0
101402040903,0.222394866306
101402040904,0.0
101402040905,0.0
101402041001,0.444789653963
101402041002,7.92974742582e-08
101402041003,0.0
101402041004,0.0
101402041005,0.0
101402041101,0.0
101402041102,0.0
101402041103,0.0
101402041201,0.0
101402041202,0.0
101402041203,0.0
101402041204,0.0
101402041205,0.0
101500010101,0.0
101500010102,0.0
101500010103,0.0
101500010104,0.0
101500010105,0.0
101500010106,0.0
101500010107,0.0
101500010108,0.0
101500010109,0.0
101500010110,0.0
101500010201,0.0
101500010202,0.0
101500010203,0.0
101500010204,0.0
101500010205,0.0
101500010206,0.0
101500010207,0.0
101500010301,0.0
101500010302,0.0
101500010303,0.0
101500010304,0.0
101500010305,0.0
101500020101,0.0
101500020102,0.0
101500020103,6.00466140091
101500020104,0.0
101500020105,135.883263421
101500020106,209.718359056
101500020201,0.0
101500020202,1.55676519568
101500020203,51.1508193383
101500020301,212.831887838
101500020302,3.11352840239
101500020303,67.8304306182
101500020304,3.33592299782
101500020305,0.222396563957
101500020306,20.6827225772
101500020307,128.766627715
101500020401,5.11508193168
101500020402,511.063395645
101500020403,589.346402007
101500020404,59.1570363265
101500020501,2.44634353527
101500020502,36.0279683258
101500020503,10.4525587774
101500020504,886.465932147
101500020505,168.575337668
101500020506,39.363898479
101500020507,0.889580027466
101500020601,428.55484028
101500020602,8.22861019013
101500020603,338.707367331
101500020604,202.379306623
101500020605,2.22394850274
101500020606,5.11508140552
101500020607,44.92376308
101500020608,115.422935778
101500030101,0.444789721044
101500030102,102.301638619
101500030103,0.667184609161
101500030104,125.430710686
101500030105,12.4541125235
101500030201,2861.77710619
101500030202,491.715035996
101500030203,3867.22433574
101500030204,2183.02800709
101500030301,365.839592951
101500030302,0.000204629361294
101500030303,11.3421388116
101500030304,248.4150439
101500030305,755.69754547
101500030306,988.76761433
101500030401,355.386996356
101500030402,1574.77804909
101500030403,915.154874761
101500030404,801.511099503
101500030405,0.0
101500030501,986.321233598
101500030502,762.147207389
101500030503,1909.03753459
101500030504,65.3840906865
101500030505,224.618815391
101500030506,0.0
101500030507,0.0
101500030508,2.00155379915
101500030509,0.0
101500030601,16.6796150272
101500030602,0.0
101500030603,0.889579467183
101500030701,0.0
101500030702,0.0
101500030703,0.0
101500030801,24.6858301787
101500030802,0.0
101500030803,25.5754096888
101500030804,0.0
101500030805,11.342138176
101500030806,83.6204698643
101500030807,203.713697688
101500030901,84.510049369
101500030902,139.886370971
101500030903,219.281338366
101500030904,4.44789733149
101500030905,205.048064292
101500031001,369.842676811
101500031002,334.481879408
101500031003,2.00155373826
101500031004,223.506840258
101500031005,0.444789716506
101500031006,34.24880941
101500031007,0.444790552546
101500031008,41.810234941
101500031009,53.1523747522
101500031101,0.0
101500031102,18.2363788054
101500031103,1.94057519788e-06
101500031104,0.0
101500031105,0.0
101500031106,204.603274623
101500031107,6.00466166703
101500031108,6.67184640836
101500031201,124.318730479
101500031202,50.2612398302
101500031203,129.433812272
101500031204,0.0
101500031205,0.667184599114
101500031206,104.303192724
101500031301,122.984361072
101500031302,0.222394865431
101500031303,67.1632493162
101500031304,4.67029219929
101500031305,3.93188030403e-08
101500031401,6.44945112727
101500031402,107.194325795
101500031403,12.8989022519
101500031404,0.0
101500031405,190.592400463
101500031501,0.0
101500031502,0.0
101500031601,3.94601501876e-06
101500031602,89.6251302206
101500031603,0.0
101500031604,0.0
101500031605,0.0
101500031606,0.0
101500031607,0.0
101500031608,0.0
101500031609,0.0
101500031701,0.0
101500031702,0.0
101500031703,0.0
101500031704,3.52720049221e-07
101500031705,17.1244043555
101500040101,0.0
101500040102,0.0
101500040103,0.0
101500040104,0.0
101500040105,0.0
101500040106,0.0
101500040107,0.0
101500040108,0.0
101500040109,0.0
101500040201,0.0
101500040202,0.0
101500040203,0.0
101500040204,72.5007264727
101500040205,0.444789729214
101500040301,21.3499071924
101500040302,0.0
101500040303,0.0
101500040304,0.0
101500040305,0.0
101500040306,0.0
101500040307,0.0
101500040401,0.0
101500040402,0.0
101500040403,0.0
101500040404,0.0
101500040405,0.0
101500040406,0.0
101500040407,0.0
101500040408,0.0
101500040409,0.0
101500040410,0.0
101500040501,0.0
101500040502,0.0
101500040503,2.66873838561
101500040601,0.0
101500040602,0.0
101500040603,0.0
101500040604,0.0
101500040605,0.0
101500040606,2.22394866699
101500040607,0.0
101500040608,0.0
101500040701,0.0
101500040702,0.0
101500040703,0.0
101500040801,0.0
101500040802,0.0
101500040803,0.0
101500040901,3.78071273139
101500040902,0.0
101500040903,0.0
101500040904,0.0
101500040905,0.0
101500040906,2.446343537
101500040907,0.0
101500040908,0.0
101500041001,0.0
101500041002,0.0
101500041003,0.0
101500041004,0.0
101500041005,0.0
101500041101,0.0
101500041102,0.0
101500041103,0.0
101500041104,0.0
101500041105,0.0
101500041106,0.0
101500041107,0.0
101500041108,0.0
101500041109,0.0
101500041110,0.0
101500041201,0.0
101500041202,0.0
101500041203,0.0
101500041204,0.0
101500041301,0.0
101500041302,0.0
101500041303,2.38549332902e-08
101500041304,0.0
101500041305,0.0
101500041306,0.0
101500041307,0.0
101500041308,0.0
101500041309,0.0
101500041401,0.0
101500041402,0.0
101500041403,0.0
101500041404,0.0
101500041501,0.0
101500041502,0.0
101500041503,0.0
101500041504,0.0
101500041505,2.75064128388e-07
101500041506,0.0
101500041507,0.0
101500041508,0.0
101500041509,0.0
101500041510,1.25115236089e-06
101500041511,0.0
101500041512,0.0
101500050101,0.0
101500050102,0.0
101500050103,0.0
101500050104,0.0
101500050105,0.0
101500050201,0.0
101500050202,0.0
101500050203,0.0
101500050301,0.0
101500050302,0.0
101500050303,0.0
101500050401,0.0
101500050402,0.0
101500050403,0.0
101500050404,0.0
101500050405,8.00621518825
101500050501,0.0
101500050502,0.0
101500050503,0.0
101500050504,0.0
101500050505,3.4442031683e-09
101500050506,0.0
101500060101,0.0
101500060102,0.0
101500060103,0.0
101500060104,0.0
101500060105,0.0
101500060106,0.0
101500060107,0.0
101500060201,1.10590355916e-08
101500060202,0.0
101500060203,0.0
101500060204,0.0
101500060205,0.0
101500060301,0.0
101500060302,0.0
101500060303,0.0
101500060304,0.0
101500060305,0.0
101500060401,0.0
101500060402,0.0
101500060403,0.0
101500060404,0.0
101500060405,0.0
101500060406,0.0
101500060407,0.0
101500060408,0.0
101500060501,4.12359809879e-10
101500060502,0.444789721624
