HUC_12,HUC12_Pop
110200020301,183.713933378
110200020302,40.4880215265
110200020303,87.3755799735
110200020304,56.2565020003
110200020305,297.35395804
110200020401,22473.183508
110200020402,105.433510217
110200020403,364.207545304
110200020404,1535.74209645
110200020405,1029.71388991
110200020406,250.667200121
110200020407,10252.6471808
110200020408,2796.22305432
110200020501,13.3696585841
110200020502,142.690629572
110200020503,1.93922304636
110200020504,7.8130060712
110200020505,252.315141219
110200020506,167.114111877
110200020507,59.151040906
110200020601,108.629577076
110200020602,83.7225744325
110200020603,2768.50027647
110200020701,97.7041890482
110200020702,0.0
110200020703,3.10135113119
110200020704,2988.26786124
110200020801,88.6342539841
110200020802,125.084883495
110200020803,289.325260772
110200020804,242.302040789
110200020805,13194.3870437
110200020901,1422.43516434
110200020902,1808.54067448
110200020903,19153.2461286
110200020904,61.4709856517
110200020905,60552.8667786
110200021001,761.312999981
110200021002,2788.48659539
110200021003,166.750586631
110200021004,179.472181373
110200021005,137.945955809
110200021006,123.121967437
110200021007,135.90552305
110200021101,50.5655372968
110200021102,167.723748505
110200021103,348.576403312
110200021104,167.834714161
110200021105,248.167933322
110200021106,107.794398752
110200021107,396.1172546
110200021201,1653.95038335
110200021202,21976.3183273
110200021203,326.145649873
110200021204,856.738596055
110200030101,314.86036509
110200030102,13696.2618233
110200030103,672.602075837
110200030104,5824.63047229
110200030105,28527.9503886
110200030106,51545.6046774
110200030107,120147.696235
110200030201,6238.74286566
110200030202,486.5390584
110200030203,855.026534264
110200030204,23386.7915604
110200030301,8900.6998644
110200030302,113518.131825
110200030303,100201.738035
110200030304,24572.5738508
110200030305,75064.7070149
110200030306,148.347380449
110200030307,1488.12079162
110200030308,4060.45972286
110200030401,166.416174466
110200030402,320.44089629
110200030403,293.893901045
110200030404,296.6200107
110200030405,41.6204733228
110200030406,299.510735761
110200030407,25694.6511519
110200040101,1878.60218492
110200040102,768.387983424
110200040103,372.406012523
110200040104,713.874250084
110200040105,3577.33381001
110200040201,1981.46348065
110200040202,877.985835581
110200040203,16004.1305195
110200040204,792.732636839
110200040205,206.081694623
110200040206,31.0469028419
110200040207,94.0686199512
110200040208,79.3477022887
110200040301,67.0383694353
110200040302,254.885337635
110200040303,5.57875202671
110200040304,215.500306561
110200040305,13.8638386788
110200040306,157.26413643
110200040307,0.236989831166
110200040308,0.547238333756
110200040309,1.13855901837
110200050101,74.8999163631
110200050102,70.3525705681
110200050103,9.77250429109
110200050104,5.59694378999
110200050105,3.04683859165
110200050201,11.8649649814
110200050202,49.3630387209
110200050203,38.8231096429
110200050204,61.958337985
110200050205,35.8012280558
110200050206,18.6848318567
110200050301,1106.06373356
110200050302,14.3899206571
110200050303,1.0018807231
110200050304,0.938736031958
110200050305,28.5020109914
110200050306,640.889400859
110200050307,120.977753941
110200050308,3066.78763779
110200050401,5.69645229663
110200050402,18.1842660768
110200050403,10.8988492362
110200050404,11.3449050198
110200050405,20.4632774239
110200050406,1841.63421348
110200050407,1295.16485091
110200050501,1.0000000213
110200050502,0.894943814863
110200050503,1.19784079776
110200050504,14.3594368347
110200050601,15.5567061715
110200050602,9.55740931846
110200050603,14.0126268229
110200050604,1.01494831
110200050605,0.555505589051
110200050606,0.486424115281
110200050607,6.37302789862
110200050608,2.23869492547
110200050609,3.17093815364
110200050610,14.6832916584
110200050611,553.201467262
110200050701,874.117711641
110200050702,0.0
110200050703,62.6509440069
110200050704,796.521381674
110200050705,5248.41020863
110200050801,4.09321699969
110200050802,2.3434194234
110200050803,1.52531505897
110200050804,2.46800415663
110200050805,157.693318197
110200050901,6.56876733736
110200050902,1638.03007847
110200050903,2092.17017764
110200050904,5539.28784891
110200050905,151.591892343
110200050906,34.9212007905
110200060101,0.612263237788
110200060102,1.07396561487
110200060103,48.4396615195
110200060104,15.5235979373
110200060105,0.0
110200060106,3.16694253041
110200060107,68.3642179319
110200060108,134.819327919
110200060201,21.6614824146
110200060202,12.0133200168
110200060203,38.8112573062
110200060204,34.2830264454
110200060205,132.720863882
110200060206,18.001622153
110200060207,12.532347255
110200060301,63.8924059223
110200060302,96.4526601526
110200060401,118.66069471
110200060402,50.1094632031
110200060403,6.1998112227
110200060404,24.7378975022
110200060405,92.6914075695
110200060406,940.768555316
110200060407,39.6937459246
110200060408,310.550243499
110200060409,74.470737813
110200060410,3437.36610122
110200060501,64.1319269219
110200060502,26.6350998367
110200060503,26.7858640224
110200060504,79.9771261565
110200060505,7.88261180681
110200060506,65.6499498067
110200060601,53.992222192
110200060602,267.300861165
110200060603,11.732647651
110200060701,4.42914968617
110200060702,4.85758962692
110200060703,12.2378998444
110200060801,50.1408984958
110200060802,10.21491456
110200060803,50.0278973348
110200060804,122.521590577
110200060805,45.0782581354
110200060806,69.7160129981
110200060901,1.77677178681
110200060902,13.5831388012
110200060903,4.85480250598
110200060904,0.99732570348
110200060905,142.43890074
110200060906,30.8888780279
110200060907,361.614639893
110200070101,35.4709310794
110200070102,39.1646869726
110200070103,42.8308556234
110200070104,90.0274568966
110200070105,19.9076340504
110200070106,635.484538582
110200070107,67.6699898893
110200070108,34.2430558318
110200070109,33.0688347903
110200070201,7.32753341051
110200070202,2.16271100392
110200070203,8.66570570047
110200070204,5.82233468291
110200070205,0.866446970443
110200070206,2.97744608095
110200070207,10.4874473337
110200070208,4.68221090337
110200070209,4.74302590307
110200070210,3.71207997218
110200070301,2.17758286224
110200070302,1.53683991861
110200070303,5.59635675003
110200070304,7.258984203
110200070305,9.01691912191
110200070306,2.19100563763
110200070401,2.16201231163
110200070402,2.31192322286
110200070403,14.0882778591
110200070404,5.85787444247
110200070405,3.37922454343
110200070406,135.801493421
110200080101,74.4261382199
110200080102,360.77270861
110200080103,239.879592644
110200080104,27.6369374036
110200080201,109.820409202
110200080202,415.534803557
110200080203,26.8955910067
110200080204,28.7534868659
110200080205,9.95375580367
110200080206,22.9457074739
110200080207,125.802555935
110200080208,37.2411116313
110200080209,16.5750522715
110200080210,33.5854529709
110200080301,12.2107897095
110200080302,39.441340506
110200080303,244.302530502
110200080304,25.2961348444
110200080305,3.73239066244
110200080306,3.0506164993
110200080307,621.652796342
110200080308,311.980154372
110200080309,9.67312644406
110200080310,6.95716838618
110200080311,7.47803443907
110200080312,2.88146649181
110200080313,9.73322151426
110200080401,4.1669660216
110200080402,5.63748426254
110200080403,1.03911905796
110200080404,4.27390236243
110200080405,6.41519467135
110200080406,103.720270429
110200080501,562.726093878
110200080502,0.593813205996
110200080503,2.38546810644
110200080504,222.650717264
110200090101,7.58070819262
110200090102,14.9465690334
110200090103,2.20291176853
110200090104,19.6685188482
110200090105,2.41499072359
110200090106,3.61133784849
110200090201,39.9792149585
110200090202,57.5184973536
110200090203,11.6297464643
110200090204,6.03511342611
110200090205,1.44441268719
110200090206,2.37802746021
110200090301,3.7857151953
110200090302,9.47260431403
110200090303,3.52776591345
110200090304,42.1299753277
110200090401,8.03391082389
110200090402,2.05375339828
110200090403,1.06608004698
110200090404,6.36028001358
110200090405,6.45648757129
110200090406,6.02842582391
110200090407,6.44532733719
110200090501,2.68004452938
110200090502,15.4148729794
110200090503,2.29405364157
110200090504,3.56826819808
110200090505,4.52828130806
110200090506,4.66214809538
110200090507,4.65741530289
110200090601,2.38380564124
110200090602,2.61169192679
110200090603,9.41506660273
110200090701,4479.17656624
110200090702,31.0869844316
110200090703,18.0133187188
110200090704,669.938796413
110200090801,1.00064484781
110200090802,3.44109754729
110200090803,1.11058468043
110200090804,5.35601366638
110200090805,15.7443102967
110200090901,2.2984623038
110200090902,1.08213128591
110200090903,3.18615372135
110200090904,4.00544799189
110200090905,0.0441153330248
110200090906,15.1060871668
110200091001,295.386577676
110200091002,84.6936250959
110200091003,75.6906126547
110200091004,0.430831925958
110200091005,1.55723697655
110200091006,9.53192570078
110200091007,35.7156003838
110200091008,248.437475824
110200091101,9.79310528062
110200091102,2.74573107051
110200091103,68.4966108803
110200091104,10.2686461985
110200091105,7.27028408103
110200091106,5.04099480539
110200091107,9.8133306522
110200091201,204.713117401
110200091202,33.8393546708
110200091203,1.96974383863
110200091204,538.192855113
110200091205,2.07629684135
110200091301,3.21192693456
110200091302,1.62156554111
110200091303,4.28938205015
110200091304,13.7147442985
110200091305,1.54714589402
110200091306,40.5741749099
110200091401,778.501990818
110200091402,33.9352572394
110200091403,443.604889195
110200091404,1.0564955716
110200091405,2267.1416282
110200091406,6563.51466215
110200091501,0.672018867641
110200091502,52.4379066806
110200091503,2.47134744317
110200091504,36.4210482588
110200091505,251.783579456
110200091601,0.723003280464
110200091602,3.37851937549
110200091603,0.695168878316
110200091604,0.023121997212
110200091605,94.031170318
110200091701,105.374808557
110200091702,27.9786280091
110200091703,33.2723372897
110200091704,3.15304185697
110200091705,656.138238741
110200091801,24.5203189523
110200091802,17.7723679725
110200091803,24.5037725158
110200091804,805.32725859
110200091901,6.38699916574
110200091902,196.220053013
110200100101,9.23540106669
110200100102,9.94899783776
110200100103,22.8113343922
110200100104,146.691035245
110200100105,8.62695709952
110200100106,7.12053914509
110200100107,14.9533167916
110200100108,243.57811535
110200100201,0.403625327068
110200100202,2.92999012023
110200100203,3.22616098626
110200100204,177.110006528
110200100205,97.3525808055
110200100206,9.27557599486
110200100207,246.646872581
110200100301,150.21062795
110200100302,231.355373953
110200100303,7.51993962162
110200100304,3.08291271673
110200100305,15.688290975
110200100306,5.22197427025
110200100307,79.2071778081
110200100308,232.22263457
110200100401,104.468882556
110200100402,358.349319106
110200100501,117.401072474
110200100502,68.2358747425
110200100503,46.9785631949
110200100504,143.224487474
110200100601,9776.55874964
110200100602,61.7887680082
110200100603,377.385458987
110200100604,398.609115823
110200100605,146.207680863
110200100606,42.7914682325
110200100607,13.7439030808
110200100608,12.6136328645
110200100609,425.538847428
110200100701,9.98183851643
110200100702,5.77981340386
110200100703,6.74437741127
110200100704,1.52307899468
110200100705,5.85667738096
110200100706,0.375086397078
110200100707,3.31578708436
110200100801,8.86666392897
110200100802,30.1897440808
110200100803,7.95736471784
110200100804,0.593627041342
110200100901,3.59360468522
110200100902,2.06855966157
110200101001,11.5112615242
110200101002,11.3983547516
110200101003,17.3553439535
110200101004,0.0
110200101005,1.18486078074
110200101101,4.29777244416
110200101102,0.487565675402
110200101103,0.0
110200101104,22.2287719357
110200101105,4.08938446749
110200101106,0.374287851373
110200101107,0.488739270154
110200101201,0.0
110200101202,0.0
110200101301,0.472936840993
110200101302,0.712552550251
110200101303,0.82059178736
110200101304,0.82663456573
110200101401,8.65346183435
110200101402,4.29583258333
110200101501,7.35810353805
110200101502,4.31993339855
110200101503,80.956538287
110200101504,3.57950146049
110200101505,0.761225310948
110200101506,0.308021139962
110200101507,6.63549398817
110200101508,5.65818361273
110200101509,4.86101678981
110200101510,5.19992700494
110200101601,0.0524302504073
110200101602,0.0
110200101603,0.305940372826
110200101604,0.375169185214
110200101701,6.86521032447
110200101702,8.98788180346
110200101703,3.30590124644
110200101704,3.33055761419
110200101705,3.79979717407
110200101706,7.74992505811
110200101707,4.82442925286
110200101708,3.63187226605
110200101709,2.43155363897
110200101801,1.16652806093
110200101802,3.57109655122
110200101803,1.56569609005
110200101804,2.27121281425
110200101805,2.15511521468
110200101806,11.7991439872
110200101807,31.723507433
110200101901,12.0887054407
110200101902,15.1669931024
110200101903,15.749861787
110200101904,213.515882553
110200110101,338.252346734
110200110102,1035.44147562
110200110103,972.727802772
110200110104,73.2811534846
110200110105,24.8059982651
110200110106,89.1396952686
110200110201,18.5242723295
110200110202,1604.64397916
110200110203,46.3269087958
110200110204,525.264353745
110200110301,25.9365738882
110200110302,22.85659395
110200110303,343.597971373
110200110304,1334.90630062
110200110401,7.7761888371
110200110402,1.90032092958
110200110403,25.51268041
110200110404,5.52305430493
110200110405,8.48344318584
110200110406,1.44691332558
110200110407,15.4212850881
110200110501,11.3386782333
110200110502,4.96663652065
110200110503,9.944632738
110200110504,5.70325822965
110200110505,7.31784130986
110200110506,202.269821274
110200110601,1.86092020313
110200110602,3.19637149198
110200110603,2.17187318513
110200110604,20.7618341245
110200110605,9.13399572315
110200110701,11.5211115892
110200110702,18.2283088902
110200110703,10.9334536903
110200110704,1.27316445312
110200110705,3.12161677027
110200110706,3.93935715697
110200110707,4.90737689727
110200110708,53.0767828738
110200110709,11.4324069261
110200110801,11.9214523977
110200110802,10.8964942255
110200110803,8.27107577557
110200110901,42.000757504
110200110902,10.7759312117
110200110903,10.5641012778
110200110904,27.6079422513
110200120101,18.3304664723
110200120102,119.375116101
110200120103,14.5882188171
110200120104,11.2374111086
110200120201,52.5185004586
110200120202,14.0246829898
110200120203,21.3908917673
110200120204,200.461105897
110200120205,17.1570998538
110200120206,19.569140076
110200120207,16.8499437594
110200120208,16.0597299273
110200120301,31.723393601
110200120302,45.3051089278
110200120303,70.9464409141
110200120304,17.2830931795
110200120305,15.2154696734
110200120401,35.6106829896
110200120402,12.4014282066
110200120403,8.63167723814
110200120404,8.96883102096
110200120405,9.65219231173
110200120406,4.33074263498
110200120501,18.6834091825
110200120502,4.84104208096
110200120503,7.57294350456
110200120504,5.28640837107
110200120505,3.69870841783
110200120601,32.5669860043
110200120602,48.7438672722
110200120603,35.8384284283
110200120604,35.2562777803
110200130101,4.39299792169
110200130102,8.89456859273
110200130103,4.89174512986
110200130104,9.48111928028
110200130105,5.14444640733
110200130106,5.41074373307
110200130107,10.982623718
110200130201,12.5661460815
110200130202,4.81311458431
110200130203,2.92906280738
110200130204,1.5125396587
110200130205,12.5808487886
110200130301,2.0805177742
110200130302,1.58273203965
110200130303,2.98353273677
110200130304,4.22629224252
110200130305,5.55250373475
110200130306,8.25814403078
110200130401,4.82641077681
110200130402,15.5158867181
110200130403,6.51313074752
110200130405,7.87688989788
110200130406,6.25769188355
110300010101,114.875356376
110300010102,54.4166887855
110300010103,7.28880610976
110300010104,13.9799939666
110300010105,70.6220636577
110300010201,10.5073784769
110300010202,1355.75201982
110300010203,26.6090731267
110300010204,17.7934053941
110300010205,750.686793994
110300010206,30.2886176706
110300010207,25.9546998627
110300010208,84.7867837511
110300010301,1.14641894042
110300010302,14.8322260107
110300010303,6.95608114013
110300010304,6.89775947898
110300010305,13.8476322039
110300010306,39.037713658
110300010307,21.2359940568
110300010308,33.5902914919
110300010401,14.008137927
110300010402,15.6228075601
110300010403,45.6284148393
110300010404,30.8661445326
110300010405,121.067845835
110300010406,2384.7097862
110300010501,14.2158977532
110300010502,10.3730255995
110300010503,6.44939929588
110300010504,16.8164405433
110300010505,8.69650197432
110300010506,15.8897017034
110300010601,26.0310305757
110300010602,9.43657974776
110300010603,37.9831712501
110300010604,102.057062588
110300010605,34.872096714
110300010701,57.6773989881
110300010702,40.0207069323
110300010703,428.287015638
110300010704,146.010555736
110300010705,37.981648022
110300010706,270.343207495
110300010801,22.7079965709
110300010802,97.9223783321
110300010803,1622.22869066
110300010804,239.617683243
110300010805,23705.5998482
110300010806,9113.88558245
110300020101,8.52818076446
110300020102,7.69572741618
110300020103,8.67184053746
110300020104,3.55421639177
110300020105,12.628809435
110300020106,11.4483862816
110300020107,2.69005509032
110300020108,921.315143641
110300020201,9.59327789244
110300020202,37.8116944491
110300020203,21.9299956196
110300020204,23.9091365518
110300020205,44.7263636171
110300020206,31.5425521978
110300020207,17.1316236754
110300020208,5.7872764003
110300020301,123.742701426
110300020302,26.894235292
110300020303,49.9279211865
110300020304,29.3314197756
110300020305,32.7109673496
110300020401,3.58629704832
110300020402,20.4349132808
110300020403,12.0249815058
110300020404,8.19972445675
110300020405,24.9198156197
110300020501,1621.23731944
110300020502,47.2879016641
110300020503,38.3264125454
110300020504,21.8388719626
110300020505,168.072149665
110300020506,889.924100411
110300020507,3300.81367429
110300030101,810.888508385
110300030102,208.658782945
110300030103,22.8712914897
110300030104,79.0292443859
110300030105,312.300530994
110300030106,60.0581488349
110300030107,94.9239354216
110300030108,255.145860163
110300030201,94.2469284412
110300030202,223.292422543
110300030203,142.006470943
110300030204,73.5685297725
110300030205,106.406745028
110300030206,157.669466537
110300030207,132.342739002
110300030208,97.0064207974
110300030209,190.513994438
110300030301,285.4843289
110300030302,2545.52423952
110300030303,87.351114884
110300030304,170.198685002
110300030305,15218.9505449
110300040101,250.325367937
110300040102,70.4209065073
110300040103,63.0905030758
110300040104,37.5303364457
110300040105,95.4087478256
110300040106,9898.5121284
110300040107,220.097282065
110300040201,125.982696128
110300040202,69.5708847438
110300040203,820.688945178
110300040204,70.7200266521
110300040301,99.7626037469
110300040302,198.332529828
110300040303,30.9922068686
110300040304,1658.431074
110300040305,75.1907905302
110300040401,237.111127463
110300040402,13.2774447949
110300040403,4.70287210424
110300040404,37.2266014498
110300040405,47.8999685247
110300040406,549.823342023
110300040407,293.279408835
110300040501,113.517045511
110300040502,191.587118479
110300040503,713.84424529
110300040601,106.441477094
110300040602,38.1699265057
110300040603,62.7013515252
110300040604,1876.39509982
110300040605,39.6256334681
110300040606,2151.37881668
110300040607,168.007898591
110300040608,115.472205885
110300040701,144.755313028
110300040702,660.964267652
110300040703,51.4837753642
110300040704,117.724948726
110300040705,370.099263214
110300040706,2880.65875916
110300040707,268.430960954
110300040708,109.493975301
110300050101,68.3283796445
110300050102,49.0602216689
110300050103,17.3082457076
110300050104,112.992376435
110300050105,43.1213343085
110300050201,31.5777047543
110300050202,15.2970058516
110300050203,12.1857684247
110300050204,23.701154457
110300050205,18.6600015459
110300050301,31.6423932086
110300050302,12.9441723974
110300050303,19.662585269
110300050304,18.2437601845
110300050305,64.0017151613
110300050306,50.1964298608
110300050307,23.044427825
110300050401,8.49769923817
110300050402,16.8279492001
110300050403,22.8643552335
110300050404,10.5252043805
110300050405,11.6463846918
110300050406,15.9102443018
110300050407,15.0614566746
110300050408,21.3238815446
110300050409,28.5653316179
110300050410,13.82071972
110300050501,35.8535075325
110300050502,47.3719896131
110300050503,38.1019233284
110300050504,20.1767156163
110300050601,21.8639770318
110300050602,184.786546712
110300050603,55.4701560825
110300050604,73.2685052586
110300050701,40.4703854443
110300050702,176.705741123
110300050703,137.791613751
110300050704,48.6706283508
110300050705,1412.20874634
110300060101,77.4765982271
110300060102,35.7158828412
110300060103,61.7062305436
110300060104,31.2311481014
110300060105,31.0836377258
110300060201,56.446238785
110300060202,75.2148400033
110300060203,5053.37378751
110300060204,90.5969224969
110300060205,226.021286364
110300060206,34.23986892
110300060207,50.3726945841
110300060208,34.907601887
110300060301,22.7125159181
110300060302,73.0087963634
110300060303,1001.14214139
110300060304,265.93604771
110300060305,33.6865129547
110300060306,35.1461875346
110300060307,62.2743986547
110300070101,68.9541603906
110300070102,48.767434363
110300070103,33.4762838504
110300070104,64.6025478593
110300070105,263.41831624
110300070106,38.6685307315
110300070107,29.7207242752
110300070201,522.726113717
110300070202,621.572433283
110300070203,8.51766919388
110300070204,26.85758076
110300070205,15.6476152009
110300070206,39.4507301895
110300070207,49.3948706214
110300070301,20.3276316611
110300070302,19.7966775468
110300070303,211.435379616
110300070304,12.2932328779
110300070305,15.4839023135
110300070306,39.0405444481
110300070307,1503.64367645
110300080101,66.6087498467
110300080102,59.6919012011
110300080103,31.3939593834
110300080104,30.2789000574
110300080105,358.274819276
110300080106,60.7871887778
110300080107,26.0503725542
110300080108,101.892088829
110300080201,39.4370208005
110300080202,31.8789138245
110300080203,56.0231166769
110300080204,204.665305595
110300080205,1442.75387199
110300080206,299.667974027
110300080207,114.577310144
110300080301,37.1399984872
110300080302,221.946583974
110300080303,308.108714646
110300080304,908.585007823
110300080305,1465.04696557
110300080306,15083.9657409
110300090101,103.46943307
110300090102,862.13646736
110300090103,323.206600695
110300090104,34.4670966656
110300090105,99.3788042956
110300090106,110.390986676
110300090107,889.577626447
110300090201,31.2868350658
110300090202,92.3204297102
110300090203,35.1770230872
110300090204,35.9959016549
110300090205,33.3872786327
110300090206,80.2424646565
110300090207,193.343208011
110300090301,49.0955005717
110300090302,13.4292751582
110300090303,35.8703752134
110300090304,129.884281915
110300090305,65.6057765015
110300090306,593.57047132
110300090307,48.2068768195
110300090308,1259.77831342
110300090401,20.8829283499
110300090402,262.459849171
110300090403,133.674182225
110300090404,49.7796423529
110300090405,25.2772510312
110300090406,2.65430314094
110300090407,7.99553354748
110300100101,70.352639491
110300100102,95.5278119006
110300100103,52.353341586
110300100104,134.317468208
110300100105,180.759072753
110300100106,204.533586287
110300100107,340.5082553
110300100108,1078.72344741
110300100201,3379.17007656
110300100202,676.348333981
110300100203,2543.58236337
110300100204,542.376653663
110300100205,313.696923619
110300100206,906.19186053
110300100207,1104.62512756
110300100208,11490.5177834
110300110101,141.011997104
110300110102,2788.10155702
110300110103,236.393359749
110300110104,557.674399806
110300110105,253.071741272
110300110106,792.894472081
110300110107,131.375559341
110300110201,90.3136173088
110300110202,546.64558141
110300110203,402.592976572
110300110204,55.8074291711
110300110205,182.736674776
110300110206,645.610285687
110300110301,109.19153858
110300110302,3830.83532575
110300110303,62.8628152633
110300110304,294.988413483
110300110305,184.6485487
110300110306,2945.74545299
110300110307,1388.40226909
110300110308,31461.8542849
110300120101,377.912228963
110300120102,764.037528132
110300120103,307.973540145
110300120104,113.002135165
110300120105,437.49736375
110300120106,2240.14274133
110300120107,2029.87790748
110300120201,181.434513219
110300120202,192.74871704
110300120203,1864.41701071
110300120204,13785.8573552
110300120205,380.121820931
110300120206,1345.57732057
110300120207,452.72967371
110300120208,294.759861905
110300120209,321.700186122
110300120301,967.311630866
110300120302,1752.50082709
110300120303,628.870375567
110300120304,12866.6213437
110300120305,965.561881275
110300120306,624.576682795
110300120307,2140.79206735
110300120401,598.197657073
110300120402,463.711623261
110300120403,2177.88149554
110300120404,3421.41426626
110300120405,1389.78702143
110300120406,20886.0591409
110300120407,1106.66220619
110300120408,2511.39961714
110300120501,13916.0798443
110300120502,30970.1559383
110300130101,150966.362571
110300130102,4021.11033259
110300130103,54570.978134
110300130104,14153.8548223
110300130105,39443.7124211
110300130106,91589.4306841
110300130201,2072.46619466
110300130202,217.606829274
110300130203,5415.13542325
110300130204,3413.69495141
110300130205,204.712626287
110300130206,193.985401653
110300130301,24870.2782293
110300130302,12838.2356762
110300130303,6318.7575731
110300130304,1256.8733459
110300130305,1653.64156095
110300130306,239.507731287
110300130307,368.477288908
110300130308,557.811541843
110300130309,2236.55080056
110300140101,647.53748304
110300140102,71.0467733085
110300140103,98.7057099392
110300140104,70.0632762148
110300140105,71.61217596
110300140106,1181.20650293
110300140107,122.289499702
110300140108,502.929921854
110300140109,809.805715434
110300140201,234.502321657
110300140202,489.905352274
110300140203,129.637596144
110300140204,157.030931325
110300140205,137.978249265
110300140301,93.4368509067
110300140302,906.789609255
110300140303,246.991421371
110300140304,258.706826903
110300140305,608.618492603
110300140306,545.144970591
110300140307,2854.76993148
110300150101,34.5927746889
110300150102,256.828544786
110300150103,148.135931569
110300150104,6772.5266933
110300150105,1026.89714297
110300150106,169.181210133
110300150107,53.2410988126
110300150108,70.9766798347
110300150109,574.47949945
110300150201,188.483672539
110300150202,922.458390902
110300150203,380.349190395
110300150301,110.112087087
110300150302,90.2223041049
110300150303,3696.6782045
110300150304,191.019753446
110300150305,100.53214919
110300150306,776.875688701
110300160101,714.805820525
110300160102,2741.78847342
110300160103,585.967654727
110300160104,774.343679047
110300160105,3285.66474482
110300160201,2545.2308901
110300160202,822.993240072
110300160203,2526.65839137
110300170101,542.032163788
110300170102,1083.09763882
110300170103,487.565349166
110300170104,1650.77737512
110300170201,455.16663038
110300170202,227.287413969
110300170203,482.91682668
110300170204,742.04242572
110300170205,236.356816977
110300170206,702.875105218
110300170207,8974.23596183
110300170208,2807.2307657
110300170301,289.201522682
110300170302,85.141204463
110300170303,108.53374292
110300170304,90.7455278117
110300170305,433.759494692
110300170306,31.7868596998
110300170307,1774.86044313
110300170401,119.712911607
110300170402,3818.48733117
110300170403,10754.3566241
110300170404,5482.92737754
110300180101,32941.9959689
110300180102,7116.78614663
110300180103,747.16719863
110300180201,202.681358223
110300180202,108.594142109
110300180203,1569.0937072
110300180204,95.3847212984
110300180205,205.363649201
110300180206,436.879595878
110300180301,468.53226589
110300180302,5275.50265652
110300180303,2848.51541246
110300180304,192.207882886
110300180305,91.5417992322
110300180306,336.623328735
110300180307,2008.81718745
110300180401,765.460669415
110300180402,106.215986199
110300180403,174.805542234
110300180404,440.461685285
110300180405,4240.90602684
110300180406,1777.08946768
110300180407,8373.56213059
110300180408,313.964383611
110300180409,12112.9486343
110400010101,6.60937836936
110400010102,74.589725581
110400010103,27.5191006045
110400010201,7.08717420131
110400010202,9.13156010809
110400010203,79.5835299508
110400010301,5.31965090209
110400010302,4.70529762671
110400010303,1.86324355677
110400010304,2.55124148337
110400010305,2.49596248445
110400010401,11.2237012072
110400010402,2.93876459516
110400010403,6.70184555937
110400010404,1.47074000907
110400010405,3.55606526856
110400010406,2.84818057829
110400010501,4.70342439433
110400010502,2.64576615233
110400010503,7.49644137717
110400010504,2.5321736269
110400010601,3.21141251098
110400010602,5.14245981162
110400010603,2.01033241124
110400010604,1.15907876136
110400010605,10.7344172966
110400010701,2.38366503901
110400010702,4.73787237068
110400010703,5.54334549257
110400010704,2.92685573375
110400010705,2.47409180143
110400010801,5.4618560974
110400010802,6.6692427598
110400010803,2.11156779717
110400010804,11.2683541321
110400010805,80.6239299953
110400010806,6.41144829697
110400010807,4.11387557915
110400010901,5.31945355556
110400010902,11.2614055913
110400010903,19.7522372701
110400010904,5.01010528423
110400010905,4.93326293414
110400010906,5.18546563672
110400010907,1.08664204592
110400010908,2.34435780025
110400011001,0.554813309976
110400011002,8.78009051329
110400011003,4.15601542369
110400011004,5.2008160952
110400011005,4.00500662964
110400011006,27.0681790586
110400020101,26.8554370093
110400020102,9.04450742347
110400020103,7.21140679405
110400020201,7.92744461482
110400020202,5.20243187649
110400020203,4.86906926415
110400020204,2.10994858718
110400020205,2.72980891355
110400020206,0.262054072595
110400020207,5.90230641864
110400020208,2.77287975105
110400020209,4.63594809084
110400020210,3.41607864612
110400020211,2.05543923685
110400020212,7.73409588736
110400020301,6.47262815588
110400020302,6.44932912877
110400020303,4.67135016371
110400020401,2.81894858483
110400020402,4.22907183533
110400020403,15.0710725972
110400020404,3.80853497343
110400020405,2.1593747192
110400020406,1.81181594266
110400020407,1.35262510558
110400020408,7.56073620541
110400020501,21.4746029418
110400020502,5.18582163069
110400020503,18.2359104748
110400020504,9.54174665571
110400020505,14.2060660996
110400020506,12.7487888513
110400020507,7.0745912128
110400020508,7.37159190705
110400020601,17.56718136
110400020602,16.7860352046
110400020603,505.767347195
110400020604,17.1765613988
110400020605,1800.01278898
110400020606,25.2438756616
110400020701,32.0201563248
110400020702,54.3109471911
110400020703,65.086493051
110400020704,59.1896293388
110400020705,71.3174612784
110400020706,498.124229467
110400030101,25.4895594105
110400030102,14.2377779889
110400030103,144.821714583
110400030104,45.5162504292
110400030105,26.6686988413
110400030106,15.1636095906
110400030201,8.62864873602
110400030202,5.86078471189
110400030203,29.435431018
110400030204,7.25197577165
110400030205,77.049785972
110400030301,17.975809879
110400030302,52.1036226114
110400030303,24.6403775263
110400030304,2.79661649881
110400030305,8.10993451555
110400030306,9.13850288094
110400030307,54.7159012885
110400030308,30.3873546042
110400030401,340.512675577
110400030402,3358.75958873
110400030403,121.674949847
110400030404,145.756860029
110400030405,105.029575623
110400040101,16.6293759248
110400040102,13.8345424311
110400040103,36.0482635803
110400040104,27.0164467511
110400040201,147.952003548
110400040202,19.5244443392
110400040301,32.7007848569
110400040302,8.39877592695
110400040303,655.377340854
110400040401,18.8852760261
110400040402,11.7548933917
110400040403,19.2302968478
110400040404,16.8700298153
110400040405,9.81857753347
110400040406,21.4213551013
110400040407,8.26674444854
110400040408,25.8747345644
110400050101,6.77033826551
110400050102,55.5403176944
110400050103,1361.32025194
110400050104,378.019385112
