HUC_12,Terrestrial_Acres,Rare_Acres,Protected_Rare_Acres,Percent_of_HUC_Rare,Percent_Rare_Area_Protected
110200060901,11374,0.0,None,0.0,None
110200060902,35805,0.0,None,0.0,None
110200060903,30130,0.0,None,0.0,None
110200060904,16632,0.0,None,0.0,None
110200060905,21430,0.0,None,0.0,None
110200060906,22582,0.0,None,0.0,None
110200060907,28194,0.0,None,0.0,None
110200070101,20241,0.0,None,0.0,None
110200070102,17546,0.0,None,0.0,None
110200070103,17650,0.0,None,0.0,None
110200070104,16690,0.0,None,0.0,None
110200070105,11833,0.0,None,0.0,None
110200070106,17215,0.0,None,0.0,None
110200070107,27069,0.0,None,0.0,None
110200070108,13394,0.0,None,0.0,None
110200070109,21425,0.0,None,0.0,None
110200070201,24491,0.0,None,0.0,None
110200070202,22944,0.0,None,0.0,None
110200070203,26784,0.0,None,0.0,None
110200070204,29109,0.0,None,0.0,None
110200070205,16411,0.0,None,0.0,None
110200070206,22865,0.0,None,0.0,None
110200070207,29080,0.0,None,0.0,None
110200070208,13383,0.0,None,0.0,None
110200070209,10531,0.0,None,0.0,None
110200070210,18453,0.0,None,0.0,None
110200070301,29222,0.0,None,0.0,None
110200070302,23350,0.0,None,0.0,None
110200070303,16205,0.0,None,0.0,None
110200070304,33687,0.0,None,0.0,None
110200070305,36528,0.0,None,0.0,None
110200070306,26855,0.0,None,0.0,None
110200070401,13705,0.0,None,0.0,None
110200070402,15391,0.0,None,0.0,None
110200070403,32018,0.0,None,0.0,None
110200070404,29026,0.0,None,0.0,None
110200070405,32001,0.0,None,0.0,None
110200070406,23452,0.0,None,0.0,None
110200080101,19470,9.340546068,0.0,0.0479740424653,0.0
110200080102,34418,10.230121884,0.0,0.0297231735836,0.0
110200080103,33345,11.786879562,0.0,0.0353482667926,0.0
110200080104,24451,0.0,None,0.0,None
110200080201,10155,7.561394436,0.0,0.0744598171935,0.0
110200080202,30014,37.139790318,0.0,0.123741555001,0.0
110200080203,10148,0.0,None,0.0,None
110200080204,20055,0.0,None,0.0,None
110200080205,18024,0.0,None,0.0,None
110200080206,16084,0.0,None,0.0,None
110200080207,21667,35.58303264,0.0,0.164226854848,0.0
110200080208,29837,8.89575816,0.0,0.0298145194222,0.0
110200080209,23346,0.0,None,0.0,None
110200080210,41323,0.0,None,0.0,None
110200080301,10132,0.0,None,0.0,None
110200080302,17200,0.0,None,0.0,None
110200080303,31331,0.0,None,0.0,None
110200080304,32355,0.0,None,0.0,None
110200080305,10834,0.0,None,0.0,None
110200080306,31102,0.0,None,0.0,None
110200080307,32856,2.891121402,0.0,0.00879937120161,0.0
110200080308,29430,0.0,None,0.0,None
110200080309,21312,0.0,None,0.0,None
110200080310,16461,0.0,None,0.0,None
110200080311,27795,0.0,None,0.0,None
110200080312,20257,0.0,None,0.0,None
110200080313,25828,0.0,None,0.0,None
110200080401,14571,51.373003374,0.0,0.352570196788,0.0
110200080402,23939,4.670273034,0.0,0.0195090564936,0.0
110200080403,10860,0.0,None,0.0,None
110200080404,16592,0.0,None,0.0,None
110200080405,27531,0.0,None,0.0,None
110200080406,33484,0.889575816,0.0,0.00265671907777,0.0
110200080501,29354,0.0,None,0.0,None
110200080502,27683,2.891121402,0.0,0.0104436708521,0.0
110200080503,47744,0.0,None,0.0,None
110200080504,35781,0.0,None,0.0,None
110200090101,11155,13.788425148,0.0,0.123607576405,0.0
110200090102,32726,5.782242804,0.0,0.0176686512375,0.0
110200090103,21688,4.44787908,0.0,0.0205084797123,0.0
110200090104,19886,0.0,None,0.0,None
110200090105,9716,0.0,None,0.0,None
110200090106,32812,0.0,None,0.0,None
110200090201,27080,0.0,None,0.0,None
110200090202,15326,0.0,None,0.0,None
110200090203,32077,0.0,None,0.0,None
110200090204,29609,0.0,None,0.0,None
110200090205,23619,0.0,None,0.0,None
110200090206,30200,3.558303264,0.0,0.0117824611391,0.0
110200090301,28289,0.0,None,0.0,None
110200090302,53272,0.0,None,0.0,None
110200090303,35652,0.0,None,0.0,None
110200090304,36845,5.55984885,0.0,0.0150898326774,0.0
110200090401,14875,0.0,None,0.0,None
110200090402,10478,0.0,None,0.0,None
110200090403,9018,0.0,None,0.0,None
110200090404,17639,0.0,None,0.0,None
110200090405,13704,0.0,None,0.0,None
110200090406,23563,0.0,None,0.0,None
110200090407,17581,0.0,None,0.0,None
110200090501,17653,0.0,None,0.0,None
110200090502,37188,0.0,None,0.0,None
110200090503,10017,0.0,None,0.0,None
110200090504,17550,0.0,None,0.0,None
110200090505,11808,0.0,None,0.0,None
110200090506,15686,0.0,None,0.0,None
110200090507,15604,0.0,None,0.0,None
110200090601,14299,0.0,None,0.0,None
110200090602,15691,0.0,None,0.0,None
110200090603,45569,0.0,None,0.0,None
110200090701,39088,0.0,None,0.0,None
110200090702,20007,0.0,None,0.0,None
110200090703,54208,0.0,None,0.0,None
110200090704,46844,0.0,None,0.0,None
110200090801,13006,0.889575816,0.0,0.00683973409196,0.0
110200090802,17206,0.0,None,0.0,None
110200090803,12317,0.0,None,0.0,None
110200090804,34057,0.0,None,0.0,None
110200090805,34580,0.0,None,0.0,None
110200090901,21356,0.0,None,0.0,None
110200090902,10274,0.0,None,0.0,None
110200090903,21142,0.0,None,0.0,None
110200090904,18093,0.0,None,0.0,None
110200090905,21468,2.22393954,0.0,0.010359323365,0.0
110200090906,32185,0.0,None,0.0,None
110200091001,38236,0.889575816,0.0,0.00232653995188,0.0
110200091002,20075,1.334363724,0.0,0.0066468927721,0.0
110200091003,12879,0.0,None,0.0,None
110200091004,12243,0.0,None,0.0,None
110200091005,9486,0.0,None,0.0,None
110200091006,22485,1.11196977,0.0,0.00494538478986,0.0
110200091007,7529,0.889575816,0.0,0.0118153249568,0.0
110200091008,33226,0.0,None,0.0,None
110200091101,33383,0.0,None,0.0,None
110200091102,24819,2.446333494,0.0,0.00985669645836,0.0
110200091103,33607,1.779151632,0.0,0.00529399122802,0.0
110200091104,51110,0.0,None,0.0,None
110200091105,39862,0.0,None,0.0,None
110200091106,25917,0.0,None,0.0,None
110200091107,34533,0.0,None,0.0,None
110200091201,20029,0.0,None,0.0,None
110200091202,30919,0.0,None,0.0,None
110200091203,9774,0.0,None,0.0,None
110200091204,13397,0.0,None,0.0,None
110200091205,17094,0.0,None,0.0,None
110200091301,25786,0.0,None,0.0,None
110200091302,11546,0.0,None,0.0,None
110200091303,24760,0.0,None,0.0,None
110200091304,22003,0.0,None,0.0,None
110200091305,14263,0.0,None,0.0,None
110200091306,48693,0.889575816,0.0,0.00182690698047,0.0
110200091401,59428,4.44787908,0.0,0.00748448387965,0.0
110200091402,29946,2.668727448,0.0,0.00891179939892,0.0
110200091403,20202,0.0,None,0.0,None
110200091404,14837,0.0,None,0.0,None
110200091405,18797,6.227030712,0.0,0.0331277901367,0.0
110200091406,45982,6.67181862,0.0,0.0145096312035,0.0
110200091501,16394,0.0,None,0.0,None
110200091502,20780,0.0,None,0.0,None
110200091503,18957,0.0,None,0.0,None
110200091504,25763,0.0,None,0.0,None
110200091505,34197,0.0,None,0.0,None
110200091601,9985,1.334363724,0.0,0.0133636827641,0.0
110200091602,14933,0.0,None,0.0,None
110200091603,19038,0.0,None,0.0,None
110200091604,11197,0.0,None,0.0,None
110200091605,19791,0.0,None,0.0,None
110200091701,16884,0.0,None,0.0,None
110200091702,22303,0.0,None,0.0,None
110200091703,35129,0.0,None,0.0,None
110200091704,12723,0.0,None,0.0,None
110200091705,32235,0.0,None,0.0,None
110200091801,30585,0.0,None,0.0,None
110200091802,36152,0.0,None,0.0,None
110200091803,11439,0.0,None,0.0,None
110200091804,34890,0.0,None,0.0,None
110200091901,18606,0.0,None,0.0,None
110200091902,24882,0.0,None,0.0,None
110200100101,20669,0.0,None,0.0,None
110200100102,26415,0.0,None,0.0,None
110200100103,25244,0.0,None,0.0,None
110200100104,27485,0.0,None,0.0,None
110200100105,22264,0.0,None,0.0,None
110200100106,15253,0.0,None,0.0,None
110200100107,26662,0.0,None,0.0,None
110200100108,38163,0.0,None,0.0,None
110200100201,11590,0.0,None,0.0,None
110200100202,20408,0.0,None,0.0,None
110200100203,11559,0.0,None,0.0,None
110200100204,22610,0.0,None,0.0,None
110200100205,9957,0.0,None,0.0,None
110200100206,10148,0.0,None,0.0,None
110200100207,12570,0.0,None,0.0,None
110200100301,19477,0.0,None,0.0,None
110200100302,23247,0.0,None,0.0,None
110200100303,10472,0.0,None,0.0,None
110200100304,22675,0.0,None,0.0,None
110200100305,8796,0.0,None,0.0,None
110200100306,10359,0.0,None,0.0,None
110200100307,15527,0.0,None,0.0,None
110200100308,17056,0.0,None,0.0,None
110200100401,21445,0.0,None,0.0,None
110200100402,14607,0.0,None,0.0,None
110200100501,20702,0.0,None,0.0,None
110200100502,11877,0.0,None,0.0,None
110200100503,26860,0.0,None,0.0,None
110200100504,20655,0.0,None,0.0,None
110200100601,29346,0.0,None,0.0,None
110200100602,10618,0.0,None,0.0,None
110200100603,12415,0.0,None,0.0,None
110200100604,21887,0.0,None,0.0,None
110200100605,9198,0.0,None,0.0,None
110200100606,13060,0.0,None,0.0,None
110200100607,26280,0.0,None,0.0,None
110200100608,13357,0.0,None,0.0,None
110200100609,23913,0.0,None,0.0,None
110200100701,18882,0.0,None,0.0,None
110200100702,14486,0.0,None,0.0,None
110200100703,21950,0.0,None,0.0,None
110200100704,8663,0.0,None,0.0,None
110200100705,11783,0.0,None,0.0,None
110200100706,8668,0.0,None,0.0,None
110200100707,19612,0.0,None,0.0,None
110200100801,12613,0.0,None,0.0,None
110200100802,35299,0.0,None,0.0,None
110200100803,37810,0.0,None,0.0,None
110200100804,13542,0.0,None,0.0,None
110200100901,21207,0.0,None,0.0,None
110200100902,20750,0.0,None,0.0,None
110200101001,22320,0.0,None,0.0,None
110200101002,28045,0.0,None,0.0,None
110200101003,25382,0.0,None,0.0,None
110200101004,12558,0.0,None,0.0,None
110200101005,22989,0.0,None,0.0,None
110200101101,24099,0.0,None,0.0,None
110200101102,34549,0.0,None,0.0,None
110200101103,12648,0.0,None,0.0,None
110200101104,20585,0.0,None,0.0,None
110200101105,21117,0.0,None,0.0,None
110200101106,14627,0.0,None,0.0,None
110200101107,32626,0.0,None,0.0,None
110200101201,29528,0.0,None,0.0,None
110200101202,25371,0.0,None,0.0,None
110200101301,19628,0.0,None,0.0,None
110200101302,17184,0.0,None,0.0,None
110200101303,16720,0.0,None,0.0,None
110200101304,21610,0.0,None,0.0,None
110200101401,29306,0.0,None,0.0,None
110200101402,15739,0.0,None,0.0,None
110200101501,18570,0.0,None,0.0,None
110200101502,26720,0.0,None,0.0,None
110200101503,19938,0.0,None,0.0,None
110200101504,14454,0.0,None,0.0,None
110200101505,18332,0.0,None,0.0,None
110200101506,12002,0.0,None,0.0,None
110200101507,31718,0.0,None,0.0,None
110200101508,31581,0.0,None,0.0,None
110200101509,27067,0.0,None,0.0,None
110200101510,25564,0.0,None,0.0,None
110200101601,38140,0.0,None,0.0,None
110200101602,31269,0.0,None,0.0,None
110200101603,36070,0.0,None,0.0,None
110200101604,16804,0.0,None,0.0,None
110200101701,22488,0.0,None,0.0,None
110200101702,28548,0.0,None,0.0,None
110200101703,14814,0.0,None,0.0,None
110200101704,20080,0.0,None,0.0,None
110200101705,11828,0.0,None,0.0,None
110200101706,27273,0.0,None,0.0,None
110200101707,22015,0.0,None,0.0,None
110200101708,18232,0.0,None,0.0,None
110200101709,16549,0.0,None,0.0,None
110200101801,24834,0.0,None,0.0,None
110200101802,27799,0.0,None,0.0,None
110200101803,12006,0.0,None,0.0,None
110200101804,20626,0.0,None,0.0,None
110200101805,11246,0.0,None,0.0,None
110200101806,20284,0.0,None,0.0,None
110200101807,34305,0.0,None,0.0,None
110200101901,25429,0.0,None,0.0,None
110200101902,31629,0.0,None,0.0,None
110200101903,35435,0.0,None,0.0,None
110200101904,33919,0.0,None,0.0,None
110200110101,21242,1.11196977,0.0,0.00523476965446,0.0
110200110102,28178,13.34363724,0.0,0.0473548060189,0.0
110200110103,32332,0.0,None,0.0,None
110200110104,25185,0.0,None,0.0,None
110200110105,21079,0.0,None,0.0,None
110200110106,30568,0.0,None,0.0,None
110200110201,23663,0.0,None,0.0,None
110200110202,10953,0.0,None,0.0,None
110200110203,19652,0.0,None,0.0,None
110200110204,24428,0.0,None,0.0,None
110200110301,15722,0.0,None,0.0,None
110200110302,19575,0.0,None,0.0,None
110200110303,21637,0.0,None,0.0,None
110200110304,43228,0.0,None,0.0,None
110200110401,24192,0.0,None,0.0,None
110200110402,13528,0.0,None,0.0,None
110200110403,15655,0.0,None,0.0,None
110200110404,16510,0.0,None,0.0,None
110200110405,22576,0.0,None,0.0,None
110200110406,21905,0.0,None,0.0,None
110200110407,37729,0.0,None,0.0,None
110200110501,10979,0.0,None,0.0,None
110200110502,17765,0.0,None,0.0,None
110200110503,14145,0.0,None,0.0,None
110200110504,21309,0.0,None,0.0,None
110200110505,17933,0.0,None,0.0,None
110200110506,32257,0.0,None,0.0,None
110200110601,19562,0.0,None,0.0,None
110200110602,15841,1.334363724,0.0,0.00842348162363,0.0
110200110603,25326,0.0,None,0.0,None
110200110604,20632,0.0,None,0.0,None
110200110605,17080,0.0,None,0.0,None
110200110701,25363,0.0,None,0.0,None
110200110702,26606,0.0,None,0.0,None
110200110703,20467,0.0,None,0.0,None
110200110704,8208,0.0,None,0.0,None
110200110705,17545,0.0,None,0.0,None
110200110706,26346,0.0,None,0.0,None
110200110707,13773,0.0,None,0.0,None
110200110708,17617,0.0,None,0.0,None
110200110709,19391,0.0,None,0.0,None
110200110801,36211,0.0,None,0.0,None
110200110802,49554,0.0,None,0.0,None
110200110803,22869,0.0,None,0.0,None
110200110901,55069,0.0,None,0.0,None
110200110902,41859,2.001545586,0.0,0.00478163736831,0.0
110200110903,61481,0.0,None,0.0,None
110200110904,38175,0.0,None,0.0,None
110200120101,13222,0.0,None,0.0,None
110200120102,26906,0.0,None,0.0,None
110200120103,30089,0.0,None,0.0,None
110200120104,14444,0.0,None,0.0,None
110200120201,21715,75.61394436,0.0,0.348210657886,0.0
110200120202,15927,10.452515838,0.0,0.0656276501413,0.0
110200120203,14565,0.0,None,0.0,None
110200120204,23034,9.562940022,0.0,0.0415166276895,0.0
110200120205,28059,0.0,None,0.0,None
110200120206,31216,0.0,None,0.0,None
110200120207,23606,0.0,None,0.0,None
110200120208,14778,0.0,None,0.0,None
110200120301,29720,0.0,None,0.0,None
110200120302,27526,0.0,None,0.0,None
110200120303,27201,124.54061424,0.0,0.457853072461,0.0
110200120304,23143,0.0,None,0.0,None
110200120305,37163,0.0,None,0.0,None
110200120401,34479,0.0,None,0.0,None
110200120402,28666,0.0,None,0.0,None
110200120403,21492,0.0,None,0.0,None
110200120404,15187,0.0,None,0.0,None
110200120405,27060,0.0,None,0.0,None
110200120406,19642,0.0,None,0.0,None
110200120501,34203,0.0,None,0.0,None
110200120502,27733,0.0,None,0.0,None
110200120503,28254,4.892666988,0.0,0.0173167232533,0.0
110200120504,23432,0.0,None,0.0,None
110200120505,30614,0.0,None,0.0,None
110200120601,25691,0.0,None,0.0,None
110200120602,91011,0.0,None,0.0,None
110200120603,32618,0.0,None,0.0,None
110200120604,29029,0.0,None,0.0,None
110200130101,19570,0.0,None,0.0,None
110200130102,36795,0.0,None,0.0,None
110200130103,15569,0.0,None,0.0,None
110200130104,25537,0.0,None,0.0,None
110200130105,9982,0.0,None,0.0,None
110200130106,14374,0.0,None,0.0,None
110200130107,28908,0.0,None,0.0,None
110200130201,37770,0.0,None,0.0,None
110200130202,35646,0.0,None,0.0,None
110200130203,20580,0.0,None,0.0,None
110200130204,17348,0.0,None,0.0,None
110200130205,38843,0.0,None,0.0,None
110200130301,7596,0.0,None,0.0,None
110200130302,15126,0.0,None,0.0,None
110200130303,11452,0.0,None,0.0,None
110200130304,10471,0.0,None,0.0,None
110200130305,13988,0.0,None,0.0,None
110200130306,18280,0.0,None,0.0,None
110200130401,30212,0.0,None,0.0,None
110200130402,30210,0.0,None,0.0,None
110200130403,36976,0.0,None,0.0,None
110200130405,30231,23.35136517,0.0,0.0772431119381,0.0
110200130406,10184,0.0,None,0.0,None
110300010101,19520,0.0,None,0.0,None
110300010102,46980,0.0,None,0.0,None
110300010103,35182,0.0,None,0.0,None
110300010104,32022,0.0,None,0.0,None
110300010105,38433,0.0,None,0.0,None
110300010201,27383,0.0,None,0.0,None
110300010202,32348,0.0,None,0.0,None
110300010203,25011,0.0,None,0.0,None
110300010204,18678,0.0,None,0.0,None
110300010205,22441,0.0,None,0.0,None
110300010206,29197,0.0,None,0.0,None
110300010207,36177,0.0,None,0.0,None
110300010208,32699,0.0,None,0.0,None
110300010301,34466,0.0,None,0.0,None
110300010302,22441,0.0,None,0.0,None
110300010303,25708,0.0,None,0.0,None
110300010304,33242,0.0,None,0.0,None
110300010305,28089,0.0,None,0.0,None
110300010306,37779,0.0,None,0.0,None
110300010307,26141,0.0,None,0.0,None
110300010308,26167,0.0,None,0.0,None
110300010401,23717,0.0,None,0.0,None
110300010402,16487,0.0,None,0.0,None
110300010403,25551,0.0,None,0.0,None
110300010404,30611,0.0,None,0.0,None
110300010405,23173,0.0,None,0.0,None
110300010406,20432,0.0,None,0.0,None
110300010501,16881,0.0,None,0.0,None
110300010502,30521,0.0,None,0.0,None
110300010503,28418,0.0,None,0.0,None
110300010504,30514,0.0,None,0.0,None
110300010505,35919,0.0,None,0.0,None
110300010506,35595,0.0,None,0.0,None
110300010601,32392,0.0,None,0.0,None
110300010602,28784,0.0,None,0.0,None
110300010603,34101,0.0,None,0.0,None
110300010604,39129,0.0,None,0.0,None
110300010605,20575,0.0,None,0.0,None
110300010701,16061,0.0,None,0.0,None
110300010702,38388,0.0,None,0.0,None
110300010703,31305,0.0,None,0.0,None
110300010704,29183,0.0,None,0.0,None
110300010705,20367,0.0,None,0.0,None
110300010706,36085,0.0,None,0.0,None
110300010801,24792,0.0,None,0.0,None
110300010802,40395,0.0,None,0.0,None
110300010803,37679,0.0,None,0.0,None
110300010804,40823,0.0,None,0.0,None
110300010805,29843,0.0,None,0.0,None
110300010806,20526,0.0,None,0.0,None
110300020101,25111,0.0,None,0.0,None
110300020102,26818,0.0,None,0.0,None
110300020103,27420,0.0,None,0.0,None
110300020104,15321,0.0,None,0.0,None
110300020105,38386,0.0,None,0.0,None
110300020106,34679,0.0,None,0.0,None
110300020107,15681,0.0,None,0.0,None
110300020108,33626,0.0,None,0.0,None
110300020201,21354,0.0,None,0.0,None
110300020202,24633,0.0,None,0.0,None
110300020203,17224,0.0,None,0.0,None
110300020204,33565,0.0,None,0.0,None
110300020205,26967,0.0,None,0.0,None
110300020206,33088,0.0,None,0.0,None
110300020207,17527,0.0,None,0.0,None
110300020208,26322,0.0,None,0.0,None
110300020301,28169,0.0,None,0.0,None
110300020302,25467,0.0,None,0.0,None
110300020303,24917,0.0,None,0.0,None
110300020304,46327,0.0,None,0.0,None
110300020305,37716,0.0,None,0.0,None
110300020401,24565,0.0,None,0.0,None
110300020402,29447,0.0,None,0.0,None
110300020403,28994,0.0,None,0.0,None
110300020404,23671,0.0,None,0.0,None
110300020405,32239,0.0,None,0.0,None
110300020501,27564,0.0,None,0.0,None
110300020502,30768,0.0,None,0.0,None
110300020503,27216,0.0,None,0.0,None
110300020504,21525,0.0,None,0.0,None
110300020505,31069,0.0,None,0.0,None
110300020506,32916,0.0,None,0.0,None
110300020507,42384,0.0,None,0.0,None
110300030101,29715,0.0,None,0.0,None
110300030102,32198,0.0,None,0.0,None
110300030103,35012,0.0,None,0.0,None
110300030104,24678,0.0,None,0.0,None
110300030105,35712,0.0,None,0.0,None
110300030106,13877,0.0,None,0.0,None
110300030107,22137,0.0,None,0.0,None
110300030108,24862,0.0,None,0.0,None
110300030201,32305,0.0,None,0.0,None
110300030202,33479,0.0,None,0.0,None
110300030203,38317,0.0,None,0.0,None
110300030204,21865,0.0,None,0.0,None
110300030205,25547,0.0,None,0.0,None
110300030206,24257,0.0,None,0.0,None
110300030207,33230,0.0,None,0.0,None
110300030208,21014,0.0,None,0.0,None
110300030209,27496,0.0,None,0.0,None
110300030301,42790,0.0,None,0.0,None
110300030302,40647,0.0,None,0.0,None
110300030303,28412,0.0,None,0.0,None
110300030304,32142,0.0,None,0.0,None
110300030305,30203,0.0,None,0.0,None
110300040101,24229,0.0,None,0.0,None
110300040102,25285,0.0,None,0.0,None
110300040103,28370,0.0,None,0.0,None
110300040104,27048,0.0,None,0.0,None
110300040105,28481,0.0,None,0.0,None
110300040106,34432,0.0,None,0.0,None
110300040107,31485,0.0,None,0.0,None
110300040201,33874,0.0,None,0.0,None
110300040202,25502,0.0,None,0.0,None
110300040203,18819,0.0,None,0.0,None
110300040204,21233,0.0,None,0.0,None
