HUC_12,Root_BMass_Tons
150100130804,3192.45400296
150100130805,5498.74067597
150100130806,334.241503204
150100130807,269.53459209
150100130808,35.9736194333
150100130809,1120.64472183
150100130901,845.107706469
150100130902,73.4568353125
150100130903,4787.46944827
150100130904,55.9910280134
150100130905,0.670057661972
150100130906,934.367561307
150100130907,437.610991802
150100130908,0.0
150100130909,181.745806054
150100130910,1439.68371325
150100130911,392.630097955
150100140101,4200.08216955
150100140102,55.18943615
150100140103,88.4023638226
150100140104,544.002872303
150100140105,2138.21083454
150100140106,0.0
150100140201,8045.54904439
150100140202,227.442397593
150100140203,14.0955211159
150100140204,50.1531592432
150100140205,65.3749806036
150100140206,2.24202700397
150100140207,7.58209088407
150100140301,0.0
150100140302,0.0
150100140303,0.0
150100140304,0.0
150100140305,0.0
150100140306,65.2130418459
150100150101,12247.0095532
150100150102,7976.78587495
150100150103,359.981622939
150100150201,12149.6539757
150100150202,13225.7380925
150100150203,7879.9009615
150100150204,8473.29369681
150100150205,2870.578576
150100150206,14833.803637
150100150207,15327.1991464
150100150208,9340.12883889
150100150301,25424.0646292
150100150302,19195.6343997
150100150303,3799.44858884
150100150401,791.376859033
150100150402,0.0
150100150403,1548.76475549
150100150501,4959.94292839
150100150502,4443.00176601
150100150503,1411.83431347
150100150504,237.33808718
150100150505,2412.47520867
150100150601,501.638464149
150100150602,0.0
150100150603,26.2588317999
150100150604,16045.9810788
150100150701,0.0
150100150702,0.0
150100150703,283.973518988
150100150704,4123.50181077
150100150705,322.137299481
150100150706,1517.21009847
150100150707,260.554598006
150100150708,5738.5909595
150200010101,23274.7389365
150200010102,23981.5949809
150200010103,35930.920683
150200010104,28237.4342037
150200010105,28817.7212635
150200010106,10101.3786878
150200010107,8770.29591995
150200010201,27067.3846349
150200010202,21439.3006758
150200010203,43249.4629346
150200010204,26944.0289303
150200010205,18625.1932438
150200010206,18939.3227642
150200010207,17494.6588542
150200010208,2696.9250576
150200010301,8957.1761629
150200010302,39889.2344512
150200010303,10980.7008308
150200010304,4548.06897289
150200010305,7885.33319235
150200010306,2914.0186896
150200010307,8283.81321032
150200010308,1533.32278723
150200010401,16332.4259062
150200010402,23725.2396711
150200010403,2858.91383362
150200010404,1012.51327599
150200010405,1293.47396843
150200010406,1803.69473907
150200010407,1273.79367709
150200010408,1619.8018721
150200010409,2728.35961442
150200020101,8565.81592231
150200020102,8115.91771566
150200020103,5963.19853023
150200020201,3879.09756973
150200020202,15588.670936
150200020203,525.040675436
150200020204,956.731143366
150200020205,2058.80987107
150200020301,1803.22005966
150200020302,3473.63376868
150200020303,3483.64630509
150200020304,673.361816037
150200020305,2347.97087375
150200020401,38605.0582589
150200020402,25743.2314089
150200020403,18006.9595817
150200020404,26751.6256952
150200020405,2258.18625412
150200020406,20814.6969744
150200020407,430.535453769
150200020408,3342.22945597
150200020409,7122.38091843
150200020410,1439.31075778
150200020501,6336.57947314
150200020502,1022.42072395
150200020503,0.0
150200020504,2266.56497589
150200020505,8.20737089512
150200020506,60.002069014
150200020601,317.418497891
150200020602,1420.59685061
150200020603,4836.22937599
150200020604,2687.62957005
150200020605,1923.00285248
150200020606,2509.26394732
150200020607,3813.75427872
150200020608,1665.20285963
150200020609,9210.21105357
150200020610,266.442203171
150200020611,2440.95470424
150200020701,308.836236443
150200020702,121.063075275
150200020703,1118.27165502
150200020704,1760.8101634
150200020705,51.8390166609
150200020706,16.0599640508
150200020707,146.488952114
150200020708,66.9418280849
150200020709,566.731485662
150200020710,150.569148366
150200020711,559.894751607
150200030101,45564.5745637
150200030102,22751.7415875
150200030103,6814.83004693
150200030104,7253.49046668
150200030105,13574.3072316
150200030106,6543.22179062
150200030107,8619.21026121
150200030108,6943.91411787
150200030109,13726.2596941
150200030110,2113.6866413
150200030111,11135.1985621
150200030201,29871.6271028
150200030202,37713.1069787
150200030203,20237.1614368
150200030204,12837.4759206
150200030301,12738.8158699
150200030302,7571.85892408
150200030303,8229.71637835
150200030304,14971.5579325
150200030305,8254.57801204
150200030306,7812.53996827
150200030401,8279.87077444
150200030402,15132.1761383
150200030403,3491.11818874
150200030501,34040.670852
150200030502,18303.7240947
150200030503,5450.85843576
150200030504,22330.112506
150200030505,13329.8794145
150200030506,7733.18228055
150200030507,4147.16521342
150200030508,5092.48691544
150200030509,7467.56366137
150200030601,4333.49206401
150200030602,12847.9495251
150200030603,9461.72541825
150200030604,3276.99048088
150200030701,3611.31082308
150200030702,7997.77607896
150200030703,11767.2551127
150200030704,4111.60205351
150200030705,11205.9695434
150200030706,1740.78756028
150200030707,1747.81789007
150200030801,4773.01345132
150200030802,5081.29296921
150200030803,4508.47399622
150200030901,6817.87552678
150200030902,3842.08960957
150200030903,2145.3996526
150200030904,3088.05247972
150200030905,4785.32582403
150200030906,4018.96133378
150200030907,10389.6512429
150200030908,6746.75615432
150200030909,1203.11902626
150200030910,3138.68001644
150200030911,2048.57578613
150200040101,18487.768972
150200040102,15028.1060721
150200040103,36951.950833
150200040201,49715.059844
150200040202,12748.1311134
150200040203,34055.4600987
150200040204,8948.2447733
150200040205,21875.6992991
150200040301,14057.9352715
150200040302,14070.3773958
150200040303,5940.10713095
150200040304,11028.407864
150200040305,21686.9379121
150200040306,13484.0577936
150200040307,10402.4262248
150200040308,18813.657069
150200040309,6742.80707437
150200040310,15719.2836398
150200040311,18556.5718428
150200040312,19147.0251604
150200040313,7849.87566705
150200040401,22578.2617945
150200040402,21540.1762754
150200040403,17646.5107054
150200040404,10931.234204
150200040405,9425.90098926
150200040501,19070.9053899
150200040502,13494.7415754
150200040503,9838.24154649
150200040504,14041.826489
150200040505,7208.34980064
150200040506,4516.2526384
150200040601,18970.966892
150200040602,10063.1231599
150200040603,14055.5043763
150200040604,15434.3657113
150200040605,17975.6676178
150200040606,8421.00678795
150200040607,4636.67998918
150200040701,3440.79513917
150200040702,517.773941055
150200040703,7913.70528113
150200040704,8393.07667559
150200040705,8013.14709626
150200040706,13649.6334509
150200040707,8504.75037485
150200040708,3469.84764155
150200040709,1157.50149781
150200040710,7032.86566905
150200040801,11411.7608605
150200040802,5562.44062163
150200040803,1823.48794261
150200040804,3919.6037954
150200040805,2685.72110576
150200040806,1239.04688758
150200040807,416.699068288
150200040901,2641.29477947
150200040902,2493.79800264
150200040903,1500.29179117
150200040904,229.618114475
150200040905,199.615714852
150200040906,820.166081128
150200050101,37038.9861866
150200050102,55462.3208239
150200050103,11935.4166946
150200050104,24066.8539304
150200050105,12002.8570282
150200050106,17253.233627
150200050107,23560.873915
150200050108,7139.59229312
150200050109,11227.0154593
150200050110,4281.63416101
150200050201,18172.5821655
150200050202,25110.0504775
150200050203,11188.6824498
150200050204,17574.8414823
150200050205,28803.1391324
150200050206,12760.9210118
150200050207,7383.56021342
150200050208,5181.6005263
150200050301,13743.4695823
150200050302,33111.8392218
150200050303,21833.1923056
150200050304,9243.47849364
150200050305,9849.19795389
150200050306,11035.8356664
150200050307,4334.35220302
150200050308,36473.897463
150200050309,20424.9834403
150200050310,1496.0871562
150200050311,3698.07606874
150200050401,14627.7162207
150200050402,2198.65126261
150200050403,2264.08223933
150200050404,804.535808049
150200050405,306.398740983
150200050406,1613.01899516
150200050407,376.495916419
150200050408,288.986715052
150200050409,492.819809676
150200060101,35404.3847391
150200060102,17334.6018223
150200060103,22824.7796059
150200060104,19728.7607745
150200060105,11611.0653484
150200060201,26506.4210783
150200060202,15759.7498918
150200060203,13650.2620174
150200060204,13626.3244981
150200060205,10617.6312197
150200060206,8787.07502243
150200060301,23255.1102907
150200060302,34278.660413
150200060303,12942.7324261
150200060304,17504.505413
150200060305,17469.5292257
150200060306,10436.5572321
150200060307,20728.4063967
150200060308,9347.20273818
150200060309,17994.7253131
150200060310,13419.5919501
150200060401,16907.8363251
150200060402,5639.66514901
150200060403,8151.4643216
150200060404,5512.91615691
150200060405,3551.75978479
150200060406,1266.20201824
150200060407,11622.4651396
150200060501,20158.3121053
150200060502,15393.7879281
150200060503,6111.73058741
150200060504,10496.9800104
150200060601,21403.6849959
150200060602,12449.475513
150200060603,7030.14871291
150200060604,17920.1254227
150200060605,34382.0016661
150200060606,30530.832835
150200060607,26658.9104225
150200060608,21777.6428224
150200060701,6692.42951788
150200060702,4413.8900688
150200060703,15322.2709743
150200060704,12402.1139853
150200060705,7899.52753753
150200060706,7701.26168497
150200060707,9864.23707809
150200060708,3333.75734648
150200070101,2306.88685073
150200070102,2297.56911875
150200070103,1222.16746083
150200070201,4806.92608221
150200070202,7542.86786863
150200070203,534.51396472
150200070204,4857.34772332
150200070205,2875.93575336
150200070206,816.71098718
150200070207,763.160843203
150200070208,543.381011629
150200070209,732.170895467
150200070301,677.711131316
150200070302,276.241166328
150200070303,350.873791488
150200070304,6.73195198395
150200070401,1498.19791238
150200070402,24.3392696183
150200070403,24.2115502039
150200070501,741.286721712
150200070502,1686.44604938
150200070503,104.438587224
150200070504,378.621362856
150200070505,89.8371655549
150200070506,12.1563873519
150200070507,16.5385455544
150200070508,526.611648765
150200070509,576.653105953
150200070510,291.647547558
150200070601,22.7433955075
150200070602,27.1137591097
150200070603,48.2135580472
150200070604,6.22528585577
150200070605,34.3246874128
150200070606,526.64949592
150200070607,101.529269438
150200070608,41.1412533575
150200070609,565.794307727
150200080101,18555.8202424
150200080102,27163.0666432
150200080103,1676.4340812
150200080104,4700.67483718
150200080105,2448.62219688
150200080201,180.950951064
150200080202,485.348235403
150200080203,13.4993015641
150200080204,51.4792952155
150200080205,127.973708445
150200080206,1496.911717
150200080301,31499.6342025
150200080302,35212.7657147
150200080303,46374.2876901
150200080304,35099.4435414
150200080305,34688.8158855
150200080306,38934.129836
150200080307,57314.7483003
150200080308,23167.7228087
150200080309,26462.4748721
150200080310,19157.7867093
150200080311,66018.5714966
150200080401,9831.56268942
150200080402,9106.13408391
150200080403,11780.4067348
150200080404,3252.51908879
150200080405,989.116586766
150200080406,1139.69959426
150200080407,26.4273004769
150200080408,436.301850794
150200080501,39177.0139403
150200080502,26001.1005698
150200080503,25024.3289439
150200080504,7576.92685859
150200080505,14622.5988478
150200080506,1701.01559884
150200080507,4061.50680566
150200080508,498.265972867
150200080509,1892.94378863
150200080510,2811.37227841
150200080511,552.031573461
150200080601,162.271609192
150200080602,1257.74386596
150200080603,221.50324936
150200080604,205.442738038
150200080605,7.36663744413
150200080606,42.2513141844
150200080607,69.1347715755
150200080608,508.840278619
150200080609,2496.8120379
150200080610,1256.30953929
150200080611,1937.25999068
150200080701,1341.98128608
150200080702,80.4420901914
150200080703,88.0671366963
150200080704,2656.89677508
150200080801,1211.96572601
150200080802,2031.18452858
150200080803,41.1544913914
150200080804,397.082017459
150200080805,154.045351857
150200080806,18.9347389853
150200080807,2979.09501582
150200080901,67.6986420328
150200080902,6.0552037947
150200080903,22.8006397686
150200080904,7.25028081721
150200080905,3790.95806807
150200081001,20.6259698565
150200081002,546.376389341
150200081003,9.6003520506
150200081004,74.0207415025
150200081005,141.043977373
150200081006,934.525481499
150200090101,17523.9459004
150200090102,20420.810928
150200090103,18578.875388
150200090104,25006.0419912
150200090105,12498.3158163
150200090106,26688.0337693
150200090107,16266.2170305
150200090108,23402.3610586
150200090109,14107.9834572
150200090201,2107.75270748
150200090202,7195.67263816
150200090203,307.252153958
150200090204,1068.88452737
150200090205,23.0722925605
150200090301,1.27815891504
150200090302,26.651705684
150200090303,47.4218603258
150200090304,4.63432952129
150200090305,15.955025359
150200090306,19.4178194123
150200090307,311.27120021
150200100101,30044.0145794
150200100102,43878.5564248
