HUC_12,P_NonBuff_Ag,P_Ag_Buffered,Avg_Buff_Width
170401030108,0.0110571654513,97.8515625,341.3046875
170401030109,0.370734721422,87.0258208479,187.98756774
170401030201,0.0996028035879,95.5264593562,325.203491544
170401030202,0.0279231611639,84.8837209302,337.42248062
170401030203,0.451978623867,73.3548387097,192.535483871
170401030204,0.0643594190478,93.5684647303,180.460580913
170401030205,1.10119080544,83.9745679817,85.1172155201
170401030301,0.0385463535786,93.5338345865,265.861654135
170401030302,0.42352989316,80.260707635,157.005121043
170401030303,0.0354432500899,84.5921450151,133.495468278
170401030304,0.217805609107,81.4328960646,81.7305751766
170401030305,1.82858550549,47.0332278481,48.3955696203
170401030306,0.377396076918,72.496371553,123.619738752
170401030307,1.71023118496,53.4806413766,56.1493938209
170401030401,0.129840806127,90.560875513,139.429092567
170401030402,0.0215899273753,95.2141057935,295.120906801
170401030403,0.0,100.0,913.774774775
170401030404,0.0,100.0,668.446991404
170401030405,0.0278607588261,95.1807228916,351.915662651
170401030406,0.0055800974369,98.6078886311,208.464037123
170401030407,0.0130954654887,98.0854197349,264.187039764
170401030501,0.018508464098,96.6178128523,336.546786922
170401030502,0.00850876793265,98.5203452528,403.69297164
170401030503,0.0434085950255,95.5958549223,404.454663212
170401030504,0.0355609729886,97.385620915,349.224089636
170401030505,0.0141227189451,98.6768802228,410.038997214
170401030506,0.0206408575177,97.6348155156,704.228003784
170401030507,0.05065273121,95.4825462012,309.81724846
170401030508,0.0638939663768,96.546184739,320.559839357
170401030509,0.142507359385,79.9191374663,191.458221024
170401030510,0.00941033381969,96.7336683417,396.595477387
170401030511,0.0671609714627,95.6672443674,212.291161179
170401040101,0.0575377233326,89.9308983218,273.828232971
170401040102,0.19352401793,91.810918775,317.703062583
170401040103,0.185010075569,93.553008596,223.783667622
170401040201,0.00451411213726,66.6666666667,66.1666666667
170401040202,0.0101859960705,83.8709677419,152.419354839
170401040203,0.00656157219782,66.6666666667,74.0
170401040204,0.0186025742441,58.3333333333,59.5833333333
170401040205,0.0414209030569,82.2695035461,178.815602837
170401040301,0.0564610771835,73.2394366197,37.8028169014
170401040302,0.0704907923937,65.5913978495,28.1612903226
170401040303,0.0194405782968,84.8484848485,132.593939394
170401040401,0.0655530914664,93.4221482098,257.263114072
170401040402,0.00893048476428,94.6808510638,225.35106383
170401040501,0.0,100.0,366.464285714
170401040502,0.505311906338,59.8885793872,83.8537604457
170401040601,0.0185560528189,94.4206008584,65.1802575107
170401040602,1.19493973255,66.7022032694,60.2324093817
170401040603,0.0330911912024,61.8181818182,35.3454545455
170401040604,8.43381309509,34.7593047137,18.1383058659
170401040605,13.4516687393,26.4493424708,11.4466567883
170401040701,0.00584946805611,90.6666666667,226.453333333
170401040702,0.115854881704,84.4473007712,97.9473007712
170401040801,0.00153370702174,97.0588235294,308.867647059
170401040802,10.2272148132,19.7333067967,18.5278137128
170401040901,13.2266330719,32.4288701027,22.1474411417
170401040902,13.6716604233,35.3009537549,63.7031738399
170401040903,0.0640478208661,75.625,58.88125
170401040904,26.4219818115,8.97885146556,1.65131714557
170401040905,33.4373779297,21.1298714047,8.17483066654
170401050101,0.00281072570942,83.3333333333,101.333333333
170401050102,4.99854755402,51.8613507422,34.8895624466
170401050103,0.00146836414933,90.9090909091,83.0909090909
170401050104,0.280003249645,80.7563959956,104.769187987
170401050105,0.347175747156,78.2681564246,117.898324022
170401050106,9.41327095032,60.7498535442,27.472726681
170401050107,2.44081258774,52.8337061894,63.9399701715
170401050108,0.928051233292,76.2367864693,98.3446088795
170401050109,3.35393810272,71.9490680371,48.7585334049
170401050201,10.5014810562,64.1536531714,36.5382587671
170401050202,0.00201965123415,75.0,33.75
170401050203,1.31976401806,64.4650655022,32.8190502183
170401050204,0.22593010962,83.2876712329,112.25
170401050205,0.706721425056,83.5436648157,129.704442201
170401050301,4.97489595413,77.4107142857,108.534791667
170401050302,3.89231586456,72.2020612571,92.6914646538
170401050303,12.2358798981,52.1439509954,52.1500218771
170401050304,0.0,100.0,22.5
170401050305,0.0,None,None
170401050306,1.69335186481,69.2960559161,58.4745381927
170401050307,12.3709888458,53.7895124389,32.4425393152
170401050308,0.363258957863,77.3162939297,63.790506618
170401050309,4.33995771408,53.1397104539,34.3338662403
170402010101,45.9535255432,18.7241942195,9.12764459239
170402010102,22.8916721344,40.6556039173,38.2139780559
170402010200,0.0037718412932,99.7064220183,35.5544954128
170402010301,13.8278455734,12.984882222,6.49998046799
170402010302,45.6160774231,23.5223653298,5.92725347993
170402010401,66.5893554688,3.19573120676,1.3697959423
170402010402,31.1101150513,49.7629588706,4.24851615986
170402010501,46.9728965759,32.6318597681,10.8859909295
170402010502,71.3797607422,5.76110879781,0.435696865148
170402010503,59.1211357117,11.4601404652,1.16104938353
170402020101,0.0,100.0,627.571428571
170402020102,0.0,100.0,823.353846154
170402020103,0.0,100.0,1207.12727273
170402020104,0.043231818825,66.25,142.15
170402020105,0.0,100.0,365.4
170402020201,0.0,100.0,214.8
170402020202,0.00354193360545,96.7741935484,90.8333333333
170402020301,0.0,None,None
170402020302,0.0,None,None
170402020303,0.0,None,None
170402020304,0.00132136174943,85.7142857143,159.071428571
170402020305,0.0111498972401,90.7142857143,52.1
170402020306,0.0,100.0,173.176470588
170402020307,0.0,None,None
170402020401,0.00156342831906,84.6153846154,314.076923077
170402020402,0.00143005256541,94.2857142857,571.057142857
170402020403,0.0,100.0,4613.86363636
170402020404,0.00233655772172,25.0,342.5
170402020405,0.0,None,None
170402020406,0.0065536936745,88.8888888889,126.206349206
170402020501,0.00317394826561,93.3333333333,222.866666667
170402020502,0.00292808609083,91.1764705882,96.7647058824
170402020503,0.00941671337932,91.724137931,139.517241379
170402020504,1.43361401558,66.0058737151,94.3303964758
170402020601,0.0,None,None
170402020602,0.0,None,None
170402020603,0.0,None,None
170402020604,0.0504356175661,73.3905579399,133.506437768
170402020605,0.019712978974,93.1506849315,529.97260274
170402020701,28.5015640259,29.6301903933,12.3231197244
170402020702,0.404662400484,89.1594658288,13.016496465
170402030101,0.0,100.0,82.5
170402030102,0.0,100.0,274.558139535
170402030103,0.00293057458475,92.3076923077,1337.80769231
170402030104,0.00644617434591,94.4680851064,358.178723404
170402030201,0.00147883058526,80.0,491.2
170402030202,0.0,100.0,1088.0
170402030203,0.0,100.0,234.470588235
170402030204,0.0,100.0,479.268421053
170402030301,39.7921447754,19.2132317539,12.9822991305
170402030302,0.0,100.0,437.545977011
170402030303,41.0624580383,18.6109688798,32.5640894351
170402030304,30.5740756989,17.2680412371,14.311803603
170402030305,39.5047531128,17.0050893679,3.60151812545
170402030401,0.0289090275764,75.0,104.968253968
170402030402,0.416465610266,84.0881763527,89.6128256513
170402030403,26.6845226288,23.2260073165,13.567288483
170402030404,21.3776454926,29.8264919887,11.2899642359
170402030405,26.8148365021,25.346317027,14.81291213
170402030406,66.995880127,16.9586615926,5.39390521198
170402030500,0.0,100.0,16.6254160363
170402040101,0.039549138397,93.6170212766,208.665957447
170402040102,0.226829811931,90.5773059058,303.835434638
170402040103,5.83622121811,49.0844570617,50.6627395316
170402040104,11.2349882126,41.8623481781,14.2925775978
170402040105,7.25971221924,55.5964546908,62.5218191505
170402040106,0.965235054493,81.3428874735,104.762738854
170402040107,15.1246900558,61.7859917406,63.442286462
170402040201,4.49715232849,66.5477386935,77.9328643216
170402040202,20.4317131042,27.1679344646,17.3033937975
170402040203,25.7611484528,52.1707760058,41.5682083945
170402040204,24.7335281372,46.6070356206,19.8853313948
170402040205,30.6927661896,36.3763036777,38.9072752607
170402040206,8.49217224121,31.419939577,7.75166163142
170402040301,6.21800231934,12.6797385621,7.39555555556
170402040302,18.5223751068,39.5726867457,17.6083777319
170402040303,3.40896940231,69.2131305817,107.511465122
170402040304,3.26843857765,67.9709868295,53.528249666
170402040305,0.0624144785106,92.0122887865,310.271889401
170402040306,39.3390769958,25.7020575378,21.5911930973
170402040307,43.4925117493,25.0212246631,22.3415844211
170402040401,0.153701812029,84.7524752475,151.08019802
170402040402,0.0,100.0,169.214285714
170402040403,12.80493927,27.1610837674,29.203039136
170402040404,10.2001848221,27.2830402723,13.8039705048
170402040501,39.0302047729,18.2309096441,10.4638221276
170402040502,43.5865440369,15.2384020619,10.4119845361
170402040503,59.7947921753,20.8763233749,18.2171681797
170402040601,0.00400978373364,99.4565217391,250.898550725
170402040602,17.7052307129,47.2817232849,71.164846437
170402040603,9.87359809875,24.7885276236,30.4970922548
170402040604,69.33618927,2.93349321228,4.58534966383
170402040605,44.3276519775,20.0286844971,19.8785689623
170402040701,0.0,100.0,33.0
170402040702,15.5532779694,41.4673573607,41.2749917337
170402040703,72.1972503662,9.99392329852,2.95086874325
170402040801,60.6455841064,11.1679882995,8.53586690738
170402040802,62.1680335999,14.6492251291,1.6546242293
170402040803,70.4292373657,12.0707420633,10.0424505676
170402050101,0.213911116123,86.1607142857,355.805803571
170402050102,0.00452668918297,99.1258741259,612.83041958
170402050103,0.0507555492222,88.6167146974,808.877521614
170402050201,0.542457997799,77.2034820457,159.744287269
170402050202,0.0393089316785,83.7944664032,171.434782609
170402050203,0.0156535357237,90.977443609,157.067669173
170402050204,0.0209795422852,71.8181818182,251.118181818
170402050205,0.492658108473,75.5037115589,177.512725345
170402050206,1.25238227844,60.4104601125,161.320092685
170402050301,0.0251303631812,88.2352941176,139.404411765
170402050302,0.0144971059635,67.4418604651,210.581395349
170402050303,0.0455549433827,93.023255814,93.5454545455
170402050304,0.55658274889,73.5426008969,55.6278026906
170402050305,0.466078788042,44.9339207048,22.4735682819
170402050306,3.81024074554,62.0391036515,65.0273189894
170402050401,4.36717367172,62.0198132706,106.789965077
170402050402,0.433186084032,76.0317460317,90.4892857143
170402050403,38.171546936,2.65200156329,0.700575065602
170402050404,2.18958544731,66.9465174129,75.5537935323
170402050405,3.20437526703,59.3322981366,65.1690993789
170402050406,44.5578384399,22.1625882,10.9860006005
170402050407,71.8335876465,3.15961912563,0.167963550732
170402060101,4.30721139908,12.2515654778,61.1312278791
170402060102,1.21541249752,60.393258427,2.37191011236
170402060103,8.02263736725,33.2099080695,0.933350357508
170402060104,86.485206604,2.27403771781,0.0101677753245
170402060105,85.2353363037,0.313446870755,0.00098511873666
170402060106,11.4631633759,59.0776488114,0.00180001241388
170402060107,52.2800331116,2.75552318524,0.0693281136198
170402060201,5.17786550522,34.9154334038,43.3360465116
170402060202,1.20344078541,81.1128352915,0.156949678564
170402060203,10.3784646988,33.6931405559,21.4099491649
170402060204,35.8228645325,27.1975701663,1.2131139553
170402060205,10.3576402664,30.6578684263,2.59516096781
170402060206,0.77822804451,97.7667362634,0.0
170402060207,26.6062679291,46.0980464928,1.18728702048
170402060208,67.720703125,19.626803854,2.0806993068
170402060209,65.3936843872,11.3309501056,5.27076770608
170402060301,45.6124610901,17.8595885721,0.986605308571
170402060302,0.0,100.0,0.0
170402060303,3.60789728165,88.8559701262,0.0764744005185
170402060304,38.0882759094,29.926982452,6.29108300853
170402060305,39.1992645264,28.2397266275,10.1742530448
170402060401,0.0,100.0,1051.8
170402060402,0.837759792805,93.1266452179,1.09417958467
170402060403,25.1729545593,21.0990951225,4.30004414037
170402060404,0.101035267115,99.7398061021,20.3428143713
170402060405,17.7047080994,57.6263256394,20.8608546475
170402060501,1.08090078831,49.0165224233,239.896144768
170402060502,0.0964870303869,84.1435185185,415.221064815
170402060503,0.0,100.0,0.130289727831
170402060504,0.892022132874,70.7487309645,61.9027072758
170402060505,23.456823349,44.0916477088,15.02599935
170402060601,7.70636081696,26.1655488304,11.7102895469
170402060602,0.0,100.0,3.33203757694
170402060603,41.1922111511,28.2796978902,13.1735694935
170402060701,19.7118225098,19.9255290164,19.3390246118
170402060702,2.87090229988,67.0927755181,15.6771257021
170402060703,40.382976532,13.5222995323,11.252138702
170402060704,77.2461166382,5.56094917703,2.23887471495
170402060801,16.6474552155,15.2807836883,0.9681057068
170402060802,19.4930095673,6.03954854958,0.62414886671
170402060803,15.6660490036,4.5452170733,0.779530850008
170402060804,3.33923816681,28.3990060348,8.15193468229
170402060805,0.0286684595048,61.7647058824,75.5588235294
170402060806,0.14786568284,77.245508982,160.85748503
170402060807,1.23854506016,33.1081081081,94.7166385135
170402060901,10.4163980484,21.2814274128,8.88191403082
170402060902,11.2118806839,22.6133198278,6.81134464421
170402060903,0.356253117323,44.6451612903,14.8387096774
170402060904,12.6175994873,34.5989963072,2.49550231986
170402060905,20.487449646,36.9809340563,21.8118243834
170402061001,46.7122802734,25.7811096249,12.1783625147
170402061002,20.6075458527,52.4513618677,77.8650324254
170402061003,25.4577999115,26.3760753397,34.7053269752
170402061004,81.8126525879,5.16312986807,2.45736965506
170402061005,33.6479721069,57.2083649746,1.34657398213
170402061006,14.377737999,32.273811505,50.9333222389
170402061007,4.38339519501,51.3533284565,38.999674876
170402061008,91.3489303589,1.74611746608,0.7606166233
170402061009,72.013420105,12.0159687785,6.96949462038
170402070101,0.0,100.0,475.666666667
170402070102,0.0,100.0,474.916666667
170402070103,0.0,100.0,339.0
170402070104,0.00352413603105,75.0,277.375
170402070201,0.0,None,None
170402070202,0.00567343691364,76.9230769231,122.692307692
170402070203,0.146377161145,73.0337078652,91.5870786517
170402070204,0.00944287050515,50.0,12.75
170402070205,0.0289851706475,78.2608695652,145.713043478
170402070206,0.0160959903151,85.7142857143,122.909090909
170402070207,0.123003982008,90.1433691756,157.980286738
170402070208,0.0517107658088,85.5421686747,344.993975904
170402070209,0.40756303072,56.3063063063,57.7657657658
170402070210,19.5080604553,37.0569781245,21.4180091572
170402070301,7.48475265503,39.678806067,72.8946386568
170402070302,0.0191299263388,71.186440678,139.423728814
170402070303,0.0506255887449,92.8278688525,223.465163934
170402070304,0.0967997983098,97.3467763332,222.190501459
170402070305,13.9638805389,58.6208476518,68.6238258877
170402070306,6.76830005646,55.4372561769,151.94343303
170402070307,0.149804100394,84.6543001686,140.634064081
170402070401,0.0467362515628,99.5668651868,71.1400469229
170402070402,0.0479714088142,77.0114942529,52.2413793103
170402070403,7.01368379593,21.5405339211,44.0853539064
170402070404,0.0457606986165,66.6666666667,71.7291666667
170402070405,0.0345859192312,95.0495049505,89.5594059406
170402070406,0.0807002857327,78.0361757106,63.7519379845
170402070407,1.49182903767,30.935901294,52.0487511285
170402070501,24.6177768707,11.3762445796,1.98091039027
170402070502,1.7405680418,61.6493802176,14.0829749557
170402070503,61.7500457764,0.896846326526,0.00712682257045
170402070504,42.2514686584,17.1116438729,2.47410051036
170402070601,1.19933784008,62.8419452888,69.9639057751
170402070602,0.233566895127,48.4848484848,31.0
170402070603,1.30241084099,67.8549969958,35.7073903465
170402070604,0.939927458763,35.8732876712,14.5796232877
170402070605,17.7837162018,22.0917417246,7.41796830464
170402070606,0.980120420456,25.6518082422,17.7182506308
170402070607,2.90245270729,17.5789168839,4.11786852013
170402070608,35.9061279297,16.3975743309,8.42441533187
170402080101,1.33093523979,59.329199549,22.4010710259
170402080102,1.55486142635,51.7920656635,31.4300957592
170402080103,0.0143743557855,89.2857142857,148.089285714
170402080104,2.93004202843,13.6991150442,26.4821238938
170402080105,12.6512346268,14.0242010549,4.11875581756
170402080106,5.76127433777,12.9361034888,2.99784398275
170402080107,16.207075119,7.90898044847,0.579476416657
170402080108,18.9096088409,6.89947579402,1.58248535307
170402080201,8.17504119873,60.8543051303,10.5951011874
170402080202,17.664642334,24.4051168085,0.153043525394
170402080203,9.73331546783,2.55047821467,0.892933049947
170402080204,43.6733436584,6.00085156208,0.0386130182554
170402080205,13.6720895767,12.303895646,1.56663141195
170402080206,0.0576735213399,86.7208672087,234.810298103
170402080207,4.39172363281,41.2832929782,15.1562953995
170402080208,8.80055809021,12.4921235035,2.24669187146
170402080209,2.32560133934,19.8455139632,13.3309566251
170402080210,11.7738447189,26.1135538138,6.2666794112
170402080211,6.4300570488,36.7018260179,12.2853578315
170402080301,0.0848099887371,53.9215686275,21.1764705882
170402080302,12.1563806534,34.6083576288,6.38806608358
170402080303,4.39153528214,17.3446862189,5.19205298013
170402080304,5.93119716644,12.3285792649,5.7981349424
170402080305,6.15658378601,15.9740960604,4.69940636805
170402080306,20.6696872711,16.4720580462,1.97083273269
170402080307,25.7582454681,16.0111640888,2.69661588557
170402080308,19.143075943,24.9462273079,3.64970317474
170402080401,23.4379920959,18.4410750452,3.57594832777
170402080402,12.3798980713,19.3640946103,11.1833268709
170402080403,9.87417984009,36.502291225,7.76438000137
170402080404,3.5532476902,15.2659358506,4.31343889566
170402080501,5.04634380341,47.6617897855,32.1751189301
170402080502,6.7184047699,28.3355350066,10.3269484808
170402080503,3.92648077011,35.791342346,19.344667486
170402080504,0.541664600372,37.5617792422,17.2438220758
170402080505,1.66322278976,31.6031812474,7.05818334031
170402080506,5.37653684616,17.6894069249,5.92492286596
170402080507,4.20201921463,64.9731978558,63.0933674694
170402080601,0.777044355869,45.3877005348,38.8957219251
170402080602,2.98172974586,24.378330373,9.46358792185
170402080603,8.2798871994,31.7733458132,14.4711642307
170402080604,2.49138307571,85.0820058071,1.8648669858
170402080605,17.1813182831,44.9717224474,12.5118317125
170402080606,15.1875629425,72.4160483525,148.074378115
170402080607,32.2279129028,23.9938374924,12.6825737979
170402080608,31.9894485474,36.0421413638,18.141469545
170402090101,4.25783967972,39.5676046671,14.5600549073
170402090102,9.65707111359,26.631283172,13.9889166406
170402090103,12.6852226257,21.8902282637,6.52917414722
170402090104,8.64434242249,18.9245149077,2.26490771415
170402090105,7.10866594315,27.3960351766,7.63139066925
170402090106,11.3164291382,16.5465631929,2.07030672579
170402090107,14.2242488861,24.5157653123,2.21922441912
170402090108,0.153628602624,65.3543307087,17.1102362205
170402090109,24.3032493591,15.6071860425,3.60776904474
170402090201,0.0,None,None
170402090202,68.2197570801,10.5073295092,1.76602931804
170402090203,9.15384483337,46.8195454314,125.039253572
170402090204,7.51641178131,70.0671939525,0.0280324770771
170402090205,0.0127000249922,0.0,0.0
170402090301,21.8801212311,49.8851894374,7.0121875828
170402090302,16.7995471954,16.1825276393,3.04162150444
170402090303,23.7161216736,43.0976581075,6.70363766049
170402090304,8.00614833832,14.9373504153,5.18273968746
170402090305,9.21960449219,52.9939194064,30.0421519118
170402090401,2.19264030457,75.7272727273,320.86
170402090402,0.0,100.0,0.0
170402090403,3.04938673973,30.8963445168,30.0553329995
170402090404,0.261649519205,96.9907407407,28.2657004831
170402090405,1.12030434608,90.2787297236,0.0580877313228
170402090406,0.11402887851,85.3632478632,192.808760684
170402090501,0.0,100.0,0.0
170402090502,24.8979721069,12.7915116236,0.146225546181
170402090503,5.90389442444,67.213534991,0.0
170402090504,24.3550853729,14.4167383204,3.02816644519
170402090505,79.5506515503,4.59324207826,2.23027187283
170402090601,15.472776413,11.1249750449,1.035186664
170402090602,5.90396547318,26.1945731304,1.17538054269
170402090603,17.4842910767,7.92502466294,0.735037816508
170402090700,0.0,100.0,3155.53846154
170402090801,0.0,None,None
170402090802,0.0,None,None
170402090803,0.0,None,None
170402090804,0.0,None,None
170402090805,0.0,None,None
170402090806,0.0,None,None
170402090807,0.0,None,None
170402090808,0.0,None,None
170402090900,0.0,100.0,0.0
170402091001,1.22879934311,40.5371642723,30.1274203623
170402091002,0.0130783319473,50.0,4327.32352941
170402091003,0.0,100.0,951.91954023
170402091004,0.0,None,None
170402091005,0.0,None,None
170402091101,0.813541650772,30.1255230126,1213.53568792
170402091102,0.0,None,None
170402091103,1.67598378658,34.6757100466,118.171259008
170402091104,13.7982053757,31.686922703,25.8647869065
170402091105,14.6444339752,5.84573177166,2.67975097605
170402091106,14.3516941071,40.8507820905,15.1813291401
170402091201,84.8976516724,0.729272520772,0.151891924203
170402091202,67.5348739624,11.7016999129,0.571146156767
170402091203,89.7680053711,0.852266430234,0.00911005208911
170402091204,68.7497329712,4.03718258767,3.19690145103
170402091205,82.4472885132,1.99886520224,0.448034368161
170402091206,73.1114044189,6.47800429185,1.2674188573
170402091207,74.7124404907,2.09899749373,0.784913673072
170402091208,82.4944839478,1.59236391701,0.181527216598
170402091301,23.8080291748,49.9028220477,0.129168934152
170402091302,52.7964401245,15.0052450394,22.2113086004
170402091303,56.3088035583,1.89064627632,0.426207185503
170402091304,49.5488052368,19.9227756327,7.8391899775
170402091305,87.3347244263,0.691228151837,0.000349105127191
170402091306,62.3565864563,4.8221790744,0.135780470421
170402091307,63.5816879272,12.2834325934,2.60113697888
170402100101,0.953067541122,62.0986238532,176.127293578
170402100102,2.99110412598,39.4765071873,58.1117785883
170402100103,0.0525355860591,67.4846625767,45.4355828221
170402100104,2.18735408783,46.1609195402,23.7268965517
170402100105,0.186419472098,81.9530284302,293.626699629
170402100201,0.464011341333,57.8814627995,125.055485498
170402100202,1.34284794331,15.1385927505,9.64285714286
170402100203,8.59670734406,14.1254226868,2.91699969259
170402100204,1.35196149349,73.5584415584,106.365454545
170402100205,20.7276191711,12.3935789953,2.19906414506
170402100206,4.88795137405,14.3195011825,12.2960653623
170402100207,6.89334392548,20.9025807323,51.6851776787
170402100301,2.22795367241,66.3586358636,68.5916391639
170402100302,1.80048108101,55.5828651685,31.7461376404
170402100303,3.14543151855,41.2038728535,101.743971502
170402100304,9.74262046814,4.97684210526,6.77237894737
170402100305,13.3871431351,12.4929679338,39.9612231777
170402100401,4.6201672554,57.4511819116,20.4485391279
170402100402,2.26220774651,27.8132992327,251.024296675
170402100403,2.49286842346,37.4854093714,162.363014841
170402100404,4.73171043396,21.8298316197,148.733720757
170402100405,9.85817241669,4.32150992515,0.489098600716
170402100501,0.00450958264992,72.7272727273,26.7272727273
170402100502,0.0415217727423,80.2955665025,118.467980296
170402100503,3.87645769119,42.993974973,4.24331839951
170402100504,9.96291637421,7.23707921863,3.49253946515
170402100601,3.51711821556,16.5168539326,16.4303370787
170402100602,1.85851693153,11.5230460922,9.94488977956
170402100603,3.48213171959,13.624220837,11.4203027605
170402100604,4.18954229355,9.23261390887,3.4175059952
170402100605,8.81248378754,6.43346379648,0.636333985649
170402100701,0.0165851879865,74.3902439024,115.585365854
170402100702,14.0579366684,7.29003359462,3.73650615901
170402100703,1.54877138138,7.26114649682,2.13757961783
170402100704,23.5784854889,11.228136167,39.1397874741
170402100801,2.27208900452,21.9864995178,10.6755062681
170402100802,6.4698767662,27.192224622,2.86695464363
170402100803,23.2240486145,10.3207810321,1.78775199696
170402100901,20.9973659515,40.5077820118,8.09776869749
170402100902,12.7733650208,41.3971522337,22.1144267415
170402100903,27.6543426514,11.9194704909,1.99873138445
170402100904,12.4074077606,8.38287752675,1.66002774475
170402100905,42.7583656311,16.4485075765,7.14782483874
170402110101,0.0,100.0,125.6
170402110102,0.00453568203375,50.0,142.4
170402110103,0.0063042617403,86.5384615385,446.923076923
170402110104,0.0,None,None
170402110105,0.126790732145,37.1647509579,49.0114942529
170402110106,0.110057473183,61.1764705882,78.062745098
170402110107,0.0195609647781,59.0909090909,262.136363636
170402110108,0.0,None,None
170402110109,0.0,None,None
170402110110,0.0594515278935,27.6923076923,1.10769230769
170402110111,0.349345892668,69.5612431444,97.0722120658
170402110112,0.00668442808092,46.1538461538,28.1538461538
170402110113,0.132808208466,2.24719101124,0.168539325843
170402110201,0.387673735619,24.3010752688,29.9956989247
170402110202,0.0834418088198,13.7931034483,2.44827586207
170402110203,0.00336439791135,60.0,164.2
170402110204,0.0750232860446,33.5877862595,20.2061068702
170402110205,2.7217912674,0.920951650038,0.333844973139
170402110206,0.00885073281825,84.6153846154,152.307692308
170402110207,1.14685356617,1.84397163121,0.170212765957
170402110301,0.2206517905,57.7648766328,25.9608127721
170402110302,0.0125013887882,60.8695652174,121.913043478
170402110303,0.29744836688,36.1169102296,35.4425887265
170402110304,0.234798893332,63.305785124,3.19834710744
170402110401,0.206672117114,14.6496815287,53.1974522293
170402110402,0.658984422684,16.9642857143,25.6350446429
170402110403,9.51466846466,20.2385460053,11.2871387101
170402110404,4.20512008667,3.60847992783,0.171853856563
170402110405,3.97875261307,8.04869800473,1.87622590463
170402110406,18.5124855042,8.76248286665,0.561680046994
170402110407,52.192905426,14.1022040279,1.37314711581
170402120101,0.633958995342,42.8784489187,10.870246085
170402120102,0.0,100.0,46.2857142857
170402120103,14.8829784393,49.9714671094,96.2539946047
170402120104,29.7587585449,16.4206198777,9.03753437091
170402120105,9.0539932251,60.1963746224,13.3377162867
170402120106,29.8792324066,37.7082486794,56.4940299441
170402120107,31.5827960968,31.5100735529,111.23400064
170402120108,37.2189331055,31.6473371518,161.159237255
170402120201,9.32032966614,40.4415535343,19.2608836469
170402120202,35.241607666,23.7026304057,23.4669638877
170402120203,54.1249580383,9.0198696301,26.5980719391
170402120301,0.0,None,None
170402120302,1.82176065445,6.65236051502,2.06652360515
170402120303,66.7767868042,12.5555506341,7.88407080953
170402120401,65.1019058228,18.0686251293,15.1905201102
170402120402,77.8358612061,10.4216374668,19.1970822824
170402120403,66.6099624634,19.0664704783,25.6222907324
170402120501,3.99380707741,83.2741675224,168.21836585
170402120502,63.9152603149,7.97518768821,4.55790233275
170402120503,53.0983886719,6.85760120789,1.83218835519
170402120601,0.00292235310189,95.0819672131,69.2295081967
170402120602,0.0339473634958,36.6666666667,12.3
170402120603,0.274141013622,17.7121771218,9.49446494465
170402120604,46.3982429504,2.37427153033,0.510684221886
170402120605,8.29527854919,4.67279949822,1.60213255279
170402120606,7.26455163956,38.5200845666,22.8180761099
170402120607,62.3460350037,17.1957235609,6.14354260695
170402120608,63.3705024719,11.4080585801,6.83286931981
170402120701,6.90391302109,58.5416856078,140.2647968
170402120702,25.9962425232,29.162288147,19.0625926225
170402120703,73.7860946655,3.49675522713,4.17252792305
170402120704,61.1523475647,21.3911638098,13.1339337053
170402120801,0.00894843135029,22.2222222222,10.0
170402120802,0.993573129177,64.2627173213,343.569864778
170402120803,0.325364053249,60.2451838879,24.2434325744
170402120901,3.19063305855,62.5911625912,883.672958673
170402120902,19.6499080658,11.4424990626,173.386339381
170402120903,26.1165866852,0.661468136596,0.0269965044367
170402120904,49.009979248,1.64336343334,1.68361005923
170402120905,73.382232666,5.46424835558,2.71501515877
170402121001,48.0251045227,15.6004652515,2.77412453786
170402121002,44.3634719849,26.6817743086,4.28210373914
170402121003,67.9182128906,7.17708528078,0.958909366421
170402121004,52.7007522583,32.8390719069,6.87845498207
170402121005,66.9290847778,6.77780452576,2.01850024073
170402121006,56.6270141602,24.4480708465,12.1002723266
170402121101,19.6003379822,24.0548619659,488.838491296
170402121102,20.6082210541,24.0876441994,24.5692761615
170402121103,12.1439161301,24.573150318,46.0202544359
170402121104,36.5620613098,42.401181706,13.4890617404
170402121105,25.0327281952,40.0129313441,36.211666946
170402121201,0.0269262809306,95.7219251337,26.7954545455
170402121202,0.0,100.0,84.5833333333
170402121203,4.28278255463,37.8039215686,16.0896256684
170402121204,0.474083453417,37.9639448568,15.4040296925
170402121205,11.218547821,55.2365474901,36.408992416
170402121206,0.0,100.0,213.375
170402121207,2.52950119972,39.8611111111,128.213425926
170402121208,4.12796592712,44.9269480519,47.4242424242
170402121301,1.10766196251,54.9749861034,8.74930516954
170402121302,10.3807125092,36.0886542375,49.2602980806
170402121303,13.0801935196,54.8251468233,51.1227642819
170402121304,1.91033089161,84.8901933003,182.023378201
170402121305,0.0503155216575,99.4166734181,65.3171838289
170402121306,7.75364971161,67.7834531891,225.424759728
170402130101,0.828491151333,0.729040097205,0.0
170402130102,1.7043441534,8.8585279859,2.39709122962
170402130103,2.14234852791,26.9573835481,8.45540138751
170402130104,1.62139928341,14.0814867763,8.09185132237
170402130105,0.700394570827,28.7119856887,14.6824686941
170402130106,0.0,100.0,43.0
170402130107,0.300061911345,51.756440281,35.8231850117
170402130108,0.101427122951,90.2739726027,65.2205479452
170402130201,0.0,None,None
170402130202,0.0,100.0,142.0
