HUC_12,Crop_P_removal_kg_ha
031102050302,1.94540205141
031102050303,2.49611222156
031102050304,3.58109358269
031102050305,2.3335916128
031102050401,1.59739247188
031102050402,2.83410434854
031102050403,3.51269130389
031102050404,2.32605301036
031102050405,2.1923999404
031102050406,2.58735954912
031102050407,2.89914375131
031102050501,0.170378803946
031102050502,1.46530527877
031102050503,0.179735514906
031102050504,2.76191913406
031102050601,1.34355189796
031102050602,0.442004485282
031102050603,2.50710567981
031102050604,1.86394941595
031102050701,1.82511511589
031102050702,3.97830623072
031102050703,2.65024084214
031102050704,1.52131786217
031102050801,1.79004142761
031102050802,2.19897571598
031102050803,0.647312639194
031102050804,0.819704458082
031102050805,0.00567167169581
031102060101,0.350790038075
031102060102,0.367247458743
031102060103,0.183691922981
031102060104,0.330266173446
031102060201,0.0759793887758
031102060202,0.492655053905
031102060203,0.531148891327
031102060204,0.884327276621
031102060205,0.174878879744
031102060206,1.0384393541
031102060207,0.625212521054
031102060208,1.20998877794
031102060301,0.792204480293
031102060302,1.03442550402
031102060303,1.29773448141
031102060304,1.79779839329
031102060401,0.0834317866554
031102060402,0.0543066076739
031102060403,0.339875426948
031102060404,1.58019653383
031102060405,1.96634162932
031102060501,1.06877221781
031102060502,2.59339305561
031102060503,1.7806144713
031102060504,1.61515815985
031102060505,1.9462944166
031102060506,1.82355194088
031102060601,0.619886658493
031102060602,1.01884755626
031102060603,1.51987063841
031102060604,1.6941320077
031102060605,1.83888044507
031102060606,1.3058163102
031102060701,2.33687590355
031102060702,0.829157902551
031102060703,0.540667118631
031102060704,1.48458623052
031200010101,0.922960863564
031200010102,0.585510145148
031200010201,0.748713263777
031200010202,0.425533166064
031200010203,0.714351032817
031200010301,0.44922709052
031200010302,0.507956323745
031200010303,0.986037836826
031200010401,0.297349550577
031200010402,0.506677730723
031200010403,0.0179093640255
031200010404,0.338640745202
031200010501,0.553918995186
031200010502,0.574155450434
031200010503,0.206801237733
031200010504,0.0396958352157
031200010601,0.0101163907815
031200010602,0.00519205917949
031200010603,0.0132636903998
031200010604,0.475816352354
031200010605,0.0824699197783
031200010701,0.00981521082582
031200010702,0.114714185165
031200010703,0.190245728458
031200010704,0.145151401331
031200010801,0.00179582197505
031200010802,0.000553192491145
031200010803,0.0547529038725
031200010901,0.268112617476
031200010902,0.0882093963182
031200010903,0.0447570347999
031200011001,0.0597973337345
031200011002,0.00209091075304
031200011003,0.0
031200011101,0.0427936505619
031200011102,0.0
031200011103,0.0
031200020101,8.87251648911
031200020102,7.9281793791
031200020103,5.40969966597
031200020104,3.60869892528
031200020105,6.36496319579
031200020106,4.82501821611
031200020201,8.48244229457
031200020202,6.4371410178
031200020203,5.7218617165
031200020301,4.98076287249
031200020302,5.21704599486
031200020303,6.69758371613
031200020304,4.1022291902
031200020401,8.37093102331
031200020402,6.07237453785
031200020403,7.79609015527
031200020404,6.72361952996
031200020405,3.39681545152
031200020501,5.69327593552
031200020502,6.41598118967
031200020503,6.16861659432
031200020504,3.22485359341
031200020601,1.30468559255
031200020602,1.94127516007
031200020701,4.58606535066
031200020702,4.4111735688
031200020703,2.08426388083
031200020704,3.3926276922
031200020705,4.25273606853
031200020706,1.25879524822
031200020801,5.06748031984
031200020802,0.749954849895
031200020803,1.16144885989
031200030101,3.0641602501
031200030102,1.39669570794
031200030103,0.377927026028
031200030104,0.0562680151698
031200030105,0.0976025281787
031200030106,0.324851702972
031200030201,6.62303810889
031200030202,2.51178691319
031200030203,4.43216334504
031200030204,5.88723628064
031200030205,0.666655446372
031200030206,6.45328616401
031200030207,0.611079799366
031200030208,0.756657238804
031200030301,0.0645627971721
031200030302,0.17546064759
031200030303,0.0652138319993
031200030401,0.435105184809
031200030402,0.228972710503
031200030403,0.26513406603
031200030404,0.245038492084
031200030501,0.776765532047
031200030502,0.205771039333
031200030601,1.23374227729
031200030602,0.852176629009
031200030603,0.275720559666
031200030604,0.0
031200030605,0.0314809344244
031200030701,0.135995252229
031200030702,0.00984216574811
031200030703,0.0369164564357
031200030704,0.0302083907556
031200030705,0.00657861354686
031200030801,0.00101556128468
031200030802,0.0658291034291
031200030803,0.0348131217261
031200030804,0.0138112127458
031200030805,0.0225727430581
031200030901,0.013178647998
031200030902,0.00571401340082
031200030903,0.00502126115215
031200031001,0.0
031200031002,0.0
031200031003,0.0
031200031101,0.0682411201151
031200031102,0.0181984667239
031200031201,0.00372634674514
031200031202,0.00307875249877
031200031203,0.185399805956
031200031204,0.0615009677433
031300010101,0.0
031300010102,0.0807881861296
031300010103,0.0332139601568
031300010104,0.349512524099
031300010105,0.504137751849
031300010106,0.516136466056
031300010201,0.22773121014
031300010202,0.604009915978
031300010203,0.970503579243
031300010204,0.925452402803
031300010205,0.922288619401
031300010206,0.958649228649
031300010301,1.06985963576
031300010302,1.08591118688
031300010303,0.804573944094
031300010304,0.755263045048
031300010305,0.216503050209
031300010401,0.693763249898
031300010402,1.13207864716
031300010403,1.15528126029
031300010404,0.420501817237
031300010501,0.00388696145901
031300010502,0.41946744008
031300010503,0.245170810029
031300010504,0.821177159911
031300010505,0.254956846865
031300010601,0.315860698144
031300010602,0.167297090648
031300010603,0.260332201206
031300010604,0.075653892403
031300010701,0.314941334404
031300010702,0.179721602619
031300010703,0.524837228387
031300010704,0.156638469845
031300010705,0.0811960480326
031300010801,0.0852034348882
031300010802,0.156757204665
031300010803,0.397014477903
031300010804,0.170210222771
031300010805,0.145897576869
031300010806,0.0618130923255
031300010901,0.0596138555719
031300010902,0.100385717747
031300010903,0.0995288566953
031300010904,0.0173267305459
031300010905,0.107323539403
031300010906,0.0405448364678
031300010907,0.0191320161533
031300011001,0.255554152358
031300011002,0.126641871825
031300011003,0.00826038723854
031300011004,0.0366367684267
031300011101,0.0116826333109
031300011102,0.00733115102914
031300011103,0.0114768158535
031300011104,0.00623257756283
031300011105,0.00520821482838
031300011106,0.00499976360541
031300011201,0.000233912486796
031300011202,0.00062773115971
031300011203,0.00495445630577
031300011204,0.00116026779883
031300020101,0.0222495180699
031300020102,0.00700492221845
031300020103,0.0056024623104
031300020104,0.0177838682725
031300020201,0.199808261287
031300020202,0.174091740056
031300020203,0.191526810077
031300020204,0.131549986158
031300020205,0.0646370904543
031300020206,0.154519908211
031300020207,0.0299316622495
031300020208,0.0446238677859
031300020301,0.04832341792
031300020302,0.192747092441
031300020303,0.0886752451049
031300020304,0.203978198026
031300020305,0.187761107337
031300020306,0.111008562117
031300020307,0.213042067908
031300020308,0.330227668979
031300020309,0.248137605647
031300020310,0.330995611867
031300020311,0.257636700802
031300020312,0.341799059542
031300020401,0.286315033208
031300020402,0.253122945296
031300020403,0.199015051879
031300020404,0.478219416156
031300020405,0.668764658115
031300020406,0.500472562164
031300020407,0.321398312197
031300020408,0.211357394141
031300020501,0.301864061512
031300020502,0.396073016312
031300020503,0.388521722283
031300020504,0.186798737954
031300020505,0.0768683759687
031300020601,0.167236804481
031300020602,0.197506791919
031300020603,0.100221050457
031300020604,0.181782222461
031300020605,0.134155538852
031300020606,0.0941109440489
031300020607,0.124444005303
031300020608,0.0799026101554
031300020701,0.359783965719
031300020702,0.264581344827
031300020703,0.333328393352
031300020704,0.226096557922
031300020705,0.258706926515
031300020706,0.189198474735
031300020707,0.0726438935319
031300020801,0.0499386714741
031300020802,0.441050742639
031300020803,0.280953102613
031300020804,0.405546784543
031300020805,0.443156676485
031300020806,0.154516622482
031300020807,0.118438501905
031300020808,0.131750194502
031300020901,0.276618856935
031300020902,0.248957484599
031300020903,0.436038637909
031300020904,0.110855599256
031300020905,0.240158365797
031300020906,0.156800999148
031300020907,0.332388735
031300020908,0.123860980462
031300021001,0.228156218827
031300021002,0.0971275594997
031300021003,0.379200504928
031300021004,0.229869224626
031300021005,0.375626834411
031300021006,0.438941594069
031300021007,0.315564194257
031300021008,0.299290348711
031300021101,0.104781248621
031300021102,0.138383960741
031300021103,0.0672359688876
031300021104,0.261248037613
031300021105,0.541847333925
031300021106,0.235649575264
031300021107,0.560808059123
031300021108,0.10232036044
031300021109,0.0287553427115
031300021201,0.159784375295
031300021202,0.123655991693
031300021203,0.189682626388
031300021204,0.232501773076
031300021205,0.0713049061765
031300021206,0.334191831893
031300021207,0.159134062325
031300021208,0.0980883279977
031300021301,0.255522179356
031300021302,0.0919917304621
031300021303,0.0707694514988
031300021304,0.122006706307
031300021305,0.156773698864
031300021306,0.139079139528
031300030101,0.101889598965
031300030102,0.0890170664872
031300030103,0.0122149719427
031300030104,0.118592727485
031300030105,0.230628063684
031300030106,0.431159514972
031300030201,0.110155059792
031300030202,0.142809405724
031300030203,0.205724728908
031300030204,0.656552021923
031300030205,0.587435460169
031300030206,0.0449313069651
031300030207,0.0897552363098
031300030208,0.0203834125846
031300030301,0.586484986695
031300030302,0.0631300233887
031300030303,0.202196475225
031300030304,0.0328425711106
031300030305,0.0403284470856
031300030306,0.0150642949193
031300030307,0.00681150033888
031300030308,0.0178654998767
031300030401,0.324289141729
031300030402,0.25855028258
031300030403,0.612731281041
031300030501,0.708775997166
031300030502,1.10465157722
031300030503,0.822512121588
031300030504,1.10268151491
031300030505,0.706292545004
031300030601,0.00318542514185
031300030602,0.256281337684
031300030603,0.0125241721475
031300030604,0.00561226553771
031300030605,1.00387300429
031300030606,0.253693861466
031300030701,0.480333169322
031300030702,0.0901874559547
031300030703,0.209423440654
031300030704,0.497852109389
031300030705,0.425414867505
031300030801,0.434142709644
031300030802,0.507012826004
031300030803,0.575810931861
031300030804,0.431108727871
031300030901,0.401775179813
031300030902,0.166546991031
031300030903,1.53691640947
031300030904,1.76563573279
031300030905,1.26101797313
031300031001,0.303905070776
031300031002,0.655551244705
031300031003,0.556241639318
031300031101,0.768539843287
031300031102,0.798764290846
031300031103,0.738470932294
031300031201,0.29990148508
031300031202,0.342213326581
031300031203,0.731312107772
031300031204,0.296310284601
031300031205,1.28042880074
031300031301,0.192985918991
031300031302,0.904503323401
031300031303,0.296011689142
031300031304,0.0943097299214
031300031305,0.304545303923
031300031306,0.133105728205
031300031307,0.45006325064
031300031308,0.355060751343
031300031309,0.213232903385
031300031310,1.19634038544
031300031311,0.350644711605
031300031312,0.728212977607
031300031313,1.68095991012
031300031401,1.39968468759
031300031402,1.04171056625
031300031403,0.660593119429
031300031404,0.15906245938
031300031405,0.150198739681
031300031501,1.47191553212
031300031502,0.965443460649
031300031503,0.824798467883
031300031504,0.607804500201
031300031505,0.519936518911
031300031506,0.898525568946
031300031507,0.294923921048
031300031508,0.646215698439
031300031600,1.10018667455
031300040101,0.886890021901
031300040102,2.45825837542
031300040103,0.876019133733
031300040104,2.04371676318
031300040201,6.78131739265
031300040202,3.7962159461
031300040203,4.26273691187
031300040204,3.68816433728
031300040205,4.10711043774
031300040206,2.29187464052
031300040301,0.718150022428
031300040302,0.422710578809
031300040303,1.68264466541
031300040304,1.40200405897
031300040401,2.87525721342
031300040402,4.00233183891
031300040403,1.53237378725
031300040404,2.556886883
031300040405,2.4438450955
031300040501,2.94330466077
031300040502,4.28494701904
031300040503,5.08611512927
031300040504,3.53342456257
031300040601,2.98244998228
031300040602,3.28909978497
031300040603,4.10262540911
031300040604,5.34933665252
031300040605,4.49430281445
031300040606,3.59315279944
031300040607,2.72550635871
031300040701,3.74837241933
031300040702,2.08847619975
031300040703,2.03063104228
031300040704,5.35705695159
031300040705,3.91124848586
031300040706,4.3815514355
031300040707,3.05867077021
031300040708,7.45341466347
031300040709,2.27073572894
031300040710,5.73156607655
031300040801,7.05097460384
031300040802,5.00088173087
031300040803,4.9595051834
031300040804,4.36410548261
031300040805,4.20193358014
031300040806,1.05225823916
031300050101,0.00491113499985
031300050102,0.0315296344006
031300050103,0.0884247224035
031300050104,0.105706737581
031300050105,0.216516333559
031300050106,0.287038087426
031300050107,0.349185711654
